match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_aerialWon,stat_interceptionWon,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_totalCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_keyPass,stat_unsuccessfulTouch,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_goalAssist,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed
11406754,home,Salernitana,Chukwubuikem Ikwuemesi,ikwuemesi-chukwubuikem,C. Ikwuemesi,F,19,195.0,414,M,1143547,EUR,996969600,F,22,22,False,19.0,14.0,1.0,1.0,6.0,6.0,8.0,13.0,5.0,,3.0,1.0,,,,60.0,34.0,6.4,14.0,0.00537764,0,,,,4.0,12.0,1.0,1.0,1.0,3.0,,2.0,,,,,,2.0,3.0,1.0,1.0,5.0,,,,,,,,,,,
11406754,home,Salernitana,Marco Pellegrino,pellegrino-marco,M. Pellegrino,D,26,184.0,1270,M,1095023,EUR,1026950400,D,24,24,True,18.0,12.0,4.0,2.0,6.0,8.0,6.0,10.0,2.0,1.0,3.0,,,,,45.0,22.0,6.4,6.0,0.00923112,0,,Marco Pellegrino,,1.0,4.0,3.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
11406754,home,Salernitana,Shon Weissman,shon-weissman,S.Weissman,F,18,174.0,695,M,790817,EUR,824256000,F,14,14,True,9.0,7.0,,,,1.0,7.0,8.0,3.0,,1.0,1.0,,,,30.0,16.0,6.9,4.0,0.00582228,1,,,,1.0,1.0,,,,,,2.0,,,1.0,0.1556,,,,,1.0,2.0,,,1.0,,,,,,,,
11406754,home,Salernitana,Mateusz Łęgowski,mateusz-legowski,M. Łęgowski,M,20,181.0,801,M,1064080,EUR,1043798400,M,99,99,True,6.0,4.0,,,,,4.0,6.0,,,,,,,,21.0,7.0,6.4,3.0,0.00224383,0,,,,,2.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
11406754,home,Salernitana,Alessandro Zanoli,zanoli-alessandro,A. Zanoli,M,59,186.0,923,M,922928,EUR,970531200,D,59,59,True,10.0,6.0,2.0,,,,6.0,11.0,1.0,1.0,1.0,,,,,21.0,24.0,7.0,9.0,0.169556,0,,,,,1.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,
11406754,home,Salernitana,Andres Șfaiț,andres-sfait,A. Șfaiț,F,77,180.0,146,M,1492729,EUR,1102550400,M,36,36,True,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,13.0,3.0,6.5,1.0,2.35e-06,0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11406754,home,Salernitana,Benoît Costil,benoit-costil,B. Costil,G,,188.0,146,M,26965,EUR,552268800,G,56,56,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406754,home,Salernitana,Salvati Gregorio,gregorio-salvati,S. Gregorio,G,22,,4,M,1632584,EUR,1107734400,G,65,65,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406754,home,Salernitana,Konstantinos Manolas,konstantinos-manolas,K. Manolas,D,44,185.0,1080,M,41234,EUR,676771200,D,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,Konstantinos,Manolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406754,home,Salernitana,Niccolò Guccione,niccolo-guccione,N. Guccione,D,5,185.0,5,M,1858819,EUR,1141430400,D,42,42,True,,,,,,,,,,,,,,,,,,,,,0,,Niccolò Guccione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406754,home,Salernitana,Agustín Martegani,agustin-martegani,A. Martegani,M,19,183.0,565,M,984926,EUR,958780800,M,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406754,home,Salernitana,Simy,simy,Simy,F,9,198.0,516,M,170499,EUR,705196800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406754,home,Salernitana,Gerardo Fusco,gerardo-fusco,G. Fusco,F,82,188.0,28,M,1858820,EUR,1116374400,F,43,43,True,,,,,,,,,,,,,,,,,,,,,0,,Gerardo Fusco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406754,away,Atalanta,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192.0,3101,M,865646,EUR,962409600,G,29,29,False,26.0,20.0,9.0,3.0,19.0,20.0,1.0,6.0,,,13.0,,,1.0,,90.0,35.0,6.5,7.0,0.00029072,0,-0.2687,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
11406754,away,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185.0,1856,M,100389,EUR,670204800,D,15,15,False,88.0,77.0,5.0,2.0,35.0,38.0,42.0,50.0,3.0,,4.0,,,,,90.0,95.0,7.0,11.0,0.144635,0,,,,1.0,3.0,1.0,2.0,1.0,1.0,True,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,
11406754,away,Atalanta,Isak Hien,hien-isak,I. Hien,D,4,191.0,2306,M,1157713,EUR,916185600,D,4,4,False,83.0,73.0,5.0,2.0,44.0,51.0,29.0,32.0,11.0,,6.0,3.0,,,,90.0,92.0,6.9,10.0,0.0144742,0,,,,2.0,4.0,1.0,1.0,1.0,1.0,,7.0,1.0,,,,,,,,,,,,,,,,,,,,
11406754,away,Atalanta,Giorgio Scalvini,giorgio-scalvini,G. Scalvini,D,42,194.0,3375,M,1012176,EUR,1071100800,D,42,42,False,50.0,43.0,4.0,2.0,17.0,20.0,26.0,30.0,6.0,,3.0,1.0,,,,45.0,55.0,7.0,7.0,0.02452,1,,,,1.0,1.0,,1.0,,,,4.0,,1.0,1.0,0.0277,,,,,,,,,,,,,,,,,
11406754,away,Atalanta,Hans Hateboer,hans-hateboer,H. Hateboer,D,33,185.0,622,M,356352,EUR,758073600,M,33,33,False,49.0,45.0,,,17.0,19.0,31.0,35.0,2.0,2.0,1.0,,,,,90.0,68.0,7.1,8.0,0.175284,1,,,,2.0,3.0,,,,,,2.0,1.0,1.0,1.0,0.0464,5.0,,1.0,,1.0,,3.0,,,,,,,,,,
11406754,away,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,20,189.0,7385,M,190437,EUR,792288000,M,8,8,False,74.0,63.0,5.0,2.0,15.0,16.0,48.0,58.0,1.0,1.0,6.0,,,,,90.0,81.0,7.4,13.0,0.0930768,0,,,,1.0,2.0,1.0,,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,pasalicmario,1.0,,
11406754,away,Atalanta,Éderson,ederson,Éderson,M,13,183.0,7659,M,946888,EUR,931305600,M,13,13,False,56.0,53.0,4.0,2.0,23.0,23.0,30.0,33.0,4.0,,,,,,,45.0,63.0,7.0,5.0,0.126267,0,,,,1.0,3.0,,2.0,1.0,,,,1.0,,,,,1.0,3.0,2.0,1.0,,,,,,,,,ederson99,,,
11406754,away,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182.0,2125,M,132318,EUR,708220800,M,77,77,False,46.0,43.0,2.0,1.0,13.0,15.0,31.0,35.0,4.0,,4.0,,,,,90.0,64.0,7.1,7.0,0.038271,0,,,,,5.0,1.0,4.0,2.0,3.0,,,,,,,4.0,1.0,,,1.0,,1.0,,,,,,,,,,
11406754,away,Atalanta,Aleksei Miranchuk,aleksei-miranchuk,A. Miranchuk,M,59,182.0,4256,M,324353,EUR,813888000,F,59,59,False,36.0,27.0,5.0,,7.0,8.0,20.0,30.0,3.0,,4.0,2.0,,,,45.0,50.0,6.8,15.0,0.217819,2,,,,,3.0,,,,,,,,1.0,,0.1847,2.0,1.0,3.0,1.0,1.0,1.0,,1.0,,,,,,Miranchuk,,1.0,
11406754,away,Atalanta,Ademola Lookman,ademola-lookman,A. Lookman,F,22,174.0,80703,M,824200,EUR,877305600,F,11,11,False,47.0,37.0,,,14.0,17.0,24.0,35.0,8.0,,12.0,4.0,,,,84.0,69.0,7.0,19.0,0.13364,4,,,,,3.0,1.0,,,,,2.0,,3.0,,0.5936,5.0,,4.0,2.0,4.0,2.0,1.0,1.0,,,,,,molalookman,,,1.0
11406754,away,Atalanta,Gianluca Scamacca,gianluca-scamacca,G. Scamacca,F,9,195.0,6692,M,807301,EUR,915148800,F,90,90,False,23.0,18.0,,,6.0,6.0,13.0,18.0,2.0,,,1.0,,,,80.0,42.0,7.7,14.0,0.18629,5,,,,2.0,10.0,,,,3.0,,1.0,1.0,2.0,,0.8091,1.0,4.0,1.0,,4.0,4.0,1.0,1.0,2.0,1.0,,,,scamacca,1.0,1.0,
11406754,away,Atalanta,Teun Koopmeiners,teun-koopmeiners,T. Koopmeiners,M,8,183.0,6981,M,803033,EUR,888624000,M,7,7,True,38.0,31.0,3.0,2.0,3.0,5.0,30.0,37.0,2.0,1.0,1.0,,,,,45.0,48.0,7.7,10.0,0.101573,2,,,,,1.0,,,,1.0,,1.0,,,,0.1226,4.0,,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,,,,teunkoopmeiners,,,
11406754,away,Atalanta,Matteo Ruggeri,matteo-ruggeri,M. Ruggeri,M,3,187.0,2490,M,965011,EUR,1026345600,D,22,22,True,27.0,23.0,4.0,4.0,7.0,9.0,16.0,19.0,3.0,,3.0,,,,,45.0,36.0,7.0,6.0,0.00896661,2,,,,2.0,3.0,,1.0,1.0,1.0,,2.0,,,,0.073,1.0,,,,,1.0,,,2.0,,,,,,,,
11406754,away,Atalanta,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,17,192.0,14835,M,960441,EUR,984182400,M,17,17,True,29.0,21.0,1.0,1.0,1.0,1.0,20.0,29.0,5.0,,2.0,1.0,,,,45.0,42.0,7.1,11.0,0.0189261,0,,,,,2.0,,,,,,,1.0,,,,1.0,,6.0,4.0,,,,,,,,,,cdk,,,
11406754,away,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190.0,2156,M,151003,EUR,730080000,D,19,19,True,15.0,14.0,2.0,1.0,5.0,6.0,9.0,9.0,3.0,4.0,1.0,,,,,10.0,20.0,6.8,1.0,0.0141987,0,,,,2.0,3.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
11406754,away,Atalanta,El Bilal Touré,el-bilal-toure,E. B. Touré,F,19,185.0,9510,M,982615,EUR,1002067200,F,10,10,True,4.0,3.0,,,2.0,2.0,1.0,2.0,1.0,,1.0,,,,,11.0,6.0,6.6,2.0,0.00580405,0,,,,,1.0,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,el_bilal_9,,1.0,
11406754,away,Atalanta,Juan Musso,juan-musso,J. Musso,G,1,191.0,4938,M,263651,EUR,768182400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,juanmusso,,,
11406754,away,Atalanta,Francesco Rossi,francesco-rossi,F. Rossi,G,31,193.0,299,M,80074,EUR,672710400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406754,away,Atalanta,Giovanni Bonfanti,giovanni-bonfanti,G. Bonfanti,D,94,187.0,345,M,1183625,EUR,1042761600,D,43,43,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406754,away,Atalanta,Mitchel Bakker,mitchel-bakker,M. Bakker,D,5,185.0,1246,M,856638,EUR,961459200,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406754,away,Atalanta,Pietro Comi,pietro-comi,P. Comi,D,6,180.0,119,M,1525551,EUR,1118448000,D,53,53,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406754,away,Atalanta,Marco Palestra,palestra-marco,M. Palestra,M,2,186.0,2182,M,1397736,EUR,1109808000,D,45,45,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406754,away,Atalanta,Michel Adopo,michel-ndary-adopo,M. N. Adopo,M,8,187.0,534,M,928777,EUR,963964800,M,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
