match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,captain,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_unsuccessfulTouch,stat_fouls,stat_interceptionWon,stat_keyPass,stat_wasFouled,stat_goalAssist,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_punches,player_sofascoreId,stat_bigChanceMissed
11399397,home,FC Volendam,Vivaldo,,,vivaldo,V. Semedo,F,18,192.0,419,M,1414275,EUR,1106870400,F,9,9,False,9.0,7.0,1.0,1.0,5.0,6.0,2.0,3.0,3.0,,,,67.0,18.0,7.3,7.0,0.00069949,2,,,1.0,2.0,4.0,4.0,,1.0,1.0,,,,,,1.0,0.6659,0.788,1.0,,,1.0,1.0,,,3.0,,1.0,,,1.0,,,,
11399397,home,FC Volendam,Quincy Hoeve,,,quincy-hoeve,Q. Hoeve,M,,190.0,38,M,1381645,EUR,1049328000,M,27,27,True,7.0,5.0,,,,,5.0,7.0,,,,,28.0,11.0,6.7,2.0,0.00409554,1,,,1.0,2.0,1.0,3.0,,,,,1.0,1.0,,,,0.0118,,,,,,,,,,,1.0,,,,,,,
11399397,home,FC Volendam,Robert Mühren,,,robert-muhren,R. Mühren,M,21,187.0,188,M,156676,EUR,611452800,F,21,21,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,,,,23.0,8.0,6.6,3.0,0.0395718,1,,,1.0,1.0,2.0,1.0,,,,,,,,,,0.0376,,1.0,,,,,,,1.0,,1.0,,,,,,,
11399397,home,FC Volendam,Deron Payne,Deron Payne,,payne-deron,D. Payne,D,2,182.0,39,M,1423743,EUR,1032912000,D,26,26,True,2.0,2.0,,,2.0,2.0,,,2.0,,,,13.0,6.0,6.1,,2.695e-05,1,,,1.0,,2.0,,,,,1.0,,,,,,0.0548,,,1.0,,,,,,,,1.0,,,,,,,
11399397,home,FC Volendam,Darius Johnson,,,darius-johnson,D. Johnson,M,22,182.0,68,M,990952,EUR,953078400,F,38,38,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,13.0,8.0,6.7,1.0,0.00146417,1,,,2.0,,4.0,,1.0,,,1.0,1.0,,,,,0.1162,,,,1.0,,,,,1.0,,1.0,,,,,,,
11399397,home,FC Volendam,Safouane Karim,Safouane Karim,,karim-safouane,S. Karim,F,,167.0,46,M,1656961,EUR,1090108800,F,30,30,True,13.0,11.0,,,3.0,3.0,8.0,10.0,,,,,13.0,19.0,6.9,3.0,0.00745864,0,,,,,3.0,4.0,1.0,2.0,2.0,,,1.0,1.0,,,,,1.0,2.0,,,1.0,,,,,,,,,,,,
11399397,home,FC Volendam,Kayne van Oevelen,Kayne van Oevelen,,kayne-van-oevelen,K. v. Oevelen,G,1,199.0,269,M,1393970,EUR,1060300800,G,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399397,home,FC Volendam,Barry Lauwers,Barry,Lauwers,barry-lauwers,B. Lauwers,G,,187.0,20,M,959060,EUR,943833600,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399397,home,FC Volendam,Axel Guessand,Axel Guessand,,axel-guessand,A. Guessand,D,19,192.0,125,M,1136819,EUR,1099699200,D,50,50,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399397,home,FC Volendam,Mika van der Horst,Mika,van der Horst,mika-van-der-horst,M. v. d. Horst,M,36,,1,M,1632294,EUR,1115769600,M,46,46,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399397,home,FC Volendam,Bram van Driel,,,bram-van-driel,B. v. Driel,M,12,178.0,17,M,1065358,EUR,1117238400,M,48,48,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399397,home,FC Volendam,Achraf Douiri,Achraf Douiri,,achraf-douiri,A. Douiri,F,,180.0,38,M,1084535,EUR,943660800,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399397,home,FC Volendam,Garang Kuol,Garang Kuol,,garang-kuol,G. Kuol,F,36,175.0,1238,M,1169124,EUR,1095120000,F,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399397,away,NEC Nijmegen,Jasper Cillessen,,,jasper-cillessen,J. Cillessen,G,22,185.0,1498,M,123865,EUR,609206400,G,1,1,False,34.0,27.0,14.0,7.0,24.0,26.0,3.0,8.0,10.0,,2.0,4.0,90.0,43.0,6.9,7.0,0.00075831,0,-0.7955,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,
11399397,away,NEC Nijmegen,Bart van Rooij,,,bart-van-rooij,B. v. Rooij,D,28,174.0,343,M,946506,EUR,990835200,D,28,28,False,55.0,47.0,8.0,5.0,27.0,28.0,21.0,29.0,5.0,,,,90.0,72.0,6.9,11.0,0.267851,1,,2.0,,,4.0,1.0,2.0,1.0,,1.0,,1.0,1.0,,1.0,0.0351,0.0725,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,
11399397,away,NEC Nijmegen,Philippe Sandler,,,philippe-sandler,P. Sandler,D,3,188.0,233,M,842275,EUR,855532800,D,3,3,False,106.0,103.0,13.0,13.0,60.0,61.0,43.0,45.0,5.0,,,,90.0,117.0,7.5,3.0,0.0354703,0,,,2.0,5.0,2.0,7.0,,,,6.0,,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,
11399397,away,NEC Nijmegen,Calvin Verdonk,,,calvin-verdonk,C. Verdonk,D,24,174.0,14345,M,361780,EUR,862012800,D,24,24,False,89.0,88.0,3.0,3.0,59.0,59.0,29.0,30.0,6.0,,,,90.0,100.0,7.4,2.0,0.0314379,2,,,,1.0,1.0,3.0,,2.0,1.0,3.0,1.0,1.0,1.0,,1.0,0.6202,0.8171,,,2.0,1.0,,,,,1.0,1.0,,,,,,c.verdonk,1.0
11399397,away,NEC Nijmegen,Youri Baas,,,youri-baas,Y. Baas,D,15,182.0,1216,M,1000228,EUR,1047859200,D,5,5,False,58.0,53.0,6.0,6.0,30.0,31.0,23.0,28.0,7.0,,,,90.0,74.0,7.3,8.0,0.0329551,2,,1.0,1.0,1.0,2.0,6.0,,2.0,2.0,2.0,,3.0,3.0,,2.0,0.2612,0.3808,1.0,1.0,1.0,,,,,,,,,,,,,,1.0
11399397,away,NEC Nijmegen,Lasse Schöne,,,lasse-schone,L. Schöne,M,,178.0,570,M,10077,EUR,517536000,M,20,20,False,87.0,82.0,8.0,7.0,38.0,39.0,45.0,51.0,3.0,,,,80.0,97.0,7.2,7.0,0.141885,0,,3.0,1.0,1.0,3.0,2.0,1.0,,,2.0,,1.0,1.0,True,,,,,1.0,,1.0,,,1.0,,,,,,,,,,
11399397,away,NEC Nijmegen,Mees Hoedemakers,,,mees-hoedemakers,M. Hoedemakers,M,4,181.0,102,M,893748,EUR,887760000,M,6,6,False,65.0,62.0,9.0,8.0,26.0,26.0,37.0,40.0,3.0,,,,90.0,74.0,7.8,3.0,0.158762,1,,1.0,1.0,1.0,2.0,4.0,,,,3.0,,2.0,2.0,,,0.023,,,1.0,,2.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,
11399397,away,NEC Nijmegen,Sontje Hansen,,,sontje-hansen,S. Hansen,M,27,172.0,611,M,1199057,EUR,1021680000,M,10,10,False,24.0,20.0,1.0,,3.0,5.0,17.0,19.0,1.0,,,,67.0,40.0,8.4,9.0,0.12515,4,,,1.0,,1.0,4.0,,4.0,4.0,,,,,,1.0,0.2792,0.1118,5.0,,,3.0,,1.0,,,,1.0,2.0,,1.0,,,,
11399397,away,NEC Nijmegen,Kodai Sano,Kodai Sano,,kodai-sano,K. Sano,M,23,176.0,1274,M,1184054,EUR,1064448000,M,23,23,False,26.0,20.0,2.0,,11.0,11.0,9.0,15.0,4.0,,,,73.0,40.0,7.0,10.0,0.0177397,1,,,,,3.0,2.0,,2.0,,2.0,,,,,1.0,0.0895,0.328,1.0,1.0,,,2.0,,,,,,,,1.0,,,,
11399397,away,NEC Nijmegen,Yvandro Borges Sanches,Yvandro Borges Sanches,,yvandro-borges-sanches,Y. B. Sanches,M,21,175.0,442,M,1123613,EUR,1085356800,M,27,27,False,37.0,33.0,3.0,3.0,14.0,14.0,19.0,23.0,1.0,,,,73.0,58.0,6.9,12.0,0.550066,2,,,,,5.0,7.0,2.0,8.0,6.0,,,,,,1.0,0.4013,0.5111,4.0,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,1.0
11399397,away,NEC Nijmegen,Sylla Sow,,,sylla-sow,S. Sow,F,88,182.0,143,M,845995,EUR,839462400,F,19,19,False,9.0,7.0,,,1.0,1.0,6.0,9.0,,,,,67.0,15.0,7.5,4.0,0.153456,2,,1.0,1.0,1.0,2.0,2.0,,,,,,,,,2.0,0.6104,1.4815,,,,1.0,1.0,,,1.0,,,,,1.0,,,,1.0
11399397,away,NEC Nijmegen,Tjaronn Chery,,,tjaronn-chery,T. Chery,M,10,170.0,874,M,35208,EUR,581385600,M,9,9,True,12.0,12.0,,,4.0,4.0,8.0,9.0,1.0,,,,23.0,17.0,6.9,2.0,0.20053,1,,1.0,,,2.0,2.0,1.0,3.0,2.0,,,,,,,0.0914,,,,,2.0,,,,,1.0,,1.0,,,,,,
11399397,away,NEC Nijmegen,Koki Ogawa,,,koki-ogawa,K. Ogawa,F,18,186.0,1469,M,831860,EUR,870998400,F,18,18,True,9.0,6.0,1.0,,4.0,5.0,2.0,4.0,,,,,23.0,15.0,6.5,5.0,0.162089,0,,,,,2.0,2.0,1.0,2.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
11399397,away,NEC Nijmegen,Rober González,,,rober-gonzalez,R. González,M,11,169.0,147,M,910022,EUR,978739200,M,11,11,True,10.0,9.0,,,2.0,2.0,7.0,9.0,1.0,,,,17.0,22.0,8.1,4.0,0.0716322,3,,1.0,,2.0,2.0,5.0,,2.0,1.0,,,1.0,1.0,,1.0,0.2151,0.3613,1.0,1.0,,1.0,1.0,,,,1.0,,2.0,,1.0,,,,
11399397,away,NEC Nijmegen,Lars Olden Larsen,,,lars-olden-larsen,L. O. Larsen,M,7,175.0,133,M,877456,EUR,905990400,F,14,14,True,9.0,7.0,,,3.0,3.0,4.0,6.0,1.0,,,,17.0,13.0,7.6,3.0,0.0302712,1,,,1.0,,1.0,2.0,,,,,,,,,1.0,0.0966,0.3726,1.0,,,1.0,2.0,,,,,,,,1.0,,,,
11399397,away,NEC Nijmegen,Brayann Pereira,,,brayann-pereira,B. Pereira,D,2,172.0,178,M,1012639,EUR,1053475200,D,2,2,True,4.0,3.0,,,2.0,3.0,2.0,2.0,,,,,10.0,8.0,6.6,2.0,0.0814599,0,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,
11399397,away,NEC Nijmegen,Rijk Janse,,,rijk-janse,R. Janse,G,31,189.0,36,M,1066313,EUR,1018915200,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399397,away,NEC Nijmegen,Robin Roefs,,,robin-roefs,R. Roefs,G,22,193.0,2142,M,1012928,EUR,1042761600,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399397,away,NEC Nijmegen,D'Leanu Arts,,,dleanu-arts,D. Arts,D,,175.0,81,M,1171870,EUR,1053993600,D,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399397,away,NEC Nijmegen,Nils Rossen,Nils,Rossen,nils-rossen,N. Rossen,M,17,181.0,80,M,1150154,EUR,1122854400,M,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
