match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_aerialWon,stat_wonTackle,stat_keyPass,stat_challengeLost,stat_blockedScoringAttempt,stat_shotOffTarget,stat_dispossessed,stat_totalOffside,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed
10390063,home,Stade Brestois,Joaquín Blázquez,joaquin-blazquez,J. Blázquez,G,1,193,178,M,940690,EUR,980640000,G,1,1,False,26.0,18.0,15.0,8.0,11.0,14.0,7.0,12.0,2.0,7.0,2.0,2.0,3.0,90.0,36.0,7.4,8.0,0.0,0.0,0.00344388,0,0.1695,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390063,home,Stade Brestois,Noah Fadiga,fadiga-noah,N. Fadiga,M,27,187,699,M,960437,EUR,944179200,D,99,99,False,46.0,40.0,4.0,2.0,18.0,21.0,23.0,26.0,,10.0,,,,90.0,73.0,7.1,13.0,0.0749,0.169,0.0850232,1,,,,1.0,1.0,1.0,7.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,
10390063,home,Stade Brestois,Brendan Chardonnet,brendan-chardonnet,B. Chardonnet,D,5,181,234,M,328035,EUR,788054400,D,5,5,False,56.0,46.0,16.0,7.0,26.0,27.0,20.0,29.0,2.0,7.0,,,,90.0,67.0,7.3,11.0,0.0,0.0,0.0156797,0,,,,,,1.0,2.0,5.0,1.0,1.0,,,2.0,3.0,1.0,,1.0,True,1.0,2.0,1.0,,,,,,,,
10390063,home,Stade Brestois,Lilian Brassier,lilian-brassier,L. Brassier,D,3,184,576,M,988907,EUR,941500800,D,3,3,False,42.0,32.0,16.0,9.0,14.0,14.0,18.0,28.0,6.0,6.0,,,,90.0,54.0,7.1,10.0,0.0225,0.0,0.0106982,1,,,,,,,2.0,5.0,,,,,,2.0,,1.0,1.0,,2.0,1.0,,1.0,1.0,,,,,,
10390063,home,Stade Brestois,Jean-Kévin Duverne,jean-kevin-duverne,J. Duverne,D,29,184,2643,M,845930,EUR,868665600,D,2,2,False,36.0,25.0,12.0,7.0,12.0,17.0,13.0,22.0,1.0,9.0,,,,90.0,60.0,6.9,21.0,0.057,0.0,0.0139951,1,,,,3.0,,,2.0,2.0,3.0,1.0,,,,,1.0,,,,1.0,,,,,1.0,,,,,
10390063,home,Stade Brestois,Mahdi Camara,camara-mahdi,M. Camara,M,45,178,964,M,916041,EUR,899164800,M,45,45,False,37.0,34.0,2.0,2.0,12.0,14.0,22.0,23.0,,5.0,,,,90.0,47.0,6.9,5.0,0.0756,0.0,0.0287211,1,,,,,,,5.0,4.0,,,,,,3.0,1.0,1.0,2.0,,,2.0,2.0,3.0,1.0,,,,,,
10390063,home,Stade Brestois,Hugo Magnetti,hugo-magnetti,H. Magnetti,M,8,173,194,M,861324,EUR,896486400,M,8,8,False,39.0,30.0,8.0,3.0,19.0,21.0,11.0,19.0,1.0,7.0,,,,74.0,54.0,6.8,14.0,0.0,0.0,0.00345415,0,,,,1.0,,,5.0,7.0,2.0,1.0,,,2.0,3.0,1.0,2.0,,,1.0,2.0,,2.0,,,2.0,,,,
10390063,home,Stade Brestois,Romain Del Castillo,romain-del-castillo,R. Del Castillo,M,10,172,689,M,825681,EUR,828057600,M,10,10,False,37.0,24.0,3.0,,8.0,14.0,17.0,26.0,,6.0,,,,87.0,75.0,6.7,29.0,0.0335,0.0,0.196112,1,,,,3.0,1.0,3.0,12.0,9.0,5.0,1.0,,,2.0,6.0,4.0,1.0,,,1.0,5.0,,,,1.0,5.0,,,,
10390063,home,Stade Brestois,Mathias Pereira Lage,mathias-pereira-lage,M. P. Lage,M,28,180,349,M,831400,EUR,849312000,M,29,29,False,12.0,10.0,,,2.0,2.0,8.0,11.0,,2.0,,,,67.0,28.0,6.8,5.0,0.0862,0.1318,0.0152975,1,,,,1.0,,2.0,6.0,5.0,1.0,1.0,1.0,,3.0,,1.0,2.0,3.0,,2.0,,,,,,1.0,1.0,,,
10390063,home,Stade Brestois,Franck Honorat,franck-honorat,F. Honorat,M,9,180,724,M,280453,EUR,839721600,M,9,9,False,34.0,26.0,2.0,2.0,10.0,12.0,20.0,28.0,,6.0,,,,90.0,57.0,8.0,16.0,0.0553,0.0,1.20711,1,,,,6.0,4.0,1.0,4.0,5.0,2.0,,,,,3.0,3.0,1.0,1.0,,1.0,2.0,5.0,,1.0,,,1.0,3.0,,
