match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_accurateCross,stat_shotOffTarget,stat_errorLeadToAShot,stat_wasFouled,stat_expectedGoals,stat_bigChanceMissed,stat_outfielderBlock,stat_interceptionWon,captain,stat_challengeLost,stat_bigChanceCreated,stat_aerialLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_hitWoodwork,stat_goodHighClaim
12530837,home,Eyüpspor,Berke Özer,berke-ozer,B. Özer,G,1,191,3020,M,847494,EUR,959212800,G,1,1,False,37.0,27.0,14.0,5.0,0.0,25.0,27.0,2.0,10.0,7.0,2.0,2.0,90.0,42.0,7.2,10.0,0.0122929,0,1.1321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530837,home,Eyüpspor,Tayfur Bingöl,tayfur-bingol,T. Bingöl,M,75,180,459,M,255957,EUR,726710400,D,75,75,False,45.0,40.0,1.0,,1.0,17.0,19.0,23.0,27.0,4.0,,,87.0,65.0,7.2,7.0,0.0220533,0,,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,
12530837,home,Eyüpspor,Robin Yalçın,robin-yalcin,R. Yalçın,D,2,183,91,M,138154,EUR,759456000,D,6,6,False,61.0,52.0,14.0,8.0,1.0,32.0,35.0,21.0,27.0,1.0,,,90.0,70.0,7.2,10.0,0.0962104,1,,1.0,2.0,2.0,5.0,1.0,1.0,,,,1.0,2.0,1.0,,,1.0,1.0,1.0,2.0,0.0131,,,,,,,,,,,,,,,
12530837,home,Eyüpspor,Luccas Claro,luccas-claro,L. Claro,D,4,182,171,M,998209,EUR,687916800,D,4,4,False,55.0,50.0,3.0,2.0,0.0,31.0,32.0,19.0,23.0,4.0,,,90.0,66.0,7.1,5.0,0.00823617,1,,,,2.0,4.0,,,1.0,1.0,1.0,,2.0,,,,,1.0,,3.0,0.4364,1.0,1.0,1.0,,,,,,,,,,,,
12530837,home,Eyüpspor,Caner Erkin,caner-erkin,C. Erkin,D,88,181,260,M,15680,EUR,591926400,D,88,88,False,32.0,24.0,10.0,6.0,1.0,9.0,11.0,19.0,34.0,2.0,,,90.0,66.0,8.8,24.0,0.466604,0,,13.0,,4.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,5.0,,,4.0,,,2.0,,,1.0,,True,2.0,3.0,,,,,,,,,
12530837,home,Eyüpspor,Halil Akbunar,halil-akbunar,H. Akbunar,M,77,170,140,M,217782,EUR,752803200,M,7,7,False,23.0,16.0,,,0.0,2.0,2.0,15.0,25.0,3.0,,,83.0,45.0,6.9,18.0,0.0633449,1,,4.0,,10.0,4.0,5.0,1.0,,,,,,2.0,,,1.0,,,3.0,0.024,,,1.0,,,,2.0,4.0,1.0,1.0,0.3871,,,,
12530837,home,Eyüpspor,Emre Akbaba,emre-akbaba,E. Akbaba,M,8,180,414,M,343527,EUR,718156800,M,8,8,False,33.0,28.0,2.0,2.0,0.0,12.0,12.0,16.0,22.0,3.0,,,83.0,42.0,6.8,10.0,0.144431,2,,1.0,,1.0,1.0,,,1.0,,,3.0,1.0,1.0,,,,1.0,,1.0,0.3709,1.0,,,,,,,,,,,1.0,1.0,,
12530837,home,Eyüpspor,Melih Kabasakal,kabasakal-melih,M. Kabasakal,M,6,178,97,M,828872,EUR,824601600,M,57,57,False,35.0,32.0,1.0,,0.0,11.0,13.0,21.0,22.0,6.0,,,90.0,47.0,6.9,4.0,0.0245543,0,,,,4.0,1.0,,,4.0,1.0,,1.0,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,,,,
12530837,home,Eyüpspor,Prince Ampem,prince-ampem,P. Ampem,M,40,171,278,M,923888,EUR,892425600,M,40,40,False,22.0,19.0,,,0.0,7.0,7.0,12.0,16.0,2.0,,,90.0,43.0,7.8,7.0,0.0992808,2,,1.0,1.0,3.0,11.0,4.0,4.0,,1.0,,2.0,,1.0,,,,1.0,,5.0,0.1121,1.0,,2.0,,,1.0,2.0,1.0,1.0,,0.0087,,,1.0,
12530837,home,Eyüpspor,Mame Thiam,mame-thiam,M. Thiam,F,17,185,1076,M,180981,EUR,718588800,F,9,9,False,19.0,14.0,3.0,2.0,0.0,5.0,5.0,9.0,15.0,4.0,,,89.0,34.0,8.3,10.0,0.00751628,3,,1.0,1.0,8.0,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,0.6167,,1.0,1.0,,2.0,,2.0,1.0,2.0,2.0,0.5952,,1.0,,
12530837,home,Eyüpspor,Ahmed Kutucu,ahmed-kutucu,A. Kutucu,M,21,181,3238,M,906049,EUR,951868800,F,23,23,False,19.0,16.0,3.0,3.0,0.0,8.0,8.0,8.0,11.0,3.0,,,89.0,30.0,6.7,6.0,0.00735993,5,,,,5.0,2.0,3.0,1.0,,,,1.0,,,,,,3.0,,1.0,0.214,,,,,1.0,,2.0,,1.0,,0.3074,1.0,1.0,1.0,
12530837,home,Eyüpspor,Samu Sáiz,samu-saiz,S. Sáiz,M,,174,123,M,99527,EUR,664502400,M,10,10,True,6.0,5.0,2.0,1.0,0.0,2.0,2.0,3.0,4.0,,,,11.0,6.0,6.5,1.0,0.00152649,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530837,home,Eyüpspor,Sinan Gümüş,sinan-gumus,S. Gümüş,F,,179,110,M,169165,EUR,758592000,F,11,11,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,11.0,3.0,6.4,1.0,0.0007409,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
12530837,home,Eyüpspor,Umut Meraş,umut-meras,U. Meraş,D,77,178,154,M,609746,EUR,819417600,D,77,77,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,3.0,3.0,,1.0,3.994e-05,0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12530837,home,Eyüpspor,Dorukhan Toköz,dorukhan-tokoz,D. Toköz,M,24,180,156,M,796133,EUR,832636800,M,5,5,True,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,1.0,2.0,,,0.00013871,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
