match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_wasFouled,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_wonContest,stat_blockedScoringAttempt,stat_errorLeadToAGoal,player_sofascoreId,stat_shotOffTarget,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_penaltyFaced,stat_clearanceOffLine,stat_penaltyConceded
12421222,home,FCV Dender,Bruny Nsimba,,,nsimba-bruny,B. Nsimba,F,77,181,280,M,1047536,EUR,954892800,F,77,77,False,26.0,12.0,,,0.0,4.0,5.0,8.0,21.0,6.0,,2.0,,,,70.0,45.0,8.8,21.0,0.0145447,5,,,,7.0,3.0,2.0,,,,2.0,1.0,,,,3.0,1.0,2.0,,,3.0,3.0,1.0655,2.0,,,,2.0,1.7961,1.0,2.0,1.0,,,
12421222,home,FCV Dender,Malcolm Viltard,,,viltard-malcolm,M. Viltard,M,24,176,69,M,1092285,EUR,1035417600,M,24,24,True,6.0,2.0,,,0.0,2.0,3.0,,3.0,2.0,,2.0,,,,20.0,15.0,6.6,4.0,6.7e-05,2,,,,3.0,,,4.0,,,2.0,,,,,2.0,1.0,,,,,,0.1752,,2.0,,,,,,,,,,
12421222,home,FCV Dender,Lennard Hens,Lennard Hens,,lennard-hens,L. Hens,M,10,183,58,M,1502941,EUR,823737600,M,10,10,True,1.0,1.0,,,0.0,,,1.0,2.0,,,2.0,,,,9.0,6.0,6.6,2.0,0.00011119,0,,1.0,,2.0,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,
12421222,home,FCV Dender,Jasper Van Oudenhove,,,jasper-van-oudenhove,J. Oudenhove,M,5,178,23,M,1137081,EUR,910051200,M,8,8,True,4.0,1.0,,,0.0,,1.0,1.0,3.0,2.0,1.0,,,,,10.0,4.0,6.4,3.0,0.00404917,0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,
12421222,home,FCV Dender,Noah Mbamba,,,noah-mbamba,N. Mbamba,M,17,187,1002,M,1100321,EUR,1104883200,M,17,17,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,3.0,,1.0,0.00056746,0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12421222,home,FCV Dender,Julien Devriendt,,,julien-devriendt,J. Devriendt,G,16,189,17,M,857141,EUR,911952000,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421222,home,FCV Dender,Bryan Goncalves,,,bryan-goncalves,B. Goncalves,D,7,190,42,M,775019,EUR,837734400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421222,home,FCV Dender,Ridwane M'Barki,,,ridwane-mbarki,R. M'Barki,D,10,173,39,M,842287,EUR,773107200,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421222,home,FCV Dender,Dembo Sylla,Dembo Sylla,,dembo-sylla,D. Sylla,M,22,175,1057,M,1397569,EUR,1036886400,D,53,53,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421222,home,FCV Dender,Michael Lallemand,,,michael-lallemand,M. Lallemand,F,,181,16,M,94289,EUR,729388800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421222,away,Sint-Truidense VV,Léo Kokubo,,,leo-kokubo,L. Kokubo,G,16,193,966,M,997020,EUR,980208000,G,16,16,False,22.0,15.0,12.0,5.0,0.0,14.0,17.0,1.0,5.0,,,9.0,,3.0,3.0,90.0,33.0,6.9,7.0,0.00027163,0,0.4463,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
12421222,away,Sint-Truidense VV,Louis Patris,,,louis-patris,L. Patris,M,27,187,275,M,923972,EUR,991872000,D,19,19,False,40.0,26.0,10.0,3.0,0.0,7.0,7.0,19.0,35.0,12.0,4.0,3.0,,,,90.0,65.0,6.6,25.0,0.0194206,1,,2.0,,9.0,5.0,1.0,,2.0,,3.0,2.0,1.0,,,1.0,5.0,1.0,,,1.0,3.0,0.0381,,,,,,0.0581,,,,,,
12421222,away,Sint-Truidense VV,Wolke Janssens,,,janssens-wolke,W. Janssens,D,22,185,37,M,794418,EUR,789782400,D,22,22,False,67.0,48.0,12.0,6.0,0.0,27.0,33.0,21.0,34.0,7.0,2.0,7.0,,,,90.0,99.0,7.2,23.0,0.00668777,0,,,,15.0,1.0,2.0,4.0,3.0,1.0,7.0,1.0,1.0,,,2.0,6.0,1.0,,,,,,1.0,,,,,,,,,,1.0,
12421222,away,Sint-Truidense VV,Rein Van Helden,,,rein-van-helden,R. V. Helden,D,20,187,193,M,1047163,EUR,1027468800,D,20,20,False,61.0,50.0,5.0,3.0,0.0,34.0,40.0,16.0,21.0,8.0,,2.0,,,,90.0,74.0,6.2,11.0,0.00847514,0,,,,8.0,,,8.0,,1.0,1.0,,3.0,,,6.0,4.0,3.0,,,,,,,,,,,,,,,,,1.0
12421222,away,Sint-Truidense VV,Bruno Godeau,,,bruno-godeau,B. Godeau,D,31,190,68,M,247321,EUR,705456000,D,31,31,False,46.0,38.0,5.0,1.0,0.0,20.0,27.0,18.0,20.0,3.0,,3.0,,,,76.0,58.0,6.2,11.0,0.00504571,0,,1.0,,3.0,2.0,,2.0,,2.0,,,1.0,,True,,2.0,1.0,,,,,,,,,,,,,,,,,
12421222,away,Sint-Truidense VV,Simen Juklerød,Simen,Juklerød,simen-juklerod,S. Juklerød,D,18,186,64,M,252515,EUR,769219200,D,18,18,False,19.0,15.0,2.0,,0.0,4.0,5.0,11.0,15.0,1.0,,,,,,61.0,31.0,6.3,9.0,0.00712374,1,,1.0,,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,,0.0557,,1.0,,,,,,,,,,
12421222,away,Sint-Truidense VV,Adriano Bertaccini,,,adriano-bertaccini,A. Bertaccini,F,91,173,746,M,867250,EUR,966124800,M,91,91,False,19.0,14.0,,,0.0,6.0,8.0,8.0,14.0,2.0,1.0,5.0,,,,83.0,30.0,6.6,11.0,0.012475,0,,3.0,,3.0,,1.0,2.0,,,,,,,,1.0,2.0,,,,,3.0,,1.0,,,,,,,,1.0,,,
12421222,away,Sint-Truidense VV,Joel Chima Fujita,,,joel-chima-fujita,J. C. Fujita,M,16,175,1436,M,1002461,EUR,1013817600,M,8,8,False,58.0,47.0,4.0,2.0,0.0,19.0,23.0,28.0,35.0,5.0,,5.0,,,,90.0,73.0,7.2,15.0,0.0602205,0,,,,3.0,1.0,2.0,1.0,,5.0,1.0,1.0,2.0,4.0,,1.0,1.0,,,,,2.0,,1.0,,,,,,,,,,,
12421222,away,Sint-Truidense VV,Ryotaro Ito,Ryotaro,Ito,ryotaro-ito,R. Ito,M,13,174,672,M,831697,EUR,886723200,M,13,13,False,22.0,18.0,,,0.0,9.0,9.0,9.0,14.0,2.0,1.0,3.0,,,,62.0,28.0,6.3,8.0,0.00353312,1,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,2.0,0.0974,,,,,1.0,,,,,,,
12421222,away,Sint-Truidense VV,Loïc Lapoussin,,,loic-lapoussin,L. Lapoussin,M,,181,702,M,902987,EUR,827884800,M,94,94,False,67.0,46.0,9.0,4.0,0.0,13.0,16.0,34.0,57.0,5.0,,12.0,,,,90.0,101.0,6.8,36.0,0.0806747,2,,6.0,1.0,6.0,3.0,1.0,2.0,,,4.0,3.0,1.0,1.0,,,,2.0,,1.0,1.0,5.0,0.6093,,1.0,,,,0.86,,,,,,
12421222,away,Sint-Truidense VV,Didier Lamkel Zé,,,didier-lamkel-ze,D. L. Zé,F,60,193,628,M,845272,EUR,842918400,F,10,10,False,26.0,16.0,2.0,,0.0,3.0,6.0,13.0,20.0,8.0,,2.0,,,,90.0,47.0,7.2,17.0,0.0244146,2,,,,8.0,2.0,2.0,1.0,,,1.0,1.0,1.0,,,4.0,4.0,4.0,,,1.0,4.0,0.8125,1.0,1.0,,,,0.9921,,1.0,,,,
12421222,away,Sint-Truidense VV,Billal Brahimi,,,billal-brahimi,B. Brahimi,F,26,183,3098,M,948250,EUR,952992000,F,7,7,True,17.0,14.0,3.0,2.0,0.0,4.0,4.0,12.0,23.0,2.0,,1.0,,,,29.0,36.0,7.2,12.0,0.289607,1,,10.0,2.0,1.0,,,,,2.0,1.0,,1.0,1.0,,1.0,,,1.0,,,1.0,0.0323,,,,,1.0,,,,,,,
12421222,away,Sint-Truidense VV,Olivier Dumont,Olivier Dumont,,olivier-dumont,O. Dumont,M,14,182,41,M,1127338,EUR,1015372800,M,14,14,True,19.0,17.0,1.0,1.0,0.0,5.0,6.0,12.0,13.0,2.0,,1.0,,,,28.0,28.0,7.0,3.0,0.0119641,1,,,,5.0,,,2.0,,,2.0,2.0,1.0,,,1.0,1.0,2.0,,,,1.0,0.0361,,,,,1.0,,,,,,,
12421222,away,Sint-Truidense VV,Ryoya Ogawa,,,ryoya-ogawa,R. Ogawa,M,7,182,155,M,790973,EUR,848793600,D,2,2,True,7.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,5.0,2.0,1.0,1.0,,,,14.0,12.0,6.7,5.0,0.00033702,0,,,,3.0,,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,
12421222,away,Sint-Truidense VV,Hiiro Komori,Hiiro Komori,,komori-hiiro,H. Komori,F,17,177,216,M,1218307,EUR,965520000,F,41,41,True,1.0,,,,0.0,,,,1.0,,,,,,,15.0,1.0,6.5,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421222,away,Sint-Truidense VV,Jo Coppens,,,jo-coppens,J. Coppens,G,12,190,48,M,45854,EUR,661737600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421222,away,Sint-Truidense VV,Hugo Lambotte,Hugo Lambotte,,hugo-lambotte,H. Lambotte,D,34,180,27,M,1888649,EUR,1150675200,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421222,away,Sint-Truidense VV,Robert-Jan Vanwesemael,,,vanwesemael-robert-jan,R. Vanwesemael,M,60,175,67,M,1047164,EUR,1017100800,D,60,60,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421222,away,Sint-Truidense VV,Rihito Yamamoto,,,rihito-yamamoto,R. Yamamoto,M,6,179,455,M,1030211,EUR,1008115200,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421222,away,Sint-Truidense VV,Andrés Ferrari,,,andres-ferrari,A. Ferrari,F,9,183,452,M,1177406,EUR,1041552000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
