match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_challengeLost,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_fouls,stat_expectedGoals,stat_totalCross,stat_totalContest,stat_accurateCross,stat_unsuccessfulTouch,stat_keyPass,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,player_lastName,captain,stat_bigChanceCreated,stat_errorLeadToAShot,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_goals,stat_goodHighClaim
12499536,home,VfL Bochum 1848,Giorgos Masouras,giorgos-masouras,G. Masouras,M,9,184,1892,M,592560,EUR,757382400,F,11,11,False,24.0,19.0,,,0.0,5.0,6.0,14.0,21.0,1.0,3.0,,,,,,90.0,40.0,6.9,12.0,0.0259031,3,,3.0,3.0,5.0,5.0,,,1.0,1.0,1.0,1.0,,1.0,,,0.1407,3.0,2.0,,2.0,,,1.0,0.1016,,,,,,,1.0,1.0,,
12499536,home,VfL Bochum 1848,Mats Pannewig,mats-pannewig,M. Pannewig,M,24,195,73,M,1197157,EUR,1098921600,M,24,24,True,20.0,18.0,1.0,1.0,0.0,8.0,8.0,10.0,12.0,,5.0,,,,,,45.0,30.0,6.4,4.0,0.0156262,0,,,,2.0,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12499536,home,VfL Bochum 1848,Dani de Wit,dani-de-wit,D. de Wit,M,20,183,552,M,855854,EUR,885945600,M,10,10,True,14.0,10.0,1.0,,1.0,2.0,2.0,8.0,13.0,,,,,,,,45.0,24.0,7.0,6.0,0.00719463,0,,2.0,,2.0,4.0,,,,3.0,3.0,1.0,,,,,,1.0,,,1.0,2.0,,,,,,,,,,,1.0,,
12499536,home,VfL Bochum 1848,Gerrit Holtmann,gerrit-holtmann,G. Holtmann,F,17,183,244,M,253517,EUR,796089600,F,21,21,True,7.0,4.0,,,0.0,1.0,1.0,3.0,9.0,,2.0,,,,,,45.0,19.0,7.8,6.0,0.0099985,4,,,,2.0,2.0,,1.0,,,,1.0,1.0,,,1.0,0.2309,3.0,1.0,,,,1.0,3.0,1.1801,,,,,,,1.0,,1.0,
12499536,home,VfL Bochum 1848,Anthony Losilla,anthony-losilla,A. Losilla,M,,185,68,M,119179,EUR,510796800,M,8,8,True,7.0,5.0,1.0,1.0,0.0,1.0,2.0,4.0,5.0,,2.0,,,,,,19.0,12.0,6.5,2.0,0.0662254,1,,1.0,,1.0,2.0,,,,2.0,,,,,,,0.0112,,,,,,,,,,,,,,,1.0,,,
12499536,home,VfL Bochum 1848,Cristian Gamboa,cristian-gamboa,C. Gamboa,D,,175,274,M,117794,EUR,625190400,D,2,2,True,6.0,3.0,1.0,,0.0,1.0,2.0,2.0,4.0,2.0,,,,,,,18.0,9.0,6.0,4.0,0.00028124,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12499536,home,VfL Bochum 1848,Patrick Drewes,patrick-drewes,P. Drewes,G,30,194,349,M,132607,EUR,728784000,G,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499536,home,VfL Bochum 1848,Erhan Mašović,erhan-masovic,E. Mašović,D,4,189,232,M,833213,EUR,911692800,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499536,home,VfL Bochum 1848,Jakov Medić,jakov-medic,J. Medić,D,5,194,859,M,872307,EUR,905126400,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499536,home,VfL Bochum 1848,Moritz Broschinski,moritz-broschinski,M. Broschinski,F,17,188,263,M,924205,EUR,969667200,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499536,away,1. FSV Mainz 05,Lasse Riess,lasse-riess,L. Riess,G,1,191,83,M,1069252,EUR,996192000,G,1,1,False,34.0,19.0,23.0,8.0,0.0,13.0,14.0,6.0,20.0,4.0,15.0,2.0,5.0,1.0,2.0,2.0,90.0,51.0,7.6,15.0,0.00754524,0,0.567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
12499536,away,1. FSV Mainz 05,Danny da Costa,danny-da-costa,D. Costa,D,21,186,305,M,97926,EUR,742521600,D,21,21,False,32.0,23.0,8.0,1.0,0.0,10.0,13.0,13.0,20.0,6.0,2.0,,,,,,90.0,50.0,6.6,14.0,0.0247415,1,,1.0,1.0,7.0,3.0,1.0,,3.0,2.0,1.0,,2.0,,,3.0,0.0084,1.0,,,2.0,1.0,,,,,,,,,,1.0,,,
12499536,away,1. FSV Mainz 05,Stefan Bell,stefan-bell,S. Bell,D,16,192,142,M,106662,EUR,682992000,D,16,16,False,27.0,16.0,5.0,2.0,0.0,15.0,22.0,1.0,5.0,9.0,5.0,,,,,,89.0,51.0,7.2,13.0,0.00086025,2,,2.0,7.0,3.0,11.0,1.0,,2.0,3.0,1.0,,,1.0,,,0.0928,,1.0,,,,1.0,,,,,,,,,1.0,,,
12499536,away,1. FSV Mainz 05,Andreas Hanche-Olsen,andreas-hanche-olsen,A. Hanche-Olsen,D,25,185,370,M,794294,EUR,853459200,D,25,25,False,51.0,45.0,5.0,1.0,0.0,36.0,38.0,9.0,13.0,6.0,5.0,,,,,,90.0,71.0,7.5,8.0,0.00448489,1,,2.0,8.0,2.0,10.0,,1.0,2.0,2.0,2.0,1.0,,1.0,,,0.0233,,,,1.0,1.0,,,,,,,,,,,,,
12499536,away,1. FSV Mainz 05,Anthony Caci,anthony-caci,A. Caci,M,19,184,357,M,846471,EUR,867715200,M,19,19,False,44.0,32.0,3.0,,0.0,8.0,13.0,25.0,34.0,1.0,5.0,,,,,,90.0,65.0,7.1,17.0,0.393544,0,,1.0,,1.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,3.0,,1.0,3.0,3.0,,,,,,,,,,,1.0,,
12499536,away,1. FSV Mainz 05,Kaishu Sano,kaishu-sano,K. Sano,M,6,176,2306,M,1028307,EUR,978134400,M,6,6,False,42.0,35.0,1.0,1.0,0.0,20.0,23.0,15.0,21.0,2.0,5.0,,,,,,90.0,63.0,7.1,12.0,0.0241668,2,,2.0,3.0,5.0,9.0,,1.0,1.0,2.0,,3.0,1.0,1.0,,1.0,0.0951,2.0,2.0,,2.0,,1.0,,,,,,,,,1.0,,,
12499536,away,1. FSV Mainz 05,Nadiem Amiri,nadiem-amiri,N. Amiri,M,10,180,2793,M,327755,EUR,846374400,M,18,18,False,60.0,49.0,11.0,7.0,0.0,24.0,28.0,27.0,37.0,,5.0,,,,,,89.0,78.0,7.9,18.0,0.189972,2,,1.0,,3.0,6.0,1.0,,,4.0,,1.0,,,,,0.1066,5.0,2.0,2.0,1.0,2.0,1.0,1.0,0.6013,,,,,,,1.0,,1.0,
12499536,away,1. FSV Mainz 05,Phillipp Mwene,phillipp-mwene,P. Mwene,M,2,170,470,M,138126,EUR,759801600,M,2,2,False,23.0,20.0,3.0,2.0,0.0,6.0,6.0,15.0,19.0,,4.0,,,,,,61.0,42.0,7.8,8.0,0.050218,2,,3.0,1.0,5.0,6.0,1.0,,,4.0,2.0,1.0,1.0,,,,0.2076,2.0,,1.0,2.0,,,2.0,0.5978,,,,,,,,,1.0,
12499536,away,1. FSV Mainz 05,Paul Nebel,paul-nebel,P. Nebel,F,8,169,1155,M,980621,EUR,1034208000,F,8,8,False,45.0,34.0,1.0,,1.0,10.0,14.0,26.0,34.0,,3.0,,,,,,90.0,73.0,8.2,22.0,0.0999137,4,,1.0,1.0,8.0,4.0,5.0,,1.0,,,1.0,,1.0,,,0.2863,3.0,4.0,2.0,3.0,4.0,2.0,2.0,0.8951,,,,,,,1.0,1.0,1.0,
12499536,away,1. FSV Mainz 05,Jae-sung Lee,jae-sung-lee,J. Lee,F,7,180,2646,M,537552,EUR,713404800,F,7,7,False,38.0,32.0,3.0,3.0,1.0,12.0,14.0,20.0,25.0,1.0,4.0,,,,,,61.0,49.0,7.4,11.0,0.162183,0,,1.0,1.0,2.0,3.0,,,,2.0,,,,,,1.0,,1.0,,,3.0,2.0,,,,,,,1.0,,,,,,
12499536,away,1. FSV Mainz 05,Jonathan Burkardt,jonathan-burkardt,J. Burkardt,F,9,181,3956,M,939830,EUR,963273600,F,29,29,False,26.0,23.0,,,0.0,4.0,4.0,20.0,24.0,1.0,3.0,,,,,,89.0,47.0,7.7,10.0,0.0658553,7,,5.0,1.0,10.0,5.0,2.0,,,2.0,1.0,1.0,,3.0,,1.0,0.4286,2.0,3.0,1.0,2.0,1.0,1.0,2.0,0.8523,,,True,,,,2.0,1.0,1.0,
12499536,away,1. FSV Mainz 05,Hyun-Seok Hong,hyun-seok-hong,H. Hong,M,24,177,1224,M,942937,EUR,929491200,M,14,14,True,12.0,11.0,,,0.0,1.0,1.0,10.0,11.0,,2.0,,,,,,29.0,16.0,7.0,1.0,0.472838,0,,3.0,,3.0,2.0,,,,1.0,,,,,,,,,1.0,,,2.0,1.0,,,,,,1.0,,,,,,
12499536,away,1. FSV Mainz 05,Silvan Widmer,silvan-widmer,S. Widmer,M,30,182,532,M,157377,EUR,731289600,D,30,30,True,6.0,5.0,1.0,,0.0,3.0,3.0,2.0,3.0,3.0,1.0,,,,,,29.0,14.0,6.4,2.0,0.0367255,1,,,,,,,,,,,,,,,,0.2464,,,,,,,1.0,0.3664,,,,,,1.0,,,,
12499536,away,1. FSV Mainz 05,Nikolas Veratschnig,nikolas-veratschnig,N. Veratschnig,D,22,178,239,M,1138150,EUR,1043366400,D,22,22,True,,,,,0.0,,,,,,,,,,,,1.0,2.0,,1.0,0.00236336,0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,Nikolas Veratschnig,,,,,,,,,
12499536,away,1. FSV Mainz 05,Lennard Maloney,lennard-maloney,L. Maloney,M,15,187,256,M,893962,EUR,939340800,M,15,15,True,,,,,0.0,,,,,,,,,,,,1.0,3.0,,1.0,,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499536,away,1. FSV Mainz 05,Nelson Weiper,nelson-weiper,N. Weiper,F,44,192,1136,M,1152505,EUR,1111017600,F,44,44,True,2.0,1.0,,,1.0,,,1.0,2.0,,,,,,,,1.0,2.0,,1.0,0.0584085,0,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,Nelson Weiper,,,1.0,,,,,,
12499536,away,1. FSV Mainz 05,Daniel Batz,daniel-batz,D. Batz,G,33,189,138,M,94312,EUR,663638400,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499536,away,1. FSV Mainz 05,Maxim Leitsch,maxim-leitsch,M. Leitsch,D,5,188,95,M,842869,EUR,895449600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499536,away,1. FSV Mainz 05,Arnaud Nordin,nordin-arnaud,A. Nordin,M,70,170,380,M,848458,EUR,900633600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499536,away,1. FSV Mainz 05,Armindo Sieb,armindo-sieb,A. Sieb,F,11,180,600,M,1005834,EUR,1045440000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
