match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,player_firstName,player_lastName,stat_challengeLost,stat_aerialLost,stat_dispossessed,stat_bigChanceCreated,stat_totalOffside,stat_totalContest,stat_wonContest,stat_penaltyConceded,stat_wasFouled,stat_shotOffTarget,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_clearanceOffLine,stat_goals,stat_penaltyWon,stat_goalAssist,stat_penaltyMiss
11450058,home,Hatayspor,Carlos Strandberg,carlos-strandberg,C. Strandberg,F,10,187,170,M,333423,EUR,829440000,F,10,10,False,,12.0,11.0,,,3.0,3.0,8.0,9.0,2.0,2.0,,,,,,,69.0,20.0,6.6,2.0,0.214847,3,,,,3.0,3.0,,,1.0,2.0,1.0,1.0,2.0,,,0.5115,,,,1.0,,,,,,,2.0,,1.0,1.0,,,,,,,
11450058,home,Hatayspor,Mehdi Boudjemaa,mehdi-boudjemaa,M. Boudjemaa,M,4,182,595,M,960088,EUR,891907200,M,8,8,True,,20.0,19.0,,,6.0,6.0,13.0,14.0,,1.0,,,,,,,45.0,26.0,6.5,3.0,0.0600543,2,,,,3.0,1.0,,,2.0,2.0,1.0,,,1.0,,0.0625,,,1.0,,,,,,,,1.0,2.0,,,,,,,,,
11450058,home,Hatayspor,Joelson Fernandes,joelson-fernandes,J. Fernandes,M,11,172,481,M,1032547,EUR,1046390400,F,77,77,True,,5.0,5.0,,,1.0,1.0,4.0,6.0,,,,,,,,,21.0,10.0,6.2,2.0,0.0156529,1,,2.0,,,,,,,,,,,,,0.6534,Joelson Mendes,,,,,,,,,,,1.0,1.0,,,,,,,,
11450058,home,Hatayspor,Renat Dadaşov,renat-dadasov,R. Dadaşov,F,77,186,1648,M,836941,EUR,926899200,F,9,9,True,,6.0,5.0,,,3.0,3.0,2.0,3.0,,1.0,,,,,,,21.0,10.0,6.7,3.0,0.0190859,1,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,0.0971,,,,,1.0,,,,,,,,,1.0,0.1889,,,,,,
11450058,home,Hatayspor,Doğukan Sinik,dogukan-sinik,D. Sinik,M,70,180,124,M,796114,EUR,916876800,F,70,70,True,,7.0,6.0,,,1.0,1.0,5.0,7.0,,1.0,,,,,,,13.0,12.0,6.3,4.0,0.015001,0,,1.0,,3.0,,,,1.0,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
11450058,home,Hatayspor,Kamil Ahmet Çörekçi,kamil-ahmet-corekci,K. A. Çörekçi,D,22,173,57,M,124728,EUR,696902400,D,2,2,True,,7.0,7.0,,,2.0,2.0,5.0,5.0,,,,,,,,,1.0,7.0,,,0.00310503,0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450058,home,Hatayspor,Visar Bekaj,visar-bekaj,V. Bekaj,G,1,191,221,M,890652,EUR,864432000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450058,home,Hatayspor,Cemali Sertel,sertel-cemali,C. Sertel,D,19,186,55,M,929956,EUR,947116800,D,88,88,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450058,home,Hatayspor,Cengiz Demir,demir-cengiz,C. Demir,D,5,186,15,M,1015360,EUR,987552000,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450058,home,Hatayspor,Görkem Sağlam,gorkem-saglam,G. Sağlam,M,61,175,118,M,795001,EUR,892252800,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450058,home,Hatayspor,Giorgi Aburjania,giorgi-aburjania,G. Aburjania,M,29,187,128,M,156569,EUR,789004800,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450058,away,İstanbulspor,Alp Arda,alp-arda,A. Arda,G,59,192,35,M,999485,EUR,802483200,G,59,59,False,,31.0,17.0,17.0,3.0,16.0,17.0,1.0,14.0,,8.0,,,,1.0,,,90.0,39.0,6.9,14.0,0.00021322,0,0.1889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
11450058,away,İstanbulspor,David Sambissa,david-sambissa,D. Sambissa,M,7,177,220,M,280459,EUR,821318400,D,7,7,False,,31.0,23.0,5.0,2.0,15.0,19.0,9.0,15.0,1.0,5.0,,,,,,,90.0,49.0,6.4,18.0,0.154261,1,,3.0,1.0,7.0,2.0,,,3.0,1.0,1.0,,1.0,,,0.0302,,,,2.0,1.0,1.0,,4.0,1.0,,1.0,,,,,,,,,,
11450058,away,İstanbulspor,Mehmet Yeşil,mehmet-yesil,M. Yeşil,D,21,188,48,M,840639,EUR,896572800,D,4,4,False,,43.0,32.0,10.0,3.0,26.0,31.0,6.0,12.0,6.0,5.0,,,,,,,90.0,61.0,7.3,15.0,0.00292341,0,,,,3.0,5.0,1.0,,2.0,2.0,,1.0,,3.0,,,,,1.0,,,,,,,,3.0,,,,,,,,,,
11450058,away,İstanbulspor,Simon Deli,simon-deli,S. Deli,D,13,192,262,M,326419,EUR,688521600,D,14,14,False,,40.0,33.0,4.0,3.0,27.0,31.0,6.0,9.0,3.0,4.0,,,,,,,90.0,50.0,8.0,7.0,0.00527484,0,,,,2.0,3.0,2.0,1.0,,,,,,3.0,1.0,,,,,2.0,,,,,,,1.0,,,,,,1.0,,,,
11450058,away,İstanbulspor,Racine Coly,racine-coly,R. Coly,D,,185,81,M,553454,EUR,818380800,D,13,13,False,,50.0,40.0,9.0,4.0,27.0,29.0,13.0,22.0,6.0,1.0,,,,,,,90.0,67.0,7.4,14.0,0.0956898,1,,1.0,,,5.0,,,2.0,,,2.0,1.0,,1.0,0.0608,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,
11450058,away,İstanbulspor,Ali Yaşar,ali-yasar,A. Yaşar,D,66,180,31,M,190815,EUR,794620800,D,66,66,False,True,25.0,25.0,,,15.0,15.0,11.0,13.0,,4.0,,,,,,,73.0,42.0,7.2,2.0,0.0178306,0,,3.0,1.0,1.0,2.0,,,,,1.0,,,,3.0,,,,1.0,,,,,,,,2.0,,,,,,,,,,
11450058,away,İstanbulspor,Mendy Mamadou,mendy-mamadou,M. Mamadou,M,66,185,525,M,929718,EUR,907459200,M,12,12,False,,24.0,19.0,1.0,,7.0,8.0,12.0,16.0,,1.0,,,,,,,84.0,36.0,7.1,10.0,0.0235237,3,,,,9.0,4.0,3.0,2.0,1.0,,,1.0,1.0,,,0.5915,,,4.0,1.0,3.0,,,1.0,,,,1.0,,1.0,0.964,,,1.0,,,
11450058,away,İstanbulspor,Modestas Vorobjovas,modestas-vorobjovas,M. Vorobjovas,M,6,177,70,M,319751,EUR,820281600,M,6,6,False,,31.0,28.0,2.0,2.0,14.0,14.0,14.0,17.0,,3.0,,,,,,,90.0,41.0,7.0,4.0,0.0105467,0,,,,2.0,4.0,3.0,2.0,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,
11450058,away,İstanbulspor,Florian Loshaj,florian-loshaj,F. Loshaj,M,10,174,152,M,831407,EUR,839894400,M,34,34,False,,52.0,41.0,9.0,5.0,20.0,22.0,24.0,38.0,1.0,5.0,,,,,,,90.0,74.0,8.8,19.0,0.439754,3,,8.0,3.0,5.0,7.0,2.0,1.0,2.0,2.0,4.0,,,,,0.9109,,,2.0,,1.0,1.0,,3.0,3.0,,2.0,1.0,1.0,2.0,0.986,,,1.0,1.0,,
11450058,away,İstanbulspor,Jackson,jackson,Jackson,M,,178,61,M,911351,EUR,924912000,M,99,99,False,,30.0,24.0,4.0,2.0,8.0,9.0,16.0,22.0,,3.0,,,,,,,78.0,49.0,6.3,16.0,0.619254,3,,1.0,,12.0,4.0,1.0,,,1.0,2.0,1.0,2.0,,,0.909,,,1.0,2.0,7.0,2.0,,3.0,1.0,,1.0,,1.0,1.0,0.9895,,,,,1.0,1.0
11450058,away,İstanbulspor,Emir Kaan Gültekin,emir-kaan-gultekin,E. K. Gültekin,F,9,180,80,M,903714,EUR,970444800,F,19,19,False,,24.0,19.0,1.0,,6.0,8.0,13.0,16.0,,4.0,,,,,,,84.0,33.0,6.9,10.0,0.587047,2,,,,6.0,2.0,,,2.0,2.0,2.0,1.0,,,1.0,0.6642,,,,2.0,2.0,1.0,,1.0,,,1.0,1.0,2.0,1.0,0.2615,,,,,1.0,
11450058,away,İstanbulspor,Okan Erdoğan,okan-erdogan,O. Erdoğan,D,3,185,54,M,881213,EUR,907027200,D,23,23,True,,8.0,6.0,2.0,1.0,6.0,6.0,,2.0,,1.0,,,,,,,17.0,9.0,6.7,2.0,4.432e-05,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11450058,away,İstanbulspor,Özcan Şahan,sahan-ozcan,Ö. Şahan,D,20,176,17,M,1170353,EUR,915753600,F,20,20,True,,2.0,1.0,,,,,1.0,2.0,,,,,,,,,12.0,3.0,6.6,1.0,0.00606334,0,,,,,1.0,,,,,,,,,,,Özcan Sahan,,,,,,,,,,1.0,,,,,,,,,,
11450058,away,İstanbulspor,Vefa Temel,temel-vefa,V. Temel,M,8,176,41,M,1067329,EUR,1036281600,M,8,8,True,,2.0,1.0,,,1.0,1.0,,1.0,,2.0,,,,,,,10.0,5.0,7.2,3.0,1.8e-07,1,,,,1.0,,,,1.0,,,,,,,0.0268,,,,,,,,1.0,,,,,,1.0,0.0921,,,1.0,,,
11450058,away,İstanbulspor,Eren Arda Şan,eren-arda-san,E. A. Şan,F,,193,15,M,1798925,EUR,1150761600,F,97,97,True,,,,,,,,,,,,,,,,,,10.0,2.0,6.4,2.0,,0,,,,1.0,,,,2.0,,,,,,,,Eren Arda San,,,1.0,,,,,,,,,,,,,,,,,
11450058,away,İstanbulspor,Mücahit Serbest,serbest-mucahit,M. Serbest,G,26,190,18,M,1174228,EUR,1101168000,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450058,away,İstanbulspor,Djakaridja Junior Traoré,djakaridja-traore,D. J. Traoré,F,,193,31,M,1415021,EUR,902016000,F,88,88,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
