match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_keyPass,player_lastName,captain,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalCross,stat_aerialLost,stat_challengeLost,stat_dispossessed,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,player_sofascoreId,stat_blockedScoringAttempt,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock
11067285,home,Grêmio,Gabriel Grando,Gabriel Grando,gabriel-grando,G. Grando,G,12,192,1323,M,1111770,EUR,954288000,G,12,12,False,19.0,11.0,11.0,3.0,10.0,11.0,1.0,8.0,1.0,11.0,1.0,1.0,1.0,90.0,28.0,7.2,9.0,0.0,0.0,0.00038638,0,0.0241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067285,home,Grêmio,João Pedro,,joao-pedro,J. Pedro,D,18,179,1116,M,605528,EUR,848016000,D,18,18,False,30.0,22.0,1.0,1.0,6.0,9.0,16.0,21.0,3.0,2.0,,,,90.0,42.0,6.9,10.0,0.0,0.0,0.0374862,0,,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11067285,home,Grêmio,Pedro Geromel,,pedro-geromel,P. Geromel,D,3,190,681,M,13338,EUR,496108800,D,3,3,False,14.0,9.0,3.0,1.0,6.0,8.0,3.0,6.0,3.0,6.0,,,,45.0,19.0,6.7,6.0,0.0,0.0,0.00033538,0,,,,1.0,,,,,,,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11067285,home,Grêmio,Walter Kannemann,,walter-kannemann,W. Kannemann,D,4,183,2119,M,249647,EUR,668908800,D,4,4,False,22.0,17.0,7.0,3.0,9.0,11.0,8.0,11.0,1.0,2.0,,,,90.0,31.0,7.0,5.0,0.0,0.0,0.00286275,0,,,1.0,2.0,,3.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11067285,home,Grêmio,Cuiabano,Cuiabano,cuiabano,Cuiabano,D,6,179,2699,M,1160554,EUR,1045353600,D,54,54,False,34.0,13.0,9.0,1.0,5.0,8.0,8.0,30.0,4.0,5.0,,,,90.0,66.0,7.0,33.0,0.0,0.0,0.0118836,0,,3.0,7.0,8.0,,3.0,1.0,1.0,1.0,,,5.0,2.0,2.0,4.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
11067285,home,Grêmio,Felipe Carballo,,felipe-carballo,F. Carballo,M,,177,618,M,805038,EUR,844387200,M,8,8,False,21.0,13.0,1.0,,6.0,8.0,7.0,13.0,,4.0,,,,63.0,28.0,7.5,8.0,0.0852,0.622,0.0147287,2,,4.0,3.0,6.0,1.0,,,1.0,1.0,,,1.0,,,,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,
11067285,home,Grêmio,Mathias Villasanti,,mathias-villasanti,M. Villasanti,M,20,178,2843,M,1139775,EUR,854064000,M,20,20,False,33.0,27.0,1.0,,16.0,18.0,11.0,15.0,,9.0,,,,90.0,45.0,7.0,8.0,0.0,0.0,0.0912603,0,,,5.0,6.0,,,2.0,,1.0,,,4.0,2.0,,,1.0,2.0,2.0,,,,,,,,,,,,,,,
11067285,home,Grêmio,Pepê,,pepe,Pepê,M,6,183,730,M,946945,EUR,884044800,M,23,23,False,37.0,32.0,2.0,2.0,12.0,13.0,20.0,24.0,2.0,6.0,,,,90.0,55.0,7.6,7.0,0.639,0.9289,0.0114499,2,,1.0,8.0,10.0,1.0,2.0,7.0,4.0,,,,1.0,,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
11067285,home,Grêmio,Franco Cristaldo,,franco-cristaldo,F. Cristaldo,M,10,175,2295,M,558820,EUR,840067200,M,19,19,False,39.0,31.0,2.0,1.0,6.0,9.0,26.0,37.0,1.0,7.0,,,,79.0,58.0,6.8,21.0,0.1695,0.4914,0.373135,1,,1.0,9.0,1.0,1.0,,,,2.0,,,,,2.0,7.0,3.0,3.0,2.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,
11067285,home,Grêmio,Luis Suárez,,luis-suarez,L. Suárez,F,9,182,125903,M,16943,EUR,538444800,F,9,9,False,35.0,26.0,1.0,,6.0,6.0,20.0,29.0,,2.0,,,,90.0,47.0,8.1,13.0,0.3162,0.8532,0.118987,2,,,6.0,5.0,,,5.0,1.0,3.0,,,,,3.0,,2.0,2.0,1.0,,,1.0,1.0,1.0,,1.0,,ElPistolero,1.0,3.0,,,,
