match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_outfielderBlock,captain,stat_aerialWon,stat_shotOffTarget,stat_unsuccessfulTouch,stat_totalOffside,stat_expectedGoals,stat_goalAssist,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceMissed,player_firstName,player_lastName,stat_wonContest,stat_bigChanceCreated,stat_penaltyWon,stat_penaltyFaced,stat_penaltyConceded,player_sofascoreId
11388437,home,Heracles Almelo,Jizz Hornkamp,jizz-hornkamp,J. Hornkamp,F,19,180,683,M,914392,EUR,889228800,F,9,9,False,20.0,15.0,1.0,1.0,4.0,5.0,12.0,16.0,,6.0,,,,88.0,33.0,9.4,6.0,0.0800235,6,,1.0,2.0,3.0,9.0,,,3.0,2.0,2.0,,,,4.0,2.0,,,1.9197,,1.0,,1.0,3.0,3.0,2.0,2.098,1.0,1.0,,,,,1.0,,,
11388437,home,Heracles Almelo,Mario Engels,mario-engels,M. Engels,M,8,183,72,M,132674,EUR,751248000,M,8,8,True,2.0,2.0,,,2.0,2.0,,1.0,,2.0,,,,25.0,8.0,6.7,2.0,4.04e-06,1,,1.0,,2.0,3.0,,,1.0,1.0,1.0,1.0,,,,1.0,,,0.0736,,,2.0,,,,,,,,,,1.0,,,,,
11388437,home,Heracles Almelo,Kelvin Leerdam,kelvin-leerdam,K. Leerdam,D,,178,76,,44220,EUR,646185600,D,27,27,True,4.0,4.0,1.0,1.0,,,4.0,4.0,1.0,1.0,,,,12.0,6.0,7.1,1.0,0.177755,0,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,
11388437,home,Heracles Almelo,Ruben Roosken,ruben-roosken,R. Roosken,D,12,183,99,M,988990,EUR,951955200,D,12,12,True,4.0,4.0,,,1.0,1.0,3.0,4.0,,1.0,,,,12.0,8.0,6.9,1.0,0.0750366,0,,1.0,,,2.0,,1.0,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,
11388437,home,Heracles Almelo,Jordy Bruijn,jordy-bruijn,J. Bruijn,M,8,170,76,M,825278,EUR,838080000,M,5,5,True,4.0,2.0,,,1.0,2.0,1.0,2.0,,2.0,,,,12.0,7.0,7.4,3.0,0.159514,1,,,,1.0,,,,,,,,,,,,,,0.0106,1.0,1.0,,,1.0,1.0,,0.2046,,,,,,1.0,,,,
11388437,home,Heracles Almelo,Mohamed Sankoh,mohamed-sankoh,M. Sankoh,F,44,180,334,M,982779,EUR,1066262400,F,44,44,True,1.0,1.0,,,,,1.0,1.0,,,,,,7.0,3.0,9.1,,0.00785559,2,,,1.0,1.0,,,,,,,,,,,,,,0.7299,,,,,,2.0,2.0,1.6622,,,Mohamed,Sankoh,,,,,,
11388437,home,Heracles Almelo,Fabian de Keijzer,fabian-de-keijzer,F. d. Keijzer,G,1,193,109,M,856743,EUR,957916800,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388437,home,Heracles Almelo,Timo Jansink,jansink-timo,T. Jansink,G,16,197,38,M,1189737,EUR,1047772800,G,36,36,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388437,home,Heracles Almelo,Jetro Willems,jetro-willems,J. Willems,D,15,177,182,M,138828,EUR,764985600,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388437,home,Heracles Almelo,Lasse Wehmeyer,lasse-wehmeyer,L. Wehmeyer,F,7,177,19,M,1413134,EUR,1032307200,F,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lasse Wehmeyer,,,,,,,
11388437,away,AZ Alkmaar,Mathew Ryan,mathew-ryan,M. Ryan,G,13,184,1521,M,134029,EUR,702691200,G,1,1,False,26.0,21.0,8.0,3.0,20.0,22.0,1.0,4.0,,11.0,2.0,4.0,,90.0,38.0,6.6,5.0,0.0135164,0,0.1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
11388437,away,AZ Alkmaar,Yukinari Sugawara,yukinari-sugawara,Y. Sugawara,D,3,179,2828,M,905347,EUR,962150400,D,2,2,False,56.0,48.0,10.0,9.0,26.0,28.0,23.0,36.0,2.0,7.0,,,,90.0,85.0,6.8,17.0,0.0640415,1,,8.0,,3.0,3.0,1.0,,2.0,,,1.0,3.0,,,1.0,,,0.0288,,1.0,1.0,,2.0,,,,1.0,,,,1.0,,,,,
11388437,away,AZ Alkmaar,Wouter Goes,wouter-goes,W. Goes,D,3,187,709,M,1145982,EUR,1086825600,D,3,3,False,32.0,31.0,1.0,1.0,21.0,21.0,10.0,11.0,2.0,1.0,,,,45.0,36.0,6.1,2.0,0.00774607,0,,,2.0,4.0,2.0,,,,,,1.0,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,
11388437,away,AZ Alkmaar,Riechedly Bazoer,riechedly-bazoer,R. Bazoer,D,20,184,357,M,227196,EUR,845078400,D,25,25,False,56.0,47.0,8.0,3.0,30.0,31.0,17.0,25.0,1.0,4.0,,,,64.0,60.0,6.0,9.0,0.00844709,1,,,,1.0,2.0,,,1.0,,,1.0,,,1.0,1.0,,,0.0148,,,,,,,,,,,,,,,,,1.0,
11388437,away,AZ Alkmaar,David Möller Wolfe,david-moller-wolfe,D. M. Wolfe,D,6,185,958,M,1031283,EUR,1019520000,D,18,18,False,41.0,35.0,1.0,1.0,20.0,24.0,15.0,18.0,,3.0,,,,64.0,54.0,6.2,10.0,0.01759,1,,1.0,2.0,4.0,1.0,,,1.0,1.0,,,,,,,1.0,,0.2153,,1.0,1.0,,,1.0,,0.2852,,,,,,,,,,
11388437,away,AZ Alkmaar,Jordy Clasie,jordy-clasie,J. Clasie,M,8,169,219,M,116946,EUR,677980800,M,8,8,False,69.0,61.0,6.0,,28.0,30.0,33.0,39.0,1.0,5.0,,,,90.0,80.0,6.4,12.0,0.166816,0,,,1.0,1.0,4.0,,,3.0,1.0,,,,True,1.0,,4.0,,,,,,,,,,,,,,,,,,,,
11388437,away,AZ Alkmaar,Kristijan Belić,kristijan-belic,K. Belić,M,17,177,617,M,994591,EUR,985392000,M,14,14,False,27.0,23.0,6.0,5.0,10.0,11.0,13.0,17.0,,3.0,,,,45.0,45.0,6.5,10.0,0.0359787,2,,1.0,1.0,5.0,4.0,1.0,3.0,3.0,2.0,1.0,2.0,,,,2.0,3.0,,0.135,,1.0,,,,,,,,,,,,,,,1.0,
11388437,away,AZ Alkmaar,Sven Mijnans,sven-mijnans,S. Mijnans,M,10,190,1199,M,980671,EUR,952560000,M,16,16,False,51.0,45.0,9.0,7.0,19.0,19.0,27.0,34.0,1.0,6.0,,,,90.0,69.0,7.3,11.0,0.229458,2,,2.0,,4.0,5.0,,3.0,1.0,,1.0,,2.0,,2.0,,,1.0,0.1194,,2.0,3.0,1.0,2.0,1.0,,0.2238,1.0,,,,1.0,,,,,
11388437,away,AZ Alkmaar,Dani de Wit,dani-de-wit,D. de Wit,M,20,183,552,M,855854,EUR,885945600,M,10,10,False,30.0,26.0,1.0,1.0,12.0,14.0,14.0,16.0,,1.0,,,,90.0,42.0,6.7,7.0,0.129452,3,,,1.0,5.0,6.0,,,2.0,2.0,1.0,3.0,,,3.0,2.0,2.0,,0.6598,,1.0,,,1.0,1.0,,0.6581,,1.0,,,,,,,,
11388437,away,AZ Alkmaar,Myron Van Brederode,myron-van-brederode,M. V. Brederode,M,9,172,395,M,1012925,EUR,1057449600,M,19,19,False,44.0,37.0,1.0,1.0,8.0,9.0,29.0,37.0,1.0,4.0,,,,82.0,64.0,7.3,14.0,0.321759,1,,2.0,,2.0,6.0,,1.0,1.0,,3.0,,,,1.0,1.0,3.0,,0.072,,1.0,2.0,,3.0,,,,,,,,1.0,,,,,
11388437,away,AZ Alkmaar,Vangelis Pavlidis,vangelis-pavlidis,V. Pavlidis,F,14,186,15284,M,795236,EUR,911606400,F,9,9,False,31.0,25.0,,,7.0,8.0,18.0,24.0,1.0,1.0,,,,90.0,45.0,6.8,15.0,0.821209,1,,1.0,2.0,7.0,6.0,,,,,,,,,4.0,,3.0,,0.1143,,3.0,4.0,1.0,2.0,,,,,,,,2.0,,,,,vangelis_pavlidis
11388437,away,AZ Alkmaar,Jayden Addai,jayden-addai,J. Addai,M,42,176,3073,M,1177723,EUR,1125014400,F,17,17,True,14.0,9.0,,,4.0,5.0,5.0,11.0,,3.0,,,,45.0,24.0,6.6,10.0,0.712243,2,,2.0,,2.0,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,,0.0425,,1.0,,1.0,,,,,,,,,,,,,,
11388437,away,AZ Alkmaar,Ruben van Bommel,ruben-van-bommel,R. van Bommel,M,7,191,2030,M,1212550,EUR,1091491200,F,15,15,True,21.0,14.0,,,3.0,4.0,14.0,22.0,,,,,,45.0,36.0,7.7,10.0,0.272518,4,,5.0,,1.0,2.0,,,,,,1.0,,,,3.0,1.0,,0.1636,,,2.0,,2.0,1.0,,0.2386,3.0,,,,2.0,1.0,,,,
11388437,away,AZ Alkmaar,Alexandre Penetra,alexandre-penetra,A. Penetra,D,5,184,386,M,1004278,EUR,999993600,D,5,5,True,24.0,21.0,2.0,1.0,19.0,20.0,2.0,4.0,,2.0,,,,26.0,27.0,6.4,3.0,0.00192945,0,,,1.0,1.0,3.0,,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,
11388437,away,AZ Alkmaar,Mees de Wit,mees-de-wit,M. de Wit,D,34,178,170,M,893559,EUR,892771200,D,34,34,True,23.0,22.0,,,12.0,12.0,10.0,11.0,,2.0,,,,26.0,25.0,6.4,1.0,0.0966318,0,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11388437,away,AZ Alkmaar,Ernest Poku,ernest-poku,E. Poku,M,19,172,5105,M,1119502,EUR,1075248000,F,21,21,True,5.0,2.0,,,,,2.0,5.0,,,,,,8.0,8.0,6.4,4.0,0.00096941,0,,,,2.0,1.0,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11388437,away,AZ Alkmaar,Hobie Verhulst,hobie-verhulst,H. Verhulst,G,12,189,76,M,97401,EUR,733708800,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388437,away,AZ Alkmaar,Rome Jayden Owusu-Oduro,rome-jayden-owusu-oduro,R. J. Owusu-Oduro,G,1,189,1341,M,1145999,EUR,1088726400,G,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388437,away,AZ Alkmaar,Denso Kasius,denso-kasius,D. Kasius,D,30,186,391,M,1008111,EUR,1033862400,D,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388437,away,AZ Alkmaar,Maxim Dekker,maxim-dekker,M. Dekker,D,4,192,201,M,1119294,EUR,1082505600,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maxim Dekker,,,,,,,
11388437,away,AZ Alkmaar,Ibrahim Sadiq,ibrahim-sadiq,I. Sadiq,M,11,166,1316,M,905174,EUR,957657600,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388437,away,AZ Alkmaar,Dave Kwakman,dave-kwakman,D. Kwakman,M,23,186,255,M,1146002,EUR,1091836800,M,44,44,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388437,away,AZ Alkmaar,Tiago Dantas,tiago-dantas,T. Dantas,M,26,169,1156,M,945097,EUR,977616000,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
