match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_keyPass,stat_accurateCross,stat_errorLeadToAShot,stat_blockedScoringAttempt,captain,stat_hitWoodwork,stat_totalOffside,stat_errorLeadToAGoal,stat_outfielderBlock,stat_bigChanceMissed
14131902,home,Estoril Praia,Joel Robles,joel-robles,J. Robles,G,1,195,157,M,93796,EUR,645580800,G,1,1,False,35.0,11.0,34.0,10.0,0.0,6.0,14.0,5.0,21.0,1.0,12.0,2.0,3.0,3.0,1.0,1.0,90.0,49.0,7.2,25.0,0.00098861,0.2394,0,0.0546,0.11,0.02,0.31,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131902,home,Estoril Praia,Kévin Boma,kevin-boma,K. Boma,D,44,193,411,M,1049465,EUR,1037750400,D,44,44,False,28.0,21.0,3.0,1.0,0.0,13.0,18.0,8.0,10.0,5.0,2.0,,,,,,90.0,39.0,6.2,9.0,0.00255989,,1,,0.11,0.05,-0.19,,Kévin Boma,,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0997,-0.13,,,,,,,,,,,,,,,,,,,
14131902,home,Estoril Praia,Felix Bacher,felix-bacher,F. Bacher,D,25,190,92,M,943525,EUR,972432000,D,25,25,False,49.0,41.0,8.0,3.0,0.0,34.0,38.0,7.0,11.0,6.0,5.0,,,,,,90.0,61.0,6.8,8.0,0.00243985,,0,,0.08,0.04,-0.12,,,,3.0,4.0,7.0,6.0,,,,,1.0,,3.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
14131902,home,Estoril Praia,Ferro,ferro,Ferro,D,4,193,693,M,357734,EUR,859334400,D,4,4,False,44.0,34.0,9.0,2.0,0.0,29.0,31.0,5.0,13.0,8.0,1.0,,,,,,90.0,61.0,6.6,10.0,0.00150711,,0,,0.03,0.0,-0.12,,,,2.0,,5.0,4.0,,,,,2.0,,1.0,,,2.0,4.0,3.0,,,,,,,,,,,,,,,,
14131902,home,Estoril Praia,Ricard Sánchez,ricard-sanchez,R. Sánchez,D,2,175,157,M,986726,EUR,951177600,M,2,2,False,16.0,16.0,1.0,1.0,1.0,5.0,5.0,11.0,11.0,3.0,3.0,,,,,,63.0,38.0,8.2,6.0,0.070678,,2,,0.31,0.12,0.23,,,,1.0,1.0,4.0,8.0,,4.0,3.0,1.0,,3.0,1.0,0.676,0.33,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.8821,2.0,,,,,,,,,
14131902,home,Estoril Praia,Jordan Holsgrove,jordan-holsgrove,J. Holsgrove,M,10,180,223,M,920684,EUR,936921600,M,10,10,False,40.0,34.0,2.0,,0.0,19.0,21.0,15.0,19.0,2.0,5.0,,,,,,71.0,50.0,6.6,9.0,0.0470565,,0,,0.17,0.06,-0.09,,,,2.0,2.0,5.0,3.0,1.0,,,,1.0,2.0,2.0,,,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,
14131902,home,Estoril Praia,Nodar Lominadze,nodar-lominadze,N. Lominadze,M,7,194,295,M,1001313,EUR,1017878400,M,7,7,False,24.0,14.0,3.0,1.0,0.0,4.0,9.0,10.0,15.0,,2.0,,,,,,72.0,38.0,8.0,14.0,0.0133853,,1,,0.16,0.32,-0.13,,,,5.0,2.0,8.0,5.0,,,,,2.0,3.0,,0.1162,0.51,3.0,2.0,2.0,1.0,,,1.0,1.0,0.3344,1.0,,,,,,,,,
14131902,home,Estoril Praia,Pedro Amaral,amaral-pedro,P. Amaral,D,24,178,86,M,834247,EUR,872467200,M,24,24,False,27.0,24.0,3.0,1.0,0.0,14.0,16.0,10.0,11.0,4.0,5.0,,,,,,71.0,40.0,6.6,6.0,0.0303993,,2,,0.24,-0.08,0.21,,,,1.0,1.0,4.0,2.0,,2.0,,1.0,,1.0,1.0,0.1158,-0.57,,1.0,1.0,,,,,,,,,,1.0,,,,,,
14131902,home,Estoril Praia,Rafik Guitane,rafik-guitane,R. Guitane,F,99,170,2125,M,826210,EUR,927676800,F,99,99,False,29.0,23.0,,,1.0,6.0,7.0,17.0,22.0,1.0,5.0,,,,,,90.0,48.0,8.0,14.0,0.368555,,2,,0.71,0.49,0.24,,,,,,5.0,7.0,3.0,6.0,5.0,1.0,,3.0,1.0,0.153,-0.51,,,,2.0,,1.0,1.0,,0.4152,3.0,,,,,,,,,
14131902,home,Estoril Praia,João Carvalho,joao-carvalho,J. Carvalho,F,12,170,372,M,548044,EUR,857865600,F,12,12,False,40.0,27.0,7.0,4.0,1.0,9.0,11.0,18.0,29.0,,6.0,,,,,,90.0,53.0,8.9,19.0,0.674118,,3,,0.69,0.26,-0.07,,,,1.0,,5.0,1.0,,2.0,,1.0,,3.0,,0.5372,0.54,2.0,,,1.0,1.0,1.0,2.0,1.0,0.9024,2.0,,,,True,,,,,
