match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_ownGoals,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_keyPass,captain,stat_lastManTackle,stat_accurateCross,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_hitWoodwork,stat_bigChanceMissed,stat_penaltyMiss,stat_goals,stat_penaltyWon,stat_penaltyConceded,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_outfielderBlock,stat_bigChanceCreated
12499344,home,Parma,Zion Suzuki,,,zion-suzuki,Z. Suzuki,G,31,189,4904,M,905351,EUR,1029888000,G,31,31,False,32.0,26.0,8.0,2.0,0.0,26.0,27.0,5.0,3.0,9.0,1.0,1.0,2.0,1.0,1.0,90.0,47.0,6.7,6.0,7.902e-05,0,-0.9857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499344,home,Parma,Woyo Coulibaly,,,woyo-coulibaly,W. Coulibaly,D,25,188,2728,M,989894,EUR,927158400,D,26,26,False,81.0,73.0,3.0,1.0,0.0,34.0,36.0,46.0,1.0,8.0,,,,,,90.0,107.0,6.7,13.0,0.0275469,1,,39.0,1.0,1.0,2.0,5.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0177,1.0,,,,,,,,,,,,,,,,,
12499344,home,Parma,Enrico Del Prato,,,enrico-del-prato,E. Del Prato,D,15,183,860,M,928103,EUR,942192000,D,15,15,False,72.0,67.0,5.0,1.0,0.0,52.0,53.0,19.0,3.0,2.0,,,,,,90.0,84.0,6.9,6.0,0.00820348,0,,15.0,,1.0,2.0,3.0,6.0,1.0,,,,,2.0,3.0,2.0,,1.0,1.0,1.0,,,,True,,,,,,,,,,,,,,,,
12499344,home,Parma,Botond Balogh,,,botond-balogh,B. Balogh,D,5,189,1291,M,983510,EUR,1023321600,D,4,4,False,63.0,59.0,5.0,4.0,0.0,44.0,45.0,18.0,4.0,4.0,,,,,,90.0,71.0,7.0,5.0,0.00475413,0,,15.0,,,4.0,3.0,6.0,1.0,1.0,,,,,2.0,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
12499344,home,Parma,Emanuele Valeri,,,emanuele-valeri,E. Valeri,D,14,180,818,M,891346,EUR,912988800,D,14,14,False,38.0,30.0,7.0,4.0,1.0,13.0,13.0,31.0,,1.0,,,,,,90.0,57.0,6.9,17.0,0.0691761,1,,19.0,6.0,,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,0.0247,3.0,,,2.0,1.0,,,,,,,,,,,,,
12499344,home,Parma,Adrián Bernabé,,,adrian-bernabe,A. Bernabé,M,10,170,2308,M,934384,EUR,990835200,M,10,10,False,57.0,46.0,5.0,3.0,0.0,18.0,18.0,40.0,1.0,1.0,,,,,,84.0,70.0,7.3,12.0,0.0327642,3,,28.0,1.0,,,2.0,5.0,1.0,,1.0,1.0,1.0,,1.0,,,,3.0,1.0,,0.0921,1.0,,,,1.0,1.0,0.3104,,,,,,,,,,,
12499344,home,Parma,Dennis Man,,,dennis-man,D. Man,M,27,182,10418,M,812145,EUR,904089600,M,98,98,False,15.0,10.0,,,0.0,,1.0,14.0,,1.0,,,,,,45.0,21.0,6.7,7.0,0.0795977,0,,10.0,,,1.0,2.0,3.0,,,3.0,1.0,,1.0,1.0,,,,,,,,2.0,,,,,,,dennisman,,,,,,,,,,
12499344,home,Parma,Simon Sohm,,,simon-sohm,S. Sohm,M,23,188,941,M,909991,EUR,986947200,M,19,19,False,45.0,39.0,1.0,1.0,0.0,10.0,10.0,35.0,,4.0,,,,,,90.0,51.0,6.8,8.0,0.0486885,0,,29.0,,,2.0,2.0,4.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12499344,home,Parma,Hernani,,,hernani,Hernani,M,8,188,409,M,156019,EUR,764726400,M,27,27,False,24.0,19.0,1.0,1.0,0.0,6.0,6.0,24.0,,1.0,,,,,,55.0,36.0,6.9,9.0,0.0854889,0,,15.0,6.0,1.0,,4.0,4.0,,,,,,,1.0,1.0,,,3.0,3.0,,,2.0,,,2.0,,,,,,,,,,,,,,
12499344,home,Parma,Matteo Cancellieri,,,matteo-cancellieri,M. Cancellieri,F,22,185,1422,M,1017649,EUR,1013472000,M,22,22,False,9.0,6.0,1.0,,0.0,2.0,2.0,8.0,1.0,3.0,,,,,,55.0,18.0,6.6,6.0,0.00427264,1,,4.0,1.0,,,2.0,1.0,,,1.0,1.0,1.0,,,,,2.0,,2.0,,0.0201,,,,,,,,,1.0,,,,,,,,,
12499344,home,Parma,Ange-Yoan Bonny,,,ange-yoan-bonny,A. Bonny,F,14,189,10665,M,1086223,EUR,1067040000,F,13,13,False,26.0,21.0,2.0,1.0,0.0,6.0,8.0,19.0,,2.0,,,,,,84.0,48.0,6.7,13.0,0.0337833,5,,15.0,1.0,,1.0,7.0,5.0,,4.0,2.0,,1.0,,2.0,2.0,,,2.0,1.0,,1.0966,,,,,2.0,2.0,0.1542,,1.0,1.0,1.0,,,,,,,
12499344,home,Parma,Gabriel Charpentier,,,gabriel-charpentier,G. Charpentier,F,99,188,193,M,979043,EUR,926899200,F,9,9,True,10.0,9.0,,,0.0,2.0,2.0,9.0,,,,,,,,45.0,19.0,7.6,4.0,0.204455,3,,7.0,1.0,1.0,,4.0,2.0,1.0,1.0,,,2.0,,,,,1.0,2.0,2.0,,0.3365,2.0,,,,,1.0,0.4936,,,,,1.0,,,,,,
12499344,home,Parma,Mandela Keita,Mandela Keita,,mandela-keita,M. Keita,M,16,180,1230,M,1110136,EUR,1020988800,M,16,16,True,30.0,29.0,4.0,4.0,0.0,12.0,12.0,18.0,,4.0,,,,,,35.0,37.0,7.2,2.0,0.0138448,1,,17.0,,,1.0,,4.0,,,,,1.0,2.0,2.0,,,1.0,1.0,,,0.0217,1.0,,,,,,,,,,,,,,,,,
12499344,home,Parma,Pontus Almqvist,,,pontus-almqvist,P. Almqvist,F,11,183,456,M,856065,EUR,931564800,F,11,11,True,18.0,14.0,,,0.0,2.0,2.0,17.0,,3.0,,,,,,35.0,28.0,7.3,8.0,0.0270875,1,,12.0,1.0,,,1.0,4.0,,,2.0,1.0,,1.0,1.0,1.0,,2.0,2.0,,,0.0226,1.0,,,,1.0,,,,,,,,1.0,,,,,
12499344,home,Parma,Valentin Mihăilă,,,valentin-mihaila,V. Mihăilă,M,7,177,3261,M,925242,EUR,949449600,F,28,28,True,3.0,3.0,,,0.0,,,4.0,,,,,,,,11.0,7.0,6.7,2.0,0.0569251,1,,3.0,1.0,,,,,,,,,1.0,,,,,,,,,0.1036,,,,,,,,,,,,,,,,,,
