match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wonTackle,stat_wasFouled,stat_goalAssist,stat_totalCross,stat_keyPass,player_sofascoreId,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_accurateCross,captain,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_clearanceOffLine,stat_outfielderBlock,stat_errorLeadToAGoal
10407421,home,Royale Union Saint-Gilloise,Guillaume François,guillaume-francois,G. François,M,19,174,66,M,45897,EUR,644371200,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407421,home,Royale Union Saint-Gilloise,Dennis Eckert Ayensa,dennis-eckert-ayensa,D. Eckert,F,10,181,548,M,812797,EUR,852768000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407421,away,RSC Anderlecht,Hendrik Van Crombrugge,hendrik-van-crombrugge,H. V. Crombrugge,G,1,188,194,M,110777,EUR,736128000,G,30,30,False,19.0,12.0,10.0,3.0,11.0,12.0,1.0,7.0,,,,9.0,1.0,2.0,3.0,,,,90.0,30.0,6.7,7.0,0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,True,,,,,,
10407421,away,RSC Anderlecht,Zeno Debast,zeno-debast,Z. Debast,D,6,191,3313,M,1126512,EUR,1066867200,D,56,56,False,65.0,58.0,13.0,6.0,38.0,38.0,20.0,28.0,1.0,2.0,2.0,5.0,,,,,,,90.0,75.0,6.8,8.0,0,,,1.0,,,,2.0,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,
10407421,away,RSC Anderlecht,Wesley Hoedt,wesley-hoedt,W. Hoedt,D,4,188,353,M,336813,EUR,762912000,D,4,4,False,69.0,59.0,17.0,11.0,34.0,35.0,25.0,34.0,1.0,1.0,4.0,4.0,,,,,,,74.0,76.0,6.9,10.0,1,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,
10407421,away,RSC Anderlecht,Hannes Delcroix,hannes-delcroix,H. Delcroix,D,3,185,5292,M,826169,EUR,920160000,D,3,3,False,67.0,57.0,12.0,7.0,32.0,35.0,25.0,33.0,,4.0,1.0,7.0,,,,,,,90.0,91.0,7.5,14.0,0,,,4.0,,,,3.0,4.0,1.0,,3.0,,,3.0,,,1.0,,,1.0,,,,,,,,1.0,1.0,
10407421,away,RSC Anderlecht,Amir Murillo,michael-murillo,A. Murillo,D,62,183,3561,M,839493,EUR,823996800,M,62,62,False,29.0,17.0,2.0,1.0,7.0,7.0,10.0,22.0,1.0,4.0,1.0,3.0,,,,,,,90.0,45.0,7.2,15.0,2,,,5.0,,1.0,1.0,,1.0,1.0,3.0,1.0,1.0,,,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,
10407421,away,RSC Anderlecht,Kristian Arnstad,kristian-arnstad,K. Arnstad,M,10,171,572,M,984989,EUR,1062892800,M,61,61,False,46.0,37.0,2.0,2.0,21.0,24.0,16.0,22.0,,4.0,2.0,3.0,,,,,,,68.0,54.0,7.0,10.0,0,,,2.0,1.0,2.0,2.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,
10407421,away,RSC Anderlecht,Marco Kana,marco-kana,M. Kana,D,55,183,378,M,964759,EUR,1028764800,M,55,55,False,19.0,16.0,2.0,1.0,7.0,8.0,9.0,11.0,,2.0,,8.0,,,,,,,45.0,24.0,6.5,4.0,0,,,3.0,,,,1.0,2.0,,2.0,,,,2.0,,,,,,1.0,,,,,,,,,,
10407421,away,RSC Anderlecht,Yari Verschaeren,verschaeren-yari,Y. Verschaeren,M,10,172,1141,M,901898,EUR,994896000,M,10,10,False,33.0,28.0,2.0,1.0,13.0,18.0,17.0,17.0,,7.0,,5.0,,,,,,,90.0,52.0,7.2,10.0,0,,,4.0,2.0,,,2.0,5.0,1.0,,,,,3.0,2.0,,2.0,2.0,,2.0,,,2.0,,,,,,,
10407421,away,RSC Anderlecht,Francis Amuzu,amuzu-francis,F. Amuzu,M,9,170,1935,M,901889,EUR,935366400,M,7,7,False,8.0,3.0,1.0,,2.0,2.0,1.0,6.0,1.0,4.0,,1.0,,,,,,,45.0,20.0,6.2,11.0,0,,,4.0,,3.0,,1.0,2.0,2.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0
10407421,away,RSC Anderlecht,Benito Raman,benito-raman,B. Raman,F,14,172,399,M,94300,EUR,784166400,F,9,9,False,12.0,9.0,2.0,2.0,2.0,2.0,7.0,10.0,,,,1.0,,,,,,,45.0,12.0,6.4,3.0,0,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10407421,away,RSC Anderlecht,Sebastiano Esposito,sebastiano-esposito,S. Esposito,F,94,186,4178,M,965008,EUR,1025568000,F,70,70,False,20.0,10.0,2.0,,2.0,3.0,9.0,19.0,1.0,3.0,1.0,3.0,,,,,,,90.0,35.0,6.6,13.0,3,,,6.0,1.0,,,1.0,1.0,,2.0,2.0,2.0,,1.0,1.0,,2.0,,,2.0,1.0,1.0,1.0,,,,,,1.0,
10407421,away,RSC Anderlecht,Noah Sadiki,noah-sadiki,N. Sadiki,M,27,173,15416,M,1171539,EUR,1103241600,D,27,27,True,16.0,15.0,,,6.0,7.0,9.0,9.0,,3.0,,2.0,,,,,,,45.0,28.0,6.5,4.0,0,,,5.0,1.0,1.0,,,2.0,1.0,,3.0,,,2.0,1.0,,,,,,,,,,,,,,,
10407421,away,RSC Anderlecht,Lior Refaelov,lior-refaelov,L. Refaelov,M,,176,243,M,18911,EUR,514857600,M,11,11,True,31.0,21.0,6.0,2.0,7.0,8.0,15.0,26.0,,4.0,,4.0,,,,,,,45.0,45.0,7.0,14.0,2,,,3.0,2.0,1.0,1.0,,2.0,1.0,,,1.0,,1.0,1.0,,3.0,,,1.0,,1.0,1.0,,,,1.0,,,
10407421,away,RSC Anderlecht,Fábio Silva,fabio-silva,F. Silva,F,21,185,5306,M,954076,EUR,1027036800,F,99,99,True,12.0,8.0,1.0,,4.0,4.0,4.0,8.0,1.0,5.0,,1.0,,,,,,,45.0,26.0,6.0,10.0,2,,,8.0,1.0,3.0,3.0,,,2.0,,4.0,1.0,,,1.0,,,,fabio.silva,3.0,2.0,1.0,,,,,,,,
10407421,away,RSC Anderlecht,Kristoffer Olsson,kristoffer-olsson,K. Olsson,M,,178,248,M,181617,EUR,804470400,M,20,20,True,22.0,17.0,3.0,1.0,7.0,8.0,10.0,14.0,1.0,3.0,,3.0,,,,,,,22.0,29.0,7.1,6.0,0,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,
10407421,away,RSC Anderlecht,Mario Stroeykens,mario-stroeykens,M. Stroeykens,M,29,177,3671,M,1101702,EUR,1096416000,M,29,29,True,13.0,9.0,1.0,1.0,3.0,5.0,6.0,8.0,,,,,,,,,,,16.0,16.0,7.1,5.0,0,Mathieu,Stroeykens,2.0,,,,,,,,1.0,,,,,,,3.0,,1.0,,,,,2.0,,1.0,,,
10407421,away,RSC Anderlecht,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,193,4212,M,994363,EUR,1029628800,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407421,away,RSC Anderlecht,Killian Sardella,killian-sardella,K. Sardella,D,54,177,485,M,909964,EUR,1020297600,D,54,54,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
