match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_duelLost,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,player_sofascoreId,stat_aerialLost,stat_lastManTackle,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_challengeLost,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_wasFouled,stat_totalOffside,stat_bigChanceCreated,stat_punches,stat_goals,stat_blockedScoringAttempt
12504673,home,Roma,Artem Dovbyk,artem-dovbyk,A. Dovbyk,F,9,189,13962,M,798820,EUR,866851200,F,11,11,False,20.0,12.0,,,0.0,1.0,4.0,11.0,16.0,4.0,5.0,,,,,62.0,29.0,6.2,15.0,0.0170011,0,,,7.0,2.0,1.0,,,,5.0,4.0,,tema_dovbyk,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,
12504673,home,Roma,Eldor Shomurodov,shomurodov-eldor,E. Shomurodov,F,14,190,31540,M,791355,EUR,804384000,F,14,14,True,9.0,5.0,1.0,1.0,0.0,3.0,3.0,2.0,6.0,3.0,3.0,,,,,28.0,13.0,6.6,6.0,0.00059602,1,,,4.0,,,1.0,,,1.0,1.0,0.061,,3.0,,,,,,,,,1.0,,,,,,,,,,,
12504673,home,Roma,Alexis Saelemaekers,alexis-saelemaekers,A. Saelemaekers,M,56,180,7592,M,901891,EUR,930441600,F,56,56,True,6.0,4.0,,,0.0,,2.0,5.0,5.0,,3.0,,,,,18.0,14.0,6.9,4.0,0.293356,0,,,2.0,,,,,,1.0,1.0,,AS56,,,2.0,,,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,,
12504673,home,Roma,Stephan El Shaarawy,stephan-el-shaarawy,S. El Shaarawy,F,22,178,5712,M,45925,EUR,720144000,F,92,92,True,7.0,5.0,,,0.0,3.0,4.0,2.0,3.0,3.0,3.0,1.0,,,,16.0,9.0,6.6,3.0,0.00055747,1,,,2.0,1.0,,1.0,,,,1.0,0.0267,stewel92,,,,,,,,,,,,,,,,,,,,,
12504673,home,Roma,Nicola Zalewski,nicola-zalewski,N. Zalewski,M,59,175,16244,M,984184,EUR,1011744000,M,59,59,True,5.0,4.0,1.0,,0.0,1.0,1.0,3.0,4.0,,1.0,,,,,8.0,9.0,6.3,3.0,0.00222985,0,,,2.0,,,,,,1.0,,,nico_zale,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,
12504673,home,Roma,Matías Soulé,matias-soule,M. Soulé,F,18,182,12526,M,1082406,EUR,1050364800,F,18,18,True,3.0,2.0,,,0.0,1.0,1.0,1.0,3.0,,2.0,1.0,,,,8.0,7.0,6.7,2.0,0.00213494,0,,,,,,,1.0,,,,,matiassoule11,,,,,,,,1.0,,1.0,1.0,,,,,1.0,,,,,
12504673,home,Roma,Mathew Ryan,mathew-ryan,M. Ryan,G,13,184,1508,M,134029,EUR,702691200,G,98,98,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504673,home,Roma,Renato Marin,renato-bellucci-marin,R. B. Marin,G,89,194,3853,M,1524396,EUR,1152489600,G,89,89,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504673,home,Roma,Buba Sangare,sangare-buba,B. Sangaré,D,42,184,921,M,1542721,EUR,1186358400,D,66,66,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Buba Sangaré,,,,,,,,,,,,,,,,
12504673,home,Roma,Saud Abdulhamid,abdulhamid-saud,S. Abdulhamid,D,23,178,8314,M,966849,EUR,932256000,D,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,s.abdulhamed66,,,,,,,,,,,,,,,,,,,,,
12504673,home,Roma,Samuel Dahl,dahl-samuel,S. Dahl,D,26,171,2179,M,993101,EUR,1046736000,D,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504673,home,Roma,Enzo Le Fée,enzo-le-fee,E. Le Fée,M,28,173,3108,M,984014,EUR,949536000,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504673,home,Roma,Tommaso Baldanzi,tommaso-baldanzi,T. Baldanzi,M,8,170,2264,M,1012172,EUR,1048377600,M,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504673,home,Roma,Lorenzo Pellegrini,lorenzo-pellegrini,L. Pellegrini,M,7,186,5687,M,555540,EUR,835142400,M,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,lorepelle7,,,,,,,,,,,,,,,,,,,,,
12504673,away,Atalanta,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192,3101,M,865646,EUR,962409600,G,29,29,False,30.0,21.0,13.0,4.0,0.0,19.0,19.0,2.0,11.0,,1.0,10.0,1.0,,1.0,90.0,39.0,7.1,9.0,0.00022324,0,0.024,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,
12504673,away,Atalanta,Odilon Kossounou,odilon-kossounou,O. Kossounou,D,3,191,9985,M,973437,EUR,978566400,D,3,3,False,46.0,40.0,4.0,2.0,0.0,19.0,20.0,21.0,26.0,1.0,2.0,5.0,,,,83.0,54.0,6.6,9.0,0.0166412,0,,,5.0,1.0,,,,,1.0,1.0,,odilonkossounou,3.0,,,,,,,,,2.0,1.0,,,,,,,,,,
12504673,away,Atalanta,Isak Hien,hien-isak,I. Hien,D,4,191,2306,M,1157713,EUR,916185600,D,4,4,False,56.0,47.0,6.0,3.0,0.0,37.0,40.0,10.0,16.0,3.0,6.0,3.0,,,,90.0,69.0,7.1,11.0,0.00454129,0,,,5.0,1.0,,,6.0,1.0,1.0,1.0,,,3.0,,2.0,2.0,,,,,,,,,,,,1.0,,,,,
12504673,away,Atalanta,Sead Kolašinac,sead-kolasinac,S. Kolašinac,D,23,183,3276,M,142148,EUR,740534400,D,23,23,False,65.0,55.0,8.0,4.0,0.0,34.0,37.0,21.0,28.0,,5.0,4.0,,,,90.0,77.0,7.1,11.0,0.0216117,1,,,4.0,,,1.0,2.0,,1.0,4.0,0.0151,,,,2.0,1.0,,,,,,,,,,,,3.0,,,,,
12504673,away,Atalanta,Raoul Bellanova,raoul-bellanova,R. Bellanova,M,16,188,2480,M,826185,EUR,958521600,M,16,16,False,23.0,21.0,2.0,1.0,0.0,12.0,14.0,10.0,15.0,1.0,5.0,3.0,,,,90.0,52.0,7.5,8.0,0.0402906,2,,,2.0,,,2.0,,1.0,,,0.1189,,2.0,,,,,,,6.0,1.0,2.0,2.0,,2.0,,,3.0,,,,,
12504673,away,Atalanta,Éderson,ederson,Éderson,M,13,183,7659,M,946888,EUR,931305600,M,13,13,False,46.0,38.0,8.0,5.0,0.0,19.0,23.0,19.0,24.0,2.0,7.0,3.0,,,,90.0,58.0,7.1,10.0,0.249427,1,,,3.0,1.0,1.0,1.0,1.0,,,2.0,0.4273,ederson99,,,2.0,1.0,,,,1.0,,,,,1.0,,,3.0,,1.0,,,
12504673,away,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185,1856,M,100389,EUR,670204800,M,15,15,False,67.0,56.0,9.0,7.0,0.0,31.0,39.0,25.0,29.0,1.0,1.0,5.0,,,,90.0,73.0,7.3,13.0,0.0140938,1,,True,3.0,,,,1.0,,,1.0,0.0473,,1.0,,,,,,,1.0,,1.0,,,,1.0,0.3157,,,,,1.0,
12504673,away,Atalanta,Matteo Ruggeri,matteo-ruggeri,M. Ruggeri,M,3,187,2490,M,965011,EUR,1026345600,M,22,22,False,26.0,23.0,1.0,1.0,0.0,12.0,14.0,15.0,18.0,1.0,1.0,1.0,,,,54.0,37.0,7.1,6.0,0.195646,0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,6.0,4.0,,,,4.0,,,,,,,,
12504673,away,Atalanta,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,17,192,14835,M,960441,EUR,984182400,F,17,17,False,24.0,18.0,3.0,1.0,0.0,1.0,1.0,17.0,23.0,,1.0,2.0,,,,63.0,31.0,6.6,8.0,0.10497,1,,,2.0,1.0,1.0,,,,1.0,,0.1134,cdk,1.0,,,,,,,,,,,,,1.0,0.3436,1.0,,,,,
12504673,away,Atalanta,Ademola Lookman,ademola-lookman,A. Lookman,F,22,174,80703,M,824200,EUR,877305600,F,11,11,False,24.0,19.0,,,0.0,4.0,5.0,15.0,20.0,,1.0,,,,,64.0,31.0,6.5,10.0,0.0698222,0,,,4.0,2.0,,,,,2.0,1.0,,molalookman,,,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,,
12504673,away,Atalanta,Mateo Retegui,mateo-retegui,M. Retegui,F,32,186,15837,M,914501,EUR,925344000,F,32,32,False,14.0,8.0,,,0.0,1.0,3.0,7.0,12.0,1.0,1.0,1.0,,,,54.0,23.0,6.7,12.0,0.0114563,3,,,5.0,2.0,,2.0,,,3.0,1.0,0.092,mateoretegui,3.0,,,,,,,1.0,,,,,,1.0,0.0273,,,,,,
12504673,away,Atalanta,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183,4807,M,980624,EUR,1014508800,M,24,24,True,20.0,18.0,3.0,3.0,0.0,8.0,8.0,11.0,16.0,,3.0,2.0,,,,36.0,34.0,7.5,6.0,0.244229,3,,,5.0,,,2.0,,,,1.0,0.1416,lakisamar10,3.0,,1.0,1.0,,,,4.0,1.0,3.0,2.0,,2.0,1.0,0.0436,,,1.0,,,
12504673,away,Atalanta,Juan Cuadrado,juan-cuadrado,J. Cuadrado,M,11,179,11319,M,47743,EUR,580608000,M,7,7,True,14.0,13.0,2.0,2.0,1.0,5.0,6.0,9.0,9.0,,1.0,1.0,,,,36.0,21.0,6.8,2.0,0.0239368,1,,,2.0,,,,,1.0,,,0.0114,cuadrado,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,,1.0
12504673,away,Atalanta,Marco Brescianini,marco-brescianini,M. Brescianini,M,4,188,1111,M,928800,EUR,948326400,M,44,44,True,7.0,7.0,,,0.0,2.0,2.0,6.0,6.0,1.0,2.0,2.0,,,,27.0,14.0,7.0,2.0,0.036242,2,,,2.0,,,1.0,,,1.0,1.0,0.0832,,,,,,,,,1.0,1.0,2.0,1.0,,1.0,,,,,1.0,,,1.0
12504673,away,Atalanta,Nicolò Zaniolo,nicolo-zaniolo,N. Zaniolo,F,10,189,9127,M,864898,EUR,930873600,F,10,10,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,2.0,5.0,2.0,,,,26.0,12.0,7.8,1.0,0.00962006,2,,,1.0,,,,,,,,0.1284,nicolozaniolo,,,,,,,,,,1.0,,,1.0,2.0,0.4746,3.0,,,,1.0,
12504673,away,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190,2156,M,151003,EUR,730080000,D,19,19,True,2.0,1.0,,,0.0,1.0,1.0,1.0,2.0,2.0,4.0,,,,,12.0,8.0,7.0,1.0,0.138902,1,,,1.0,,1.0,,1.0,,,,0.1259,,1.0,,1.0,1.0,,,,1.0,1.0,,,,1.0,1.0,0.31,1.0,,,,,
12504673,away,Atalanta,Rui Patrício,rui-patricio,R. Patrício,G,,190,3199,M,17737,EUR,571881600,G,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,rpatricio1,,,,,,,,,,,,,,,,,,,,,
12504673,away,Atalanta,Francesco Rossi,francesco-rossi,F. Rossi,G,31,193,299,M,80074,EUR,672710400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504673,away,Atalanta,Ben Godfrey,ben-godfrey,B. Godfrey,D,14,183,614,M,754698,EUR,884822400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504673,away,Atalanta,Rafael Tolói,rafael-toloi,R. Tolói,D,2,185,2015,M,82943,EUR,655516800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504673,away,Atalanta,Giorgio Scalvini,giorgio-scalvini,G. Scalvini,D,42,194,3375,M,1012176,EUR,1071100800,D,42,42,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504673,away,Atalanta,Ibrahim Sulemana,ibrahim-sulemana,I. Sulemana,M,25,180,1979,M,105905,EUR,1053561600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504673,away,Atalanta,Marco Palestra,palestra-marco,M. Palestra,M,2,186,2182,M,1397736,EUR,1109808000,M,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504673,away,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,20,189,7385,M,190437,EUR,792288000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,pasalicmario,,,,,,,,,,,,,,,,,,,,,
