match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,captain,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_fouls,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_shotOffTarget,stat_clearanceOffLine,stat_unsuccessfulTouch,stat_totalOffside,stat_keyPass,stat_onTargetScoringAttempt,player_sofascoreId,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,stat_errorLeadToAShot,stat_goalAssist
11451097,home,Antalyaspor,Helton Leite,,,helton-leite,H. Leite,G,23,196,372,M,329081,EUR,657504000,G,1,1,False,26.0,17.0,15.0,6.0,14.0,16.0,3.0,10.0,1.0,1.0,9.0,1.0,2.0,3.0,3.0,90.0,40.0,7.1,9.0,0.0,0.0,0.00074357,0,0.9165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451097,home,Antalyaspor,Bünyamin Balcı,,,bunyamin-balci,B. Balcı,D,7,180,128,M,967214,EUR,959731200,D,7,7,False,27.0,23.0,1.0,,16.0,19.0,7.0,8.0,3.0,4.0,9.0,,,,,74.0,51.0,6.7,7.0,0.0,0.0,0.00356206,0,,3.0,3.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11451097,home,Antalyaspor,Veysel Sarı,,,veysel-sari,V. Sarı,D,89,185,109,M,98276,EUR,585792000,D,89,89,False,31.0,21.0,6.0,1.0,18.0,21.0,3.0,10.0,5.0,5.0,5.0,1.0,,,,90.0,46.0,6.7,10.0,0.0,0.0,0.00067255,0,,5.0,,,,1.0,3.0,1.0,True,4.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
11451097,home,Antalyaspor,Ömer Toprak,,,omer-toprak,Ö. Toprak,D,,187,127,M,39015,EUR,616982400,D,21,21,False,50.0,39.0,12.0,6.0,26.0,32.0,13.0,18.0,4.0,2.0,9.0,1.0,,,,90.0,61.0,6.7,12.0,0.0,0.0,0.00469716,0,,3.0,,,,3.0,1.0,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11451097,home,Antalyaspor,Güray Vural,,,guray-vural,G. Vural,D,77,177,69,M,43559,EUR,581990400,D,11,11,False,28.0,19.0,2.0,,13.0,19.0,7.0,12.0,1.0,1.0,8.0,,,,,89.0,48.0,6.8,15.0,0.028,0.0,0.00429325,2,,1.0,,,,1.0,,,,,1.0,1.0,,3.0,1.0,1.0,2.0,1.0,3.0,1.0,,,,,,,,,,,
11451097,home,Antalyaspor,Erdal Rakip,,,erdal-rakip,E. Rakip,M,,179,73,M,319871,EUR,824169600,M,6,6,False,27.0,23.0,2.0,,11.0,12.0,12.0,16.0,6.0,,7.0,1.0,,,,90.0,38.0,6.9,6.0,0.0,0.0,0.0128902,0,,6.0,1.0,2.0,2.0,2.0,3.0,2.0,,1.0,,,2.0,1.0,,2.0,,,,,1.0,,,,,,,,,,
11451097,home,Antalyaspor,Dario Šarić,,,dario-saric,D. Šarić,M,88,180,555,M,848385,EUR,864950400,M,8,8,False,22.0,16.0,3.0,3.0,9.0,11.0,7.0,11.0,7.0,,6.0,3.0,,,,74.0,40.0,7.0,13.0,0.1171,0.0,0.00406948,2,,6.0,2.0,4.0,3.0,,,,,2.0,1.0,,1.0,,,,2.0,,4.0,,1.0,,,,,,,,,,
11451097,home,Antalyaspor,Sagiv Jehezkel,Sagiv,Jehezkel,sagiv-jehezkel,S. Jehezkel,D,11,184,114,M,1513792,EUR,795744000,M,29,29,False,24.0,19.0,1.0,1.0,8.0,9.0,11.0,16.0,16.0,1.0,8.0,5.0,,,,90.0,57.0,7.4,16.0,0.1243,0.2782,0.0274304,2,,8.0,1.0,10.0,7.0,1.0,2.0,2.0,,1.0,2.0,,2.0,1.0,,1.0,1.0,,4.0,,2.0,1.0,,,,,,,,,
11451097,home,Antalyaspor,Sander van de Streek,,,sander-van-de-streek,S. v. d. Streek,M,22,180,186,M,220155,EUR,732931200,M,22,22,False,20.0,13.0,1.0,1.0,10.0,15.0,3.0,5.0,2.0,1.0,1.0,,,,,63.0,26.0,6.5,10.0,0.0188,0.0274,0.00183077,1,,4.0,1.0,,,,1.0,,,,1.0,,3.0,,,,,,2.0,,,1.0,,,,,,,,,
11451097,home,Antalyaspor,Zymer Bytyqi,,,zymer-bytyqi,Z. Bytyqi,M,,176,255,M,226784,EUR,842400000,M,77,77,False,22.0,15.0,,,8.0,11.0,8.0,13.0,4.0,,1.0,1.0,,,,63.0,31.0,6.8,9.0,0.0,0.0,0.0876549,0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,2.0,,,2.0,1.0,,,,,,1.0,,,,,,,,,,
11451097,home,Antalyaspor,Adam Buksa,,,adam-buksa,A. Buksa,F,18,191,3747,M,1138856,EUR,837129600,F,9,9,False,17.0,12.0,1.0,1.0,4.0,4.0,8.0,13.0,10.0,4.0,2.0,3.0,,,,90.0,33.0,6.7,9.0,0.0,0.0,0.021613,0,,16.0,2.0,2.0,1.0,1.0,1.0,1.0,,8.0,5.0,,3.0,,,2.0,,,,1.0,,,AdamBuksa,,,,,,,,
11451097,home,Antalyaspor,Erdoğan Yeşilyurt,,,erdogan-yesilyurt,E. Yeşilyurt,D,17,178,77,M,142541,EUR,752544000,M,17,17,True,8.0,5.0,,,1.0,1.0,5.0,10.0,3.0,1.0,,2.0,,,,27.0,18.0,6.9,8.0,0.0,0.0,0.0453946,0,,1.0,,1.0,1.0,,,,,,,,1.0,3.0,1.0,,,,3.0,,1.0,,,,,,,,,,
11451097,home,Antalyaspor,Ramzi Safuri,,,ramzi-safuri,R. Safuri,M,8,184,208,M,186949,EUR,814233600,M,16,16,True,15.0,10.0,3.0,2.0,3.0,3.0,7.0,18.0,2.0,,2.0,1.0,,,,27.0,31.0,7.0,14.0,0.035,0.0822,0.643524,2,,4.0,2.0,2.0,1.0,,,,,,,,1.0,6.0,,,,,,,1.0,1.0,,1.0,1.0,,,,,,
11451097,home,Antalyaspor,Gerrit Holtmann,,,gerrit-holtmann,G. Holtmann,F,17,183,242,M,253517,EUR,796089600,F,38,38,True,9.0,8.0,,,,,8.0,10.0,1.0,,4.0,,,,,16.0,13.0,6.9,3.0,0.0508,0.0942,0.0169379,1,,1.0,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,
11451097,home,Antalyaspor,Britt Assombalonga,,,britt-assombalonga,B. Assombalonga,F,27,177,240,M,151512,EUR,723600000,F,97,97,True,5.0,5.0,,,1.0,1.0,4.0,5.0,2.0,1.0,,,,,,16.0,13.0,6.5,4.0,0.6006,0.0,0.0124167,1,,1.0,,2.0,2.0,,,,,1.0,,,,1.0,,,1.0,,2.0,,,,,,,1.0,,,,,
11451097,home,Antalyaspor,Bahadır Öztürk,,,bahadir-ozturk,B. Öztürk,D,5,185,36,M,790783,EUR,812505600,D,3,3,True,4.0,4.0,,,1.0,1.0,3.0,3.0,1.0,,,,,,,1.0,5.0,,,0.0,0.0,0.011082,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11451097,home,Antalyaspor,Ataberk Dadakdeniz,,,ataberk-dadakdeniz,A. Dadakdeniz,G,1,194,57,M,840605,EUR,933811200,G,23,23,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451097,home,Antalyaspor,Mert Yilmaz,,,mert-yilmaz,M. Yilmaz,D,27,174,32,M,881966,EUR,920851200,D,27,27,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451097,home,Antalyaspor,Erkan Eyibil,,,erkan-eyibil,E. Eyibil,M,30,175,41,M,930283,EUR,992563200,M,14,14,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451097,home,Antalyaspor,Deni Milošević,Deni,Milošević,deni-milosevic,D. Milošević,M,27,182,153,M,190403,EUR,794707200,M,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451097,home,Antalyaspor,Mustafa Erdilman,,,mustafa-erdilman,M. Erdilman,M,8,178,27,M,1003335,EUR,1072915200,M,30,30,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451097,away,Galatasaray,Fernando Muslera,,,fernando-muslera,F. Muslera,G,16,190,9264,M,28381,EUR,519264000,G,1,1,False,28.0,24.0,8.0,4.0,21.0,23.0,3.0,5.0,2.0,,13.0,1.0,2.0,3.0,4.0,90.0,45.0,7.9,4.0,0.0,0.0,0.0009218,0,0.482,,,,,,,,True,,1.0,,,,,,,,,,,,Muslera,,,,2.0,2.0,,,
11451097,away,Galatasaray,Sacha Boey,,,boey-sacha,S. Boey,D,93,178,14707,M,980418,EUR,968803200,D,93,93,False,51.0,44.0,4.0,3.0,24.0,25.0,22.0,28.0,4.0,1.0,9.0,,,,,90.0,80.0,7.2,13.0,0.0,0.0,0.107748,0,,4.0,,1.0,,1.0,2.0,2.0,,2.0,2.0,,1.0,2.0,2.0,1.0,,,4.0,,1.0,,sacha_boey,,,,,,,,
11451097,away,Galatasaray,Davinson Sánchez,,,davinson-sanchez,D. Sánchez,D,6,187,12299,M,566102,EUR,834537600,D,6,6,False,79.0,69.0,7.0,2.0,43.0,48.0,26.0,31.0,8.0,3.0,9.0,2.0,,,,90.0,90.0,8.1,10.0,0.6935,0.9582,0.312301,2,,10.0,,1.0,1.0,,1.0,1.0,,3.0,4.0,1.0,5.0,,,2.0,,,,,1.0,1.0,DAVINSON,,1.0,,,,1.0,,
11451097,away,Galatasaray,Abdülkerim Bardakcı,,,abdulkerim-bardakci,A. Bardakcı,D,42,185,6104,M,178963,EUR,778896000,D,42,42,False,67.0,60.0,9.0,6.0,41.0,43.0,19.0,25.0,8.0,1.0,4.0,2.0,,,,90.0,82.0,7.2,10.0,0.0,0.0,0.00628923,0,,5.0,,1.0,,2.0,2.0,1.0,,,4.0,,1.0,1.0,,3.0,,,1.0,1.0,,,abdulkerimbard1,,,,,,,,
