match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_unsuccessfulTouch,captain,stat_aerialLost,stat_wonContest,stat_totalClearance,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wasFouled,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_totalOffside,stat_goals,player_sofascoreId,stat_goodHighClaim,stat_saves,stat_punches,stat_lastManTackle,stat_bigChanceCreated
12625016,home,Damac FC,Habib Diallo,habib-diallo,H. Diallo,F,186.0,7474,M,802159,EUR,803433600,F,80,80,False,17.0,11.0,2.0,1.0,0.0,3.0,3.0,8.0,14.0,1.0,2.0,,,90.0,25.0,7.0,12.0,1,30,,,1.0,8.0,,2.0,2.0,,1.0,,1.0,,,3.0,,,,,,,,1.0,,,1.0,habibdiallo28,,,,,
12625016,home,Damac FC,Alhwsawi Sanousi Mohammed,alhwsawi-sanousi-mohammed,A. S. Mohammed,D,172.0,20,M,1085415,EUR,902707200,D,12,12,True,8.0,8.0,,,0.0,3.0,3.0,5.0,5.0,,,,,17.0,12.0,6.2,1.0,0,12,,,,1.0,,,1.0,,,,,,1.0,,,Alhwsawi Sanousi Mohammed,,,,,,,,,,,,,,,
12625016,home,Damac FC,Abdullah Al-Qahtani,abdullah-al-qahtani,A. Al-Qahtani,M,172.0,38,M,974064,EUR,854668800,M,7,7,True,9.0,7.0,2.0,2.0,0.0,2.0,2.0,5.0,8.0,4.0,1.0,,,16.0,18.0,6.8,6.0,0,7,1.0,,,3.0,,,7.0,,,,,4.0,,,,,,,,,,,,,,,,,,,
12625016,home,Damac FC,Abdullah Almogren,abdullah-almogren,A. Almogren,F,173.0,18,M,948593,EUR,848966400,F,17,17,True,3.0,3.0,,,0.0,,,3.0,4.0,1.0,,,,16.0,5.0,6.6,1.0,0,14,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,
12625016,home,Damac FC,Abdulbasit Hawsawi,abdulbasit-hawsawi,A. Hawsawi,G,186.0,17,M,948594,EUR,851126400,G,22,22,True,,,,,,,,,,,,,,,,,,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625016,home,Damac FC,Mohammed Alkhaibari,mohammed-alkhaibari,M. Alkhaibari,D,184.0,21,M,1048753,EUR,1019088000,D,87,87,True,,,,,,,,,,,,,,,,,,0,23,,,,,,,,,,,,,,,,Mohammed Alkhaibari,,,,,,,,,,,,,,,
12625016,home,Damac FC,Ahmed Harisi,ahmed-harisi,A. Harisi,M,170.0,9,M,1520999,EUR,966384000,F,18,18,True,,,,,,,,,,,,,,,,,,0,18,,,,,,,,,,,,,,,,Ahmed Harisi,,,,,,,,,,,,,,,
12625016,home,Damac FC,Faisal Al-Sibyani,faisal-al-sibyani,F. Al-Sibyani,M,172.0,54,M,1217924,EUR,1057536000,M,6,6,True,,,,,,,,,,,,,,,,,,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625016,home,Damac FC,Hazzaa Al-Ghamdi,hazzaa-al-ghamdi,H. Al-Ghamdi,F,174.0,33,M,1095802,EUR,979171200,F,90,90,True,,,,,,,,,,,,,,,,,,0,90,,,,,,,,,,,,,,,,Hazzaa Ahmed Al-Ghamdi,,,,,,,,,,,,,,,
12625016,home,Damac FC,Meshari Fahad Al-Nemer,meshari-fahad-al-nemer,M. F. Al-Nemer,F,180.0,439,M,1474690,EUR,1060041600,F,94,94,True,,,,,,,,,,,,,,,,,,0,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625016,away,Al-Taawoun,Mailson,mailson,Mailson,G,198.0,587,M,883367,EUR,840499200,G,1,1,False,27.0,25.0,11.0,9.0,0.0,22.0,23.0,3.0,4.0,1.0,5.0,,,90.0,37.0,6.7,3.0,0,1,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,,
12625016,away,Al-Taawoun,Fahad Bin Jumayah,fahad-bin-jumayah,F. B. Jumayah,D,170.0,22,M,893514,EUR,800064000,D,14,14,False,34.0,30.0,1.0,,0.0,14.0,14.0,17.0,23.0,3.0,4.0,2.0,1.0,45.0,54.0,6.8,11.0,0,14,3.0,1.0,,2.0,1.0,,1.0,1.0,3.0,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,
12625016,away,Al-Taawoun,Andrei Girotto,andrei-girotto,A. Girotto,D,186.0,274,M,794836,EUR,698284800,D,3,3,False,50.0,44.0,5.0,3.0,0.0,31.0,33.0,13.0,17.0,5.0,3.0,3.0,3.0,90.0,59.0,6.7,6.0,0,3,,,,2.0,1.0,,,1.0,,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,1.0,
12625016,away,Al-Taawoun,Waleed Al-Ahmed,waleed-al-ahmed,W. Al-Ahmed,D,189.0,197,M,978400,EUR,925689600,D,23,23,False,41.0,34.0,7.0,2.0,0.0,24.0,27.0,10.0,14.0,3.0,4.0,,,90.0,50.0,6.7,8.0,2,23,,,2.0,1.0,,,,1.0,1.0,,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,
12625016,away,Al-Taawoun,Saad Fahad Al Nasser,saad-fahad-al-nasser,S. F. A. Nasser,D,172.0,581,M,1118494,EUR,978912000,D,8,8,False,50.0,36.0,4.0,3.0,0.0,20.0,25.0,16.0,26.0,10.0,4.0,9.0,6.0,90.0,73.0,6.9,17.0,0,96,1.0,,1.0,7.0,4.0,1.0,,1.0,,,1.0,,4.0,1.0,,,,,,,,,,,,,,,,,
12625016,away,Al-Taawoun,Flávio,flavio,Flávio,M,177.0,261,M,839521,EUR,823910400,M,24,24,False,59.0,53.0,1.0,1.0,0.0,21.0,23.0,32.0,38.0,6.0,2.0,3.0,3.0,90.0,76.0,6.9,11.0,0,8,2.0,,1.0,9.0,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,3.0,1.0,,,,,1.0,1.0,,,,,,,,,,
12625016,away,Al-Taawoun,Ashraf El Mahdioui,ashraf-el-mahdioui,A. E. Mahdioui,M,183.0,1641,M,788348,EUR,832896000,M,18,18,False,74.0,70.0,7.0,6.0,0.0,37.0,38.0,33.0,36.0,2.0,6.0,1.0,1.0,90.0,83.0,6.9,6.0,0,18,,,,4.0,2.0,1.0,,1.0,1.0,True,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,
12625016,away,Al-Taawoun,Sultan Farhan,sultan-farhan,S. Farhan,M,180.0,54,M,908619,EUR,843609600,M,6,6,False,33.0,30.0,3.0,2.0,1.0,11.0,11.0,19.0,22.0,1.0,3.0,1.0,1.0,66.0,36.0,6.8,4.0,0,5,,,,3.0,1.0,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
12625016,away,Al-Taawoun,Sultan Mandash,sultan-mandash,S. Mandash,F,175.0,362,M,818568,EUR,782352000,F,27,27,False,22.0,20.0,2.0,2.0,0.0,5.0,5.0,15.0,19.0,8.0,3.0,3.0,2.0,65.0,44.0,7.0,12.0,1,23,2.0,,,5.0,,1.0,5.0,,3.0,,,2.0,,1.0,1.0,,,,1.0,,3.0,,,,,,,,,,
12625016,away,Al-Taawoun,Joao Pedro,joao-pedro,J. Pedro,F,182.0,429,M,351734,EUR,735436800,F,11,11,False,12.0,8.0,2.0,1.0,0.0,5.0,5.0,3.0,7.0,1.0,1.0,,,75.0,19.0,6.7,7.0,2,9,,,,1.0,,1.0,,,2.0,,,,,,,,,2.0,,,1.0,,,1.0,,,,,,,
12625016,away,Al-Taawoun,Musa Barrow,musa-barrow,M. Barrow,F,183.0,3277,M,916680,EUR,911001600,F,99,99,False,40.0,38.0,3.0,3.0,0.0,14.0,14.0,24.0,28.0,4.0,6.0,,,90.0,53.0,7.8,6.0,2,99,2.0,,,5.0,3.0,,5.0,,1.0,,1.0,4.0,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,
12625016,away,Al-Taawoun,Fahad Al Abdulrazzaq,fahad-al-abdulrazzaq,F. A. Abdulrazzaq,D,170.0,23,M,1521216,EUR,956534400,D,21,21,True,15.0,12.0,2.0,,0.0,5.0,5.0,8.0,12.0,1.0,3.0,,,45.0,31.0,6.4,7.0,0,19,2.0,1.0,,1.0,,,,1.0,2.0,,,,2.0,1.0,,Fahad Al Abdulrazzaq,,,,,1.0,,,,,,,,,,
12625016,away,Al-Taawoun,Mateus Castro,mateus-castro,Mateus Castro,F,167.0,280,M,815630,EUR,779241600,F,10,10,True,12.0,11.0,1.0,1.0,0.0,6.0,6.0,5.0,6.0,1.0,4.0,,,25.0,19.0,6.5,5.0,0,10,,,,2.0,,2.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,
12625016,away,Al-Taawoun,Fayçal Fajr,faycal-fajr,F. Fajr,M,178.0,1037,M,143786,EUR,586396800,M,76,76,True,10.0,8.0,,,1.0,6.0,7.0,4.0,6.0,2.0,1.0,1.0,1.0,24.0,15.0,7.3,3.0,0,76,3.0,2.0,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,1.0
12625016,away,Al-Taawoun,Abdulfattah Adam Mohammed,abdulfattah-adam-mohammed,A. A. Mohammed,F,180.0,85,M,952442,EUR,788918400,F,9,9,True,9.0,6.0,1.0,,0.0,3.0,3.0,3.0,6.0,1.0,,1.0,,15.0,13.0,7.2,4.0,1,77,,,,3.0,,,1.0,,,,2.0,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,
12625016,away,Al-Taawoun,Abdulquddus Atiah,abdulquddus-atiah,A. Atiah,G,183.0,100,M,925459,EUR,857174400,G,13,13,True,,,,,,,,,,,,,,,,,,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625016,away,Al-Taawoun,Muteb Al-Mufarrij,muteb-almufarrij,M. Al-Mufarrij,D,181.0,105,M,847379,EUR,840412800,D,32,32,True,,,,,,,,,,,,,,,,,,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625016,away,Al-Taawoun,Awn Al Saluli,awn-al-saluli,A. A. Saluli,D,194.0,64,M,881830,EUR,904694400,D,93,93,True,,,,,,,,,,,,,,,,,,0,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625016,away,Al-Taawoun,Ebrahim Alshuyl,ebrahim-alshuyl,E. Alshuyl,D,169.0,15,M,949069,EUR,785376000,D,26,26,True,,,,,,,,,,,,,,,,,,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625016,away,Al-Taawoun,Ahmed Bahusayn,ahmed-bahusayn,A. Bahusayn,M,170.0,41,M,1113791,EUR,981676800,M,29,29,True,,,,,,,,,,,,,,,,,,0,29,,,,,,,,,,,,,,,,Ahmed Bahusayn,,,,,,,,,,,,,,,
