match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,confirmed,isHome,id,incidentClass,player_id,player_name,playerName,reason,rescinded,length,injury,from
11352387,FT,2.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11352387,,,,,90,7.0,,1,,,varDecision,False,True,24870.0,penaltyAwarded,322391.0,Ryan Christie,,,,,,
11352387,,,,,90,1.0,,1,,,card,,True,121262225.0,yellow,84844.0,Neto,Neto,Argument,False,,,
11352387,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,6.0,,
11352387,,,,,86,,,5,,,card,,True,121262202.0,yellow,548188.0,Lewis Cook,Lewis Cook,Argument,False,,,
11352387,,,,,86,,,5,,,card,,True,121262201.0,yellow,322391.0,Ryan Christie,Ryan Christie,Simulation,False,,,
11352387,,,,,78,,,13,,,substitution,,False,122586956.0,regular,,,,,,,False,
11352387,,,,,76,,,15,,,substitution,,True,122586934.0,injury,,,,,,,True,
11352387,,,,,70,,,21,,,substitution,,True,122586877.0,regular,,,,,,,False,
11352387,,,,,70,,,21,,,substitution,,True,122586876.0,regular,,,,,,,False,
11352387,,2.0,2.0,,65,,,26,,,goal,,False,181032766.0,penalty,288205.0,Bruno Fernandes,,,,,,penalty
11352387,,,,,46,,,45,,,substitution,,False,122586551.0,regular,,,,,,,False,
11352387,HT,2.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11352387,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,9.0,,
11352387,,,,,39,,,7,,,substitution,,True,122586285.0,injury,,,,,,,True,
11352387,,2.0,1.0,,36,,,10,,,goal,,True,181029686.0,regular,851596.0,Justin Kluivert,,,,,,
11352387,,,,,33,,,13,,,card,,True,121261708.0,yellow,830659.0,Marcos Senesi,Marcos Senesi,Foul,False,,,
11352387,,1.0,1.0,,31,,,15,,,goal,,False,181029307.0,regular,288205.0,Bruno Fernandes,,,,,,
11352387,,1.0,0.0,,16,,,30,,,goal,,True,181028526.0,regular,361420.0,Dominic Solanke,,,,,,
