match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_aerialWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_outfielderBlock,stat_accurateCross,stat_errorLeadToAShot,stat_keyPass,stat_onTargetScoringAttempt,player_firstName,player_lastName,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12624998,home,Al-Taawoun,Musa Barrow,musa-barrow,M. Barrow,F,99,183.0,3277,M,916680,EUR,911001600,F,99,99,False,41.0,32.0,1.0,,0.0,12.0,13.0,20.0,29.0,3.0,,,81.0,59.0,7.4,15.0,4,1.0,4.0,5.0,,2.0,3.0,2.0,,,1.0,,1.0,,,,3.0,,,,,1.0,,,,,,3.0,,,1.0,,
12624998,home,Al-Taawoun,Awn Al Saluli,awn-al-saluli,A. A. Saluli,D,93,194.0,64,M,881830,EUR,904694400,D,93,93,True,16.0,13.0,4.0,1.0,0.0,7.0,7.0,6.0,9.0,,,,25.0,18.0,6.4,4.0,0,,2.0,1.0,1.0,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
12624998,home,Al-Taawoun,Sultan Mandash,sultan-mandash,S. Mandash,F,23,175.0,362,M,818568,EUR,782352000,F,27,27,True,12.0,11.0,,,0.0,3.0,3.0,10.0,13.0,,,,25.0,18.0,7.0,4.0,0,,1.0,1.0,,1.0,1.0,1.0,,,,,4.0,,,,,,2.0,,1.0,,,,,1.0,,,,,,,
12624998,home,Al-Taawoun,Hattan Bahebri,hattan-bahebri,H. Bahbri,M,11,168.0,92,M,803052,EUR,711244800,M,90,90,True,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,2.0,,,,9.0,13.0,6.5,4.0,0,1.0,3.0,2.0,,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
12624998,home,Al-Taawoun,Abdulfattah Adam Mohammed,abdulfattah-adam-mohammed,A. A. Mohammed,F,77,180.0,85,M,952442,EUR,788918400,F,9,9,True,5.0,3.0,,,0.0,1.0,2.0,2.0,3.0,,,,9.0,5.0,6.7,2.0,0,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,
12624998,home,Al-Taawoun,Waleed Al-Ahmed,waleed-al-ahmed,W. Al-Ahmed,D,23,189.0,197,M,978400,EUR,925689600,D,23,23,True,10.0,10.0,,,0.0,9.0,9.0,1.0,1.0,1.0,,,9.0,11.0,6.7,,0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
12624998,home,Al-Taawoun,Abdulquddus Atiah,abdulquddus-atiah,A. Atiah,G,13,183.0,100,M,925459,EUR,857174400,G,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624998,home,Al-Taawoun,Fahad Al Abdulrazzaq,fahad-al-abdulrazzaq,F. A. Abdulrazzaq,D,19,170.0,23,M,1521216,EUR,956534400,D,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Fahad Al Abdulrazzaq,,,,,,,,,,
12624998,home,Al-Taawoun,Ahmed Bahusayn,ahmed-bahusayn,A. Bahusayn,M,29,170.0,41,M,1113791,EUR,981676800,M,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Ahmed Bahusayn,,,,,,,,,,
12624998,home,Al-Taawoun,Sultan Farhan,sultan-farhan,S. Farhan,M,5,180.0,54,M,908619,EUR,843609600,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624998,away,Al-Kholood,Marcelo Grohe,marcelo-grohe,M. Grohe,G,43,188.0,626,M,39427,EUR,537494400,G,34,34,False,12.0,9.0,6.0,3.0,0.0,8.0,9.0,1.0,3.0,9.0,1.0,3.0,90.0,25.0,7.3,3.0,0,,,,,,,,5.0,,,,,,,,,,,,,,,,True,,,,,,,2.0,2.0
12624998,away,Al-Kholood,Abdulrahman Al-Safri,abdulrahman-al-safri,A. Al-Safri,M,8,176.0,22,M,990187,EUR,733536000,D,8,8,False,32.0,27.0,2.0,,0.0,13.0,15.0,14.0,18.0,7.0,,,90.0,49.0,6.1,11.0,0,,7.0,,2.0,1.0,,,1.0,,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,
12624998,away,Al-Kholood,William Troost-Ekong,william-troost-ekong,W. Troost-Ekong,D,5,191.0,2266,M,338991,EUR,746841600,D,5,5,False,27.0,22.0,9.0,5.0,0.0,11.0,14.0,11.0,13.0,5.0,,,90.0,42.0,7.2,7.0,0,,1.0,6.0,,,,,7.0,,2.0,1.0,,3.0,3.0,2.0,,1.0,,,2.0,,,,,,,,,1.0,,,
12624998,away,Al-Kholood,Norbert Gyömbér,norbert-gyomber,N. Gyömbér,D,23,189.0,303,M,224456,EUR,710121600,D,23,23,False,31.0,26.0,2.0,2.0,0.0,20.0,23.0,6.0,8.0,5.0,,,90.0,39.0,6.9,5.0,0,,,6.0,,,,,4.0,1.0,,,,4.0,2.0,2.0,,,,,,,,,,,,,,,,,
12624998,away,Al-Kholood,Hamdan Al-Shamrani,hamdan-al-shamrani,H. Al-Shamrani,D,27,176.0,29,M,882132,EUR,850521600,D,27,27,False,21.0,14.0,1.0,,0.0,11.0,14.0,3.0,7.0,5.0,,,74.0,40.0,6.3,11.0,0,,4.0,2.0,2.0,,,,8.0,,,2.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,
12624998,away,Al-Kholood,Muhammad Sawan,muhammad-sawan,M. Sawan,M,70,170.0,23,M,1549247,EUR,965779200,M,11,11,False,15.0,10.0,,,0.0,5.0,7.0,5.0,10.0,2.0,,,63.0,35.0,7.0,11.0,0,2.0,5.0,10.0,1.0,1.0,3.0,2.0,,,2.0,,2.0,,8.0,1.0,,,,,1.0,,Muhammad Sawan,,,,,,,,,,
12624998,away,Al-Kholood,Kévin N'Doram,kevin-ndoram,K. N'Doram,M,96,184.0,92,M,823476,EUR,822268800,M,96,96,False,30.0,27.0,2.0,2.0,0.0,12.0,13.0,15.0,18.0,3.0,,,90.0,45.0,7.2,5.0,1,2.0,4.0,6.0,2.0,,,,2.0,2.0,1.0,,1.0,2.0,4.0,2.0,,,,,1.0,,,,,,,,1.0,,,,
12624998,away,Al-Kholood,Farhah Ali Alshamrani,alshamrani-farhah-ali,F. A. Alshamrani,M,29,166.0,121,M,1501453,EUR,1140998400,M,29,29,False,16.0,15.0,,,0.0,7.0,7.0,8.0,10.0,4.0,,,89.0,34.0,6.7,6.0,2,,6.0,6.0,1.0,,5.0,2.0,,1.0,1.0,2.0,1.0,,2.0,1.0,2.0,,,,,,,,,,,1.0,1.0,,,,
12624998,away,Al-Kholood,Myziane Maolida,maolida-myziane,M. Maolida,M,9,180.0,638,M,851262,EUR,918950400,M,9,9,False,20.0,18.0,1.0,1.0,0.0,6.0,6.0,12.0,14.0,5.0,,,90.0,36.0,7.4,6.0,4,,5.0,4.0,1.0,,7.0,4.0,2.0,1.0,1.0,1.0,,,,,,,,,2.0,1.0,,,,,1.0,3.0,,,1.0,,
12624998,away,Al-Kholood,Alex Collado,alex-collado,A. Collado,M,8,177.0,1606,M,859767,EUR,924739200,F,10,10,False,36.0,33.0,4.0,4.0,1.0,15.0,16.0,19.0,23.0,5.0,,,90.0,63.0,7.8,15.0,4,1.0,7.0,6.0,1.0,2.0,5.0,2.0,,,4.0,,3.0,1.0,3.0,1.0,,,1.0,,4.0,,Alex,Collado,,,,3.0,1.0,,,,
12624998,away,Al-Kholood,Jackson Muleka,jackson-muleka,J. Muleka,F,40,180.0,3687,M,927649,EUR,938995200,F,18,18,False,16.0,13.0,,,0.0,7.0,7.0,6.0,10.0,3.0,,,90.0,34.0,6.3,10.0,3,2.0,5.0,4.0,,1.0,1.0,,3.0,,4.0,1.0,1.0,1.0,,,3.0,,,,2.0,1.0,,,,,2.0,2.0,,,,,
12624998,away,Al-Kholood,Hammam Al-Hammami,al-hammami-hammam,H. Al-Hammami,F,22,169.0,198,M,1836904,EUR,1075420800,F,22,22,True,8.0,1.0,1.0,,0.0,,2.0,2.0,7.0,1.0,,,27.0,28.0,7.3,14.0,2,,7.0,6.0,,4.0,7.0,5.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,1.0,Hammam Al-Hammami,,,1.0,,1.0,,,,,
12624998,away,Al-Kholood,Sultan Al Shehri,sultan-al-shehri,S. A. Shehri,D,7,179.0,16,M,1549237,EUR,804729600,D,7,7,True,7.0,5.0,1.0,1.0,0.0,3.0,4.0,3.0,5.0,2.0,,,16.0,17.0,7.2,5.0,0,,2.0,4.0,,2.0,4.0,4.0,1.0,,,,2.0,,,,,,1.0,,1.0,,Sultan Al Shehri,,,1.0,,,,,,,
12624998,away,Al-Kholood,Abdullah Al-Hawsawi,abdullah-al-hawsawi,A. Al-Hawsawi,D,24,176.0,23,M,1127819,EUR,823132800,D,24,24,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,1.0,,,1.0,8.0,,1.0,0,,2.0,2.0,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,Abdullah Al-Hawsawi,,,,,,,,,,
12624998,away,Al-Kholood,Mohammed Mazyad Alshammari,mohammed-mazyad-alshammari,M. M. Alshammari,G,30,184.0,7,M,873364,EUR,692323200,G,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624998,away,Al-Kholood,Mohammed Jahfali,mohammed-jahfali,M. Jahfali,D,70,185.0,103,M,791561,EUR,656726400,D,70,70,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624998,away,Al-Kholood,Hassan Al-Asmari,hassan-al-asmari,H. Al-Asmari,D,12,,11,M,1085419,EUR,1033862400,D,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Hassan Al-Asmari,,,,,,,,,,
12624998,away,Al-Kholood,Jamaan Al Dawsari,al-dawsari-jamaan,J. A. Dawsari,D,4,173.0,5,M,792331,EUR,551059200,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624998,away,Al-Kholood,Bassem Al-Arini,bassem-al-arini,B. Al-Arini,F,,,11,M,1927664,EUR,1074384000,M,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Bassem Al-Arini,,,,,,,,,,
