match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_blockedScoringAttempt,stat_outfielderBlock,stat_shotOffTarget,stat_errorLeadToAGoal,stat_interceptionWon,stat_bigChanceCreated,captain,stat_totalOffside,stat_bigChanceMissed,stat_dispossessed,stat_hitWoodwork,stat_goals,player_sofascoreId,stat_goalAssist,stat_goodHighClaim
11369330,home,Granada,Raúl Fernández,,,raul-fernandez,R. Fernández,G,13,196,94,M,31828,EUR,574214400,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369330,home,Granada,Álvaro Carreras,,,alvaro-carreras,Á. Carreras,D,18,186,79899,M,1085081,EUR,1048377600,D,33,33,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369330,home,Granada,Wilson Manafá,,,wilson-manafa,W. Manafá,D,13,177,205,M,344205,EUR,774921600,D,3,3,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369330,home,Granada,Víctor Díaz,,,victor-diaz,V. Díaz,D,,183,35,M,141655,EUR,582076800,D,16,16,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369330,home,Granada,Miguel Rubio,,,miguel-rubio,M. Rubio,D,15,191,184,M,934351,EUR,889574400,D,4,4,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369330,home,Granada,Alberto Perea,,,alberto-perea,A. Perea,F,,174,48,M,52125,EUR,661564800,F,22,22,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369330,home,Granada,Famara Diédhiou,,,famara-diedhiou,F. Diédhiou,F,18,189,721,M,293115,EUR,704764800,F,19,19,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369330,away,Real Betis,Claudio Bravo,,,claudio-bravo,C. Bravo,G,,184,2223,M,13249,EUR,419040000,G,1,1,False,35.0,27.0,18.0,10.0,24.0,24.0,3.0,11.0,,12.0,3.0,6.0,,90.0,48.0,8.1,8.0,0.0,0.0,0.0003831,0,0.1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
11369330,away,Real Betis,Aitor Ruibal,,,aitor-ruibal,A. Ruibal,D,24,176,879,M,893062,EUR,827452800,D,24,24,False,56.0,47.0,7.0,3.0,19.0,22.0,29.0,41.0,2.0,5.0,,,,90.0,90.0,7.0,21.0,0.0,0.0,0.0578175,0,,7.0,1.0,2.0,7.0,7.0,2.0,2.0,1.0,,5.0,1.0,1.0,1.0,2.0,2.0,,,,,,2.0,,,,,,,,,,
11369330,away,Real Betis,Germán Pezzella,,,german-pezzella,G. Pezzella,D,6,187,3493,M,158241,EUR,677980800,D,6,6,False,59.0,50.0,5.0,,39.0,41.0,11.0,18.0,5.0,4.0,,,,90.0,70.0,6.6,9.0,0.4591,0.0,0.00440565,2,,,,2.0,4.0,3.0,1.0,,,,,,,1.0,1.0,,3.0,1.0,1.0,1.0,,2.0,,,,1.0,,,,germanpezzella,,
11369330,away,Real Betis,Chadi Riad,,,chadi-riad,C. Riad,D,34,186,10944,M,1064218,EUR,1047859200,D,28,28,False,63.0,56.0,5.0,,49.0,53.0,7.0,10.0,6.0,9.0,,,,90.0,75.0,6.6,7.0,0.0,0.0,0.00154244,0,,,,1.0,5.0,4.0,3.0,,,,2.0,,,,1.0,,2.0,,,,,2.0,,,,,,,,chadiriad17,,
11369330,away,Real Betis,Abner Vinícius,,,abner-vinicius,Abner Vinícius,D,16,181,3931,M,973838,EUR,959385600,D,20,20,False,48.0,41.0,4.0,2.0,17.0,20.0,24.0,30.0,4.0,6.0,,,,90.0,66.0,6.8,10.0,0.0,0.0,0.0269714,0,,2.0,,1.0,6.0,1.0,3.0,1.0,1.0,,,,,,2.0,1.0,,,1.0,,,1.0,,,,,,,,,,
11369330,away,Real Betis,Guido Rodríguez,,,guido-rodriguez,G. Rodríguez,M,2,185,3908,M,609752,EUR,766108800,M,5,5,False,36.0,32.0,4.0,3.0,17.0,21.0,15.0,15.0,,7.0,,,,90.0,47.0,6.7,7.0,0.0137,0.0,0.00889111,1,,,,,1.0,5.0,,,,,,,2.0,3.0,,,2.0,1.0,,,,1.0,,,,,1.0,,,guiido_rodriguez,,
11369330,away,Real Betis,Andrés Guardado,,,andres-guardado,A. Guardado,M,,169,1007,M,14942,EUR,528249600,M,18,18,False,52.0,47.0,10.0,8.0,18.0,18.0,30.0,36.0,1.0,3.0,,,,73.0,63.0,7.2,9.0,0.0534,0.0,0.0473357,1,,2.0,1.0,1.0,3.0,2.0,1.0,,,,2.0,,2.0,,,2.0,,,,1.0,,1.0,,True,,,1.0,,,,,
11369330,away,Real Betis,Assane Diao,,,assane-diao,A. Diao,F,38,185,18044,M,1493689,EUR,1126051200,M,38,38,False,23.0,20.0,3.0,3.0,8.0,9.0,12.0,14.0,1.0,6.0,,,,81.0,44.0,7.9,8.0,0.1024,0.1671,0.0466016,2,,,,2.0,5.0,9.0,,2.0,1.0,1.0,2.0,,1.0,3.0,1.0,,3.0,,2.0,1.0,,,,,1.0,,1.0,,1.0,,,
11369330,away,Real Betis,Isco,,,isco,Isco,M,22,176,26276,M,103417,EUR,703814400,M,22,22,False,54.0,45.0,5.0,3.0,11.0,12.0,35.0,46.0,,2.0,,,,81.0,68.0,7.6,16.0,0.0154,0.2644,0.381279,1,,4.0,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,,,3.0,1.0,,3.0,,,,,,,1.0,,,,1.0,,,iscoalarcon,,
11369330,away,Real Betis,Abdessamad Ezzalzouli,,,abdessamad-ezzalzouli,A. Ezzalzouli,M,10,177,44492,M,1011375,EUR,1008547200,M,7,7,False,15.0,12.0,,,5.0,6.0,7.0,12.0,,1.0,,,,58.0,26.0,6.7,8.0,0.0235,0.0,0.00457644,1,,3.0,,,1.0,3.0,,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,,ez_abde,,
11369330,away,Real Betis,Ayoze Pérez,,,ayoze-perez,A. Pérez,F,22,180,3785,M,345195,EUR,743385600,F,10,10,False,10.0,7.0,1.0,,2.0,2.0,5.0,8.0,1.0,2.0,,,,73.0,25.0,6.7,9.0,0.1045,0.0,0.00258256,2,,,,1.0,6.0,2.0,1.0,2.0,,,,,3.0,2.0,1.0,1.0,,1.0,,1.0,,1.0,,,1.0,,1.0,,,,1.0,
11369330,away,Real Betis,Rodri Sánchez,,,rodri-sanchez,R. Sánchez,M,10,175,565,M,1031421,EUR,958435200,M,17,17,True,15.0,13.0,,,3.0,3.0,10.0,14.0,,,,,,32.0,27.0,7.0,7.0,0.0512,0.119,0.0465292,1,,2.0,,,2.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,
11369330,away,Real Betis,William Carvalho,,,william-carvalho,W. Carvalho,M,41,187,1602,M,137978,EUR,702604800,M,14,14,True,22.0,19.0,1.0,,7.0,8.0,12.0,15.0,,2.0,,,,17.0,24.0,6.9,4.0,0.0,0.0,0.0776757,0,,1.0,,,,2.0,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,
11369330,away,Real Betis,Borja Iglesias,,,borja-iglesias,B. Iglesias,F,7,187,4084,M,785989,EUR,727228800,F,9,9,True,7.0,5.0,,,,,5.0,7.0,,,,,,17.0,11.0,6.8,4.0,0.0611,0.0,0.042041,2,,,,,2.0,1.0,,,,,,,2.0,,2.0,,1.0,,,2.0,,,,,,,,,,,,
11369330,away,Real Betis,Marc Roca,,,marc-roca,M. Roca,M,21,184,1491,M,847128,EUR,848966400,M,21,21,True,19.0,17.0,2.0,1.0,10.0,10.0,7.0,9.0,,1.0,,,,9.0,21.0,6.8,2.0,0.0,0.0,0.00616369,0,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,
11369330,away,Real Betis,Juan Cruz,,,juan-cruz,J. Cruz,M,10,179,541,M,936234,EUR,956620800,M,16,16,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,1.0,,,,9.0,6.0,6.7,1.0,0.0,0.0,0.013898,0,,,,,1.0,2.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
11369330,away,Real Betis,Francisco Vieites,,,francisco-vieites,F. Vieites,G,13,196,313,M,929975,EUR,926035200,G,30,30,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369330,away,Real Betis,Rui Silva,Rui,Silva,rui-silva,R. Silva,G,1,191,3299,M,253809,EUR,760579200,G,13,13,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369330,away,Real Betis,Héctor Bellerín,,,hector-bellerin,H. Bellerín,D,2,178,3870,M,188365,EUR,795571200,D,2,2,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bellerín,,
11369330,away,Real Betis,Juan Miranda,,,juan-miranda,J. Miranda,D,33,185,2208,M,855829,EUR,948240000,D,3,3,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369330,away,Real Betis,Ricardo Visus,Ricardo Visus,,ricardo-visus,R. Visus,D,14,192,119,M,1046322,EUR,988070400,D,34,34,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369330,away,Real Betis,Sergi Altimira,,,sergi-altimira,S. Altimira,M,6,188,1049,M,1137814,EUR,998697600,M,27,27,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
