match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,captain,stat_aerialLost,stat_shotOffTarget,player_firstName,player_lastName,stat_accurateCross,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_dispossessed,stat_totalContest,stat_wonTackle,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_keyPass,stat_bigChanceMissed,stat_totalOffside,stat_punches,player_sofascoreId,stat_goalAssist,stat_hitWoodwork,stat_goals
10913486,home,Al-Taawoun,Léandre Tawamba,leandre-tawamba,L. Tawamba,F,,189.0,255,M,315224,EUR,630115200,F,3,3,False,33.0,28.0,,,14.0,15.0,18.0,1.0,6.0,,,,90.0,45.0,6.5,12.0,0,14.0,,,9.0,3.0,1.0,,1.0,1.0,,1.0,,,,,,2.0,1.0,4.0,2.0,1.0,,,,,3.0,,1.0,,,,,
10913486,home,Al-Taawoun,Sumaihan Al-Nabit,sumaihan-al-nabit,S. Al-Nabit,M,88,174.0,111,M,893167,EUR,827884800,M,8,8,True,26.0,20.0,,,5.0,5.0,22.0,1.0,3.0,,,,45.0,37.0,6.8,9.0,2,16.0,1.0,1.0,1.0,4.0,,1.0,,2.0,,,1.0,,,1.0,,3.0,,,1.0,,,,,1.0,1.0,,,,,,,
10913486,home,Al-Taawoun,Ziyad Al-Sahafi,ziyad-al-sahafi,Z. Al-Sahafi,D,21,182.0,36,M,831259,EUR,782352000,D,44,44,True,7.0,7.0,,,5.0,5.0,2.0,1.0,1.0,,,,14.0,9.0,6.3,,0,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10913486,home,Al-Taawoun,Turki Al Mutairi,turki-al-mutairi,T. Al-Mutairi,F,9,,12,M,1019325,EUR,991267200,F,99,99,True,4.0,3.0,,,,,4.0,,,,,,14.0,6.0,6.4,2.0,0,3.0,,,1.0,,,,,,,,,Turki,Al Mutairi,,,,,1.0,,,,,,,,,,,,,,
10913486,home,Al-Taawoun,Hassan Al-Amri,hassan-al-amri,H. Al-Amri,M,7,172.0,19,M,818733,EUR,766886400,F,77,77,True,4.0,2.0,,,2.0,3.0,1.0,,1.0,,,,17.0,6.0,6.7,2.0,1,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,
10913486,home,Al-Taawoun,Mohamed Al-Ghamdi,mohamed-al-ghamdi,M. Al-Ghamdi,D,16,180.0,7,M,1013848,EUR,760320000,D,6,6,True,9.0,6.0,2.0,,1.0,1.0,8.0,,,,,,16.0,10.0,6.5,3.0,0,5.0,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,
10913486,home,Al-Taawoun,Raghed Al-Najjar,raghid-najjar,R. Al-Najjar,G,36,188.0,830,M,925920,EUR,843177600,G,36,36,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913486,home,Al-Taawoun,Sulaiman Hahya Hazazi,hazazi-yahya,S. H. Hazazi,D,12,178.0,21,M,1102741,EUR,1044057600,D,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Hazazi Yahya,,,,,,,,,,,,,,,,,,,,
10913486,home,Al-Taawoun,Yazeed Al Bakr,yazeed-al-bakr,Y. A. Bakr,D,13,178.0,6,M,914887,EUR,816048000,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913486,home,Al-Taawoun,Abdulrahman Almughais,abdulrahman-almughais,A. Almughais,M,,165.0,5,M,1445509,EUR,1038528000,M,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Abdulrahman Almughais,,,,,,,,,,,,,,,,,,,,
10913486,away,Al-Hilal,Abdullah Al-Mayouf,abdullah-al-mayouf,A. Al-Mayouf,G,,187.0,197,M,118159,EUR,538358400,G,1,1,False,30.0,18.0,19.0,7.0,12.0,14.0,16.0,1.0,7.0,2.0,2.0,2.0,90.0,40.0,7.2,12.0,0,6.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
10913486,away,Al-Hilal,Saud Abdulhamid,abdulhamid-saud,S. Abdulhamid,D,23,178.0,8457,M,966849,EUR,932256000,D,66,66,False,42.0,37.0,,,23.0,25.0,22.0,,3.0,,,,63.0,58.0,6.9,10.0,0,15.0,5.0,,3.0,2.0,,1.0,,,,1.0,,,,1.0,1.0,2.0,1.0,1.0,,,,,,,1.0,,,,s.abdulhamed66,,,
10913486,away,Al-Hilal,Hyun Soo Jang,hyun-soo-jang,H. S. Jang,D,20,187.0,185,M,160875,EUR,686016000,D,20,20,False,72.0,67.0,6.0,3.0,51.0,53.0,19.0,1.0,5.0,,,,69.0,78.0,6.9,6.0,1,16.0,,2.0,,2.0,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
10913486,away,Al-Hilal,Ali Albulayhi,ali-albulayhi,A. Albulayhi,D,3,182.0,1057,M,1138857,EUR,627609600,D,5,5,False,73.0,67.0,2.0,1.0,46.0,50.0,23.0,3.0,8.0,,,,90.0,81.0,7.3,6.0,0,21.0,,1.0,3.0,4.0,,1.0,3.0,,,1.0,,,,,1.0,,2.0,,,3.0,,,,,,,,,,,,
10913486,away,Al-Hilal,Hamad Al Yami,hamad-al-yami,H. A. Yami,D,88,170.0,585,M,981158,EUR,926899200,D,88,88,False,39.0,36.0,2.0,1.0,17.0,17.0,22.0,3.0,3.0,,,,78.0,60.0,6.9,6.0,0,19.0,,,3.0,5.0,,1.0,2.0,1.0,,1.0,,Hamad,Al Yami,,,1.0,,1.0,3.0,1.0,2.0,,,,1.0,,,,,,,
10913486,away,Al-Hilal,Mohamed Kanno,mohamed-kanno,M. Kanno,M,28,191.0,1575,M,828524,EUR,780192000,M,28,28,False,72.0,61.0,2.0,1.0,28.0,33.0,40.0,1.0,9.0,,,,90.0,88.0,7.0,18.0,2,33.0,1.0,1.0,3.0,3.0,,3.0,2.0,4.0,,1.0,1.0,,,,,,1.0,,1.0,2.0,,,,1.0,,,,,,,,
10913486,away,Al-Hilal,Gustavo Cuéllar,gustavo-cuellar,G. Cuéllar,M,6,175.0,1944,M,180059,EUR,719020800,M,6,6,False,70.0,65.0,2.0,2.0,34.0,34.0,36.0,,7.0,,,,64.0,75.0,6.9,7.0,0,31.0,,,4.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,2.0,,,,,,,
10913486,away,Al-Hilal,André Carrillo,andre-carrillo,A. Carrillo,M,19,180.0,14534,M,115182,EUR,676857600,M,19,19,False,75.0,66.0,6.0,4.0,18.0,20.0,66.0,,2.0,,,,90.0,98.0,7.7,22.0,0,49.0,11.0,,4.0,4.0,,,1.0,1.0,,2.0,,,,1.0,,,,1.0,4.0,,3.0,1.0,,,5.0,,1.0,,18andrecarrillo,1.0,,
10913486,away,Al-Hilal,Salman Al-Faraj,salman-al-faraj,S. Al-Faraj,M,7,180.0,489,M,148858,EUR,617932800,M,7,7,False,76.0,71.0,6.0,5.0,24.0,24.0,55.0,,6.0,,,,90.0,97.0,8.2,11.0,4,47.0,3.0,,8.0,2.0,2.0,2.0,1.0,,True,,2.0,,,,,,3.0,2.0,2.0,1.0,1.0,2.0,2.0,,4.0,2.0,,,,2.0,1.0,
10913486,away,Al-Hilal,Michael,michael,Michael,M,96,166.0,9025,M,878084,EUR,826588800,M,96,96,False,33.0,25.0,1.0,1.0,1.0,2.0,33.0,,2.0,,,,90.0,59.0,7.7,15.0,5,25.0,2.0,,6.0,11.0,,,2.0,,,,,,,1.0,,3.0,,2.0,10.0,2.0,6.0,,4.0,1.0,1.0,2.0,,,Michael19,,,1.0
10913486,away,Al-Hilal,Odion Ighalo,odion-ighalo,O. Ighalo,F,,183.0,2180,M,29774,EUR,613958400,F,9,9,False,15.0,12.0,,,5.0,6.0,9.0,,2.0,,,,78.0,24.0,8.9,4.0,7,7.0,,1.0,,2.0,,,1.0,1.0,,,1.0,,,,,,,,,1.0,,1.0,5.0,1.0,3.0,1.0,,,,,,2.0
10913486,away,Al-Hilal,Mohammed Al-Burayk,mohammed-al-burayk,M. Al-Burayk,D,2,173.0,281,M,804096,EUR,716515200,D,2,2,True,23.0,23.0,2.0,2.0,12.0,12.0,13.0,,2.0,,,,27.0,31.0,7.5,1.0,0,12.0,2.0,1.0,1.0,2.0,,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,
10913486,away,Al-Hilal,Mohammed Al-Qahtani,al-qahtani-mohammed,M. Al-Qahtani,M,15,167.0,790,M,1134261,EUR,1027382400,M,56,56,True,16.0,15.0,1.0,,5.0,5.0,11.0,,4.0,,,,26.0,26.0,7.1,4.0,2,10.0,,,7.0,2.0,1.0,1.0,,,,1.0,,Mohammed Al-Qahtani,,,,1.0,2.0,,4.0,,1.0,1.0,2.0,,1.0,,,,,,,1.0
10913486,away,Al-Hilal,Khalifah Al-Dawsari,khalifah-al-dawsari,K. Al-Dawsari,D,4,176.0,460,M,931837,EUR,915235200,D,4,4,True,15.0,15.0,2.0,2.0,10.0,10.0,5.0,,1.0,,,,21.0,19.0,7.1,,0,5.0,,,,2.0,,,2.0,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,
10913486,away,Al-Hilal,Nasser Al-Dawsari,nasser-al-dawsari,N. Al-Dawsari,M,16,178.0,1153,M,872607,EUR,914025600,M,16,16,True,12.0,12.0,,,5.0,5.0,9.0,1.0,3.0,,,,12.0,18.0,6.8,1.0,0,8.0,2.0,,3.0,,1.0,1.0,,,,,,,,1.0,,,2.0,,,,,1.0,,,1.0,,,,,,,
10913486,away,Al-Hilal,Saleh Al-Shehri,saleh-al-shehri,S. Al-Shehri,F,11,184.0,1112,M,818779,EUR,752112000,F,11,11,True,4.0,3.0,,,1.0,1.0,3.0,2.0,1.0,,,,12.0,7.0,7.0,1.0,0,2.0,,1.0,2.0,2.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,1.0,,
10913486,away,Al-Hilal,Mohammed Al-Owais,mohammed-al-owais,M. Al-Owais,G,33,185.0,753,M,791416,EUR,687052800,G,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913486,away,Al-Hilal,Mohammed Jahfali,mohammed-jahfali,M. Jahfali,D,70,185.0,103,M,791561,EUR,656726400,D,70,70,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913486,away,Al-Hilal,Abdullah Otayf,abdullah-otayf,A. Otayf,M,14,176.0,163,M,160925,EUR,712800000,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913486,away,Al-Hilal,Abdullah Al-Hamdan,abdullah-al-hamdan,A. Al-Hamdan,F,9,185.0,1411,M,915991,EUR,937094400,F,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
