match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_aerialWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_fouls,stat_challengeLost,stat_outfielderBlock,stat_totalCross,stat_bigChanceCreated,stat_keyPass,stat_blockedScoringAttempt,captain,stat_accurateCross,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_errorLeadToAShot
12764197,home,AZ Alkmaar,Rome Jayden Owusu-Oduro,,,rome-jayden-owusu-oduro,R. J. Owusu-Oduro,G,1,189.0,1342,M,1145999,EUR,1088726400,G,1,1,False,28.0,16.0,23.0,11.0,0.0,6.0,7.0,10.0,21.0,10.0,2.0,2.0,90.0,35.0,7.4,12.0,0.00376029,0,0.1466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764197,home,AZ Alkmaar,Seiya Maikuma,,,seiya-maikuma,S. Maikuma,D,2,179.0,897,M,1028330,EUR,876960000,D,16,16,False,38.0,26.0,3.0,1.0,0.0,7.0,15.0,19.0,23.0,3.0,,,90.0,52.0,6.8,14.0,0.0740949,1,,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.1492,,,,,,,,,,,,,,,,,,,
12764197,home,AZ Alkmaar,Wouter Goes,,,wouter-goes,W. Goes,D,3,187.0,709,M,1145982,EUR,1086825600,D,3,3,False,26.0,21.0,5.0,1.0,0.0,19.0,20.0,2.0,6.0,2.0,,,90.0,46.0,7.2,6.0,0.00046331,0,,1.0,3.0,6.0,,,,9.0,2.0,1.0,,2.0,,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,
12764197,home,AZ Alkmaar,Alexandre Penetra,,,alexandre-penetra,A. Penetra,D,5,184.0,386,M,1004278,EUR,999993600,D,5,5,False,44.0,38.0,5.0,2.0,0.0,27.0,31.0,11.0,13.0,3.0,,,90.0,56.0,7.2,7.0,0.00517972,0,,1.0,4.0,4.0,,,,4.0,2.0,2.0,,,,2.0,1.0,,1.0,,2.0,2.0,,,,,,,,,,,,
12764197,home,AZ Alkmaar,David Möller Wolfe,,,david-moller-wolfe,D. M. Wolfe,D,6,185.0,957,M,1031283,EUR,1019520000,D,18,18,False,35.0,25.0,2.0,1.0,1.0,10.0,12.0,15.0,26.0,3.0,,,90.0,63.0,7.8,14.0,0.351447,1,,,4.0,2.0,1.0,,1.0,9.0,2.0,1.0,,,0.0715,,,,,3.0,,,3.0,1.0,2.0,,,,,,,,,
12764197,home,AZ Alkmaar,Peer Koopmeiners,,,peer-koopmeiners,P. Koopmeiners,M,6,186.0,513,M,922018,EUR,957398400,M,6,6,False,27.0,21.0,4.0,1.0,0.0,8.0,10.0,13.0,21.0,3.0,,,62.0,45.0,7.1,10.0,0.0202496,1,,1.0,3.0,5.0,,,,3.0,4.0,2.0,,,0.0101,1.0,,,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,,,,,,,,
12764197,home,AZ Alkmaar,Jordy Clasie,,,jordy-clasie,J. Clasie,M,8,169.0,219,M,116946,EUR,677980800,M,8,8,False,55.0,49.0,4.0,2.0,0.0,19.0,20.0,30.0,35.0,5.0,,,90.0,64.0,7.2,6.0,0.116177,0,,,3.0,3.0,,,,3.0,2.0,2.0,,,,,1.0,1.0,1.0,3.0,,,,,,,True,,,,,,,
12764197,home,AZ Alkmaar,Ernest Poku,,,ernest-poku,E. Poku,M,19,172.0,5166,M,1119502,EUR,1075248000,M,21,21,False,15.0,12.0,,,0.0,5.0,5.0,7.0,11.0,5.0,,,72.0,37.0,6.0,16.0,0.0451517,0,,1.0,10.0,3.0,1.0,,,2.0,1.0,,4.0,,,1.0,7.0,1.0,,3.0,1.0,,1.0,,,,,,,,,,,
12764197,home,AZ Alkmaar,Sven Mijnans,,,sven-mijnans,S. Mijnans,M,10,190.0,1196,M,980671,EUR,952560000,M,10,10,False,41.0,32.0,1.0,1.0,0.0,12.0,14.0,21.0,32.0,4.0,,,90.0,60.0,7.0,17.0,0.275756,1,,1.0,7.0,4.0,3.0,,,1.0,3.0,2.0,1.0,,0.0695,,1.0,1.0,1.0,,3.0,,5.0,1.0,1.0,1.0,,1.0,1.0,,,,,
12764197,home,AZ Alkmaar,Mayckel Lahdo,Mayckel Lahdo,,mayckel-lahdo,M. Lahdo,F,23,171.0,500,M,1046028,EUR,1041206400,M,23,23,False,20.0,18.0,,,0.0,4.0,4.0,14.0,16.0,1.0,,,62.0,30.0,6.9,4.0,0.0410614,1,,2.0,6.0,4.0,1.0,,,,2.0,1.0,1.0,,0.0128,,2.0,2.0,,1.0,2.0,,,,1.0,1.0,,,,,,,,
