match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_aerialLost,stat_blockedScoringAttempt,stat_keyPass,captain,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_totalOffside,stat_dispossessed,stat_goals,stat_goalAssist,player_sofascoreId,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_bigChanceMissed
10388414,home,1. FC Union Berlin,Frederik Rønnow,frederik-ronnow,F. Rønnow,G,1,188,637,M,137692,EUR,712886400,G,1,1,False,29.0,14.0,23.0,8.0,7.0,8.0,7.0,21.0,12.0,3.0,4.0,6.0,90.0,38.0,8.1,15.0,0.0,0.0,0.00451218,0,0.5182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388414,home,1. FC Union Berlin,Timo Baumgartl,timo-baumgartl,T. Baumgartl,D,32,190,150,M,280025,EUR,825897600,D,25,25,False,19.0,14.0,7.0,2.0,11.0,12.0,3.0,7.0,8.0,,,,90.0,26.0,7.1,5.0,0.1319,0.2348,0.00118224,2,,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10388414,home,1. FC Union Berlin,Robin Knoche,robin-knoche,R. Knoche,D,31,190,148,M,130433,EUR,706492800,D,31,31,False,19.0,13.0,5.0,2.0,10.0,11.0,3.0,8.0,,,,,90.0,32.0,7.1,8.0,0.0,0.0,0.00067685,0,,2.0,2.0,2.0,2.0,,,6.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10388414,home,1. FC Union Berlin,Diogo Leite,leite-diogo,D. Leite,D,4,188,993,M,855663,EUR,917049600,D,4,4,False,32.0,21.0,12.0,3.0,15.0,15.0,6.0,17.0,3.0,,,,90.0,47.0,7.0,12.0,0.0232,0.0,0.00723361,1,,2.0,5.0,5.0,2.0,,,5.0,2.0,1.0,1.0,,,1.0,1.0,,,3.0,1.0,1.0,,,,,,,,,,,,,,,
10388414,home,1. FC Union Berlin,Christopher Trimmel,christopher-trimmel,C. Trimmel,M,28,189,354,M,48557,EUR,541123200,M,28,28,False,23.0,11.0,5.0,2.0,9.0,13.0,4.0,17.0,4.0,,,,90.0,51.0,7.2,21.0,0.0,0.0,0.110869,0,,,5.0,3.0,,,,6.0,3.0,1.0,,3.0,,1.0,,,,2.0,,2.0,True,7.0,2.0,,,,,,,,,,,,
10388414,home,1. FC Union Berlin,András Schäfer,andras-schafer,A. Schäfer,M,13,179,2407,M,877302,EUR,923961600,M,13,13,False,19.0,12.0,2.0,,4.0,6.0,8.0,13.0,10.0,,,,87.0,33.0,6.9,11.0,0.1379,0.0775,0.267998,1,,,5.0,2.0,,,1.0,2.0,1.0,1.0,,3.0,,3.0,2.0,,,,,,,,,3.0,1.0,1.0,,,,,,,,,
10388414,home,1. FC Union Berlin,Rani Khedira,rani-khedira,R. Khedira,M,8,188,962,M,149479,EUR,759628800,M,8,8,False,16.0,11.0,4.0,2.0,5.0,6.0,6.0,10.0,7.0,,,,90.0,36.0,7.0,9.0,0.1092,0.0,0.00270708,1,,1.0,7.0,6.0,1.0,1.0,,4.0,4.0,2.0,1.0,3.0,2.0,3.0,1.0,,,,,,,,,,,,3.0,,,,,,,,
10388414,home,1. FC Union Berlin,Janik Haberer,janik-haberer,J. Haberer,M,19,187,178,M,168985,EUR,765244800,M,19,19,False,11.0,5.0,1.0,1.0,1.0,4.0,5.0,8.0,3.0,,,,62.0,19.0,8.4,8.0,1.0111,1.2671,0.090861,3,,,4.0,,,,2.0,,,,,2.0,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,2.0,,,,,,,
10388414,home,1. FC Union Berlin,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3446,M,800951,EUR,879724800,M,6,6,False,20.0,14.0,2.0,,8.0,12.0,6.0,8.0,10.0,,,,90.0,46.0,7.2,13.0,0.0474,0.0,0.0054748,1,,,3.0,5.0,1.0,1.0,,3.0,5.0,3.0,,,,1.0,1.0,,,,,2.0,,,,2.0,,1.0,,,,,,,,,
10388414,home,1. FC Union Berlin,Sheraldo Becker,sheraldo-becker,S. Becker,F,23,180,1505,M,352544,EUR,792288000,F,27,27,False,13.0,6.0,,,1.0,3.0,8.0,15.0,5.0,,,,87.0,37.0,7.0,17.0,0.0474,0.2379,0.41367,3,,1.0,6.0,3.0,,1.0,1.0,1.0,,,1.0,,,,3.0,,,1.0,1.0,4.0,,5.0,3.0,3.0,1.0,1.0,3.0,,,,,,,,
10388414,home,1. FC Union Berlin,Jordan Siebatcheu,jordan-siebatcheu,J. Siebatcheu,F,29,190,661,M,788786,EUR,830476800,F,45,45,False,8.0,5.0,,,2.0,2.0,3.0,6.0,2.0,,,,67.0,17.0,7.0,7.0,0.1888,0.0,0.0240292,2,,3.0,7.0,5.0,,1.0,,,1.0,,1.0,1.0,1.0,,1.0,,,3.0,1.0,1.0,,,,,,,3.0,,1.0,,,,,,
10388414,home,1. FC Union Berlin,Morten Thorsby,morten-thorsby,M. Thorsby,M,2,189,709,M,280991,EUR,831254400,M,2,2,True,4.0,2.0,1.0,,,1.0,2.0,3.0,,,,,28.0,11.0,6.6,3.0,0.0665,0.0,0.00122942,1,,2.0,1.0,4.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
10388414,home,1. FC Union Berlin,Kevin Behrens,kevin-behrens,K. Behrens,F,91,184,493,M,164171,EUR,665539200,F,17,17,True,10.0,6.0,,,1.0,1.0,5.0,9.0,3.0,,,,23.0,16.0,6.6,6.0,0.1184,0.0,0.0540228,1,,3.0,5.0,4.0,1.0,1.0,,1.0,,,,2.0,,,1.0,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,
10388414,home,1. FC Union Berlin,Miloš Pantović,milos-pantovic,M. Pantović,M,27,180,79,M,352610,EUR,836697600,M,32,32,True,2.0,,,,,,,2.0,,,,,8.0,5.0,6.5,2.0,0.0,0.0,0.0,0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10388414,home,1. FC Union Berlin,Jamie Leweling,leweling-jamie,J. Leweling,M,18,184,1954,M,990201,EUR,983145600,F,40,40,True,3.0,3.0,,,2.0,2.0,1.0,1.0,4.0,,,,8.0,7.0,6.2,3.0,0.0,0.0,0.00089483,0,,,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,
10388414,home,1. FC Union Berlin,Lennart Grill,lennart-grill,L. Grill,G,22,191,99,M,836710,EUR,917222400,G,37,37,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
