match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,captain,stat_aerialLost,stat_aerialWon,stat_interceptionWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceCreated,stat_keyPass,stat_accurateCross,stat_shotOffTarget,stat_bigChanceMissed,stat_goalAssist,player_sofascoreId,stat_dispossessed,stat_outfielderBlock,stat_blockedScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
11391351,home,Stade Brestois,Marco Bizot,marco-bizot,M. Bizot,G,40,194,898,M,100390,EUR,668563200,G,40,40,False,38.0,27.0,14.0,3.0,26.0,28.0,1.0,10.0,2.0,5.0,1.0,2.0,2.0,90.0,46.0,7.0,11.0,0.00028279,0,0.2524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391351,home,Stade Brestois,Kenny Lala,kenny-lala,K. Lala,D,77,178,604,M,141080,EUR,686448000,D,27,27,False,54.0,44.0,14.0,8.0,27.0,28.0,17.0,27.0,1.0,5.0,,,,90.0,68.0,7.3,14.0,0.0214911,0,,1.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
11391351,home,Stade Brestois,Brendan Chardonnet,brendan-chardonnet,B. Chardonnet,D,5,181,234,M,328035,EUR,788054400,D,5,5,False,81.0,68.0,12.0,3.0,58.0,59.0,10.0,22.0,4.0,8.0,,,,90.0,94.0,7.1,14.0,0.00227464,0,,,4.0,8.0,1.0,,2.0,1.0,,2.0,2.0,,,True,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,
11391351,home,Stade Brestois,Lilian Brassier,lilian-brassier,L. Brassier,D,3,184,576,M,988907,EUR,941500800,D,3,3,False,78.0,62.0,20.0,10.0,52.0,57.0,10.0,21.0,6.0,3.0,,,,90.0,88.0,7.1,16.0,0.00374103,0,,,1.0,5.0,,,1.0,1.0,,,1.0,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,
11391351,home,Stade Brestois,Bradley Locko,bradley-locko,B. Locko,D,2,180,637,M,1129382,EUR,1020643200,D,2,2,False,58.0,50.0,2.0,1.0,35.0,38.0,15.0,21.0,,5.0,,,,90.0,81.0,6.9,14.0,0.012255,1,,1.0,8.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,5.0,1.0,,1.0,1.0,0.0296,0.063,,,,,,,,,,,,,,
11391351,home,Stade Brestois,Pierre Lees Melou,pierre-lees-melou,P. L. Melou,M,33,185,589,M,801306,EUR,738288000,M,20,20,False,75.0,63.0,12.0,9.0,40.0,43.0,23.0,32.0,1.0,8.0,,,,90.0,93.0,7.9,13.0,0.0289374,1,,,6.0,7.0,,,4.0,3.0,1.0,2.0,3.0,,,,1.0,1.0,2.0,2.0,1.0,0.2231,0.4629,1.0,,,,,,,,,,,,,
11391351,home,Stade Brestois,Hugo Magnetti,hugo-magnetti,H. Magnetti,M,8,173,194,M,861324,EUR,896486400,M,8,8,False,28.0,23.0,1.0,,12.0,13.0,11.0,15.0,1.0,3.0,,,,64.0,35.0,6.8,9.0,0.102105,0,,,4.0,1.0,,,1.0,,4.0,,,,,,2.0,,,2.0,,,,,1.0,1.0,,,,,,,,,,,
11391351,home,Stade Brestois,Romain Del Castillo,romain-del-castillo,R. Del Castillo,M,10,172,689,M,825681,EUR,828057600,M,10,10,False,38.0,28.0,3.0,2.0,10.0,10.0,19.0,29.0,,2.0,,,,74.0,61.0,7.1,16.0,0.0491355,1,,1.0,4.0,10.0,5.0,3.0,3.0,2.0,3.0,2.0,1.0,,,,,2.0,,1.0,,0.0674,,,,1.0,1.0,1.0,,,,,,,,,
11391351,home,Stade Brestois,Mahdi Camara,camara-mahdi,M. Camara,M,45,178,964,M,916041,EUR,899164800,M,45,45,False,33.0,27.0,,,16.0,18.0,11.0,15.0,1.0,3.0,,,,64.0,41.0,6.5,8.0,0.0117185,1,,,3.0,2.0,2.0,1.0,,,1.0,,1.0,,,,1.0,1.0,,,1.0,0.3097,0.4806,,,1.0,,,1.0,,,,,,,,
11391351,home,Stade Brestois,Mathias Pereira Lage,mathias-pereira-lage,M. P. Lage,M,28,180,349,M,831400,EUR,849312000,M,26,26,False,19.0,14.0,,,5.0,5.0,9.0,14.0,,2.0,,,,88.0,37.0,7.9,7.0,0.205023,3,,,7.0,9.0,2.0,1.0,2.0,2.0,1.0,5.0,3.0,,,,2.0,1.0,1.0,1.0,1.0,0.1675,0.0327,,1.0,1.0,,2.0,,1.0,,,,,,,
