match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalTackle,captain,stat_challengeLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_outfielderBlock,stat_fouls,stat_accurateCross,stat_wonTackle,stat_keyPass,stat_dispossessed,stat_onTargetScoringAttempt,stat_wasFouled,stat_shotOffTarget,stat_goals,stat_blockedScoringAttempt,stat_goodHighClaim,stat_totalOffside
10382077,home,FC Utrecht,Anastasios Douvikas,,,douvikas-anastasios,A. Douvikas,F,11,184,4415,M,894863,EUR,933552000,F,9,9,False,18.0,11.0,,,1.0,3.0,10.0,16.0,2.0,4.0,,4.0,,,,90.0,37.0,6.9,16.0,6,1.0,3.0,8.0,2.0,2.0,,,1.0,,5.0,,1.0,,,,3.0,2.0,,,,4.0,,
10382077,home,FC Utrecht,Sean Klaiber,,,sean-klaiber,S. Klaiber,D,31,184,217,M,336535,EUR,775612800,D,17,17,True,29.0,24.0,7.0,3.0,17.0,19.0,7.0,12.0,,1.0,2.0,9.0,,,,45.0,43.0,6.9,9.0,0,2.0,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,
10382077,home,FC Utrecht,Can Bozdoğan,,,can-bozdogan,C. Bozdoğan,M,8,175,306,M,934249,EUR,986428800,M,6,6,True,28.0,25.0,,,6.0,7.0,19.0,25.0,,2.0,3.0,2.0,,,,45.0,41.0,6.6,9.0,1,4.0,,3.0,1.0,1.0,1.0,,,,1.0,,2.0,,,,1.0,,,,,1.0,,
10382077,home,FC Utrecht,Django Warmerdam,,,django-warmerdam,D. Warmerdam,D,3,180,44,M,356018,EUR,810000000,D,21,21,True,5.0,5.0,,,4.0,4.0,1.0,1.0,,,,,,,,12.0,8.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,
10382077,home,FC Utrecht,Ruben Kluivert,,,ruben-kluivert,R. Kluivert,D,21,187,1734,M,1014540,EUR,990403200,D,25,25,True,11.0,10.0,,,5.0,6.0,5.0,5.0,1.0,2.0,1.0,1.0,,,,12.0,14.0,6.8,1.0,0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,
10382077,home,FC Utrecht,Sander van de Streek,,,sander-van-de-streek,S. v. d. Streek,M,22,180,185,M,220155,EUR,732931200,M,22,22,True,1.0,,,,,1.0,,,,,1.0,,,,,10.0,2.0,6.5,1.0,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10382077,home,FC Utrecht,Fabian de Keijzer,,,fabian-de-keijzer,F. d. Keijzer,G,1,193,109,M,856743,EUR,957916800,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
10382077,home,FC Utrecht,Calvin Raatsie,,,calvin-raatsie,C. Raatsie,G,16,188,83,M,961616,EUR,1013212800,G,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
10382077,home,FC Utrecht,Taylor Booth,,,taylor-booth,T. Booth,M,8,173,530,M,906024,EUR,991267200,M,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
10382077,home,FC Utrecht,Albert Lottin,,,lottin-albert,A. Lottin,M,18,181,44,M,980528,EUR,999043200,M,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
10382077,home,FC Utrecht,Rocco Robert Shein,,,rocco-robert-shein,R. R. Shein,M,19,185,267,M,954624,EUR,1058140800,M,38,38,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
10382077,home,FC Utrecht,Daishawn Redan,,,daishawn-redan,D. Redan,F,,173,289,M,856745,EUR,981072000,F,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
10382077,home,FC Utrecht,Naoki Maeda,,,naoki-maeda,N. Maeda,F,41,175,130,M,309728,EUR,785030400,F,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
10382077,away,Vitesse,Kjell Scherpen,,,kjell-scherpen,K. Scherpen,G,37,205,781,M,852394,EUR,948585600,G,16,16,False,24.0,12.0,20.0,8.0,8.0,10.0,4.0,14.0,2.0,2.0,2.0,12.0,3.0,4.0,,90.0,42.0,7.0,12.0,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,3.0,
10382077,away,Vitesse,Carlens Arcus,,,carlens-arcus,C. Arcus,D,2,180,5896,M,794373,EUR,835920000,D,2,2,False,49.0,43.0,4.0,3.0,18.0,20.0,25.0,34.0,1.0,1.0,2.0,4.0,,,,90.0,73.0,7.0,13.0,0,5.0,,1.0,,,,,1.0,5.0,2.0,,,,,1.0,,,,,,,,
10382077,away,Vitesse,Ryan Flamingo,Ryan Flamingo,,ryan-flamingo,R. Flamingo,D,6,186,1614,M,1046960,EUR,1041292800,D,3,3,False,50.0,40.0,8.0,4.0,24.0,27.0,16.0,23.0,4.0,6.0,3.0,4.0,,,,90.0,63.0,7.2,10.0,2,,2.0,2.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,,,,,2.0,,,,
10382077,away,Vitesse,Melle Meulensteen,,,melle-meulensteen,M. Meulensteen,M,21,185,201,M,891795,EUR,931046400,D,20,20,False,53.0,49.0,5.0,2.0,34.0,35.0,15.0,18.0,2.0,2.0,4.0,8.0,,,,90.0,66.0,7.5,5.0,1,,1.0,1.0,,,,,,2.0,1.0,3.0,,,,2.0,,1.0,,,,,,
10382077,away,Vitesse,Enzo Cornelisse,,,enzo-cornelisse,E. Cornelisse,M,6,178,40,M,1046725,EUR,1025308800,D,13,13,False,39.0,33.0,5.0,4.0,26.0,28.0,7.0,11.0,,2.0,2.0,4.0,,,,86.0,50.0,7.1,6.0,0,,1.0,1.0,,,1.0,,,3.0,,1.0,,,1.0,,,,1.0,,,,,
10382077,away,Vitesse,Maximilian Wittek,,,maximilian-wittek,M. Wittek,D,32,173,158,M,254125,EUR,808963200,D,32,32,False,25.0,17.0,1.0,,9.0,10.0,12.0,28.0,,4.0,,7.0,,,,90.0,56.0,7.3,20.0,2,13.0,,3.0,1.0,,3.0,,,,2.0,,2.0,4.0,1.0,2.0,,1.0,1.0,1.0,,,,
10382077,away,Vitesse,Matúš Bero,,,matus-bero,M. Bero,M,19,181,413,M,187207,EUR,810345600,M,21,21,False,50.0,41.0,6.0,3.0,16.0,18.0,25.0,32.0,3.0,5.0,1.0,5.0,,,,90.0,71.0,6.6,15.0,1,,4.0,9.0,1.0,,,True,3.0,1.0,1.0,,,,,1.0,1.0,1.0,2.0,,,,,
10382077,away,Vitesse,Sondre Tronstad,,,sondre-tronstad,S. Trondstad,M,6,173,144,M,228374,EUR,809395200,M,8,8,False,44.0,36.0,9.0,6.0,10.0,11.0,26.0,33.0,2.0,2.0,1.0,5.0,,,,89.0,50.0,6.7,10.0,1,,,1.0,,,,,,1.0,2.0,,1.0,,,,,,,1.0,,,,
10382077,away,Vitesse,Kacper Kozłowski,,,kacper-kozlowski,K. Kozłowski,M,10,182,3151,M,984602,EUR,1066262400,M,17,17,False,30.0,27.0,5.0,3.0,14.0,15.0,13.0,16.0,,1.0,,4.0,,,,56.0,42.0,6.9,10.0,1,1.0,,2.0,3.0,1.0,,,,1.0,3.0,,,,,2.0,,1.0,,,,,,
10382077,away,Vitesse,Gabriel Vidović,,,gabriel-vidovic,G. Vidović,M,10,180,3478,M,1129940,EUR,1070236800,M,10,10,False,18.0,14.0,2.0,,3.0,5.0,11.0,13.0,1.0,1.0,,3.0,,,,56.0,27.0,6.0,10.0,0,,1.0,6.0,1.0,,,,1.0,,2.0,,,,,,3.0,,,,,,,
10382077,away,Vitesse,Bartosz Białek,,,bartosz-bialek,B. Białek,F,27,191,1324,M,1005211,EUR,1005436800,F,14,14,False,15.0,12.0,1.0,,3.0,3.0,9.0,13.0,,7.0,1.0,6.0,,,,90.0,41.0,6.6,14.0,1,1.0,6.0,9.0,5.0,3.0,2.0,,,,5.0,,,,,,1.0,,2.0,,,1.0,,
10382077,away,Vitesse,Million Manhoef,,,million-manhoef,M. Manhoef,M,42,179,770,M,961677,EUR,1010016000,D,42,42,True,13.0,12.0,,,2.0,2.0,10.0,13.0,,1.0,,4.0,,,,34.0,22.0,6.5,6.0,1,2.0,1.0,3.0,2.0,1.0,,,,1.0,1.0,,,,,,1.0,,,1.0,,,,
10382077,away,Vitesse,Mohamed Sankoh,Mohamed,Sankoh,mohamed-sankoh,M. Sankoh,F,44,180,334,M,982779,EUR,1066262400,F,9,9,True,6.0,2.0,,,2.0,2.0,,4.0,,1.0,,2.0,,,,34.0,9.0,6.5,6.0,0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,1.0
10382077,away,Vitesse,Nikolai Baden Frederiksen,,,baden-frederiksen-nikolai,N. B. Frederiksen,F,8,180,241,M,935076,EUR,958608000,F,11,11,True,,,,,,,,1.0,,2.0,,,,,,9.0,4.0,6.9,1.0,1,1.0,,,2.0,2.0,,,,,,,,,,,,,,1.0,,,,
10382077,away,Vitesse,Ferro,,,ferro,Ferro,D,4,193,693,M,357734,EUR,859334400,D,5,5,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,3.0,,,1,,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,
10382077,away,Vitesse,Jeroen Houwen,,,jeroen-houwen,J. Houwen,G,,188,36,M,339367,EUR,824601600,G,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
10382077,away,Vitesse,Daan Reiziger,,,daan-reiziger,D. Reiziger,G,20,184,64,M,916942,EUR,992822400,G,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
10382077,away,Vitesse,Tomáš Hájek,,,tomas-hajek,T. Hájek,D,,186,15,,155061,EUR,691545600,D,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
10382077,away,Vitesse,Romaric Yapi,,,romaric-yapi,R. Yapi,D,16,178,61,M,927292,EUR,963446400,D,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
10382077,away,Vitesse,Toni Domgjoni,,,toni-domgjoni,T. Domgjoni,M,,177,104,M,858226,EUR,904867200,M,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
10382077,away,Vitesse,Thomas Buitink,Thomas,Buitink,thomas-buitink,T. Buitink,F,29,174,85,M,856736,EUR,960940800,F,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
