match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,captain,stat_aerialWon,stat_outfielderBlock,stat_totalOffside,stat_blockedScoringAttempt,stat_fouls,stat_expectedGoals,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_hitWoodwork,stat_bigChanceMissed
12528243,home,Antalyaspor,Kenan Pirić,kenan-piric,K. Pirić,G,13,193,309,M,840898,EUR,773539200,G,13,13,False,31.0,26.0,10.0,5.0,0.0,22.0,22.0,4.0,9.0,1.0,1.0,1.0,12.0,1.0,4.0,8.0,90.0,51.0,8.1,5.0,0.00186192,0,-0.0611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528243,home,Antalyaspor,Mert Yilmaz,mert-yilmaz,M. Yilmaz,D,27,174,32,M,881966,EUR,920851200,D,27,27,False,31.0,23.0,3.0,,2.0,15.0,18.0,9.0,14.0,2.0,5.0,,4.0,,,,90.0,57.0,7.5,15.0,0.0916329,0,,,,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,,,,,,,,,,,,,
12528243,home,Antalyaspor,Veysel Sarı,veysel-sari,V. Sarı,D,89,185,109,M,98276,EUR,585792000,D,89,89,False,62.0,52.0,11.0,4.0,0.0,39.0,44.0,13.0,18.0,1.0,3.0,5.0,8.0,,,,90.0,80.0,7.5,10.0,0.0102096,0,,,,,,13.0,2.0,,,,,2.0,7.0,6.0,,2.0,,True,4.0,,,,,,,,,,,
12528243,home,Antalyaspor,Thalisson Kelven,thalisson-kelven,T. Kelven,D,2,184,112,M,863277,EUR,894499200,D,2,2,False,60.0,54.0,4.0,1.0,0.0,45.0,47.0,9.0,13.0,1.0,3.0,2.0,4.0,,,,90.0,66.0,6.9,6.0,0.00649895,0,,,,,,,2.0,,,,,2.0,,,,,1.0,,,2.0,1.0,,,,,,,,,
12528243,home,Antalyaspor,Emrecan Uzunhan,emrecan-uzunhan,E. Uzunhan,D,24,189,228,M,997684,EUR,983145600,D,14,14,False,6.0,4.0,2.0,,0.0,4.0,4.0,,2.0,,1.0,,1.0,,,,11.0,6.0,6.4,2.0,0.00011188,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12528243,home,Antalyaspor,Jakub Kałuziński,jakub-kaluzinski,J. Kałuziński,M,18,185,896,M,1019026,EUR,1036022400,M,18,18,False,36.0,31.0,6.0,5.0,0.0,15.0,17.0,17.0,26.0,,6.0,2.0,5.0,,,,66.0,57.0,6.6,15.0,0.0517242,1,,,,7.0,1.0,2.0,,2.0,2.0,,,,1.0,,,,3.0,,1.0,,,1.0,2.0,0.0192,,,,,,
12528243,home,Antalyaspor,Erdal Rakip,erdal-rakip,E. Rakip,M,,179,73,M,319871,EUR,824169600,M,6,6,False,19.0,16.0,1.0,,0.0,12.0,13.0,4.0,6.0,1.0,6.0,2.0,2.0,,,,77.0,32.0,6.7,6.0,0.00139577,2,,,,,,1.0,3.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,0.0308,1.0,1.0,0.084,,,
12528243,home,Antalyaspor,Andros Townsend,andros-townsend,A. Townsend,F,30,181,595,M,47992,EUR,679622400,M,25,25,False,11.0,6.0,2.0,,0.0,2.0,2.0,4.0,11.0,1.0,5.0,1.0,3.0,,,,66.0,31.0,6.6,15.0,0.00314268,2,,,,2.0,,4.0,2.0,1.0,2.0,1.0,,,1.0,1.0,4.0,2.0,,,,,,,,0.0386,1.0,1.0,0.0102,,,
12528243,home,Antalyaspor,Sam Larsson,sam-larsson,S. Larsson,M,23,179,231,M,229800,EUR,734400000,M,10,10,False,23.0,17.0,1.0,1.0,0.0,3.0,5.0,14.0,18.0,,4.0,,1.0,,,,66.0,29.0,7.2,9.0,0.0381235,1,,,,,,1.0,,2.0,,,,,1.0,,1.0,,2.0,,,,,,2.0,0.018,,1.0,0.2318,1.0,,
12528243,home,Antalyaspor,Moussa Djenepo,moussa-djenepo,M. Djenepo,F,12,177,2119,M,869910,EUR,897868800,M,12,12,False,27.0,21.0,,,0.0,4.0,6.0,17.0,24.0,,6.0,,4.0,,,,90.0,47.0,7.1,14.0,0.109063,2,,,,3.0,,6.0,1.0,1.0,6.0,4.0,,,,,,2.0,2.0,,,,,1.0,2.0,0.0819,1.0,,,,,
12528243,home,Antalyaspor,Braian Samudio,braian-samudio,B. Samudio,F,18,180,162,M,892933,EUR,819676800,F,81,81,False,17.0,7.0,1.0,,0.0,3.0,5.0,4.0,13.0,1.0,3.0,1.0,2.0,,,,90.0,32.0,7.3,18.0,0.0494943,2,,,,1.0,,5.0,1.0,,2.0,1.0,,,2.0,,6.0,,,,2.0,,,,,0.1707,,2.0,0.7092,1.0,,
12528243,home,Antalyaspor,Erdoğan Yeşilyurt,erdogan-yesilyurt,E. Yeşilyurt,D,17,178,77,M,142541,EUR,752544000,M,17,17,True,41.0,36.0,4.0,3.0,0.0,24.0,26.0,12.0,16.0,,,2.0,8.0,,,,79.0,56.0,7.2,7.0,0.029602,0,,,,1.0,,4.0,,,1.0,1.0,,3.0,2.0,2.0,,,,,1.0,,1.0,,,,,,,,,
12528243,home,Antalyaspor,Soner Dikmen,soner-dikmen,S. Dikmen,M,6,179,82,M,847782,EUR,746841600,M,5,5,True,9.0,8.0,,,0.0,4.0,5.0,4.0,4.0,,,,1.0,,,,24.0,10.0,6.5,1.0,0.00549753,0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
12528243,home,Antalyaspor,Ramzi Safuri,ramzi-safuri,R. Safuri,M,8,184,208,M,186949,EUR,814233600,M,8,8,True,7.0,5.0,1.0,,0.0,1.0,1.0,4.0,7.0,,2.0,,,,,,24.0,13.0,6.6,4.0,0.00532112,1,,,,1.0,,2.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,0.0259,1.0,,,,,
12528243,home,Antalyaspor,Adolfo Gaich,adolfo-gaich,A. Gaich,F,19,189,842,M,940692,EUR,919987200,F,9,9,True,5.0,3.0,1.0,,0.0,3.0,3.0,,2.0,,2.0,,,,,,24.0,8.0,6.5,2.0,7.878e-05,1,,,,,,2.0,,,,,,,,,,1.0,,,1.0,,,1.0,2.0,0.017,,,,,,
12528243,home,Antalyaspor,Burak Ingenç,burak-ingenc,B. Ingenc,M,30,175,45,M,1417030,EUR,1144972800,M,91,91,True,7.0,6.0,,,0.0,4.0,5.0,2.0,2.0,,2.0,,2.0,,,,13.0,8.0,6.2,1.0,0.00158801,0,,Burak Ingenc,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,
