match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,captain,stat_aerialWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalOffside,stat_aerialLost,stat_wasFouled,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_bigChanceCreated,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,player_sofascoreId,stat_hitWoodwork
12117213,home,Criciúma,Gustavo,gustavo,Gustavo,G,1,186,199,M,124766,EUR,731721600,G,1,1,False,19.0,14.0,10.0,5.0,0.0,9.0,12.0,5.0,7.0,2.0,1.0,3.0,90.0,23.0,6.8,5.0,0.00041249,0,0.0585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117213,home,Criciúma,Claudinho,claudinho,Claudinho,D,2,180,509,M,992791,EUR,969753600,D,27,27,False,32.0,25.0,6.0,1.0,0.0,11.0,13.0,15.0,20.0,6.0,,,75.0,51.0,7.0,12.0,0.325317,1,,,,1.0,1.0,5.0,8.0,1.0,1.0,2.0,1.0,8.0,6.0,1.0,1.0,0.0155,1.0,,,,,,,,,,,,,,,,,,,,,
12117213,home,Criciúma,Rodrigo Fagundes,rodrigo-fagundes,R. Fagundes,D,3,187,155,M,886773,EUR,542419200,D,3,3,False,47.0,33.0,11.0,4.0,0.0,21.0,27.0,12.0,20.0,4.0,,,90.0,66.0,7.2,15.0,0.010711,0,,,,,,,4.0,,,,,2.0,2.0,1.0,,,,True,2.0,8.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
12117213,home,Criciúma,Tobias Figueiredo,tobias-figueiredo,T. Figueiredo,D,4,188,200,M,96999,EUR,760147200,D,29,29,False,50.0,44.0,7.0,4.0,0.0,33.0,33.0,11.0,17.0,7.0,,,90.0,67.0,7.7,6.0,0.00685055,0,,,,,,3.0,6.0,,,,,2.0,1.0,,2.0,,,,3.0,4.0,5.0,2.0,,1.0,1.0,,,,,,,,,,,,,
12117213,home,Criciúma,Miguel Trauco,miguel-trauco,M. Trauco,D,,175,1359,M,247665,EUR,714700800,D,14,14,False,19.0,16.0,2.0,2.0,0.0,7.0,9.0,9.0,10.0,1.0,,,45.0,26.0,6.9,3.0,0.0146644,3,,,,,,2.0,2.0,1.0,,,3.0,2.0,2.0,,1.0,0.0956,,,,,,1.0,,,,,,,,,,,,,,,,
12117213,home,Criciúma,Newton,newton,Newton,M,28,188,888,M,1463909,EUR,952819200,M,8,8,False,28.0,20.0,,,0.0,10.0,11.0,11.0,18.0,5.0,,,74.0,48.0,7.3,12.0,0.13267,2,,Newton,,1.0,1.0,6.0,10.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,4.0,0.0825,1.0,,3.0,3.0,,,,,1.0,2.0,1.0,0.0323,,,,,,,,,,
12117213,home,Criciúma,Higor Meritão,higor-meritao,H. Meritão,M,22,186,200,M,973845,EUR,772329600,M,5,5,False,15.0,15.0,,,0.0,7.0,7.0,8.0,8.0,6.0,,,65.0,40.0,6.9,5.0,0.00636435,3,,,,,,10.0,6.0,5.0,4.0,1.0,2.0,4.0,2.0,1.0,1.0,0.1538,,,,4.0,1.0,3.0,,,1.0,1.0,,,1.0,,,,,,,,,
12117213,home,Criciúma,Marcelo Hermes,marcelo-hermes,M. Hermes,D,22,177,288,M,783490,EUR,791596800,M,22,22,False,33.0,21.0,5.0,1.0,0.0,6.0,10.0,15.0,29.0,5.0,,,90.0,50.0,6.4,20.0,0.0396456,1,,,,6.0,,6.0,6.0,2.0,1.0,1.0,,1.0,,,1.0,0.1283,1.0,,3.0,,,,,2.0,1.0,1.0,1.0,0.5826,,1.0,,,,,,,,
12117213,home,Criciúma,Marquinhos Gabriel,marquinhos-gabriel,Marquinhos Gabriel,M,10,174,310,M,90812,EUR,648518400,M,10,10,False,28.0,25.0,1.0,,0.0,8.0,8.0,18.0,23.0,7.0,,,65.0,44.0,7.4,6.0,0.173884,3,,,,3.0,1.0,,4.0,,,1.0,,2.0,,1.0,,0.0614,2.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,0.1578,2.0,,1.0,,,,,,,
12117213,home,Criciúma,Yannick Bolasie,yannick-bolasie,Y. Bolasie,F,11,185,3708,M,46620,EUR,611971200,F,11,11,False,20.0,15.0,1.0,1.0,0.0,3.0,3.0,12.0,18.0,5.0,,,90.0,41.0,7.0,14.0,0.0421615,3,,,,1.0,,7.0,2.0,,3.0,2.0,1.0,2.0,1.0,1.0,,0.3118,3.0,,,2.0,,,,2.0,,,1.0,0.0377,1.0,,,,,,,,,
12117213,home,Criciúma,Arthur Caíke,arthur-caike,Arthur Caíke,F,,174,195,M,829832,EUR,708566400,F,45,45,False,20.0,15.0,1.0,1.0,0.0,4.0,5.0,11.0,15.0,2.0,,,90.0,33.0,6.6,11.0,0.0376768,0,,,,,,6.0,3.0,,2.0,1.0,,1.0,,3.0,,,1.0,,1.0,1.0,,,1.0,3.0,1.0,,,,,,,,,,,,,
12117213,home,Criciúma,Ronald,ronald,Ronald,M,8,171,426,M,931521,EUR,866592000,M,6,6,True,24.0,20.0,4.0,2.0,0.0,12.0,13.0,8.0,11.0,6.0,,,45.0,38.0,6.5,8.0,0.00423899,0,,,,,,8.0,5.0,2.0,1.0,2.0,,4.0,1.0,1.0,3.0,,,,,1.0,,2.0,,1.0,,1.0,,,,,,,,,,,,
12117213,home,Criciúma,Fellipe Mateus,fellipe-mateus,F. Mateus,M,7,178,153,M,865321,EUR,666316800,M,7,7,True,18.0,16.0,1.0,,0.0,5.0,6.0,11.0,13.0,3.0,,,25.0,26.0,7.1,3.0,0.0346048,1,,,,1.0,,,6.0,,,3.0,,2.0,1.0,,,0.0108,1.0,,1.0,1.0,,,,,,3.0,,,1.0,,,,,,,,,
12117213,home,Criciúma,Matheusinho,matheusinho,Matheusinho,M,98,164,482,M,822523,EUR,887155200,M,17,17,True,13.0,9.0,3.0,1.0,0.0,,1.0,10.0,13.0,3.0,,,25.0,23.0,6.4,7.0,0.0869646,1,,,,1.0,1.0,3.0,3.0,,,4.0,,,,,,0.0205,1.0,,,,,,,,2.0,1.0,,,1.0,,,,,,,,,
12117213,home,Criciúma,Patrick de Paula,patrick-de-paula,P. de Paula,M,6,180,1248,M,1015291,EUR,936748800,M,85,85,True,15.0,12.0,3.0,2.0,0.0,4.0,5.0,8.0,10.0,1.0,,,16.0,20.0,6.8,3.0,0.0395344,1,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,1.0,0.0151,,,,2.0,,,,,,,,,,,,,,,,,,
12117213,home,Criciúma,Dudu,dudu,Dudu,D,53,175,147,M,859083,EUR,864950400,D,20,20,True,14.0,12.0,,,0.0,4.0,4.0,8.0,14.0,2.0,,,15.0,21.0,6.7,6.0,0.0428224,0,,,,4.0,,1.0,1.0,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
12117213,home,Criciúma,Matheus Teixeira,matheus-teixeira,M. Teixeira,G,1,187,99,M,939928,EUR,920851200,G,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117213,home,Criciúma,Alisson,alisson,Alisson,G,1,190,88,M,840166,EUR,802569600,G,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117213,home,Criciúma,Walisson Maia,walisson-maia,W. Maia,D,14,187,68,M,552176,EUR,682732800,D,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117213,home,Criciúma,Hiago Alves,hiago-alves,H. Alves,D,,165,37,M,1914330,EUR,1125619200,D,30,30,True,,,,,,,,,,,,,,,,,,0,,Hiago Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117213,home,Criciúma,Eliédson,eliedson,Eliédson,M,15,187,43,M,1385610,EUR,1047859200,D,15,15,True,,,,,,,,,,,,,,,,,,0,,Eliédson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117213,home,Criciúma,Serginho,serginho,Serginho,M,70,180,332,M,849301,EUR,797126400,M,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117213,home,Criciúma,Werik Popó,werik-popo,Werik Popó,F,98,190,139,M,1186631,EUR,1003276800,F,77,77,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
