match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_duelWon,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_totalClearance,stat_keyPass,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_aerialWon,stat_fouls,stat_totalContest,stat_wonContest,stat_dispossessed,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_accurateCross,stat_bigChanceCreated,player_sofascoreId,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_goals
12437485,home,Real Valladolid,Juanmi Latasa,juanmi-latasa,J. Latasa,F,9,191,1993,M,966679,EUR,985305600,F,14,14,False,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,2.0,,,66.0,15.0,6.6,7.0,0.0397586,0,,,,3.0,,,,,,,1.0,,,,,,1.0,1.0,2.0,5.0,1.0,,4.0,3.0,1.0,1.0,,,,,,,,,,,,,
12437485,home,Real Valladolid,Iván Sánchez,ivan-sanchez,I. Sánchez,M,23,168,223,M,142018,EUR,717206400,M,10,10,True,26.0,22.0,2.0,1.0,0.0,6.0,7.0,18.0,25.0,1.0,,,67.0,47.0,7.2,13.0,0.246888,2,,,6.0,4.0,,2.0,,,,,2.0,,0.0656,,,,,2.0,,2.0,,,2.0,,,2.0,1.0,1.0,,1.0,1.0,2.0,1.0,,,,,,
12437485,home,Real Valladolid,Adam Aznou,adam-aznou,A. Aznou,D,39,178,13456,M,1466124,EUR,1149206400,D,39,39,True,7.0,6.0,,,0.0,1.0,1.0,6.0,8.0,2.0,,,24.0,17.0,6.6,6.0,0.203591,0,,,2.0,2.0,,,,,,,1.0,,,,Adam Aznou,,,2.0,,3.0,1.0,,,1.0,,2.0,,,,,,1.0,1.0,adamaznou,,,,,
12437485,home,Real Valladolid,Ibrahim Alani,ibrahim-alani,I. Alani,M,12,175,105,M,2150615,EUR,1154131200,M,38,38,True,15.0,15.0,,,0.0,7.0,7.0,8.0,8.0,,,,24.0,17.0,6.5,,0.00256943,0,,,,1.0,,,,,,1.0,1.0,,,,Ibrahim Alani,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
12437485,home,Real Valladolid,Mamadou Sylla,mamadou-sylla,M. Sylla,F,9,184,1357,M,793761,EUR,764121600,F,7,7,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,24.0,8.0,6.5,3.0,0.00357425,0,,,,1.0,,,,,,,1.0,,,,,,,,1.0,2.0,,,1.0,,,,,1.0,,,,,,,,,,,
12437485,home,Real Valladolid,Tamás Nikitscher,nikitscher-tamas,T. Nikitscher,M,44,193,971,M,1393242,EUR,941587200,M,4,4,True,13.0,11.0,,,0.0,8.0,8.0,3.0,5.0,,,,18.0,15.0,6.7,2.0,0.00235866,0,,,,1.0,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,
12437485,home,Real Valladolid,André Ferreira,andre-ferreira,A. Ferreira,G,13,193,225,M,788197,EUR,833328000,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437485,home,Real Valladolid,Antonio Candela,candela-antonio,A. Candela,D,26,182,271,M,862464,EUR,956793600,D,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437485,home,Real Valladolid,Selim Amallah,amallah-selim,S. Amallah,M,21,187,6523,M,801211,EUR,848016000,M,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,selim_amallah,,,,,
12437485,home,Real Valladolid,Amath Ndiaye,amath-ndiaye,A. Ndiaye,M,11,179,448,M,845168,EUR,837475200,F,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437485,home,Real Valladolid,Darwin Machís,darwin-machis,D. Machís,F,11,174,1580,M,252863,EUR,729043200,F,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437485,home,Real Valladolid,Adrián Arnu,adrian-arnu,A. Arnu,F,49,185,297,M,1542697,EUR,1172966400,F,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437485,home,Real Valladolid,Marcos André,marcos-andre,M. André,F,10,184,480,M,880157,EUR,845769600,F,9,9,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437485,away,Girona FC,Paulo Gazzaniga,paulo-gazzaniga,P. Gazzaniga,G,13,196,1913,M,164343,EUR,694310400,G,13,13,False,20.0,14.0,11.0,5.0,0.0,10.0,11.0,4.0,9.0,9.0,2.0,4.0,90.0,33.0,7.9,6.0,0.00096961,0,0.3766,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,,
12437485,away,Girona FC,Arnau Martínez,arnau-martinez,A. Martínez,D,4,181,1573,M,1084081,EUR,1051228800,D,4,4,False,30.0,27.0,3.0,1.0,0.0,17.0,18.0,10.0,12.0,4.0,,,45.0,43.0,7.0,3.0,0.00321338,0,,,,4.0,,,,,,1.0,1.0,,,,Arnau Martinez,,3.0,,,1.0,,,,1.0,1.0,1.0,1.0,,,2.0,2.0,,,,,,,,
12437485,away,Girona FC,Juanpe,juanpe,Juanpe,D,6,189,179,M,129861,EUR,672969600,D,15,15,False,59.0,53.0,4.0,1.0,0.0,33.0,33.0,20.0,26.0,3.0,,,90.0,69.0,7.5,6.0,0.00378387,1,,True,,5.0,,1.0,,,1.0,,,,0.0367,,,,8.0,1.0,1.0,1.0,,,,5.0,1.0,,,,,,,,,,,,,,
12437485,away,Girona FC,David López,david-lopez,D. López,D,5,185,551,M,135116,EUR,623894400,D,5,5,False,76.0,71.0,5.0,3.0,1.0,36.0,37.0,35.0,39.0,5.0,,,90.0,86.0,7.4,6.0,0.700282,1,,,,1.0,,,,,,,,,0.1089,,,,6.0,1.0,,3.0,,,1.0,,3.0,,,,1.0,1.0,1.0,,1.0,,,,,1.0,
12437485,away,Girona FC,Daley Blind,daley-blind,D. Blind,D,17,180,2785,M,44864,EUR,636940800,D,17,17,False,52.0,44.0,7.0,1.0,0.0,15.0,16.0,30.0,37.0,,,,90.0,67.0,6.9,12.0,0.04849,1,,,1.0,,,,,,,2.0,,,0.0221,,,,1.0,1.0,1.0,4.0,1.0,,2.0,,1.0,1.0,,,1.0,,,1.0,,,,,,,
12437485,away,Girona FC,Oriol Romeu,oriol-romeu,O. Romeu,M,28,182,14412,M,69416,EUR,685670400,M,14,14,False,55.0,52.0,4.0,3.0,0.0,21.0,21.0,31.0,34.0,5.0,,,90.0,69.0,7.2,6.0,0.0294093,1,,,,6.0,,,1.0,,,1.0,1.0,,0.0305,0.0102,,,2.0,,3.0,6.0,2.0,,2.0,1.0,1.0,1.0,1.0,,,3.0,1.0,,,oriolromeu,,,,,
12437485,away,Girona FC,Arthur,arthur,Arthur,M,29,172,8988,M,794927,EUR,839808000,M,12,12,False,60.0,53.0,,,0.0,14.0,15.0,39.0,47.0,3.0,,,89.0,73.0,7.3,12.0,0.0460974,1,,,2.0,4.0,,1.0,,,,,1.0,,0.0449,,,,1.0,3.0,,3.0,,,2.0,,2.0,1.0,1.0,1.0,,2.0,1.0,,,arthurmelo,,,,,
12437485,away,Girona FC,Viktor Tsygankov,viktor-tsygankov,V. Tsygankov,M,15,178,5432,M,319735,EUR,879552000,M,8,8,False,33.0,24.0,,,0.0,10.0,11.0,15.0,29.0,4.0,,,90.0,57.0,7.6,18.0,0.052826,4,,,7.0,5.0,,,2.0,,1.0,1.0,1.0,,0.1701,0.3104,,,,1.0,2.0,4.0,,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,,1.0,,viktortsygankov,,,,,
12437485,away,Girona FC,Portu,portu,Portu,F,8,167,868,M,218616,EUR,706406400,M,24,24,False,20.0,17.0,1.0,,0.0,8.0,8.0,9.0,12.0,,,,63.0,25.0,6.6,6.0,0.0237493,1,,,,1.0,,1.0,,,,,,1.0,0.0689,,,,,1.0,,2.0,,,2.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,
12437485,away,Girona FC,Yáser Asprilla,yaser-asprilla,Y. Asprilla,M,22,176,9605,M,1092769,EUR,1069200000,M,10,10,False,26.0,25.0,2.0,1.0,0.0,11.0,11.0,14.0,16.0,4.0,,,71.0,38.0,6.8,5.0,0.0220547,2,,,1.0,2.0,1.0,1.0,1.0,,,1.0,1.0,,0.3336,0.3171,Yaser Asprilla,,,,,2.0,,,2.0,,1.0,1.0,1.0,1.0,,,,,,yaser_asprilla_10,,,,,
12437485,away,Girona FC,Abel Ruíz,abel-ruiz,A. Ruíz,F,9,182,1448,M,826013,EUR,949017600,F,9,9,False,15.0,14.0,,,0.0,3.0,3.0,11.0,12.0,1.0,,,71.0,17.0,6.9,1.0,0.0501023,0,,,,3.0,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,
12437485,away,Girona FC,Alejandro Francés,alejandro-frances,A. Francés,D,16,180,576,M,1002347,EUR,1028160000,D,16,16,True,22.0,19.0,1.0,1.0,0.0,6.0,6.0,13.0,17.0,2.0,,,45.0,30.0,7.1,4.0,0.00671003,0,,,1.0,3.0,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,,,,1.0,,,,,3.0,2.0,,1.0,,,,,,
12437485,away,Girona FC,Iván Martín,ivan-martin,I. Martín,M,23,178,895,M,973699,EUR,918950400,M,23,23,True,6.0,5.0,,,0.0,,,5.0,6.0,,,,27.0,10.0,6.8,2.0,0.0170217,0,,,,3.0,,,,,,,,,,,,,,,1.0,2.0,,,1.0,,1.0,2.0,2.0,,,1.0,1.0,,,,,,,,
12437485,away,Girona FC,Cristhian Stuani,cristhian-stuani,C. Stuani,F,7,184,1894,M,32048,EUR,529459200,F,7,7,True,3.0,2.0,,,0.0,2.0,2.0,,1.0,,,,19.0,6.0,7.3,1.0,1.555e-05,1,,,,2.0,,,1.0,,,,,,0.5705,0.9841,,,,,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,1.0
12437485,away,Girona FC,Arnaut Danjuma,arnaut-danjuma,A. Danjuma,F,7,178,3536,M,827064,EUR,854668800,F,11,11,True,6.0,5.0,1.0,,0.0,3.0,3.0,2.0,3.0,2.0,,,19.0,8.0,6.4,3.0,0.0005972,0,,,,,,,,,,,,,,,,,,,,3.0,,,1.0,,2.0,,,1.0,,,,,,,,,,,
12437485,away,Girona FC,Jhon Solís,jhon-solis,J. Solís,M,14,186,1595,M,1106573,EUR,1096761600,M,22,22,True,,,,,0.0,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,Jhon Solis,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
12437485,away,Girona FC,Vladyslav Krapyvtsov,vladyslav-krapyvtsov,V. Krapyvtsov,G,25,188,588,M,1521733,EUR,1119657600,G,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437485,away,Girona FC,Juan Carlos,juan-carlos,J. Carlos,G,1,187,226,M,83708,EUR,569635200,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437485,away,Girona FC,Antal Yaakobishvili,yaakobishvili-antal,A. Yaakobishvili,D,12,193,1182,M,1471513,EUR,1089590400,D,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437485,away,Girona FC,Jastin García,jastin-garcia,J. García,F,16,180,142,M,1518119,EUR,1074211200,F,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437485,away,Girona FC,Bojan Miovski,bojan-miovski,B. Miovski,F,28,188,1330,M,945768,EUR,930182400,F,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
