match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,captain,stat_aerialWon,stat_blockedScoringAttempt,stat_fouls,player_firstName,player_lastName,stat_dispossessed,stat_totalCross,stat_accurateCross,stat_unsuccessfulTouch,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed,stat_lastManTackle,player_sofascoreId
11067547,home,Coritiba,Gabriel Vasconcelos,gabriel-vasconcelos,G. Vasconcelos,G,1,193,501,M,147467,EUR,717552000,G,1,1,False,20.0,9.0,14.0,3.0,7.0,7.0,2.0,13.0,2.0,10.0,2.0,3.0,3.0,2.0,2.0,90.0,33.0,7.5,11.0,0.0,0.0,0.00036147,0,1.3831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067547,home,Coritiba,Jean Pedroso,jean-pedroso,Jean Pedroso,D,47,191,259,M,1462756,EUR,1075248000,D,47,47,False,51.0,43.0,8.0,5.0,29.0,29.0,14.0,22.0,1.0,5.0,,,,,,89.0,63.0,7.0,8.0,0.0,0.0,0.0566716,0,,1.0,5.0,6.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,
11067547,home,Coritiba,Henrique,henrique,Henrique,D,,185,55,,37288,EUR,529632000,D,3,3,False,36.0,32.0,3.0,1.0,29.0,31.0,3.0,5.0,5.0,3.0,,,,,,90.0,45.0,7.3,4.0,0.2791,0.0,0.00087671,1,,,2.0,3.0,1.0,,,1.0,1.0,1.0,1.0,,True,2.0,1.0,1.0,,,,,,,,,,,,,,
11067547,home,Coritiba,Thiago Dombroski,thiago-dombroski,T. Dombroski,D,55,190,95,M,1134106,EUR,1024531200,D,55,55,False,31.0,21.0,13.0,5.0,9.0,11.0,12.0,20.0,1.0,5.0,,,,,,67.0,35.0,6.3,11.0,0.0,0.0,0.00776297,0,,,4.0,2.0,1.0,,,,1.0,,,1.0,,1.0,,2.0,Thiago Dombroski,,1.0,,,,,,,,,,,
11067547,home,Coritiba,Natanael,natanael,Natanael,D,2,172,1029,M,1046805,EUR,1010188800,M,16,16,False,26.0,24.0,1.0,,9.0,10.0,18.0,23.0,,5.0,,,,,,90.0,60.0,6.8,15.0,0.0,0.0,0.0795184,0,,3.0,11.0,8.0,1.0,4.0,1.0,,,4.0,1.0,1.0,,3.0,,2.0,,,2.0,7.0,3.0,3.0,2.0,,,,,,,
11067547,home,Coritiba,Liziero,liziero,Liziero,M,28,175,748,M,822510,EUR,886809600,M,31,31,False,4.0,3.0,,,3.0,3.0,,1.0,,,,,,,,8.0,4.0,6.3,1.0,0.0,0.0,5.959e-05,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11067547,home,Coritiba,Marcelino Moreno,marcelino-moreno,M. Moreno,M,10,175,936,M,848472,EUR,804038400,M,10,10,False,14.0,8.0,1.0,1.0,1.0,1.0,9.0,18.0,,4.0,,,,,,67.0,38.0,7.7,14.0,0.1326,0.2501,0.0339517,4,,,3.0,8.0,1.0,5.0,4.0,,,1.0,,3.0,,,,,,,1.0,5.0,2.0,3.0,1.0,1.0,3.0,1.0,,,,
11067547,home,Coritiba,Bruno Gomes,bruno-gomes,B. Gomes,D,15,175,903,M,995071,EUR,986342400,M,6,6,False,20.0,10.0,3.0,,5.0,7.0,5.0,13.0,,3.0,,,,,,67.0,36.0,6.8,14.0,0.1099,0.0,0.0111744,1,,,5.0,5.0,3.0,3.0,2.0,,1.0,2.0,1.0,1.0,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,
11067547,home,Coritiba,Jamerson,jamerson,Jamerson,D,83,177,408,M,972373,EUR,905299200,M,83,83,False,20.0,16.0,2.0,1.0,5.0,7.0,11.0,13.0,,6.0,,,,,,90.0,55.0,7.4,13.0,0.0521,0.0482,0.0406581,2,,,5.0,9.0,,5.0,3.0,,,4.0,3.0,,,2.0,,,,,3.0,,,1.0,2.0,1.0,1.0,,1.0,,,
11067547,home,Coritiba,Alef Manga,manga-alef,A. Manga,F,11,190,617,M,954719,EUR,786067200,F,11,11,False,28.0,21.0,2.0,2.0,3.0,4.0,19.0,27.0,1.0,1.0,,,,,,90.0,44.0,7.0,12.0,0.0708,0.7369,0.141064,2,,6.0,8.0,5.0,,2.0,1.0,,,1.0,1.0,1.0,,2.0,1.0,1.0,Alef,Manga,,3.0,1.0,2.0,1.0,,1.0,2.0,,,,
