match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_challengeLost,stat_outfielderBlock,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_wonTackle,stat_wonContest,stat_goals,stat_wasFouled,stat_hitWoodwork,stat_totalOffside,stat_bigChanceMissed
11067645,home,Vasco da Gama,Pablo Vegetti,pablo-vegetti,P. Vegetti,F,99,187,16902,M,pablovegetti,583974,EUR,592876800,F,99,99,False,16.0,10.0,1.0,,3.0,5.0,7.0,11.0,3.0,3.0,,,,,81.0,38.0,6.7,11.0,0.8408,0.2381,0.0442187,7,,,,,,5.0,8.0,8.0,10.0,1.0,1.0,,4.0,2.0,,,,,5.0,1.0,,,1.0,,,,2.0,1.0,,2.0
11067645,home,Vasco da Gama,Gabriel Dias,gabriel-dias,G. Dias,D,,183,64,M,,870697,EUR,768528000,D,13,13,True,1.0,1.0,,,,,1.0,1.0,3.0,2.0,,,,,12.0,6.0,6.8,,0.0,0.0,0.00173334,0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,
11067645,home,Vasco da Gama,Rossi,rossi,Rossi,M,,170,602,M,,243425,EUR,735436800,F,31,31,True,6.0,1.0,,,,1.0,1.0,6.0,,,,,,,19.0,12.0,6.4,8.0,0.0,0.0,0.00062459,0,,,,1.0,,,,5.0,1.0,,,1.0,,3.0,,,1.0,,,,1.0,,,,,,,,,
11067645,home,Vasco da Gama,Maicon,maicon,Maicon,D,3,191,836,M,,44691,EUR,590198400,D,4,4,True,4.0,1.0,2.0,,,1.0,1.0,3.0,1.0,2.0,,,,,10.0,5.0,6.5,3.0,0.0,0.0,0.00011129,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067645,home,Vasco da Gama,Sebastián Ferreira,sebastian-ferreira,S. Ferreira,F,11,181,444,M,,822783,EUR,887328000,F,9,9,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,,,,,,9.0,5.0,6.4,2.0,0.0,0.0,0.0007959,0,,,,,,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,
11067645,home,Vasco da Gama,Ivan Quaresma,ivan-quaresma,Ivan,G,12,195,673,M,,795029,EUR,855273600,G,97,97,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067645,home,Vasco da Gama,Manuel Capasso,manuel-capasso,M. Capasso,D,28,188,442,M,,940611,EUR,829872000,D,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067645,home,Vasco da Gama,Figueiredo,figueiredo,Figueiredo,M,20,178,689,M,,1105790,EUR,997747200,F,15,15,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Figueiredo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067645,home,Vasco da Gama,Matías Galarza,matias-galarza,M. Galarza,M,23,175,2146,M,,1105836,EUR,1013385600,M,19,19,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Matías Galarza,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067645,home,Vasco da Gama,Marlon Gomes,marlon-gomes,M. Gomes,M,6,184,1923,M,,1105833,EUR,1071360000,M,25,25,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Marlon Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067645,home,Vasco da Gama,Mateus Carvalho,mateus-carvalho,M. Carvalho,M,85,180,1394,M,,1391962,EUR,1016409600,M,85,85,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Matheus Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067645,home,Vasco da Gama,Cauan Barros,barros-cauan,C. Barros,M,88,183,2254,M,,1444694,EUR,1083801600,M,88,88,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067645,home,Vasco da Gama,Alex Teixeira,alex-teixeira,A. Teixeira,F,90,173,1081,M,,39649,EUR,631584000,F,7,7,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067645,away,Atlético Mineiro,Everson,everson,Everson,G,22,193,2202,M,,870748,EUR,648604800,G,22,22,False,19.0,17.0,6.0,4.0,16.0,16.0,1.0,3.0,,5.0,1.0,2.0,2.0,,90.0,25.0,6.6,2.0,0.0,0.0,0.00045951,0,0.5362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067645,away,Atlético Mineiro,Renzo Saravia,renzo-saravia,R. Saravia,D,26,178,1136,M,,315916,EUR,740188800,D,26,26,False,27.0,20.0,3.0,1.0,13.0,16.0,7.0,12.0,1.0,5.0,,,,,75.0,53.0,6.5,14.0,0.0,0.0,0.00432691,0,,,,1.0,,,,5.0,6.0,1.0,1.0,3.0,4.0,3.0,,,1.0,,,,1.0,,,1.0,1.0,,2.0,,,
11067645,away,Atlético Mineiro,Mauricio Lemos,mauricio-lemos,M. Lemos,D,4,186,1260,M,,385916,EUR,820108800,D,28,28,False,58.0,52.0,4.0,3.0,33.0,36.0,19.0,22.0,5.0,5.0,,,,,90.0,74.0,7.4,7.0,0.172,0.0648,0.023324,1,,,,,,4.0,4.0,5.0,6.0,,1.0,1.0,1.0,,,,1.0,3.0,,1.0,,,,1.0,,,1.0,,,
11067645,away,Atlético Mineiro,Jemerson,jemerson,Jemerson,D,21,184,1651,M,,328519,EUR,714614400,D,34,34,False,69.0,65.0,2.0,1.0,40.0,42.0,25.0,27.0,8.0,4.0,,,,,90.0,84.0,7.1,4.0,0.0,0.0,0.00748654,0,,,,,,3.0,2.0,5.0,8.0,,,3.0,,2.0,,,,,,,,,,3.0,,,3.0,,,
11067645,away,Atlético Mineiro,Guilherme Arana,guilherme-arana,G. Arana,D,13,176,4933,M,guiarana,1127439,EUR,860976000,D,13,13,False,65.0,50.0,5.0,2.0,20.0,26.0,31.0,43.0,1.0,4.0,,,,,90.0,100.0,7.6,20.0,0.0,0.0,0.123163,0,,,,4.0,1.0,2.0,2.0,3.0,7.0,,4.0,3.0,,1.0,2.0,,,1.0,,,,,,3.0,,,2.0,,,
11067645,away,Atlético Mineiro,Rodrigo Battaglia,rodrigo-battaglia,R. Battaglia,D,5,187,1317,M,,158257,EUR,679276800,M,21,21,False,45.0,37.0,2.0,1.0,13.0,15.0,24.0,31.0,,2.0,,,,,59.0,54.0,6.6,11.0,0.0,0.0,0.0273247,0,,,,1.0,,,2.0,3.0,5.0,,1.0,1.0,2.0,3.0,,True,,,,,,,,1.0,,,2.0,,,
11067645,away,Atlético Mineiro,Otávio,otavio,Otávio,M,94,173,1027,M,,552686,EUR,768009600,M,5,5,False,66.0,63.0,1.0,,23.0,23.0,40.0,43.0,2.0,6.0,,,,,90.0,75.0,6.4,4.0,0.0,0.0,0.0310211,0,,,,,,1.0,,6.0,3.0,,,1.0,1.0,1.0,,,4.0,,,,,,,1.0,,,2.0,,,
11067645,away,Atlético Mineiro,Edenilson,edenilson,Edenilson,M,8,175,1388,M,,221636,EUR,629942400,M,8,8,False,28.0,25.0,1.0,,11.0,12.0,14.0,17.0,,4.0,,,,,90.0,43.0,6.8,6.0,0.0545,0.0,0.0123465,0,,,,1.0,,2.0,1.0,4.0,7.0,1.0,,3.0,1.0,1.0,,,1.0,,,,,,,3.0,,,3.0,,,
11067645,away,Atlético Mineiro,Igor Gomes,igor-gomes,I. Gomes,M,17,182,1159,M,,913598,EUR,921628800,M,17,17,False,33.0,27.0,,,8.0,8.0,19.0,28.0,,3.0,,,,,59.0,45.0,6.5,11.0,0.0083,0.0,0.0162865,1,,,,3.0,,,,4.0,3.0,1.0,1.0,,,,,,2.0,,1.0,,3.0,,,,2.0,,1.0,,,
11067645,away,Atlético Mineiro,Paulinho,paulinho,Paulinho,F,10,175,11050,M,paulinho10,885179,EUR,963619200,M,10,10,False,25.0,21.0,1.0,1.0,3.0,4.0,18.0,22.0,,5.0,,,,,85.0,46.0,6.7,11.0,0.0931,0.0,0.0788457,2,,,,1.0,,2.0,,5.0,3.0,2.0,2.0,2.0,2.0,,1.0,,,,2.0,,2.0,,,2.0,1.0,,,,,
11067645,away,Atlético Mineiro,Hulk,hulk,Hulk,F,7,180,24458,M,Hulk,34705,EUR,522633600,F,7,7,False,30.0,24.0,,,3.0,4.0,23.0,35.0,2.0,2.0,,,,,90.0,67.0,7.0,28.0,0.3843,0.9892,0.428934,6,,,,9.0,2.0,2.0,,14.0,2.0,6.0,,1.0,5.0,2.0,3.0,,1.0,,1.0,4.0,3.0,,1.0,1.0,,,1.0,,,
11067645,away,Atlético Mineiro,Patrick,patrick,Patrick,M,8,176,632,M,,594428,EUR,712368000,M,49,49,True,11.0,8.0,,,3.0,3.0,5.0,9.0,1.0,1.0,,,,,31.0,19.0,6.3,7.0,0.0,0.0,0.00243095,0,,,,1.0,,,,3.0,1.0,1.0,1.0,,,,,,,,,,2.0,,,,,,1.0,,,
11067645,away,Atlético Mineiro,Eduardo Vargas,eduardo-vargas,E. Vargas,F,11,175,3003,M,,37006,EUR,627523200,F,11,11,True,14.0,12.0,,,,1.0,12.0,13.0,,,,,,,31.0,19.0,6.7,3.0,0.0,0.0,0.0157281,0,,,,,,1.0,1.0,1.0,2.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,
11067645,away,Atlético Mineiro,Pedrinho,pedrinho,Pedrinho,M,10,172,1486,M,,874030,EUR,892425600,M,38,38,True,18.0,12.0,2.0,1.0,3.0,4.0,9.0,14.0,,1.0,,,,,15.0,22.0,6.9,6.0,0.0,0.0,0.0216768,0,,,,,,,,1.0,3.0,,,2.0,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,
11067645,away,Atlético Mineiro,Alan Kardec,alan-kardec,Alan Kardec,F,,185,543,M,,39656,EUR,600566400,F,14,14,True,,,,,,,,,,,,,,,13.0,,6.5,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067645,away,Atlético Mineiro,Matheus Mendes,matheus-mendes,M. Mendes,G,31,193,413,M,,1018555,EUR,921024000,G,31,31,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067645,away,Atlético Mineiro,Mariano,mariano,Mariano,D,,177,308,M,,40076,EUR,519868800,D,25,25,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067645,away,Atlético Mineiro,Bruno Fuchs,bruno-fuchs,B. Fuchs,D,3,190,3790,M,,973737,EUR,922924800,D,3,3,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067645,away,Atlético Mineiro,Réver,rever,Réver,D,4,192,176,,,39421,EUR,473644800,D,4,4,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067645,away,Atlético Mineiro,Rubens,rubens,Rubens,M,44,178,1492,M,,1093196,EUR,993081600,M,44,44,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Rubens,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067645,away,Atlético Mineiro,Alan Franco,alan-franco,A. Franco,M,21,174,3281,M,,822729,EUR,903657600,M,23,23,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067645,away,Atlético Mineiro,Paulo Vitor,vitor-paulo,P. Vitor,M,27,185,275,M,,1488136,EUR,1093478400,M,27,27,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Paulo Vitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067645,away,Atlético Mineiro,Alisson Santana,alisson,Alisson,M,45,183,2043,M,,1471221,EUR,1127260800,F,45,45,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
