match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,player_firstName,stat_aerialWon,player_lastName,stat_totalCross,stat_lastManTackle,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_accurateCross,stat_dispossessed,stat_keyPass,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,captain,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_clearanceOffLine
14773694,home,Al-Shabab,Marcelo Grohe,marcelo-grohe,M. Grohe,G,43,188.0,626,M,39427,EUR,537494400.0,G,43,43,False,15.0,15.0,4.0,4.0,0.0,13.0,13.0,2.0,2.0,1.0,4.0,2.0,1.0,90.0,21.0,7.0,1.0,0.00058334,19.270551184283,3.0,7.875,8.085,0.0848,0,0.2329,0.01,-0.01,0.13,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773694,home,Al-Shabab,Mohammed Al-Thani,mohammed-al-thain,M. Al-Thani,M,17,174.0,72,M,954643,EUR,855532800.0,D,17,17,False,21.0,13.0,,,0.0,6.0,9.0,7.0,12.0,,3.0,,,90.0,53.0,6.8,15.0,0.0409713,56.480293039137,7.0,24.36,13.23,,2,,0.03,0.03,0.35,,1.0,5.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,2.0,2.0,0.4962,-0.63,,,,,,,,,,,,,,,,,,,
14773694,home,Al-Shabab,Mohammed Al Shwirekh,mohammed-al-shwirekh,M. A. Shwirekh,D,2,179.0,63,M,1519331,EUR,883612800.0,D,2,2,False,51.0,41.0,5.0,2.0,0.0,27.0,29.0,14.0,22.0,7.0,1.0,,,90.0,68.0,8.0,10.0,0.0126366,120.56842318007,15.0,49.455,12.39,,1,,0.13,0.05,0.55,,,1.0,11.0,,,,,,1.0,1.0,,3.0,1.0,,1.0,1.0,0.0135,-0.06,Mohammed Al Shwirekh,7.0,,,,,,,,,,,,,,,,,
14773694,home,Al-Shabab,Wesley Hoedt,wesley-hoedt,W. Hoedt,D,4,188.0,354,M,336813,EUR,762912000.0,D,4,4,False,98.0,86.0,13.0,9.0,0.0,41.0,45.0,45.0,53.0,9.0,7.0,,,90.0,114.0,8.6,13.0,0.0282581,455.25095181707,47.0,295.995,24.255,,0,,0.43,0.27,0.93,,1.0,2.0,7.0,,,,,,,2.0,1.0,1.0,1.0,,1.0,1.0,,,,5.0,,1.0,1.0,57.189720362402,3.0,,,,,,,,,,,,
14773694,home,Al-Shabab,Saad Yaslam Balobaid,saad-yaslam-balobaid,S. Y. Balobaid,D,31,168.0,155,M,1066588,EUR,948931200.0,D,31,31,False,50.0,43.0,1.0,,0.0,15.0,16.0,28.0,34.0,1.0,6.0,,,90.0,80.0,7.3,14.0,0.082961,186.79869827282,20.0,124.425,32.235,,0,,0.36,0.26,-0.02,,,7.0,6.0,2.0,3.0,2.0,,,,,2.0,2.0,1.0,3.0,1.0,1.0,,,Saad Yaslam Balobaid,1.0,,1.0,,73.010196809884,3.0,1.0,3.0,1.0,,,,,,,,,
14773694,home,Al-Shabab,Hammam Al-Hammami,al-hammami-hammam,H. Al-Hammami,F,22,169.0,198,M,1836904,EUR,1075420800.0,M,22,22,False,30.0,22.0,1.0,,0.0,3.0,3.0,19.0,27.0,,7.0,,,90.0,62.0,7.9,19.0,0.984965,197.95872357161,20.0,69.195,23.31,,4,,0.76,0.43,-0.09,,,10.0,10.0,3.0,10.0,5.0,,2.0,2.0,,,3.0,3.0,4.0,2.0,1.0,0.1349,-0.3,Hammam Al-Hammami,,,,,80.92631746806,6.0,,1.0,2.0,2.0,,,,,,,,
14773694,home,Al-Shabab,Basil Yousef Al-Sayyali,basil-yousef-al-sayyali,B. Y. Al-Sayyali,M,20,171.0,50,M,1066584,EUR,993168000.0,M,20,20,False,44.0,40.0,1.0,1.0,0.0,15.0,17.0,25.0,27.0,,1.0,,,83.0,55.0,7.1,5.0,0.0724108,165.99009052149,18.0,94.605,28.455,,1,,0.25,0.1,0.13,,,1.0,4.0,,2.0,2.0,,,,,,2.0,1.0,,,,0.067,-0.14,Basil Yousef Al-Sayyali,,,1.0,,51.498722342965,2.0,1.0,1.0,2.0,,1.0,0.0819,,,,,,
14773694,home,Al-Shabab,Josh Brownhill,josh-brownhill,J. Brownhill,M,8,179.0,822,M,358394,EUR,819331200.0,M,8,8,False,55.0,50.0,,,0.0,24.0,24.0,26.0,31.0,3.0,3.0,,,90.0,70.0,7.2,8.0,0.0228937,210.70896276383,26.0,61.005,14.7,,0,,0.08,0.1,0.24,,1.0,1.0,6.0,,1.0,1.0,,,,,,4.0,3.0,3.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,
14773694,home,Al-Shabab,Yannick Carrasco,yannick-carrasco,Y. Carrasco,F,10,180.0,4751,M,182001,EUR,747100800.0,M,10,10,False,37.0,30.0,3.0,2.0,0.0,7.0,7.0,23.0,30.0,,5.0,,,90.0,90.0,6.6,33.0,0.230761,202.53006825569,21.0,65.625,17.22,,5,,0.21,0.17,0.13,,,15.0,10.0,,13.0,5.0,1.0,2.0,1.0,,1.0,2.0,1.0,2.0,3.0,,0.4905,-0.61,,,,11.0,,112.10375555038,8.0,3.0,7.0,2.0,,2.0,0.0699,yannickferreiracarrasco,True,,,,
14773694,home,Al-Shabab,Unai Hernández,unai-hernandez,U. Hernández,M,7,171.0,2275,M,1170547,EUR,1102982400.0,F,7,7,False,33.0,25.0,1.0,1.0,0.0,7.0,8.0,18.0,25.0,,5.0,,,90.0,56.0,7.2,13.0,0.0680126,175.81249105103,22.0,40.635,13.545,,4,,0.26,0.35,-0.1,,1.0,8.0,9.0,2.0,7.0,5.0,,1.0,2.0,,,2.0,2.0,2.0,1.0,2.0,0.2214,-0.2,Unai Hernandez,1.0,,,,36.062534028768,3.0,,1.0,5.0,,1.0,0.053,,,,,,
