match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_keyPass,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_fouls,stat_challengeLost,stat_unsuccessfulTouch,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,captain,player_firstName,player_lastName,stat_savedShotsFromInsideTheBox,stat_totalOffside,stat_clearanceOffLine,player_sofascoreId,stat_hitWoodwork
10411749,home,Sampdoria,Emirhan İlkhan,emirhan-ilkhan,E. İlkhan,M,6,175.0,995,M,1142612,EUR,1086048000,M,26,26,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411749,home,Sampdoria,Fabio Quagliarella,fabio-quagliarella,F. Quagliarella,F,,180.0,717,,11621,EUR,412819200,F,27,27,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411749,away,Cremonese,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192.0,3101,M,865646,EUR,962409600,G,12,12,False,32.0,21.0,22.0,12.0,15.0,18.0,6.0,14.0,1.0,14.0,1.0,1.0,6.0,90.0,45.0,7.2,11.0,0.0,0.0,0.00548288,0,-0.376,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,
10411749,away,Cremonese,Alex Ferrari,alex-ferrari,A. Ferrari,D,25,183.0,99,M,327429,EUR,773020800,D,24,24,False,22.0,17.0,1.0,1.0,10.0,12.0,7.0,10.0,1.0,3.0,,,,68.0,35.0,6.2,5.0,0.0,0.0,0.00075552,0,,,,1.0,1.0,3.0,,,,,,3.0,,,,,2.0,,,2.0,,,,,,,,,,,,,
10411749,away,Cremonese,Matteo Bianchetti,matteo-bianchetti,M. Bianchetti,D,15,189.0,177,M,158037,EUR,732326400,D,15,15,False,42.0,31.0,7.0,2.0,19.0,24.0,12.0,18.0,5.0,4.0,,,,90.0,52.0,6.5,11.0,0.0331,0.0,0.00375636,1,,,,5.0,4.0,6.0,,,,1.0,,4.0,1.0,,,1.0,,,1.0,,,,,,,True,,,,,,,
10411749,away,Cremonese,Luka Lochoshvili,luka-lochoshvili,L. Lochoshvili,D,24,191.0,1065,M,827473,EUR,896400000,D,44,44,False,43.0,38.0,3.0,3.0,26.0,30.0,12.0,13.0,6.0,2.0,1.0,,,90.0,54.0,7.1,5.0,0.2212,0.0586,0.00379286,2,,,,4.0,4.0,8.0,,,,1.0,1.0,4.0,1.0,,,1.0,1.0,1.0,1.0,3.0,,,,,1.0,,,,,,,,
10411749,away,Cremonese,Paolo Ghiglione,ghiglione-paolo,P. Ghiglione,M,18,188.0,100,M,787642,EUR,854841600,M,18,18,False,8.0,4.0,1.0,,3.0,3.0,1.0,6.0,3.0,2.0,,,,68.0,20.0,7.2,5.0,0.419,0.179,0.00499593,2,,1.0,,1.0,2.0,3.0,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,3.0,,,,,,1.0,,,,,,,,
10411749,away,Cremonese,Soualiho Meïté,soualiho-meite,S. Meïté,M,8,187.0,963,M,139229,EUR,763862400,M,28,28,False,49.0,42.0,4.0,2.0,21.0,24.0,21.0,25.0,8.0,8.0,3.0,,,90.0,59.0,6.9,9.0,0.0,0.0,0.0137506,0,,,,1.0,4.0,2.0,,,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,
10411749,away,Cremonese,Michele Castagnetti,michele-castagnetti,M. Castagnetti,M,4,180.0,88,M,131910,EUR,630720000,M,19,19,False,62.0,52.0,5.0,1.0,19.0,22.0,33.0,41.0,4.0,6.0,1.0,,,90.0,71.0,6.4,13.0,0.0,0.0,0.0240662,0,,1.0,,,1.0,5.0,1.0,1.0,,,,3.0,1.0,,1.0,,,,2.0,2.0,1.0,,,,,,,,,,,,
10411749,away,Cremonese,Giacomo Quagliata,giacomo-quagliata,G. Quagliata,M,12,177.0,118,M,973300,EUR,950918400,M,33,33,False,27.0,23.0,4.0,2.0,6.0,7.0,19.0,25.0,3.0,8.0,,,,73.0,43.0,7.2,7.0,0.0,0.0,0.240417,0,,5.0,2.0,4.0,,6.0,2.0,2.0,,,,2.0,1.0,3.0,,,2.0,,,2.0,,1.0,,,,,,,,,,,
10411749,away,Cremonese,Cristian Buonaiuto,cristian-buonaiuto,C. Buonaiuto,F,92,179.0,57,M,126989,EUR,725587200,F,10,10,False,28.0,20.0,4.0,2.0,7.0,7.0,15.0,24.0,6.0,6.0,3.0,,,90.0,54.0,7.1,15.0,0.1086,0.0888,0.0815698,3,,3.0,2.0,4.0,,7.0,4.0,1.0,,1.0,1.0,1.0,2.0,2.0,,,1.0,2.0,,,3.0,,,1.0,,,,,,,,,
10411749,away,Cremonese,Cyriel Dessers,cyriel-dessers,C. Dessers,F,33,184.0,3800,M,541464,EUR,786844800,F,90,90,False,20.0,13.0,,,3.0,4.0,10.0,16.0,4.0,,,,,90.0,29.0,7.0,10.0,0.1347,0.0,0.376465,3,,,,2.0,3.0,7.0,1.0,1.0,,1.0,,,,2.0,1.0,,,,3.0,1.0,2.0,1.0,,2.0,,,,,,1.0,,,
10411749,away,Cremonese,Frank Tsadjout,frank-tsadjout,F. Tsadjout,F,74,190.0,194,M,927188,EUR,933120000,F,74,74,False,21.0,18.0,2.0,1.0,7.0,8.0,11.0,13.0,9.0,2.0,3.0,,,68.0,36.0,7.1,6.0,0.0822,0.0,0.02755,2,,,,4.0,4.0,8.0,2.0,2.0,,1.0,,,,1.0,1.0,,1.0,,3.0,,1.0,,,1.0,,,,,,,,,
10411749,away,Cremonese,Daniel Ciofani,daniel-ciofani,D. Ciofani,F,,191.0,59,M,132410,EUR,491616000,F,9,9,True,3.0,3.0,,,,,3.0,3.0,1.0,,,,,13.0,3.0,6.5,,0.0,0.0,0.00191107,0,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10411749,away,Cremonese,Emanuele Valeri,emanuele-valeri,E. Valeri,D,14,180.0,818,M,891346,EUR,912988800,D,3,3,True,11.0,9.0,3.0,1.0,1.0,1.0,8.0,10.0,1.0,1.0,1.0,,,22.0,19.0,6.6,5.0,0.0,0.0,0.0225553,0,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,
10411749,away,Cremonese,Leonardo Sernicola,leonardo-sernicola,L. Sernicola,M,17,188.0,112,M,812314,EUR,870220800,D,17,17,True,11.0,10.0,1.0,,4.0,5.0,7.0,10.0,5.0,3.0,1.0,,,22.0,27.0,8.8,6.0,0.1045,0.4377,0.0436373,2,,4.0,1.0,,,,2.0,2.0,,1.0,1.0,,2.0,1.0,,1.0,1.0,2.0,,,2.0,,1.0,,1.0,,,,,,1.0,,
10411749,away,Cremonese,Charles Pickel,charles-pickel,C. Pickel,M,18,184.0,11753,M,758664,EUR,863654400,M,6,6,True,20.0,18.0,1.0,,7.0,7.0,11.0,13.0,1.0,3.0,,,,17.0,23.0,6.9,2.0,0.0,0.0,0.0510549,0,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,charlespickel,
10411749,away,Cremonese,Felix Afena-Gyan,felix-afena-gyan,F. Afena-Gyan,F,33,175.0,3208,M,1108921,EUR,1042934400,F,20,20,True,3.0,3.0,,,1.0,1.0,2.0,2.0,1.0,1.0,,,,9.0,12.0,6.8,4.0,0.1932,0.0,0.00130583,2,,,,2.0,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,3.0,,,1.0,,,Felix,Afena-Gyan,,,,ohenegyanfelix9,1.0
10411749,away,Cremonese,Gianluca Saro,gianluca-saro,G. Saro,G,23,179.0,82,M,962018,EUR,961891200,G,13,13,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411749,away,Cremonese,Mouhamadou Sarr,mouhamadou-sarr,M. Sarr,G,1,190.0,144,M,954291,EUR,852422400,G,45,45,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411749,away,Cremonese,Emanuel Aiwu,emanuel-aiwu,E. Aiwu,D,47,187.0,218,M,924690,EUR,977702400,D,4,4,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411749,away,Cremonese,Johan Vásquez,johan-vasquez,J. Vásquez,D,22,185.0,4788,M,889785,EUR,909014400,D,5,5,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411749,away,Cremonese,Pablo Galdames,pablo-galdames,P. Galdames,M,4,177.0,1069,M,386230,EUR,851904000,M,27,27,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411749,away,Cremonese,Alberto Basso Ricci,alberto-basso-ricci,A. B. Ricci,F,11,,15,M,1923074,EUR,1088467200,F,99,99,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
