match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_interceptionWon,stat_errorLeadToAShot,stat_keyPass,stat_aerialLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,captain,stat_goals,stat_outfielderBlock,stat_blockedScoringAttempt,stat_accurateCross,stat_unsuccessfulTouch,stat_shotOffTarget,stat_lastManTackle,stat_totalOffside
12437005,home,Manchester United,André Onana,,,andre-onana,A. Onana,G,24,190,53850,M,AndréOnana24,787498,EUR,828403200,G,24,24,False,40.0,15.0,29.0,4.0,0.0,12.0,13.0,3.0,27.0,2.0,9.0,1.0,3.0,5.0,2.0,90.0,53.0,7.6,25.0,0.0004167,0,0.7718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437005,home,Manchester United,Matthijs de Ligt,,,matthijs-de-ligt,M. de Ligt,D,4,188,32684,M,mdeligt,803031,EUR,934416000,D,4,4,False,25.0,19.0,5.0,1.0,0.0,15.0,18.0,4.0,8.0,6.0,4.0,,,,,90.0,37.0,6.9,7.0,0.00155233,1,,1.0,2.0,2.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0857,0.2323,,,,,,,,,,,,,,,,,,
12437005,home,Manchester United,Victor Lindelöf,,,victor-lindelof,V. Lindelöf,D,3,187,8884,M,victorlindelof,143334,EUR,774403200,D,2,2,False,21.0,19.0,,,0.0,14.0,15.0,5.0,6.0,10.0,,,,,,90.0,34.0,6.7,2.0,0.00222656,0,,,3.0,1.0,3.0,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
12437005,home,Manchester United,Leny Yoro,Leny Yoro,,leny-yoro,L. Yoro,D,15,190,20033,M,YL15,1153315,EUR,1131840000,D,15,15,False,23.0,21.0,,,0.0,15.0,16.0,6.0,7.0,1.0,,,,,,45.0,29.0,6.9,2.0,0.00318697,0,,,1.0,1.0,5.0,,,4.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,
12437005,home,Manchester United,Noussair Mazraoui,,,noussair-mazraoui,N. Mazraoui,D,3,183,53635,M,nousmaz97,847030,EUR,879465600,M,3,3,False,21.0,17.0,1.0,,0.0,7.0,10.0,10.0,12.0,3.0,4.0,,,,,90.0,39.0,7.3,8.0,0.164767,1,,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.1527,0.2165,2.0,,3.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
12437005,home,Manchester United,Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,179,235526,M,BrunoFernandes,288205,EUR,778982400,M,8,8,False,36.0,31.0,6.0,4.0,0.0,15.0,15.0,16.0,23.0,,5.0,,,,,90.0,51.0,7.4,10.0,0.0546837,3,,2.0,,6.0,3.0,3.0,3.0,2.0,1.0,1.0,,0.3613,0.7032,,,1.0,,1.0,2.0,,,1.0,True,1.0,1.0,,,,,,
12437005,home,Manchester United,Casemiro,,,casemiro,Casemiro,M,18,185,86039,M,Casemiro,122951,EUR,698803200,M,18,18,False,18.0,15.0,2.0,1.0,0.0,8.0,8.0,7.0,10.0,2.0,5.0,,,,,90.0,37.0,7.3,3.0,0.0125243,1,,,3.0,4.0,12.0,1.0,,9.0,4.0,,1.0,0.0112,,,,,2.0,,,,,,,,2.0,1.0,,,,,
12437005,home,Manchester United,Diogo Dalot,,,diogo-dalot,D. Dalot,M,2,184,22996,M,DDalot,843200,EUR,921715200,M,20,20,False,21.0,16.0,2.0,1.0,0.0,5.0,8.0,12.0,16.0,4.0,4.0,,,,,90.0,45.0,7.4,11.0,0.0700561,0,,3.0,1.0,2.0,4.0,,,3.0,2.0,,,,,2.0,,1.0,1.0,1.0,,,1.0,,,,,,1.0,1.0,,,
12437005,home,Manchester United,Alejandro Garnacho,,,alejandro-garnacho,A. Garnacho,F,49,180,138483,M,AleGarnacho,1135873,EUR,1088640000,F,17,17,False,18.0,16.0,,,0.0,6.0,6.0,12.0,15.0,1.0,5.0,,,,,90.0,34.0,7.2,5.0,0.0874702,2,,3.0,,3.0,7.0,,,3.0,1.0,3.0,1.0,0.0723,,,,1.0,,1.0,2.0,1.0,,,,,,,2.0,,2.0,,
12437005,home,Manchester United,Christian Eriksen,,,christian-eriksen,C. Eriksen,M,24,182,20866,M,chriseriksen8,105734,EUR,698025600,F,14,14,False,25.0,18.0,5.0,2.0,0.0,8.0,10.0,10.0,16.0,,2.0,,,,,76.0,34.0,6.6,11.0,0.010298,0,,1.0,,3.0,1.0,2.0,,1.0,,,,,,1.0,,,,1.0,,,,,,,2.0,,,2.0,,,
