match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,captain,stat_totalTackle,stat_aerialLost,stat_shotOffTarget,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_totalOffside,stat_errorLeadToAShot
14566867,home,Olympiacos FC,Ayoub El Kaabi,ayoub-el-kaabi,A. E. Kaabi,F,9,182.0,27969,M,919793,EUR,740966400,F,9,9,False,17.0,11.0,,,0.0,11.0,17.0,6.0,8.0,2.0,1.0,,,,,,,83.0,34.0,6.8,17.0,0.19552,31.248,8.84229,15.0,,1,,0.3,0.3,0.0,,2.85,4.03,0.99,0.62,0.36,,,,,12.0,2.0,1.0,2.0,,,8.0,,2.0,,2.0,6.0,,2.0,1.0,0.0188,0.0,1.0,,,,,,,,ayoub_elkaabii,1.0,
14566867,home,Olympiacos FC,Diogo Nascimento,diogo-nascimento,D. Nascimento,M,8,166.0,870,M,997022,EUR,1036195200,M,8,8,True,6.0,6.0,,,0.0,2.0,2.0,,,,2.0,,,,,,,27.0,10.0,6.6,,0.0443718,29.808,3.92376,5.0,,0,,0.06,0.15,0.14,,0.88,1.9,0.74,0.27,0.13,4.0,4.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
14566867,home,Olympiacos FC,Mehdi Taremi,mehdi-taremi,M. Taremi,F,99,187.0,20222,M,812533,EUR,711417600,F,99,99,True,6.0,5.0,,,0.0,4.0,5.0,1.0,1.0,,1.0,,,,,,,16.0,10.0,6.5,4.0,0.00263798,27.936,2.61347,4.0,,0,,0.03,0.05,0.13,,0.56,1.26,0.46,0.26,0.08,1.0,1.0,,,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,mehditaremi9,,
14566867,home,Olympiacos FC,Lorenzo Scipioni,scipioni-lorenzo,L. Scipioni,M,16,181.0,766,M,1211019,EUR,1101254400,M,16,16,True,2.0,,2.0,,0.0,,1.0,,,,1.0,,,,,,,11.0,2.0,6.3,2.0,,27.36,1.50135,2.0,,0,,0.02,,-0.03,,0.25,0.78,0.29,0.13,0.05,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
14566867,home,Olympiacos FC,Costinha,costinha,Costinha,D,20,181.0,822,M,988333,EUR,954028800,D,20,20,True,1.0,1.0,,,0.0,1.0,1.0,,2.0,1.0,,,,,,,,10.0,5.0,6.3,,0.00077053,28.944,1.46562,2.0,,0,,-0.01,0.0,-0.24,,0.25,0.69,0.32,0.16,0.05,,,,,1.0,1.0,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,
14566867,home,Olympiacos FC,Alexandros Paschalakis,alexandros-paschalakis,A. Paschalakis,G,1,197.0,839,M,41073,EUR,617587200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566867,home,Olympiacos FC,Georgios Kouraklis,georgios-kouraklis,G. Kouraklis,G,61,,199,M,1562110,EUR,1142640000,G,61,61,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Georgios Kouraklis,,,,,,,,,
14566867,home,Olympiacos FC,Giulian Biancone,giulian-biancone,G. Biancone,D,4,187.0,623,M,965331,EUR,954460800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566867,home,Olympiacos FC,Alexios Kalogeropoulos,kalogeropoulos-alexios,A. Kalogeropoulos,D,6,187.0,473,M,1120034,EUR,1090800000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566867,home,Olympiacos FC,Bruno Onyemaechi,bruno-onyemaechi,B. Onyemaechi,D,70,182.0,5786,M,1134441,EUR,923097600,D,70,70,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566867,home,Olympiacos FC,Gabriel Strefezza,gabriel-strefezza,G. Strefezza,M,7,168.0,2222,M,877201,EUR,861321600,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566867,home,Olympiacos FC,Stavros Pnevmonidis,stavros-pnevmonidis,S. Pnevmonidis,M,10,171.0,746,M,1562119,EUR,1154908800,F,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stavros Pnevmonidis,,,,,,,,,
14566867,home,Olympiacos FC,Roman Yaremchuk,roman-yaremchuk,R. Yaremchuk,F,77,191.0,4240,M,829296,EUR,817430400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r.yaremchuk,,
14566867,away,PSV Eindhoven,Matěj Kovář,matej-kovar,M. Kovář,G,32,196.0,2046,M,927366,EUR,958521600,G,32,32,False,26.0,20.0,16.0,11.0,0.0,1.0,3.0,,,,12.0,1.0,1.0,3.0,,,,90.0,40.0,6.9,6.0,0.00026802,19.584,5.10632,0.0,0.158,0,-0.2062,0.08,-0.01,0.28,-0.49,3.4,1.53,0.15,0.03,0.0,19.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566867,away,PSV Eindhoven,Sergiño Dest,sergino-dest,S. Dest,D,8,173.0,6111,M,906021,EUR,973209600,D,8,8,False,44.0,36.0,2.0,2.0,0.0,14.0,18.0,1.0,6.0,1.0,7.0,,,,,,,90.0,76.0,6.3,19.0,0.0150529,30.744,10.81502,14.0,,0,,0.01,0.19,-0.41,,2.88,5.52,1.53,0.57,0.32,22.0,26.0,2.0,,10.0,5.0,,5.0,1.0,,4.0,2.0,,,2.0,1.0,,2.0,,,,,,,,,,,,sergino,,
14566867,away,PSV Eindhoven,Jerdy Schouten,jerdy-schouten,J. Schouten,M,22,185.0,1244,M,844234,EUR,853027200,D,22,22,False,76.0,70.0,5.0,3.0,0.0,24.0,28.0,2.0,4.0,7.0,9.0,,,,,,,90.0,96.0,6.7,10.0,0.0140289,27.18,10.42464,5.0,,0,,0.21,0.1,-0.07,,2.79,5.47,1.57,0.49,0.1,46.0,48.0,,,5.0,,1.0,1.0,1.0,1.0,3.0,,1.0,True,1.0,3.0,,1.0,1.0,,,,,,1.0,,,,,,,
14566867,away,PSV Eindhoven,Yarek Gasiorowski,gasiorowski-yarek,Y. Gasiorowski,D,3,190.0,1664,M,1184317,EUR,1105488000,D,3,3,False,33.0,30.0,4.0,1.0,0.0,3.0,6.0,2.0,4.0,16.0,2.0,,,,,,,90.0,60.0,6.7,3.0,0.00514012,28.152,9.51367,7.0,,0,,0.06,0.03,0.34,,3.02,4.64,1.23,0.49,0.14,27.0,27.0,,,4.0,,,,,3.0,,,,,2.0,4.0,,2.0,,,,,Yarek Gasiorowski,,1.0,,,,,,,
14566867,away,PSV Eindhoven,Anass Salah-Eddine,anass-salah-eddine,A. Salah-Eddine,D,2,179.0,6700,M,961684,EUR,1011312000,D,2,2,False,23.0,21.0,1.0,1.0,0.0,6.0,8.0,,3.0,2.0,1.0,,,,,,,67.0,40.0,6.6,6.0,0.168508,29.952,7.20484,12.0,,0,,0.1,0.02,-0.2,,2.16,3.39,0.92,0.5,0.23,15.0,15.0,,,3.0,2.0,1.0,,,,1.0,,,,3.0,,,2.0,,,,,,,1.0,,,,,,,
14566867,away,PSV Eindhoven,Mauro Júnior,mauro-junior,M. Júnior,D,17,171.0,1141,M,893499,EUR,925948800,M,17,17,False,60.0,57.0,4.0,3.0,0.0,21.0,22.0,2.0,8.0,2.0,6.0,,,,,,,90.0,90.0,6.8,16.0,0.0564516,27.612,11.64673,4.0,,1,,0.19,0.11,-0.1,,2.71,5.8,2.36,0.67,0.11,36.0,38.0,1.0,1.0,11.0,2.0,3.0,9.0,4.0,,5.0,1.0,3.0,,1.0,,,,1.0,0.0133,0.0,1.0,,,,,,,,,,
14566867,away,PSV Eindhoven,Joey Veerman,joey-veerman,J. Veerman,M,23,185.0,3777,M,850816,EUR,911433600,M,23,23,False,73.0,63.0,9.0,7.0,0.0,37.0,45.0,1.0,3.0,,3.0,,,,,,,90.0,93.0,7.6,17.0,0.204492,25.272,11.47489,1.0,,2,,0.51,0.09,0.24,,2.8,5.38,2.68,0.59,0.02,26.0,28.0,7.0,1.0,3.0,,1.0,,,1.0,,,,,2.0,1.0,1.0,2.0,1.0,0.0608,0.02,1.0,,,1.0,,,,,,,
14566867,away,PSV Eindhoven,Dennis Man,dennis-man,D. Man,M,27,182.0,10443,M,812145,EUR,904089600,M,27,27,False,19.0,16.0,,,0.0,8.0,11.0,,3.0,2.0,4.0,,,,,,,58.0,32.0,6.2,8.0,0.0204929,30.096,6.69075,7.0,,2,,-0.07,0.16,-0.09,,1.9,3.28,0.94,0.38,0.19,8.0,8.0,2.0,,8.0,1.0,,4.0,1.0,,,2.0,,,,3.0,2.0,,1.0,0.0919,0.0,,,,,,,,,dennisman,,
14566867,away,PSV Eindhoven,Ismael Saibari,ismael-saibari,I. Saibari,M,34,185.0,23319,M,1063767,EUR,980640000,M,34,34,False,32.0,22.0,2.0,,0.0,12.0,18.0,,1.0,,3.0,,,,,,,84.0,51.0,5.5,21.0,0.0480368,29.736,10.21769,11.0,,0,,-0.56,0.19,-0.27,,2.48,4.78,1.87,0.78,0.31,10.0,14.0,2.0,,6.0,,3.0,,,,5.0,1.0,,,,1.0,,,2.0,,,,,,,,,,,ismaelsaibari,1.0,1.0
14566867,away,PSV Eindhoven,Ivan Perišić,ivan-perisic,I. Perišić,M,5,187.0,17284,M,38710,EUR,602380800,M,5,5,False,25.0,18.0,2.0,1.0,0.0,9.0,15.0,,,1.0,1.0,,,,,,,68.0,36.0,5.9,12.0,0.0156366,30.888,7.31332,11.0,,1,,-0.14,0.14,-0.22,,2.39,3.05,1.1,0.54,0.24,9.0,10.0,2.0,,5.0,3.0,,,,,2.0,,,,,,1.0,,2.0,0.0559,-0.24,,,,,,,,,ivanperisic444,1.0,
14566867,away,PSV Eindhoven,Guus Til,guus-til,G. Til,M,20,183.0,2259,M,845798,EUR,882748800,F,20,20,False,13.0,11.0,,,0.0,1.0,2.0,1.0,2.0,2.0,1.0,,,,,,,58.0,20.0,6.4,4.0,0.00249943,28.188,7.38774,8.0,,0,,-0.41,0.0,0.37,,1.74,3.4,1.4,0.69,0.16,10.0,11.0,,,2.0,,1.0,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,
14566867,away,PSV Eindhoven,Ricardo Pepi,ricardo-pepi,R. Pepi,F,9,185.0,3726,M,986395,EUR,1042070400,F,9,9,True,9.0,6.0,2.0,,0.0,4.0,7.0,1.0,2.0,,2.0,,,,,,,32.0,14.0,7.8,4.0,0.001361,26.316,3.97718,2.0,,1,,-0.04,0.08,0.22,,1.13,1.71,0.76,0.32,0.05,2.0,2.0,,,1.0,,,1.0,1.0,,1.0,,,,,1.0,,,,0.0538,0.55,,,,1.0,1.0,,1.0,0.128,,,
14566867,away,PSV Eindhoven,Couhaib Driouech,couhaib-driouech,C. Driouech,F,11,175.0,4617,M,1047395,EUR,1019001600,F,11,11,True,6.0,6.0,,,0.0,5.0,5.0,,3.0,,,,,,,,,32.0,15.0,6.9,3.0,0.0460501,30.42,4.051,7.0,,1,,0.05,0.18,0.14,,1.15,1.7,0.7,0.34,0.16,1.0,1.0,1.0,,,,,2.0,2.0,,2.0,,,,1.0,,,1.0,,0.034,-0.18,,,,,1.0,,,0.1612,,1.0,
14566867,away,PSV Eindhoven,Paul Wanner,paul-wanner,P. Wanner,M,10,186.0,3832,M,1146018,EUR,1135296000,M,10,10,True,9.0,9.0,,,0.0,3.0,3.0,,2.0,,1.0,,,,,,,23.0,17.0,6.7,2.0,0.10201,27.108,3.49052,2.0,,1,,0.06,0.0,0.14,,0.75,1.63,0.77,0.28,0.06,6.0,6.0,1.0,,1.0,,,,,,1.0,1.0,,,1.0,,1.0,,1.0,0.0356,-0.01,,,,,,,,,,,
14566867,away,PSV Eindhoven,Esmir Bajraktarević,esmir-bajraktarevic,E. Bajraktarević,F,19,175.0,6902,M,1136110,EUR,1110412800,F,19,19,True,9.0,7.0,2.0,,0.0,4.0,6.0,,1.0,,2.0,,,,,,,22.0,14.0,6.4,6.0,0.00151036,29.16,3.27239,3.0,,0,,-0.08,-0.1,0.0,,0.81,1.58,0.57,0.22,0.08,3.0,3.0,2.0,,1.0,,,1.0,,,1.0,,,,1.0,,,1.0,,,,,Esmir Bajraktarevic,,,,,,,,,
14566867,away,PSV Eindhoven,Myron Boadu,myron-boadu,M. Boadu,F,21,183.0,1722,M,856744,EUR,979430400,F,21,21,True,2.0,1.0,,,0.0,1.0,2.0,,,,1.0,,,,,,,10.0,6.0,6.3,3.0,0.00045822,27.504,1.35757,1.0,,1,,-0.17,0.04,-0.01,,0.28,0.67,0.26,0.12,0.03,,,,,1.0,,1.0,,,,1.0,,,,,,1.0,,,0.0072,-0.01,,,,,,,,,,,
14566867,away,PSV Eindhoven,Nick Olij,nick-olij,N. Olij,G,1,185.0,554,M,227192,EUR,807235200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566867,away,PSV Eindhoven,Tijn Smolenaars,tijn-smolenaars,T. Smolenaars,G,1,197.0,64,M,1445965,EUR,1109116800,G,51,51,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566867,away,PSV Eindhoven,Armando Obispo,armando-obispo,A. Obispo,D,4,184.0,451,M,825838,EUR,920592000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566867,away,PSV Eindhoven,Ryan Flamingo,ryan-flamingo,R. Flamingo,D,6,186.0,1605,M,1046960,EUR,1041292800,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ryan Flamingo,,,,,,,,,
14566867,away,PSV Eindhoven,Kiliann Sildillia,kiliann-sildillia,K. Sildillia,D,25,186.0,666,M,1014222,EUR,1021507200,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566867,away,PSV Eindhoven,Adamo Nagalo,adamo-nagalo,A. Nagalo,D,39,185.0,3454,M,1108094,EUR,1032652800,D,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adamo Nagalo,,,,,,,,,
