match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_errorLeadToAShot,stat_outfielderBlock,stat_accurateCross,stat_shotOffTarget,stat_totalOffside,stat_penaltyWon,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceMissed,stat_goalAssist,stat_lastManTackle,stat_penaltyFaced,stat_penaltyConceded
11352599,home,Burnley,Arijanet Murić,arijanet-muric,A. Murić,G,49,198,1886,M,888971,EUR,910396800,G,49,49,False,34.0,23.0,23.0,13.0,13.0,14.0,10.0,20.0,2.0,4.0,2.0,7.0,3.0,1.0,4.0,5.0,2.0,2.0,2.0,90.0,50.0,8.3,13.0,0.00596877,0,-0.3332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352599,home,Burnley,Lorenz Assignon,lorenz-assignon,L. Assignon,M,22,179,641,M,1009334,EUR,961632000,D,20,20,False,35.0,28.0,3.0,,7.0,10.0,21.0,29.0,,5.0,1.0,7.0,2.0,,,,,,,90.0,65.0,7.1,22.0,0.562462,1,,4.0,1.0,10.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0322,4.0,,,,,,,,,,,,,,,,,,
11352599,home,Burnley,Dara O'Shea,dara-oshea,D. O'Shea,D,26,188,660,M,856719,EUR,920505600,D,2,2,False,42.0,30.0,7.0,1.0,14.0,19.0,16.0,23.0,6.0,10.0,6.0,3.0,2.0,,,,,,,90.0,56.0,6.5,13.0,0.0126873,0,,,8.0,10.0,,,1.0,,,,2.0,2.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,
11352599,home,Burnley,Maxime Estève,maxime-esteve,M. Estève,D,5,192,1470,M,1117223,EUR,1022371200,D,33,33,False,36.0,28.0,4.0,1.0,13.0,15.0,15.0,21.0,2.0,6.0,2.0,3.0,2.0,,,,,,,90.0,48.0,6.9,8.0,0.0079614,0,,,2.0,4.0,,,,,,,2.0,2.0,,,2.0,,,Maxime Estève,,,1.0,,,,,,,,,,,,,,
11352599,home,Burnley,Charlie Taylor,charlie-taylor,C. Taylor,D,29,183,248,M,166381,EUR,748224000,D,3,3,False,61.0,53.0,3.0,1.0,19.0,23.0,36.0,45.0,2.0,2.0,1.0,6.0,,,,,,,,90.0,80.0,7.2,17.0,0.12609,1,,7.0,1.0,2.0,,,,,,,,,,1.0,1.0,0.0242,2.0,,,,,2.0,1.0,1.0,,,,,,,,,,,
11352599,home,Burnley,Vitinho,vitinho,Vitinho,D,2,175,3591,M,914477,EUR,932688000,M,22,22,False,21.0,14.0,,,1.0,1.0,13.0,21.0,,6.0,1.0,6.0,2.0,,,,,,,90.0,44.0,7.3,16.0,0.0803762,1,,1.0,2.0,9.0,,3.0,3.0,1.0,,1.0,,3.0,3.0,2.0,2.0,0.0233,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,
11352599,home,Burnley,Josh Cullen,cullen-josh,J. Cullen,M,24,175,875,M,792122,EUR,828835200,M,24,24,False,67.0,62.0,3.0,3.0,19.0,21.0,43.0,48.0,1.0,4.0,,10.0,3.0,,,,,,,90.0,81.0,7.4,10.0,0.322413,1,,2.0,3.0,6.0,1.0,1.0,,,,1.0,2.0,,,,1.0,0.0305,,,,,1.0,,,,,True,,,,,,,,,
11352599,home,Burnley,Sander Berge,sander-berge,S. Berge,M,16,195,2096,M,793167,EUR,887414400,M,16,16,False,66.0,58.0,2.0,1.0,10.0,14.0,48.0,52.0,4.0,7.0,1.0,3.0,1.0,,,,,,,90.0,76.0,7.3,11.0,0.0981459,1,,,2.0,4.0,,,2.0,,,1.0,1.0,2.0,2.0,1.0,,0.0319,1.0,,,,,,,,,,,,,,,,,,
11352599,home,Burnley,Jacob Bruun Larsen,jacob-bruun-larsen,J. B. Larsen,M,7,183,710,M,809276,EUR,906163200,M,34,34,False,41.0,34.0,2.0,1.0,7.0,11.0,29.0,35.0,,1.0,,5.0,,,,,,,,69.0,59.0,7.3,15.0,0.682658,3,,5.0,1.0,6.0,1.0,,5.0,1.0,,1.0,,,,,,1.0045,1.0,,,,,2.0,,1.0,,,2.0,1.0,1.0312,,,,,,
11352599,home,Burnley,David Datro Fofana,david-datro-fofana,D. D. Fofana,F,15,181,7910,M,1090458,EUR,1040515200,F,23,23,False,12.0,9.0,,,4.0,5.0,5.0,7.0,1.0,3.0,1.0,4.0,1.0,,,,,,,88.0,26.0,7.1,10.0,0.0298186,3,,,,6.0,,2.0,3.0,1.0,1.0,,,,,3.0,2.0,1.0656,1.0,,,,,,2.0,1.0,,,1.0,1.0,0.6754,datro_9,1.0,,,,
11352599,home,Burnley,Wilson Odobert,wilson-odobert,W. Odobert,F,28,182,4519,M,1142679,EUR,1101600000,F,47,47,False,29.0,19.0,1.0,,2.0,7.0,17.0,23.0,2.0,3.0,1.0,5.0,1.0,,,,,,,90.0,44.0,7.3,17.0,0.273621,4,,1.0,,4.0,,3.0,1.0,,1.0,1.0,,,,2.0,,0.4741,3.0,,,,,,2.0,,,,1.0,,0.0254,,1.0,1.0,,,
11352599,home,Burnley,Zeki Amdouni,zeki-amdouni,Z. Amdouni,F,25,183,2739,M,990550,EUR,975888000,F,25,25,True,8.0,7.0,1.0,1.0,2.0,2.0,5.0,6.0,,,,1.0,,,,,,,,20.0,12.0,6.7,2.0,0.0186159,2,,,2.0,6.0,1.0,,1.0,,,,,,,,2.0,0.0861,,,,,,,,,,,2.0,,0.4087,,,,,,
11352599,home,Burnley,Lyle Foster,foster-lyle,L. Foster,F,9,180,7126,M,901907,EUR,967939200,F,17,17,True,4.0,1.0,,,,1.0,1.0,3.0,3.0,3.0,1.0,,,,,,,,,15.0,5.0,6.6,3.0,0.00047738,0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11352599,home,Burnley,Josh Brownhill,josh-brownhill,J. Brownhill,M,8,179,817,M,358394,EUR,819331200,M,8,8,True,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,8.0,2.0,6.5,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352599,home,Burnley,James Trafford,james-trafford,J. Trafford,G,1,197,21722,M,980643,EUR,1034208000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352599,home,Burnley,Hjalmar Ekdal,hjalmar-ekdal,H. Ekdal,D,18,187,549,M,875360,EUR,908928000,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352599,home,Burnley,Jack Cork,jack-cork,J. Cork,M,,185,85,M,20993,EUR,614736000,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352599,home,Burnley,Manuel Benson,manuel-benson,M. Benson,M,14,166,3203,M,552632,EUR,859507200,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352599,home,Burnley,Jóhann Guðmundsson,johann-gudmundsson,J. Guðmundsson,M,7,186,451,M,49805,EUR,656985600,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352599,home,Burnley,Jay Rodriguez,jay-rodriguez,J. Rodriguez,F,16,185,305,M,26989,EUR,617673600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352599,away,Brentford,Mark Flekken,mark-flekken,M. Flekken,G,1,194,2856,M,171919,EUR,739929600,G,1,1,False,59.0,35.0,48.0,24.0,15.0,18.0,20.0,41.0,,1.0,1.0,14.0,,,3.0,4.0,,2.0,2.0,90.0,66.0,7.7,24.0,0.0128025,0,0.1407,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,
11352599,away,Brentford,Zanka,zanka,Zanka,D,,189,466,M,26404,EUR,640828800,D,13,13,False,39.0,25.0,6.0,2.0,17.0,21.0,8.0,19.0,4.0,4.0,6.0,7.0,,,,,,,,90.0,52.0,6.7,15.0,0.0270083,0,,1.0,3.0,5.0,1.0,,,,,,2.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
11352599,away,Brentford,Kristoffer Ajer,kristoffer-ajer,K. Ajer,D,20,196,1144,M,576384,EUR,892771200,D,20,20,False,23.0,14.0,2.0,1.0,5.0,10.0,10.0,15.0,3.0,7.0,1.0,4.0,,,,,,,,90.0,43.0,7.8,13.0,0.0288983,1,,2.0,,,,,,,,,2.0,4.0,3.0,1.0,,0.0572,,,,,1.0,1.0,,,,,1.0,1.0,0.5056,,,,,,
11352599,away,Brentford,Nathan Collins,nathan-collins,N. Collins,D,22,193,1556,M,958916,EUR,988588800,D,22,22,False,38.0,22.0,10.0,3.0,16.0,18.0,6.0,20.0,3.0,12.0,3.0,5.0,3.0,,,,,,,90.0,57.0,7.3,16.0,0.0435025,1,,,3.0,3.0,,,1.0,1.0,,1.0,,5.0,3.0,,,0.0261,,,,,2.0,,,1.0,,,,,,,,,,,
11352599,away,Brentford,Mads Roerslev,mads-roerslev,M. Roerslev,D,2,184,428,M,826057,EUR,930182400,M,30,30,False,14.0,11.0,2.0,2.0,8.0,8.0,3.0,7.0,,8.0,1.0,2.0,3.0,,,,,,,59.0,33.0,7.2,6.0,0.00145002,0,,1.0,,1.0,,1.0,,,,,1.0,5.0,4.0,1.0,,,,Mads,Roerslev,,,,,,,,,,,,,,,,
11352599,away,Brentford,Frank Onyeka,frank-onyeka,F. Onyeka,M,16,183,4631,M,885864,EUR,883612800,M,15,15,False,10.0,6.0,4.0,2.0,4.0,5.0,2.0,6.0,,2.0,2.0,4.0,1.0,,,,,,,59.0,18.0,6.7,5.0,0.0016263,0,,1.0,1.0,3.0,1.0,,,,,,2.0,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,
11352599,away,Brentford,Mathias Jensen,mathias-jensen,M. Jensen,M,8,180,1047,M,799251,EUR,820454400,M,8,8,False,17.0,13.0,2.0,1.0,10.0,13.0,5.0,9.0,2.0,13.0,2.0,5.0,1.0,,,,,,,79.0,46.0,7.3,12.0,0.0767691,0,,5.0,,7.0,3.0,1.0,3.0,2.0,,,1.0,8.0,4.0,1.0,2.0,,2.0,,,,1.0,2.0,,,,,,,,,,,,,
11352599,away,Brentford,Vitaly Janelt,vitaly-janelt,V. Janelt,M,27,184,1191,M,814873,EUR,894758400,M,27,27,False,26.0,17.0,4.0,2.0,13.0,18.0,5.0,9.0,1.0,1.0,2.0,4.0,,,,,,,,80.0,34.0,6.5,9.0,0.0296055,0,,1.0,,3.0,,,,,,,2.0,,,,3.0,,,,,,,1.0,,,,,,,,,,,,,
11352599,away,Brentford,Sergio Reguilón,sergio-reguilon,S. Reguilón,D,,178,5856,M,858195,EUR,850694400,M,12,12,False,,,,,,,,,,,,,,,,,,,,8.0,1.0,3.0,,,0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,sergio_regui,,,,,1.0
11352599,away,Brentford,Ivan Toney,ivan-toney,I. Toney,F,17,185,12673,M,290927,EUR,826934400,F,17,17,False,23.0,9.0,1.0,,3.0,5.0,6.0,19.0,8.0,13.0,3.0,2.0,4.0,,,,,,,90.0,48.0,7.2,24.0,0.00559398,3,,1.0,12.0,20.0,,1.0,1.0,,1.0,,,1.0,1.0,6.0,7.0,0.562,1.0,,,,,,1.0,,,True,2.0,,0.0589,ivantoney,1.0,,,,
11352599,away,Brentford,Yoane Wissa,yoane-wissa,Y. Wissa,F,9,176,50158,M,805123,EUR,841708800,F,11,11,False,5.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,,3.0,1.0,,,,,,,80.0,16.0,6.3,7.0,0.0109579,1,,,1.0,3.0,,1.0,1.0,,,,1.0,,,4.0,,0.3771,,,,,,,,,,,1.0,,0.0206,yowissa,1.0,,,,
11352599,away,Brentford,Keane Lewis-Potter,keane-lewis-potter,K. Lewis-Potter,D,23,170,1089,M,972421,EUR,982800000,F,23,23,True,7.0,6.0,1.0,,2.0,2.0,4.0,6.0,1.0,1.0,3.0,,,,,,,,,31.0,14.0,7.2,2.0,0.345808,3,,1.0,,,,,,,1.0,2.0,,,,,,0.1409,1.0,,,,,,,,,,1.0,,0.0817,,,,,,
11352599,away,Brentford,Yehor Yarmolyuk,yarmoliuk-yehor,Y. Yarmolyuk,M,18,180,2555,M,1031258,EUR,1078099200,M,33,33,True,13.0,9.0,,,4.0,5.0,5.0,10.0,1.0,4.0,,3.0,,,,,,,,31.0,24.0,6.7,8.0,0.00205378,0,,2.0,2.0,3.0,,,2.0,1.0,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11352599,away,Brentford,Neal Maupay,neal-maupay,N. Maupay,F,17,171,2370,M,268903,EUR,839980800,F,7,7,True,7.0,6.0,1.0,1.0,4.0,4.0,2.0,3.0,,,,1.0,,,,,,,,11.0,10.0,6.6,2.0,0.00289603,0,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,
11352599,away,Brentford,Bryan Mbeumo,bryan-mbeumo,B. Mbeumo,M,19,173,110440,M,927083,EUR,933984000,M,19,19,True,8.0,5.0,,,2.0,3.0,4.0,8.0,,1.0,,3.0,1.0,,,,,,,10.0,12.0,6.7,5.0,0.0321989,0,,3.0,,1.0,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,bryan_m19,,,,,
11352599,away,Brentford,Shandon Baptiste,shandon-baptiste,S. Baptiste,M,26,180,115,M,892111,EUR,891993600,M,26,26,True,3.0,3.0,,,2.0,2.0,3.0,4.0,,,,,,,,,,,,10.0,8.0,7.0,2.0,0.0764306,0,,3.0,2.0,4.0,,,1.0,,1.0,,,,,,1.0,,2.0,,,,,2.0,,,,,,,,,,1.0,,,
11352599,away,Brentford,Thomas Strakosha,thomas-strakosha,T. Strakosha,G,1,191,1714,M,227212,EUR,795571200,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352599,away,Brentford,Kim Ji-Soo,kim-ji-soo,K. Ji-Soo,D,5,192,1312,M,1185061,EUR,1103846400,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Kim Ji-Soo,,,,,,,,,,,,,,,,,
11352599,away,Brentford,Mikkel Damsgaard,damsgaard-mikkel,M. Damsgaard,M,24,180,3593,M,907072,EUR,962582400,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352599,away,Brentford,Saman Ghoddos,saman-ghoddos,S. Ghoddos,M,7,177,2079,M,548050,EUR,747273600,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
