match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_interceptionWon,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,player_sofascoreId,captain,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed,stat_goals,stat_errorLeadToAShot,stat_hitWoodwork
12421206,home,RC Sporting Charleroi,Nikola Štulić,,,nikola-stulic,N. Štulić,F,9,188.0,1224,M,1029748,EUR,999907200,F,19,19,False,26.0,20.0,,,0.0,5.0,5.0,15.0,21.0,3.0,5.0,1.0,3.0,,,,,90.0,38.0,6.8,12.0,0.108806,1,,,11.0,,2.0,,,2.0,2.0,2.0,5.0,,,1.0,0.092,0.102,,2.0,,,,,,,,2.0,,,,
12421206,home,RC Sporting Charleroi,Antoine Bernier,,,antoine-bernier,A. Bernier,M,17,170.0,106,M,834261,EUR,873849600,F,17,17,True,8.0,6.0,,,0.0,1.0,1.0,5.0,7.0,,2.0,,2.0,,,,,20.0,14.0,6.6,6.0,0.00387083,0,,,3.0,,2.0,1.0,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
12421206,home,RC Sporting Charleroi,Stelios Andreou,,,andreou-stelios,S. Andreou,D,5,187.0,339,M,994282,EUR,1027468800,D,21,21,True,3.0,1.0,2.0,,0.0,1.0,1.0,,2.0,,1.0,3.0,1.0,,,,,13.0,7.0,6.6,2.0,8.11e-06,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12421206,home,RC Sporting Charleroi,Martin Delavallée,,,martin-delavalee,M. Delavallée,G,55,185.0,123,M,1141106,EUR,1079568000,G,55,55,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421206,home,RC Sporting Charleroi,Mardochee Nzita,,,mardochee-nzita,M. Nzita,D,24,178.0,111,M,990726,EUR,951350400,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421206,home,RC Sporting Charleroi,Amine Boukamir,Amine Boukamir,,amine-boukamir,A. Boukamir,M,56,172.0,456,M,1469056,EUR,1161475200,M,56,56,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421206,home,RC Sporting Charleroi,Etienne Camara,Etienne Camara,,etienne-camara,E. Camara,M,5,190.0,290,M,1097542,EUR,1048982400,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421206,home,RC Sporting Charleroi,Quentin Benaets,,,quentin-benaets,Q. Benaets,F,43,,30,M,1396504,EUR,1061769600,F,43,43,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421206,home,RC Sporting Charleroi,Raymond Asante,,,raymond-asante,R. Asante,F,20,186.0,138,M,1414276,EUR,1085616000,F,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421206,home,RC Sporting Charleroi,Oday Dabbagh,,,oday-dabbagh,O. Dabbagh,F,98,182.0,6574,M,920458,EUR,912643200,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421206,away,Cercle Brugge,Maxime Delanghe,,,maxime-delanghe,M. Delanghe,G,21,189.0,144,M,909953,EUR,990576000,G,21,21,False,28.0,8.0,24.0,4.0,0.0,5.0,5.0,3.0,23.0,,,,7.0,1.0,2.0,,,90.0,35.0,6.5,20.0,0.00426228,0,0.2082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421206,away,Cercle Brugge,Ibrahim Diakité,Ibrahim Diakité,,ibrahim-diakite,I. Diakité,D,2,178.0,2182,M,1168646,EUR,1067558400,D,2,2,False,48.0,40.0,7.0,2.0,0.0,18.0,21.0,22.0,27.0,,4.0,1.0,2.0,,,,,90.0,63.0,6.9,11.0,0.0186106,1,,,4.0,1.0,1.0,2.0,2.0,2.0,2.0,,2.0,1.0,,1.0,0.0614,0.2209,,,,,,,,,,,,,,
12421206,away,Cercle Brugge,Christiaan Ravych,,,ravych-christiaan,C. Ravych,D,66,187.0,206,M,1191212,EUR,1027987200,D,66,66,False,34.0,26.0,5.0,1.0,0.0,17.0,20.0,9.0,14.0,,2.0,3.0,4.0,,,,,71.0,39.0,6.4,8.0,0.00318923,0,,,2.0,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12421206,away,Cercle Brugge,Edgaras Utkus,,,edgaras-utkus,E. Utkus,D,3,190.0,321,M,921180,EUR,961632000,D,3,3,False,52.0,46.0,6.0,2.0,0.0,28.0,31.0,18.0,21.0,7.0,10.0,4.0,7.0,,,,,90.0,72.0,7.2,9.0,0.00738,2,,,4.0,,,3.0,3.0,3.0,,1.0,3.0,2.0,,,0.0927,,,,1.0,,,,,,1.0,,,,1.0,
12421206,away,Cercle Brugge,Erick Nunes,,,erick-nunes,E. Nunes,M,8,180.0,148,M,1894087,EUR,1078012800,M,8,8,False,22.0,17.0,3.0,1.0,0.0,2.0,3.0,16.0,24.0,1.0,7.0,,5.0,,,,,85.0,60.0,6.8,15.0,0.0380873,0,,5.0,7.0,2.0,3.0,4.0,1.0,3.0,1.0,1.0,2.0,,1.0,,,,,,,,,,1.0,,,,,,,
12421206,away,Cercle Brugge,Abu Francis,,,francis-abu,A. Francis,M,17,182.0,1501,M,988801,EUR,988329600,M,17,17,False,49.0,41.0,4.0,1.0,1.0,17.0,17.0,24.0,32.0,4.0,10.0,2.0,13.0,,,,,90.0,68.0,7.2,13.0,0.195006,0,,,8.0,,1.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,,,,1.0,3.0,,,,,,,,,,,,
12421206,away,Cercle Brugge,Hannes Van Der Bruggen,,,hannes-van-der-bruggen,H. V. D. Bruggen,M,28,180.0,73,M,94290,EUR,733622400,M,28,28,False,48.0,37.0,4.0,,0.0,12.0,13.0,25.0,35.0,6.0,8.0,3.0,5.0,,,,,90.0,72.0,8.2,16.0,0.0617636,3,,,1.0,,1.0,1.0,1.0,5.0,,,1.0,4.0,1.0,1.0,0.3092,0.0697,3.0,,,1.0,,,,,2.0,,,,,1.0
12421206,away,Cercle Brugge,Gary Magnee,,,magnee-gary,G. Magnee,M,15,173.0,149,M,990265,EUR,939686400,M,15,15,False,35.0,28.0,5.0,2.0,0.0,11.0,14.0,18.0,28.0,,1.0,2.0,10.0,,,,,85.0,58.0,6.8,15.0,0.20605,1,,7.0,3.0,,2.0,,,,,,1.0,1.0,1.0,,0.0265,,1.0,1.0,,,,,1.0,,1.0,,,,,
12421206,away,Cercle Brugge,Thibo Somers,,,somers-thibo,T. Somers,F,24,183.0,225,M,1002804,EUR,921542400,F,34,34,False,24.0,16.0,,,0.0,1.0,2.0,15.0,27.0,3.0,5.0,1.0,4.0,,,,,90.0,46.0,7.2,21.0,0.0357572,2,,5.0,8.0,1.0,3.0,,,3.0,,1.0,5.0,,2.0,1.0,0.7151,0.8218,1.0,,,,,True,,,1.0,,1.0,1.0,,
12421206,away,Cercle Brugge,Felipe Augusto,Felipe Augusto,,felipe-augusto,F. Augusto,F,99,187.0,1398,M,1106681,EUR,1077062400,F,10,10,False,14.0,10.0,,,0.0,1.0,1.0,9.0,13.0,3.0,5.0,,1.0,,,,,90.0,28.0,6.6,11.0,0.0168929,2,,,8.0,1.0,6.0,,,3.0,,1.0,2.0,,2.0,1.0,0.1556,0.1494,,,,,,,,,1.0,1.0,,,,
12421206,away,Cercle Brugge,Kazeem Olaigbe,,,kazeem-olaigbe,K. Olaigbe,F,70,178.0,763,M,1004346,EUR,1041465600,F,19,19,False,28.0,21.0,,,0.0,6.0,8.0,16.0,21.0,1.0,4.0,,7.0,,,,,63.0,44.0,6.9,15.0,0.453127,1,,1.0,8.0,1.0,7.0,,,1.0,,1.0,,1.0,3.0,1.0,0.0168,0.0193,1.0,2.0,,,,,1.0,1.0,,,,,,
12421206,away,Cercle Brugge,Alan Minda,,,minda-alan,A. Minda,F,27,171.0,2590,M,1122552,EUR,1052870400,F,11,11,True,11.0,10.0,1.0,,0.0,4.0,4.0,6.0,7.0,,3.0,,1.0,,,,,27.0,18.0,6.6,4.0,0.0659112,0,,,3.0,,5.0,,,,,,,,3.0,,,,1.0,1.0,,,,,,,,,,,,
12421206,away,Cercle Brugge,Emmanuel Kakou,Emmanuel Kakou,,emmanuel-kakou,E. Kakou,D,5,,182,M,1847412,EUR,1120089600,D,90,90,True,16.0,13.0,2.0,1.0,0.0,6.0,6.0,7.0,10.0,,,,1.0,,,,,19.0,18.0,6.4,4.0,0.0060013,0,,,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12421206,away,Cercle Brugge,Flávio Nazinho,,,nazinho-flavio,F. Nazinho,D,20,180.0,637,M,1006113,EUR,1058659200,D,20,20,True,4.0,2.0,1.0,,0.0,1.0,1.0,2.0,6.0,,,1.0,1.0,,,,,10.0,12.0,6.6,4.0,0.0241497,0,,3.0,2.0,,,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,,
12421206,away,Cercle Brugge,Malamine Efekele,,,efekele-malamine,M. Efekele,M,21,180.0,214,M,1385508,EUR,1090195200,F,7,7,True,1.0,,,,0.0,,1.0,,1.0,,,,1.0,,,,,10.0,4.0,6.5,3.0,4.049e-05,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421206,away,Cercle Brugge,Eloy Room,,,eloy-room,E. Room,G,,188.0,180,M,40859,EUR,602726400,G,89,89,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421206,away,Cercle Brugge,Dalangunypole Gomis,,,dalangunypole-gomis,D. Gomis,D,4,184.0,49,M,1514298,EUR,1088380800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421206,away,Cercle Brugge,Senna Miangue,Senna,Miangue,senna-miangue,S. Miangue,D,18,195.0,115,M,827573,EUR,855100800,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421206,away,Cercle Brugge,Alama Bayo,Alama Bayo,,alama-bayo,A. Bayo,M,22,181.0,107,M,1520808,EUR,1138838400,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421206,away,Cercle Brugge,Nils De Wilde,,,de-wilde-nils,N. D. Wilde,M,27,182.0,74,M,1101701,EUR,1043625600,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
