match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_aerialLost,stat_interceptionWon,stat_totalCross,stat_outfielderBlock,stat_penaltyConceded,stat_accurateCross,stat_wasFouled,stat_keyPass,captain,stat_dispossessed,stat_errorLeadToAShot,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_penaltyWon,stat_totalOffside,stat_penaltyMiss
13981471,home,Juventus,Michele Di Gregorio,,,michele-di-gregorio,M. Di Gregorio,G,16,187.0,8129,M,L'UomoTigre,844609,EUR,869961600,G,16,16,False,29.0,21.0,14.0,6.0,0.0,18.0,19.0,3.0,10.0,1.0,5.0,1.0,2.0,1.0,4.0,1.0,90.0,39.0,7.4,8.0,0.00049543,0.2742,0,1.285,-0.02,0.0,0.19,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981471,home,Juventus,Federico Gatti,Federico Gatti,,federico-gatti,F. Gatti,D,4,190.0,4940,M,FedericoGatti,1128063,EUR,898646400,D,4,4,False,55.0,48.0,4.0,1.0,0.0,28.0,29.0,20.0,26.0,,4.0,,,,,,90.0,63.0,6.5,8.0,0.012904,,4,,0.08,0.08,-0.01,,2.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,0.7528,0.8335,0.08,,,,,,,,,,,,,,,,,
13981471,home,Juventus,Daniele Rugani,,,daniele-rugani,D. Rugani,D,24,188.0,2117,M,,139273,EUR,775440000,D,24,24,False,57.0,52.0,4.0,1.0,0.0,37.0,39.0,15.0,18.0,5.0,1.0,,,,,,86.0,65.0,6.9,5.0,0.0258928,,0,,0.16,0.15,0.19,,2.0,3.0,2.0,,,,,,,,,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,
13981471,home,Juventus,Lloyd Kelly,,,lloyd-kelly,L. Kelly,D,6,191.0,3053,M,,865167,EUR,907632000,D,6,6,False,54.0,52.0,3.0,1.0,0.0,31.0,31.0,21.0,23.0,4.0,2.0,,,,,,90.0,63.0,6.1,4.0,0.0123128,,0,,-0.06,0.22,-0.29,,1.0,5.0,1.0,,,,,,,,1.0,3.0,,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,
13981471,home,Juventus,Pierre Kalulu,,,pierre-kalulu,P. Kalulu,D,15,183.0,6630,M,Kalulujr_,965330,EUR,960163200,M,15,15,False,45.0,35.0,2.0,,0.0,21.0,24.0,14.0,21.0,1.0,3.0,,,,,,90.0,63.0,7.1,14.0,0.119917,,1,,0.45,0.16,0.0,,1.0,2.0,2.0,1.0,,1.0,,,,,1.0,1.0,0.0303,,-0.22,,,4.0,,,2.0,1.0,4.0,,,,,,,,,
13981471,home,Juventus,Weston McKennie,,,weston-mckennie,W. McKennie,M,22,185.0,7292,M,west.mckennie,881931,EUR,904262400,M,22,22,False,26.0,22.0,1.0,1.0,0.0,8.0,9.0,14.0,17.0,1.0,2.0,,,,,,90.0,38.0,6.5,11.0,0.0298273,,2,,0.14,0.27,-0.02,,,1.0,,,,2.0,,,,,2.0,2.0,0.1655,,-0.57,,,1.0,,,,,2.0,,,,,,,,,
13981471,home,Juventus,Manuel Locatelli,,,manuel-locatelli,M. Locatelli,M,5,185.0,8228,M,locamanuel73,363860,EUR,884217600,M,5,5,False,78.0,75.0,6.0,3.0,0.0,28.0,28.0,47.0,50.0,,4.0,,,,,,90.0,89.0,7.4,6.0,0.0824138,,1,,0.6,0.16,-0.16,,1.0,4.0,4.0,1.0,,1.0,,,1.0,,2.0,2.0,0.067,,-0.21,,2.0,,,,,2.0,2.0,True,1.0,1.0,,,,,,
13981471,home,Juventus,Andrea Cambiaso,,,cambiaso-andrea,A. Cambiaso,D,27,181.0,7318,M,andrea_cambiaso,917048,EUR,951004800,M,27,27,False,48.0,45.0,3.0,3.0,0.0,17.0,18.0,28.0,30.0,,4.0,,,,,,90.0,55.0,6.8,7.0,0.0231169,,1,,-0.09,0.07,0.15,,,,,,,,1.0,,,,1.0,,0.0217,0.0277,-0.03,,1.0,3.0,,,,,,,,,,,,,,
13981471,home,Juventus,Francisco Conceição,,,francisco-conceicao,F. Conceição,F,7,170.0,19864,M,FConceicao_7,979222,EUR,1039824000,F,7,7,False,26.0,23.0,,,0.0,8.0,10.0,15.0,16.0,,2.0,,,,,,69.0,45.0,7.3,10.0,0.121959,,0,,0.48,0.39,-0.01,,,5.0,4.0,1.0,,,,,1.0,1.0,,,,,,1.0,1.0,6.0,,,2.0,2.0,1.0,,1.0,,3.0,1.0,,,,
13981471,home,Juventus,Kenan Yıldız,Kenan Yıldız,,yildiz-kenan,K. Yıldız,M,10,187.0,82614,M,KenanYıldız,1149011,EUR,1115164800,F,10,10,False,26.0,23.0,1.0,,0.0,6.0,7.0,17.0,19.0,,,,,,,,69.0,43.0,6.7,12.0,0.0982533,,1,,0.08,0.05,-0.02,,1.0,4.0,4.0,,,,,1.0,,,1.0,1.0,0.0356,,-0.09,,,6.0,,,1.0,1.0,,,1.0,,4.0,2.0,,,,
13981471,home,Juventus,Jonathan David,,,jonathan-david,J. David,F,30,180.0,21023,M,jodavid,935564,EUR,947808000,F,30,30,False,9.0,9.0,,,0.0,5.0,5.0,4.0,4.0,,1.0,,,,,,69.0,17.0,6.3,5.0,0.0705354,,0,,0.01,0.14,0.0,,1.0,4.0,2.0,,,,,,,,5.0,1.0,,,,3.0,,,,,,,2.0,,,,1.0,1.0,,,,
13981471,home,Juventus,Khéphren Thuram,,,khephren-thuram,K. Thuram,M,19,191.0,11655,M,k_thuram,904832,EUR,985564800,M,19,19,True,13.0,11.0,,,0.0,8.0,8.0,3.0,5.0,,2.0,,,,,,21.0,16.0,6.5,2.0,0.00147057,,1,,-0.09,0.1,0.13,,,2.0,1.0,,,1.0,,,1.0,1.0,,,0.0228,,-0.25,2.0,1.0,,,,,,,,,,,,,,,
13981471,home,Juventus,Loïs Openda,,,lois-openda,L. Openda,F,20,177.0,15661,M,l_openda,835480,EUR,950659200,F,20,20,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,,,21.0,7.0,6.5,3.0,0.00011405,,1,,-0.04,-0.02,-0.01,,,1.0,2.0,,,1.0,,,,,2.0,1.0,0.0339,,-0.12,,,,,,,2.0,,,,,,,,,,
13981471,home,Juventus,Dušan Vlahović,,,dusan-vlahovic,D. Vlahović,F,9,190.0,43057,M,DV9,832208,EUR,949017600,F,9,9,True,4.0,2.0,1.0,1.0,0.0,,,2.0,4.0,,1.0,,,,,,21.0,6.0,6.4,2.0,0.00176603,,0,,-0.04,,0.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
13981471,home,Juventus,Filip Kostić,,,filip-kostic,F. Kostić,M,18,184.0,7055,M,filipkostic,126588,EUR,720576000,M,18,18,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,,,,4.0,7.0,,3.0,0.00068918,,0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
13981471,home,Juventus,Carlo Pinsoglio,,,carlo-pinsoglio,C. Pinsoglio,G,23,194.0,2090,M,,46420,EUR,637545600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981471,home,Juventus,Mattia Perin,,,mattia-perin,M. Perin,G,1,188.0,3256,M,,79645,EUR,721353600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981471,home,Juventus,Pedro Felipe,,,pedro-felipe,P. Felipe,D,66,190.0,449,M,,1485292,EUR,1085270400,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981471,home,Juventus,João Mário,,,joao-mario,J. Mário,D,17,178.0,3148,M,,902031,EUR,946857600,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981471,home,Juventus,Vasilije Adžić,Vasilije,Adžić,vasilije-adzic,V. Adžić,M,17,187.0,5124,M,,1149288,EUR,1147392000,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981471,home,Juventus,Edon Zhegrova,,,edon-zhegrova,E. Zhegrova,M,11,181.0,9820,M,edonzhegrova10,887766,EUR,922838400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981471,home,Juventus,Teun Koopmeiners,,,teun-koopmeiners,T. Koopmeiners,M,8,183.0,6981,M,teunkoopmeiners,803033,EUR,888624000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981471,away,Milan,Mike Maignan,,,mike-maignan,M. Maignan,G,16,190.0,15444,M,MMaignan,191210,EUR,804729600,G,16,16,False,41.0,38.0,10.0,7.0,0.0,38.0,39.0,,2.0,,6.0,1.0,2.0,,3.0,,90.0,51.0,8.1,3.0,0.00013421,0.5031,0,0.8612,0.07,0.0,0.22,0.42,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,True,,,,,,,,
13981471,away,Milan,Fikayo Tomori,,,fikayo-tomori,F. Tomori,D,23,185.0,7146,M,fikayotomori,788255,EUR,882489600,D,23,23,False,52.0,47.0,4.0,3.0,0.0,30.0,31.0,17.0,21.0,5.0,1.0,,,,,,90.0,63.0,7.1,6.0,0.0152425,,0,,0.12,0.03,0.28,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
13981471,away,Milan,Matteo Gabbia,,,matteo-gabbia,M. Gabbia,D,46,185.0,3401,M,,826195,EUR,940464000,D,46,46,False,59.0,53.0,6.0,3.0,0.0,39.0,40.0,14.0,19.0,9.0,4.0,,,,,,90.0,70.0,7.3,6.0,0.0107467,,0,,0.02,0.06,0.43,,2.0,,2.0,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,
13981471,away,Milan,Strahinja Pavlović,,,strahinja-pavlovic,S. Pavlović,D,31,194.0,8727,M,strahinjapavlovic,965893,EUR,990662400,D,31,31,False,58.0,55.0,1.0,1.0,0.0,34.0,34.0,21.0,24.0,4.0,1.0,,,,,,90.0,69.0,6.9,5.0,0.107485,,0,,0.25,0.11,0.19,,1.0,4.0,1.0,,,,,,,,1.0,2.0,,,,2.0,,1.0,,,1.0,,1.0,,,,,,,,,
13981471,away,Milan,Alexis Saelemaekers,,,alexis-saelemaekers,A. Saelemaekers,M,56,180.0,7592,M,AS56,901891,EUR,930441600,M,56,56,False,27.0,23.0,2.0,1.0,0.0,10.0,11.0,13.0,16.0,1.0,3.0,,,,,,90.0,47.0,6.8,8.0,0.00986477,,1,,-0.15,0.01,0.21,,,2.0,4.0,1.0,,1.0,,,2.0,2.0,1.0,,0.0096,,-0.14,,1.0,1.0,,,,2.0,1.0,,1.0,,,,,,,
13981471,away,Milan,Youssouf Fofana,,,youssouf-fofana,Y. Fofana,M,19,185.0,6182,M,YFofana19_,945062,EUR,915926400,M,19,19,False,17.0,16.0,1.0,1.0,0.0,9.0,10.0,7.0,7.0,,3.0,,,,,,63.0,28.0,6.6,3.0,0.00714286,,2,,-0.03,0.1,-0.1,,,6.0,5.0,2.0,,1.0,1.0,,2.0,1.0,1.0,2.0,0.1175,0.0121,-0.13,1.0,,,,,,2.0,,,1.0,,1.0,1.0,,,,
13981471,away,Milan,Luka Modrić,,,luka-modric,L. Modrić,M,14,173.0,354764,M,LModric10,15466,EUR,495072000,M,14,14,False,76.0,68.0,10.0,6.0,0.0,32.0,32.0,36.0,44.0,2.0,4.0,,,,,,90.0,87.0,7.8,10.0,0.418594,,0,,0.48,0.2,0.24,,1.0,2.0,3.0,1.0,,,,,,,,,,,,1.0,,2.0,,,,1.0,2.0,,,,1.0,1.0,1.0,,,
13981471,away,Milan,Adrien Rabiot,,,adrien-rabiot,A. Rabiot,M,12,191.0,11335,M,adrienrabiot_25,250737,EUR,796867200,M,12,12,False,38.0,36.0,,,0.0,12.0,13.0,24.0,25.0,3.0,1.0,,,,,,90.0,52.0,6.6,9.0,0.0139461,,1,,0.01,0.1,-0.01,,,2.0,1.0,,,1.0,,,1.0,,2.0,1.0,0.0297,,-0.1,,,2.0,,,,,1.0,,1.0,,,,,,,
