match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_shotOffTarget,stat_interceptionWon,stat_challengeLost,stat_wasFouled,stat_keyPass,stat_accurateCross,stat_totalContest,stat_bigChanceCreated,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_totalOffside,captain,stat_goals,stat_wonContest,stat_penaltyWon,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_goalsPrevented,stat_dispossessed,stat_penaltyConceded
12764271,home,Inter,Marcus Thuram,marcus-thuram,M. Thuram,F,9,192,25604,M,m_thuram,791702,EUR,870825600,F,9,9,False,13.0,10.0,,,0.0,2.0,2.0,8.0,11.0,3.0,,,60.0,25.0,8.3,6.0,0.241208,1,,1.0,3.0,2.0,10.0,,1.0,,,1.0,,1.0,0.0425,0.0471,,,,,,3.0,1.0,,3.0,1.0,,3.0,,,,3.0,1.0,,,,,,,,
12764271,home,Inter,Carlos Augusto,carlos-augusto,C. Augusto,D,30,184,7421,M,,929199,EUR,915667200,D,30,30,True,31.0,30.0,1.0,1.0,0.0,17.0,17.0,13.0,14.0,2.0,,,31.0,35.0,6.9,2.0,0.105537,0,,,1.0,1.0,2.0,,,2.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12764271,home,Inter,Davide Frattesi,davide-frattesi,D. Frattesi,M,16,178,5645,M,davidefrrattesi_22,835600,EUR,937958400,M,16,16,True,10.0,8.0,,,0.0,3.0,3.0,5.0,7.0,,,,31.0,15.0,6.6,2.0,0.00271252,1,,,,4.0,2.0,,,,,1.0,1.0,3.0,0.0598,,,,,1.0,1.0,,,,1.0,,,,,,,1.0,,1.0,,,,,,,
12764271,home,Inter,Marko Arnautović,marko-arnautovic,M. Arnautović,F,89,192,8617,M,m.arnautovic7,21927,EUR,608947200,F,8,8,True,10.0,9.0,,,0.0,2.0,2.0,7.0,8.0,3.0,,,30.0,13.0,6.0,1.0,0.100394,2,,1.0,1.0,2.0,1.0,2.0,,,,,,,0.4585,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
12764271,home,Inter,Matteo Darmian,matteo-darmian,M. Darmian,M,36,182,3793,M,,19352,EUR,628560000,D,36,36,True,18.0,15.0,,,0.0,3.0,3.0,12.0,15.0,1.0,,,14.0,22.0,7.1,3.0,0.0299443,1,,,,1.0,,,,,,,,,0.1027,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,
12764271,home,Inter,Giacomo De Pieri,giacomo-de-pieri,G. D. Pieri,F,49,174,1226,M,,1466113,EUR,1167350400,M,49,49,True,5.0,4.0,,,0.0,,,4.0,5.0,2.0,,,14.0,8.0,6.7,3.0,0.00321184,1,,,,,,,,,,,,,0.1157,,Giacomo De Pieri,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,
12764271,home,Inter,Josep Martínez,josep-martinez,J. Martínez,G,13,191,2848,M,,845291,EUR,896227200,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764271,home,Inter,Alessandro Calligaris,calligaris-alessandro,A. Calligaris,G,40,185,559,M,,1103084,EUR,1110153600,G,40,40,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764271,home,Inter,Yann Bisseck,yann-bisseck,Y. Bisseck,D,31,194,5511,M,,906275,EUR,975456000,D,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764271,home,Inter,Piotr Zieliński,piotr-zielinski,P. Zieliński,M,7,180,18823,M,zielu_94,138605,EUR,769392000,M,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764271,home,Inter,Tajon Buchanan,tajon-buchanan,T. Buchanan,M,17,183,7493,M,,973290,EUR,918432000,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764271,away,AS Monaco,Radosław Majecki,radoslaw-majecki,R. Majecki,G,1,191,1541,M,,849114,EUR,942710400,G,1,1,False,35.0,19.0,18.0,3.0,0.0,17.0,20.0,2.0,15.0,6.0,1.0,1.0,90.0,46.0,6.7,17.0,0.000427,0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,4.0,1.0,-0.6383,,
12764271,away,AS Monaco,Vanderson,vanderson,Vanderson,D,2,173,6128,M,,1090694,EUR,993081600,D,2,2,False,39.0,32.0,2.0,1.0,0.0,20.0,25.0,12.0,14.0,6.0,,,90.0,55.0,6.3,10.0,0.00802245,0,,,,2.0,4.0,,,,,2.0,2.0,1.0,,,Vanderson,,,1.0,,,,,3.0,,,1.0,,,,2.0,,,,,,,,,
12764271,away,AS Monaco,Thilo Kehrer,thilo-kehrer,T. Kehrer,D,5,186,1906,M,,281277,EUR,843264000,D,5,5,False,22.0,21.0,,,0.0,16.0,16.0,5.0,6.0,1.0,,,45.0,29.0,6.4,2.0,0.001869,0,,2.0,2.0,2.0,2.0,,,4.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
12764271,away,AS Monaco,Mohammed Salisu,mohammed-salisu,M. Salisu,D,22,188,5698,M,salisu_sarki,946158,EUR,924307200,D,22,22,False,64.0,55.0,8.0,3.0,0.0,38.0,42.0,17.0,22.0,6.0,,,90.0,85.0,6.5,11.0,0.00397669,0,,4.0,1.0,9.0,5.0,,,8.0,,3.0,2.0,1.0,,,,,,3.0,3.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,
12764271,away,AS Monaco,Christian Mawissa,christian-mawissa,C. Mawissa,D,13,184,901,M,,1407848,EUR,1113782400,D,13,13,False,1.0,,,,0.0,,1.0,1.0,2.0,1.0,,,12.0,5.0,3.0,2.0,0.0167699,0,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12764271,away,AS Monaco,Lamine Camara,camara-lamine,L. Camara,M,15,174,20386,M,lamine_camara_5,1389846,EUR,1072915200,M,15,15,False,16.0,12.0,2.0,1.0,0.0,3.0,6.0,9.0,10.0,2.0,,,45.0,21.0,6.3,6.0,0.00722137,1,,,,1.0,1.0,,,,,,,,0.0424,,Lamine Camara,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,
12764271,away,AS Monaco,Denis Zakaria,denis-zakaria,D. Zakaria,M,6,191,3240,M,,770677,EUR,848448000,M,6,6,False,31.0,30.0,2.0,1.0,0.0,18.0,18.0,12.0,13.0,4.0,,,90.0,44.0,6.2,2.0,0.00907677,1,,,,2.0,,,,5.0,1.0,,,1.0,0.043,,,,,2.0,,,,,,,,,,True,,,,1.0,,,,,,1.0,1.0
12764271,away,AS Monaco,Maghnes Akliouche,maghnes-akliouche,M. Akliouche,M,11,183,5956,M,,1130939,EUR,1014595200,M,11,11,False,5.0,4.0,,,0.0,1.0,2.0,3.0,3.0,,,,19.0,10.0,6.6,3.0,0.0371557,1,,,,1.0,1.0,,,,,,,,0.098,,,,,,,,2.0,,1.0,,,1.0,,,,1.0,,1.0,,,,,,1.0,
12764271,away,AS Monaco,Takumi Minamino,takumi-minamino,T. Minamino,M,18,174,8843,M,Minamino,155818,EUR,790214400,M,18,18,False,19.0,13.0,3.0,,0.0,3.0,4.0,10.0,16.0,,,,68.0,27.0,6.4,10.0,0.223945,1,1.0,,1.0,,2.0,,,,,,,,0.0663,,,,,,,,,,1.0,,,2.0,,,,1.0,,1.0,,,,,,,
12764271,away,AS Monaco,Aleksandr Golovin,aleksandr-golovin,A. Golovin,M,10,180,8571,M,alex_golovin17,318963,EUR,833414400,M,10,10,False,34.0,26.0,2.0,1.0,0.0,9.0,13.0,17.0,23.0,6.0,,,79.0,50.0,6.4,17.0,0.0197259,0,2.0,,,3.0,4.0,,,,,1.0,1.0,,,,,,,1.0,,2.0,,,4.0,,,4.0,,,,1.0,,,,,,,,,
12764271,away,AS Monaco,Breel Embolo,breel-embolo,B. Embolo,F,7,185,4494,M,breelembolo97,352296,EUR,855878400,F,36,36,False,26.0,20.0,,,0.0,10.0,12.0,10.0,14.0,3.0,,,90.0,35.0,6.6,10.0,0.0162592,0,,9.0,4.0,10.0,7.0,,,,,,,1.0,,,,,,,,3.0,,,,,,4.0,1.0,,,,,,,,,,,,
12764271,away,AS Monaco,Caio Henrique,caio-henrique,C. Henrique,D,12,178,3728,M,,845170,EUR,870307200,D,12,12,True,54.0,44.0,4.0,,0.0,19.0,22.0,25.0,32.0,,,,71.0,68.0,6.3,14.0,0.0171301,0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,
12764271,away,AS Monaco,Jordan Teze,jordan-teze,J. Teze,D,4,183,1078,M,,825846,EUR,938649600,D,4,4,True,12.0,10.0,,,0.0,5.0,5.0,5.0,7.0,2.0,,,40.0,20.0,6.5,3.0,0.00613971,0,,,,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,
12764271,away,AS Monaco,Soungoutou Magassa,soungoutou-magassa,S. Magassa,M,27,188,1777,M,,1170560,EUR,1065571200,M,88,88,True,33.0,31.0,2.0,1.0,0.0,15.0,16.0,16.0,17.0,1.0,,,45.0,40.0,6.4,5.0,0.00825843,0,,,,2.0,1.0,,,1.0,,,,,,,Soungoutou Magassa,,,,1.0,1.0,,,1.0,,,2.0,,,,,,,,,,,,,
12764271,away,AS Monaco,Lucas Michal,lucas-michal,L. Michal,F,19,167,615,M,,1154647,EUR,1119398400,F,41,41,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,,22.0,7.0,6.4,3.0,0.00017791,0,,,,2.0,1.0,,,,,,,,,,Lucas Michal,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,1.0,
12764271,away,AS Monaco,Eliesse Ben Seghir,eliesse-ben-seghir,E. Ben Seghir,M,17,178,21522,M,benseghir44,1394353,EUR,1108512000,M,7,7,True,10.0,10.0,,,0.0,7.0,7.0,3.0,3.0,2.0,,,11.0,16.0,6.5,3.0,0.00079011,0,,,,1.0,3.0,,,,,,,,,,,,,,,1.0,,,2.0,,1.0,2.0,,,,2.0,,,,,,,,1.0,
12764271,away,AS Monaco,Philipp Köhn,philipp-kohn,P. Köhn,G,16,191,727,M,,868964,EUR,891475200,G,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764271,away,AS Monaco,Yann Lienard,yann-lienard,Y. Lienard,G,50,192,255,M,,1136884,EUR,1047772800,G,50,50,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Yann Lienard,,,,,,,,,,,,,,,,,,,,,,,,
12764271,away,AS Monaco,Kassoum Ouattara,ouattara-kassoum,K. Ouattara,D,20,176,693,M,,1397558,EUR,1097712000,D,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764271,away,AS Monaco,Krépin Diatta,krepin-diatta,K. Diatta,M,27,173,13053,M,krepindiatta,873534,EUR,919900800,M,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764271,away,AS Monaco,Saimon Bouabre,bouabre-saimon,S. Bouabré,M,70,174,1537,M,,1426581,EUR,1149120000,M,42,42,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Saïmon Bouabré,,,,,,,,,,,,,,,,,,,,,,,,
12764271,away,AS Monaco,Mamadou Coulibaly,mamadou-coulibaly,M. Coulibaly,M,28,179,1461,M,,1410148,EUR,1082505600,M,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
