match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_challengeLost,stat_dispossessed,stat_errorLeadToAGoal,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_totalCross,stat_totalContest,stat_wonContest,player_lastName,captain,stat_accurateCross,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_bigChanceCreated,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_punches,player_sofascoreId
14573042,home,1. FSV Mainz 05,Robin Zentner,robin-zentner,R. Zentner,G,27,193,299,M,174345,EUR,783302400,G,27,27,False,28.0,15.0,21.0,8.0,0.0,9.0,10.0,6.0,18.0,1.0,8.0,1.0,3.0,3.0,90.0,35.0,7.1,13.0,0.00176921,0.4393,0,0.2721,0.05,0.0,-0.02,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573042,home,1. FSV Mainz 05,Kacper Potulski,kacper-potulski,K. Potulski,D,48,195,1288,M,1548910,EUR,1192752000,D,48,48,False,53.0,40.0,12.0,4.0,0.0,31.0,32.0,9.0,21.0,7.0,4.0,1.0,,,90.0,71.0,7.3,13.0,0.00253225,,0,,0.04,0.06,0.45,,Kacper Potulski,1.0,5.0,1.0,4.0,2.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14573042,home,1. FSV Mainz 05,Danny da Costa,danny-da-costa,D. Costa,D,21,186,309,M,97926,EUR,742521600,D,21,21,False,32.0,25.0,7.0,2.0,0.0,17.0,18.0,8.0,14.0,5.0,6.0,1.0,,,90.0,42.0,6.3,8.0,0.0827535,,0,,0.19,0.11,-0.47,,,1.0,3.0,3.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14573042,home,1. FSV Mainz 05,Dominik Kohr,dominik-kohr,D. Kohr,D,31,183,345,M,152206,EUR,759974400,D,31,31,False,37.0,28.0,5.0,2.0,0.0,11.0,12.0,17.0,25.0,6.0,2.0,1.0,,,90.0,46.0,6.7,10.0,0.155314,,0,,0.3,0.18,-0.24,,,2.0,3.0,5.0,,,2.0,2.0,1.0,,,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,
14573042,home,1. FSV Mainz 05,Phillipp Mwene,phillipp-mwene,P. Mwene,M,2,170,475,M,138126,EUR,759801600,M,2,2,False,26.0,17.0,1.0,1.0,0.0,8.0,9.0,7.0,17.0,4.0,1.0,1.0,,,45.0,45.0,6.7,13.0,0.00746908,,0,,0.05,-0.08,-0.05,,,2.0,2.0,2.0,1.0,,2.0,,,,,,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,
14573042,home,1. FSV Mainz 05,Lennard Maloney,lennard-maloney,L. Maloney,M,15,187,257,M,893962,EUR,939340800,M,15,15,False,24.0,18.0,,,0.0,9.0,10.0,9.0,14.0,5.0,3.0,,,,59.0,30.0,6.1,8.0,0.00288632,,0,,-0.01,0.0,-0.19,,,2.0,4.0,9.0,,,,1.0,2.0,,,,1.0,4.0,,,1.0,,,,,,,,,,,,,,,,
14573042,home,1. FSV Mainz 05,Nadiem Amiri,nadiem-amiri,N. Amiri,M,10,180,2903,M,327755,EUR,846374400,M,10,10,False,38.0,31.0,5.0,1.0,0.0,10.0,10.0,19.0,28.0,1.0,3.0,,,,81.0,45.0,6.5,11.0,0.080293,,1,,0.36,0.04,-0.1,,,,,4.0,,,,1.0,1.0,,,,1.0,3.0,2.0,3.0,,,,True,1.0,1.0,0.0667,-0.14,,,,,,,,,
14573042,home,1. FSV Mainz 05,Sota Kawasaki,sota-kawasaki,S. Kawasaki,M,24,171,443,M,1028306,EUR,996451200,M,24,24,False,22.0,16.0,,,0.0,4.0,5.0,12.0,17.0,8.0,2.0,2.0,,,90.0,42.0,7.3,7.0,0.0339321,,0,,0.06,0.12,0.28,,,2.0,,4.0,2.0,,3.0,6.0,,,,5.0,,2.0,,,,,,,,,,,,,,,,,,,
14573042,home,1. FSV Mainz 05,Paul Nebel,paul-nebel,P. Nebel,F,8,169,1153,M,980621,EUR,1034208000,F,8,8,False,29.0,23.0,2.0,2.0,0.0,9.0,10.0,12.0,19.0,4.0,2.0,1.0,,,65.0,45.0,6.8,11.0,0.239901,,1,,0.32,0.07,-0.06,,,3.0,,6.0,,,,1.0,1.0,,,1.0,2.0,1.0,1.0,3.0,3.0,2.0,,,1.0,,0.0335,0.01,1.0,1.0,1.0,,,,,,
14573042,home,1. FSV Mainz 05,Armindo Sieb,armindo-sieb,A. Sieb,F,11,180,599,M,1005834,EUR,1045440000,F,11,11,False,15.0,8.0,2.0,,0.0,2.0,3.0,6.0,12.0,3.0,4.0,,,,60.0,20.0,6.5,9.0,0.0119759,,1,,-0.16,0.41,-0.02,,,1.0,1.0,2.0,,,,,,,,,2.0,1.0,,,2.0,2.0,,,,,0.1425,-0.53,,1.0,,,,,,,
