match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wasFouled,stat_fouls,stat_totalContest,stat_wonContest,stat_keyPass,stat_blockedScoringAttempt,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_interceptionWon,stat_wonTackle,captain,stat_dispossessed,stat_shotOffTarget,stat_aerialWon,stat_unsuccessfulTouch,stat_penaltyConceded,stat_errorLeadToAShot,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_punches,stat_bigChanceMissed,stat_bigChanceCreated,stat_goals
12514014,home,FC Arouca,Ivo Rodrigues,,,ivo-rodrigues,I. Rodrigues,M,7,182,202,M,190171,EUR,796521600,F,7,7,False,11.0,9.0,,,0.0,6.0,7.0,3.0,4.0,1.0,1.0,,,,45.0,21.0,6.8,4.0,0.0979543,1,,3.0,6.0,,,1.0,4.0,1.0,1.0,,,1.0,0.0274,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,
12514014,home,FC Arouca,Alfonso Trezza,,,alfonso-trezza,A. Trezza,M,19,166,267,M,973517,EUR,930009600,F,19,19,True,7.0,5.0,1.0,1.0,0.0,3.0,4.0,2.0,3.0,,,,,,45.0,11.0,6.7,3.0,0.00362441,1,,1.0,2.0,,,1.0,,,,,,,0.0722,,,,,1.0,,1.0,,1.0,,,,,1.0,0.0528,,,,,
12514014,home,FC Arouca,Morlaye Sylla,,,morlaye-sylla,M. Sylla,M,2,170,6425,M,822492,EUR,901497600,M,2,2,True,25.0,20.0,2.0,1.0,0.0,15.0,19.0,5.0,6.0,1.0,2.0,,,,45.0,32.0,6.4,6.0,0.00723568,1,,2.0,1.0,,,,1.0,1.0,,,,,0.0218,,,,,,,1.0,,,,,,,1.0,0.0493,morlayesylla2,,,,
12514014,home,FC Arouca,Güven Yalçın,,,guven-yalcin,G. Yalçın,F,10,184,349,M,826162,EUR,916617600,F,50,50,True,5.0,3.0,,,0.0,3.0,4.0,,2.0,,1.0,,,,16.0,13.0,6.5,6.0,9.713e-05,0,,4.0,2.0,,,2.0,,1.0,2.0,,,,,1.0,,,,2.0,,1.0,,,,,,,,,,,,,
12514014,home,FC Arouca,Boris Popović,,,boris-popovic,B. Popović,D,5,189,112,M,902050,EUR,951523200,D,13,13,True,16.0,16.0,2.0,2.0,0.0,15.0,15.0,1.0,1.0,,1.0,,,,13.0,16.0,6.6,,0.00023045,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514014,home,FC Arouca,Pedro Santos,,,santos-pedro,P. S. Carvalho,M,89,183,49,M,1014259,EUR,971308800,M,89,89,True,14.0,14.0,,,0.0,13.0,13.0,1.0,1.0,,1.0,,,,13.0,16.0,6.6,,0.00018288,0,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12514014,home,FC Arouca,Thiago Rodrigues,Thiago Rodrigues,da Silva,thiago-da-silva,Thiago,G,1,188,92,M,358544,EUR,834537600,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514014,home,FC Arouca,Weverson,,,weverson,Weverson,D,36,185,168,M,905452,EUR,962755200,D,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514014,home,FC Arouca,Alex Pinto,,,pinto-alex,A. Pinto,D,78,187,68,M,1034711,EUR,899856000,D,78,78,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514014,home,FC Arouca,Pablo Gozálbez,,,pablo-gozalbez,P. Gozálbez,M,10,170,61,M,996932,EUR,988588800,M,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514014,away,Sporting CP,Franco Israel,,,franco-israel,F. Israel,G,81,189,2282,M,1084846,EUR,956361600,G,1,1,False,19.0,19.0,1.0,1.0,0.0,19.0,19.0,,,1.0,7.0,,,2.0,90.0,26.0,7.2,,5.102e-05,0,0.1022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
12514014,away,Sporting CP,Zeno Debast,,,zeno-debast,Z. Debast,D,6,191,3313,M,1126512,EUR,1066867200,D,6,6,False,85.0,81.0,7.0,5.0,0.0,41.0,41.0,40.0,44.0,,6.0,,,,90.0,92.0,7.4,4.0,0.0278767,1,,3.0,2.0,,1.0,2.0,,2.0,,,,1.0,0.0466,,,1.0,,1.0,,,,,,,,,,,,,,,
12514014,away,Sporting CP,Gonçalo Inácio,Gonçalo,Inácio,goncalo-inacio,G. Inácio,D,25,186,6686,M,1001196,EUR,998697600,D,25,25,False,97.0,92.0,8.0,7.0,0.0,56.0,57.0,36.0,40.0,1.0,6.0,,,,90.0,106.0,7.4,7.0,0.0359052,1,,5.0,4.0,,,2.0,,1.0,,,,,0.3514,,,3.0,2.0,1.0,,1.0,,2.0,,,,,1.0,0.245,goncaloinacio_25,,1.0,,
12514014,away,Sporting CP,Matheus Reis,,,reis-matheus,M. Reis,D,2,183,1301,M,797648,EUR,793065600,D,2,2,False,68.0,65.0,4.0,3.0,0.0,29.0,29.0,36.0,39.0,1.0,2.0,,,,74.0,69.0,7.1,3.0,0.0929946,0,,1.0,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,
12514014,away,Sporting CP,Geovany Quenda,Geovany,Quenda,geovany-quenda,G. Quenda,M,7,172,12851,M,1403165,EUR,1177891200,M,57,57,False,44.0,39.0,2.0,1.0,0.0,15.0,17.0,24.0,30.0,,4.0,,,,78.0,62.0,7.5,12.0,0.132708,3,,3.0,4.0,,,,1.0,1.0,3.0,2.0,3.0,1.0,0.3784,3.0,,,,,,1.0,2.0,1.0,,,,,,,GeoQuenda07,,,,
12514014,away,Sporting CP,Daniel Bragança,Daniel,Bragança,daniel-braganca,D. Bragança,M,23,178,1406,M,861979,EUR,927763200,M,23,23,False,57.0,51.0,6.0,3.0,1.0,20.0,22.0,32.0,37.0,1.0,7.0,,,,90.0,67.0,8.0,8.0,0.265939,1,,2.0,5.0,1.0,,1.0,3.0,1.0,,,3.0,,0.0269,2.0,1.0,,,1.0,,,,1.0,,,,,1.0,0.3145,,,,1.0,
12514014,away,Sporting CP,Morten Hjulmand,Morten,Hjulmand,hjulmand-morten,M. Hjulmand,M,42,185,4443,M,859917,EUR,930268800,M,42,42,False,44.0,42.0,,,0.0,13.0,13.0,29.0,31.0,1.0,6.0,,,,78.0,51.0,7.1,4.0,0.0332249,0,,2.0,2.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,1.0,True,1.0,,,1.0,,,,,,,,,,
12514014,away,Sporting CP,Nuno Santos,Nuno,Santos,nuno-santos,N. Santos,M,11,179,1386,M,352882,EUR,792547200,M,11,11,False,31.0,28.0,1.0,1.0,0.0,3.0,3.0,27.0,36.0,,2.0,,,,74.0,51.0,7.3,11.0,0.123082,2,,1.0,1.0,,,1.0,,1.0,,,3.0,1.0,0.0431,8.0,2.0,,,,,,,,2.0,,,2.0,1.0,0.1194,,,,,
12514014,away,Sporting CP,Francisco Trincão,Francisco,Trincão,francisco-trincao,F. Trincão,F,17,184,11949,M,830431,EUR,946425600,F,17,17,False,26.0,24.0,1.0,1.0,1.0,3.0,3.0,22.0,25.0,1.0,2.0,,,,83.0,50.0,9.2,7.0,0.716967,4,,4.0,11.0,,,1.0,4.0,1.0,8.0,6.0,3.0,3.0,0.2488,2.0,1.0,,,1.0,,1.0,,,1.0,,,,1.0,0.618,trincao,,,1.0,1.0
12514014,away,Sporting CP,Viktor Gyökeres,,,viktor-gyokeres,V. Gyökeres,F,14,187,198098,M,804508,EUR,896918400,F,9,9,False,18.0,13.0,,,0.0,2.0,2.0,11.0,16.0,,2.0,,,,90.0,41.0,7.9,12.0,0.0365252,4,,4.0,8.0,1.0,,,3.0,1.0,6.0,5.0,,2.0,1.0928,,,,,,,1.0,,,5.0,,,,2.0,0.9563,VGyökeres,,,,1.0
12514014,away,Sporting CP,Pedro Gonçalves,,,pedro-goncalves,P. Gonçalves,F,8,173,8267,M,895764,EUR,898992000,F,8,8,False,47.0,41.0,,,0.0,6.0,7.0,36.0,45.0,,1.0,,,,90.0,67.0,8.0,15.0,0.306823,7,,6.0,2.0,2.0,,,,1.0,2.0,2.0,4.0,2.0,0.9574,5.0,1.0,1.0,,,,2.0,4.0,,2.0,,,,1.0,0.9166,pedroogoncalves28,,1.0,1.0,1.0
12514014,away,Sporting CP,Ousmane Diomande,Ousmane,Diomande,diomande-ousmane,O. Diomande,D,26,190,4976,M,1394342,EUR,1070496000,D,26,26,True,14.0,13.0,,,0.0,12.0,13.0,1.0,1.0,,,,,,16.0,15.0,6.3,1.0,0.00048645,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,ousdiomande,,,,
12514014,away,Sporting CP,Geny Catamo,,,geny-catamo,G. Catamo,M,10,172,10919,M,1001140,EUR,980467200,F,21,21,True,13.0,9.0,1.0,,0.0,5.0,6.0,4.0,8.0,,1.0,,,,16.0,20.0,6.7,6.0,0.00763115,1,,2.0,2.0,1.0,,2.0,,,,,,,0.0368,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,
12514014,away,Sporting CP,Maximiliano Araújo,Maximiliano,Araújo,maximiliano-araujo,M. Araújo,M,20,179,3576,M,929193,EUR,950572800,F,20,20,True,11.0,10.0,,,0.0,8.0,8.0,2.0,3.0,,4.0,,,,12.0,19.0,6.8,2.0,0.00101163,0,,1.0,2.0,,,1.0,1.0,1.0,,,,,,,,,2.0,1.0,,,,,1.0,,,,,,,,,,
12514014,away,Sporting CP,Hidemasa Morita,Hidemasa,Morita,hidemasa-morita,H. Morita,M,5,177,3106,M,926560,EUR,800064000,M,5,5,True,12.0,11.0,,,0.0,2.0,2.0,9.0,10.0,,3.0,,,,12.0,13.0,6.9,1.0,0.450293,0,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,
12514014,away,Sporting CP,Marcus Edwards,,,edwards-marcus,M. Edwards,M,10,167,2823,M,795066,EUR,912643200,F,10,10,True,7.0,5.0,,,0.0,2.0,2.0,4.0,6.0,,,,,,16.0,12.0,6.8,3.0,0.0132897,1,,,1.0,,,,,,1.0,1.0,1.0,1.0,0.0319,1.0,1.0,,,,,,,,1.0,,,,,,,,,,
12514014,away,Sporting CP,Diego Callai,Diego,Callai,diego-callai,D. Callai,G,41,190,711,M,1130378,EUR,1090108800,G,41,41,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514014,away,Sporting CP,Eduardo Quaresma,Eduardo,Quaresma,eduardo-quaresma,E. Quaresma,D,72,185,2167,M,989841,EUR,1015027200,D,72,72,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514014,away,Sporting CP,Iván Fresneda,,,ivan-fresneda,I. Fresneda,D,22,183,1941,M,1167818,EUR,1096243200,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514014,away,Sporting CP,Conrad Harder,,,harder-conrad,C. Harder,F,11,186,4727,M,1494826,EUR,1112832000,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
