match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_interceptionWon,stat_accurateCross,stat_shotOffTarget,stat_keyPass,stat_bigChanceCreated,stat_wonContest,stat_totalOffside,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,player_sofascoreId,stat_goals,stat_goalAssist
10407161,home,RSC Anderlecht,Hendrik Van Crombrugge,,,hendrik-van-crombrugge,H. V. Crombrugge,G,1,188,194,M,110777,EUR,736128000,G,30,30,False,True,35.0,28.0,13.0,7.0,27.0,29.0,1.0,6.0,1.0,8.0,2.0,3.0,1.0,90.0,42.0,7.0,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407161,home,RSC Anderlecht,Zeno Debast,,,zeno-debast,Z. Debast,D,6,191,3313,M,1126512,EUR,1066867200,D,56,56,False,,45.0,36.0,11.0,5.0,24.0,27.0,12.0,20.0,1.0,3.0,,,,90.0,63.0,6.6,17.0,0,2.0,2.0,6.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
10407161,home,RSC Anderlecht,Wesley Hoedt,,,wesley-hoedt,W. Hoedt,D,4,188,353,M,336813,EUR,762912000,D,4,4,False,,61.0,52.0,18.0,11.0,40.0,42.0,12.0,19.0,5.0,6.0,,,,90.0,72.0,7.1,9.0,1,,,3.0,7.0,,,,2.0,1.0,,1.0,1.0,4.0,2.0,1.0,1.0,,,,,,,,,,,,
10407161,home,RSC Anderlecht,Jan Vertonghen,,,jan-vertonghen,J. Vertonghen,D,,189,1675,M,16921,EUR,546220800,D,14,14,False,,57.0,45.0,7.0,3.0,33.0,38.0,13.0,21.0,2.0,4.0,,,,90.0,84.0,7.1,19.0,2,2.0,,2.0,4.0,1.0,,,,,2.0,2.0,1.0,2.0,,,2.0,1.0,2.0,1.0,,,,,,,,,
10407161,home,RSC Anderlecht,Amir Murillo,,,michael-murillo,A. Murillo,D,62,183,3561,M,839493,EUR,823996800,M,62,62,False,,38.0,26.0,6.0,3.0,9.0,13.0,17.0,27.0,1.0,4.0,,,,90.0,49.0,7.0,15.0,0,2.0,3.0,4.0,6.0,,,,4.0,,,1.0,,1.0,1.0,,,,,1.0,1.0,,,,,,,,
10407161,home,RSC Anderlecht,Mario Stroeykens,Mathieu,Stroeykens,mario-stroeykens,M. Stroeykens,M,29,177,3671,M,1101702,EUR,1096416000,M,29,29,False,,26.0,17.0,3.0,2.0,4.0,5.0,13.0,21.0,,2.0,,,,90.0,37.0,6.5,12.0,0,,,3.0,4.0,2.0,1.0,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,1.0,1.0,,,,,,
10407161,home,RSC Anderlecht,Amadou Diawara,,,amadou-diawara,A. Diawara,M,24,183,1885,M,788895,EUR,869097600,M,21,21,False,,26.0,20.0,7.0,6.0,15.0,17.0,5.0,9.0,1.0,6.0,,,,75.0,34.0,7.4,7.0,2,,,,4.0,,,,3.0,2.0,1.0,1.0,,,,,,,2.0,,,,,,,,,,
10407161,home,RSC Anderlecht,Kristian Arnstad,,,kristian-arnstad,K. Arnstad,M,10,171,572,M,984989,EUR,1062892800,M,61,61,False,,36.0,28.0,3.0,1.0,16.0,19.0,12.0,18.0,,8.0,,,,88.0,54.0,6.6,15.0,2,1.0,,10.0,6.0,3.0,2.0,,3.0,3.0,,3.0,4.0,,2.0,1.0,,,,,,,,1.0,,,,,
10407161,home,RSC Anderlecht,Moussa Ndiaye,,,moussa-ndiaye,M. Ndiaye,D,16,181,1537,M,982315,EUR,1024358400,M,5,5,False,,27.0,19.0,2.0,1.0,8.0,10.0,11.0,17.0,1.0,7.0,,,,74.0,40.0,7.1,9.0,0,,,2.0,7.0,,1.0,,3.0,2.0,1.0,2.0,2.0,1.0,,,1.0,,,2.0,,1.0,,,,,,,
10407161,home,RSC Anderlecht,Lucas Stassin,,,lucas-stassin,L. Stassin,F,9,184,2196,M,1126521,EUR,1101686400,F,76,76,False,,3.0,3.0,,,,,3.0,3.0,,2.0,,,,60.0,14.0,6.9,4.0,1,,,1.0,2.0,1.0,,,2.0,2.0,2.0,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,
10407161,home,RSC Anderlecht,Fábio Silva,,,fabio-silva,F. Silva,F,21,185,5306,M,954076,EUR,1027036800,F,99,99,False,,23.0,12.0,4.0,3.0,5.0,5.0,7.0,18.0,,3.0,,,,90.0,36.0,6.1,18.0,3,,1.0,6.0,6.0,2.0,1.0,,1.0,,4.0,1.0,2.0,4.0,,1.0,,,2.0,1.0,,,,,2.0,,fabio.silva,,
10407161,home,RSC Anderlecht,Lior Refaelov,,,lior-refaelov,L. Refaelov,M,,176,243,M,18911,EUR,514857600,M,11,11,True,,9.0,7.0,1.0,1.0,1.0,1.0,8.0,14.0,,,,,,30.0,19.0,6.8,6.0,1,6.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,2.0,,2.0,,,,1.0,,,,,
10407161,home,RSC Anderlecht,Francis Amuzu,,,amuzu-francis,F. Amuzu,M,9,170,1935,M,901889,EUR,935366400,M,7,7,True,,8.0,8.0,,,2.0,2.0,6.0,7.0,,2.0,,,,16.0,14.0,6.6,5.0,0,1.0,,1.0,1.0,,,,1.0,1.0,4.0,,1.0,,,,,,,,,,,,,,,,
10407161,home,RSC Anderlecht,Yari Verschaeren,,,verschaeren-yari,Y. Verschaeren,M,10,172,1141,M,901898,EUR,994896000,M,10,10,True,,3.0,3.0,1.0,1.0,,,4.0,5.0,,,,,,15.0,6.0,7.0,1.0,0,2.0,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,
10407161,home,RSC Anderlecht,Sebastiano Esposito,,,sebastiano-esposito,S. Esposito,F,94,186,4178,M,965008,EUR,1025568000,F,70,70,True,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,9.0,4.0,6.7,,0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
10407161,home,RSC Anderlecht,Colin Coosemans,,,colin-coosemans,C. Coosemans,G,26,185,266,M,122399,EUR,712800000,G,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407161,home,RSC Anderlecht,Hannes Delcroix,,,hannes-delcroix,H. Delcroix,D,3,185,5292,M,826169,EUR,920160000,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407161,home,RSC Anderlecht,Majeed Ashimeru,,,majeed-ashimeru,M. Ashimeru,M,18,182,1296,M,901149,EUR,876441600,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407161,away,Club Brugge KV,Simon Mignolet,,,simon-mignolet,S. Mignolet,G,22,193,1214,M,10406,EUR,573609600,G,22,22,False,,29.0,16.0,19.0,6.0,13.0,16.0,3.0,13.0,1.0,6.0,3.0,4.0,,90.0,37.0,7.8,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407161,away,Club Brugge KV,Denis Odoi,Denis,Odoi,denis-odoi,D. Odoi,M,3,177,878,M,58994,EUR,580694400,D,6,6,False,,69.0,60.0,17.0,10.0,29.0,30.0,31.0,39.0,3.0,6.0,,,,74.0,93.0,7.4,12.0,0,,,4.0,5.0,1.0,,,3.0,1.0,1.0,1.0,3.0,1.0,,,3.0,,,2.0,,,,,,,,,
10407161,away,Club Brugge KV,Brandon Mechele,,,brandon-mechele,B. Mechele,D,44,188,793,M,248331,EUR,728179200,D,44,44,False,,63.0,55.0,13.0,7.0,41.0,44.0,14.0,19.0,5.0,4.0,,,,90.0,73.0,7.2,8.0,1,,3.0,3.0,4.0,,,,1.0,1.0,,1.0,,2.0,,,2.0,,1.0,,,,,,,,,,
10407161,away,Club Brugge KV,Abakar Sylla,Abakar Sylla,,abakar-sylla,A. Sylla,D,4,188,887,M,1170197,EUR,1040774400,D,94,94,False,,71.0,67.0,8.0,7.0,41.0,43.0,26.0,28.0,2.0,11.0,,,,90.0,86.0,7.6,6.0,1,,2.0,4.0,5.0,1.0,,1.0,3.0,,1.0,1.0,1.0,1.0,,,4.0,,1.0,,,,,,,,,,
10407161,away,Club Brugge KV,Andreas Skov Olsen,,,andreas-skov-olsen,A. Skov Olsen,M,7,187,2521,M,888537,EUR,946425600,M,7,7,False,,30.0,27.0,1.0,1.0,7.0,7.0,21.0,26.0,,4.0,,,,74.0,44.0,6.3,9.0,1,3.0,1.0,5.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,1.0,,1.0,,,,
10407161,away,Club Brugge KV,Casper Nielsen,,,casper-nielsen,C. Nielsen,M,94,182,405,M,247471,EUR,767577600,M,27,27,False,,32.0,25.0,3.0,,7.0,9.0,20.0,31.0,,4.0,,,,84.0,54.0,7.8,18.0,2,8.0,1.0,6.0,3.0,2.0,2.0,,1.0,,2.0,1.0,2.0,,,1.0,,2.0,1.0,3.0,1.0,1.0,,,,,,1.0,
10407161,away,Club Brugge KV,Raphael Onyedika,,,raphael-onyedika,R. Onyedika,M,15,184,6031,M,1129862,EUR,987638400,M,15,15,False,,58.0,50.0,7.0,4.0,24.0,25.0,26.0,33.0,,11.0,,,,90.0,70.0,7.2,11.0,0,,,5.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,1.0,,1.0,,,,,1.0,,,,,,,
10407161,away,Club Brugge KV,Hans Vanaken,,,hans-vanaken,H. Vanaken,M,20,194,2896,M,118085,EUR,714614400,M,20,20,False,True,64.0,53.0,5.0,4.0,24.0,26.0,29.0,38.0,1.0,5.0,,,,90.0,72.0,7.2,14.0,0,,1.0,3.0,4.0,1.0,,,,,1.0,2.0,,2.0,1.0,,,,,1.0,1.0,,,,,,,,1.0
