match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_keyPass,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_totalOffside,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_unsuccessfulTouch,stat_aerialWon,stat_goals,stat_wonTackle,stat_goalAssist,player_sofascoreId,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_challengeLost,stat_clearanceOffLine,stat_errorLeadToAShot
11369871,home,Royale Union Saint-Gilloise,Anthony Moris,anthony-moris,A. Moris,G,49,184.0,297,M,39457,EUR,641347200,G,49,49,False,True,24.0,23.0,7.0,6.0,22.0,22.0,1.0,2.0,5.0,1.0,1.0,1.0,90.0,26.0,5.9,1.0,0.00016081,0,-0.5899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369871,home,Royale Union Saint-Gilloise,Kevin Mac Allister,kevin-mac-allister,K. Mac Allister,D,5,175.0,9946,M,895327,EUR,878860800,D,5,5,False,,77.0,72.0,2.0,1.0,44.0,45.0,28.0,32.0,3.0,,,,90.0,97.0,7.3,7.0,0.357092,0,,1.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369871,home,Royale Union Saint-Gilloise,Christian Burgess,christian-burgess,C. Burgess,D,16,196.0,311,M,303634,EUR,686793600,D,16,16,False,,51.0,48.0,4.0,3.0,38.0,40.0,10.0,11.0,5.0,,,,90.0,59.0,6.7,4.0,0.00708709,2,,1.0,3.0,1.0,,,,2.0,,2.0,,1.0,1.0,2.0,2.0,1.0,0.7981,0.7397,,,,,,,,,,,,,,,,,,,,,
11369871,home,Royale Union Saint-Gilloise,Koki Machida,koki-machida,K. Machida,D,28,190.0,1344,M,790977,EUR,872467200,D,28,28,False,,70.0,66.0,4.0,3.0,42.0,44.0,24.0,26.0,6.0,,,,83.0,78.0,6.9,4.0,0.653787,1,,1.0,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,,0.2963,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11369871,home,Royale Union Saint-Gilloise,Alessio Castro-Montes,alessio-castro-montes,A. Castro-Montes,M,21,175.0,290,M,839898,EUR,863827200,M,21,21,False,,50.0,45.0,3.0,3.0,22.0,23.0,24.0,29.0,7.0,,,,83.0,67.0,7.4,9.0,0.0794959,1,,,3.0,4.0,,,,1.0,1.0,2.0,1.0,3.0,3.0,,,,0.0206,,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
11369871,home,Royale Union Saint-Gilloise,Charles Vanhoutte,charles-vanhoutte,C. Vanhoutte,M,24,182.0,634,M,928033,EUR,905904000,M,24,24,False,,89.0,79.0,10.0,6.0,43.0,45.0,36.0,45.0,13.0,,,,90.0,102.0,6.8,16.0,0.0293652,0,,1.0,7.0,2.0,,1.0,,1.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,1.0,,1.0,,2.0,1.0,,,,,,,,,,
11369871,home,Royale Union Saint-Gilloise,Mathias Rasmussen,mathias-rasmussen,M. Rasmussen,M,20,180.0,239,M,834244,EUR,880416000,M,4,4,False,,43.0,37.0,,,15.0,16.0,23.0,31.0,3.0,,,,77.0,57.0,7.6,12.0,0.0383634,1,,,2.0,3.0,,1.0,,,,,1.0,1.0,1.0,,1.0,,0.0601,0.2432,,2.0,,,,4.0,1.0,2.0,,1.0,,1.0,1.0,,,,,,,,
11369871,home,Royale Union Saint-Gilloise,Loïc Lapoussin,loic-lapoussin,L. Lapoussin,M,,181.0,702,M,902987,EUR,827884800,M,10,10,False,,56.0,46.0,4.0,2.0,17.0,18.0,30.0,41.0,6.0,,,,90.0,76.0,7.4,20.0,0.799875,1,,1.0,5.0,5.0,1.0,,,2.0,,1.0,2.0,3.0,2.0,,,,0.0123,,1.0,3.0,,,,3.0,1.0,2.0,,3.0,,,2.0,1.0,,,,,,,
11369871,home,Royale Union Saint-Gilloise,Lazare Amani,jean-thierry-lazare-amani,L. Amani,M,88,172.0,4079,M,845136,EUR,889228800,F,8,8,False,,21.0,15.0,,,8.0,8.0,7.0,13.0,2.0,,,,65.0,33.0,7.1,10.0,0.0191809,1,,,4.0,4.0,,,,,,2.0,1.0,2.0,1.0,,1.0,,0.0254,0.0449,,3.0,1.0,Jean Thierry Lazare,Amani,,,1.0,,2.0,,,3.0,,jtl_amani_8,,,,,,
11369871,home,Royale Union Saint-Gilloise,Gustaf Nilsson,gustaf-nilsson,G. Nilsson,F,19,197.0,774,M,572286,EUR,864345600,F,29,29,False,,15.0,12.0,,,4.0,5.0,8.0,12.0,3.0,,,,77.0,32.0,8.2,7.0,0.0189194,4,,1.0,3.0,7.0,,,,1.0,3.0,1.0,,2.0,1.0,,3.0,,1.1312,1.1247,,2.0,,,,2.0,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,
11369871,home,Royale Union Saint-Gilloise,Cameron Puertas,cameron-puertas,C. Puertas,M,18,178.0,1148,M,916176,EUR,903398400,F,23,23,False,,62.0,53.0,2.0,2.0,17.0,19.0,36.0,44.0,6.0,,,,90.0,88.0,8.3,19.0,0.357997,5,,1.0,5.0,10.0,,,,1.0,2.0,,3.0,7.0,3.0,,1.0,1.0,0.2551,0.0648,,4.0,,,,1.0,,,4.0,3.0,1.0,,2.0,2.0,,,,,,,
11369871,home,Royale Union Saint-Gilloise,Mohamed Amoura,mohamed-el-amine-amoura,M. E. A. Amoura,F,9,169.0,31367,M,1107591,EUR,957830400,F,47,47,True,,8.0,5.0,,,1.0,1.0,4.0,7.0,2.0,,,,25.0,15.0,7.7,4.0,0.00684081,2,,,,4.0,,,,,2.0,,,2.0,2.0,,2.0,,0.279,0.4254,,,,Mohamed El Amine Amoura,,,,,,1.0,,1.0,,,amoura9,,,,,,
11369871,home,Royale Union Saint-Gilloise,Noah Sadiki,noah-sadiki,N. Sadiki,M,27,173.0,15438,M,1171539,EUR,1103241600,D,27,27,True,,4.0,4.0,,,2.0,2.0,2.0,2.0,,,,,13.0,6.0,7.4,,0.26387,0,,,,2.0,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
11369871,home,Royale Union Saint-Gilloise,Elton Kabangu,elton-kabangu,E. Kabangu,F,7,178.0,243,M,844745,EUR,886896000,F,7,7,True,,6.0,4.0,,,2.0,3.0,2.0,4.0,,,,,13.0,12.0,7.4,6.0,0.00046424,1,,,,1.0,,,,,,,,,,,1.0,,0.5818,0.8557,,1.0,,,,1.0,,,,3.0,,1.0,1.0,,,,,,,,
