match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_errorLeadToAShot,captain,player_firstName,stat_dispossessed,stat_challengeLost,stat_wonContest,player_lastName,stat_bigChanceCreated,stat_shotOffTarget,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_penaltyWon
14425846,home,Millwall,Kevin Nisbet,kevin-nisbet,K. Nisbet,F,15,180.0,258,M,802281,EUR,857779200,F,7,7,False,6.0,4.0,,,0.0,1.0,1.0,3.0,5.0,1.0,1.0,,,,,,62.0,11.0,6.1,2.0,,2,-0.01,,-0.01,,,,7.0,2.0,10.0,2.0,,1.0,,,,,,,2.0,2.0,,-0.18,,,,,,,,1.0,,,,1.0,,,,
14425846,home,Millwall,Adam Mayor,adam-mayor,A. Mayor,D,15,170.0,44,M,1398540,EUR,1113004800,F,12,12,True,15.0,9.0,7.0,2.0,0.0,5.0,6.0,4.0,9.0,3.0,,,,,,,45.0,26.0,6.7,8.0,,0,0.18,0.01,-0.07,,1.0,,,1.0,3.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,Adam Major,,2.0,1.0,,,,,,,
14425846,home,Millwall,Casper De Norre,casper-de-norre,C. D. Norre,M,24,175.0,155,M,823654,EUR,855273600,M,24,24,True,19.0,17.0,2.0,,0.0,10.0,11.0,7.0,8.0,,5.0,,,,,,45.0,28.0,6.6,5.0,,0,0.05,0.01,0.15,,,,,,2.0,2.0,,,2.0,2.0,2.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,
14425846,home,Millwall,Raees Bangura-Williams,raees-bangura-williams,R. Bangura-Williams,M,31,174.0,98,M,2023412,EUR,1088726400,F,31,31,True,5.0,4.0,1.0,,0.0,3.0,3.0,1.0,2.0,2.0,,,,,,,28.0,10.0,6.6,2.0,,0,0.02,0.08,0.19,,1.0,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,Raees Bangura-Williams,,,,,,,,,,
14425846,home,Millwall,Ajay Matthews,ajay-matthews,A. Matthews,F,28,177.0,57,M,1410180,EUR,1149984000,F,28,28,True,3.0,1.0,,,0.0,1.0,2.0,,1.0,,,,,,,,28.0,8.0,6.5,4.0,,0,-0.09,-0.52,0.17,,1.0,,1.0,,2.0,2.0,1.0,,,1.0,1.0,,,1.0,,1.0,,,,,,,,Ajay Matthews,,,,,,,,,,
14425846,home,Millwall,Sheldon Kendall,sheldon-kendall,S. Kendall,F,32,,12,M,1919361,EUR,1199059200,F,32,32,True,3.0,2.0,1.0,,0.0,1.0,1.0,1.0,2.0,,2.0,,,,,,13.0,5.0,6.3,1.0,,0,-0.07,0.06,0.13,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,Sheldon Kendall,,,,,,,,,,
14425846,home,Millwall,Steven Benda,steven-benda,S. Benda,G,13,192.0,264,M,860764,EUR,907200000,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425846,home,Millwall,Ben Drake,ben-drake,B. Drake,D,21,,13,M,1515858,EUR,1104969600,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425846,home,Millwall,Jake Cooper,jake-cooper,J. Cooper,D,5,199.0,99,M,358220,EUR,791769600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425846,home,Millwall,Mihailo Ivanović,mihailo-ivanovic,M. Ivanović,F,9,189.0,1075,M,1165838,EUR,1101686400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihailo Ivanovic,,,,,,,,,,
14425846,away,Coventry City,Ben Wilson,ben-wilson,B. Wilson,G,13,186.0,99,M,216590,EUR,713318400,G,13,13,False,29.0,17.0,21.0,9.0,0.0,11.0,16.0,6.0,13.0,3.0,5.0,,,,,,90.0,35.0,6.6,13.0,,0,0.1,-0.02,-0.11,-0.56,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,,
14425846,away,Coventry City,Kaine Kesler-Hayden,kaine-hayden,K. Kesler-Hayden,M,20,175.0,289,M,1099074,EUR,1035331200,D,20,20,False,53.0,39.0,4.0,2.0,0.0,15.0,23.0,24.0,30.0,4.0,8.0,,,,,,90.0,84.0,7.2,22.0,,1,-0.1,0.13,0.46,,2.0,1.0,3.0,7.0,7.0,10.0,1.0,,1.0,2.0,2.0,1.0,,1.0,,,,-0.04,1.0,,3.0,,,,2.0,1.0,,,,,,,,
14425846,away,Coventry City,Bobby Thomas,thomas-bobby,B. Thomas,D,4,186.0,250,M,1033352,EUR,980812800,D,4,4,False,33.0,25.0,8.0,2.0,0.0,14.0,16.0,11.0,17.0,2.0,2.0,,,,,,45.0,37.0,6.6,8.0,,0,0.11,0.05,-0.16,,,,,2.0,1.0,4.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
14425846,away,Coventry City,Jake Bidwell,jake-bidwell,J. Bidwell,D,21,183.0,106,M,103115,EUR,732672000,D,21,21,False,37.0,31.0,1.0,,0.0,17.0,20.0,14.0,17.0,6.0,4.0,,,,,,90.0,48.0,6.7,7.0,,0,0.04,0.02,-0.17,,1.0,,2.0,6.0,2.0,7.0,,,1.0,,,,,1.0,,,,,,,1.0,,True,,,,,,,,,,,
14425846,away,Coventry City,Miguel Ángel Brau,miguel-angel-brau,M. Á. Brau,D,33,183.0,96,M,1089161,EUR,1009411200,D,33,33,False,34.0,24.0,3.0,2.0,0.0,14.0,17.0,10.0,17.0,3.0,4.0,,,,,,90.0,61.0,6.3,17.0,,2,-0.32,0.1,-0.38,,3.0,1.0,1.0,4.0,6.0,9.0,3.0,,1.0,2.0,2.0,1.0,,1.0,,,2.0,-0.23,,,1.0,,,,1.0,3.0,2.0,,,2.0,,,,
14425846,away,Coventry City,Brandon Thomas-Asante,brandon-thomas-asante,B. Thomas-Asante,F,23,180.0,3119,M,846061,EUR,912384000,M,23,23,False,16.0,9.0,1.0,,0.0,3.0,6.0,6.0,10.0,,3.0,,,,,,90.0,37.0,6.1,21.0,,2,-0.08,0.28,-0.18,,1.0,,2.0,3.0,11.0,5.0,2.0,1.0,,1.0,1.0,7.0,,1.0,2.0,1.0,,-0.53,,,,,,,4.0,1.0,,,,1.0,,,,
14425846,away,Coventry City,Matt Grimes,matt-grimes,M. Grimes,M,6,178.0,274,M,340713,EUR,805766400,M,6,6,False,88.0,81.0,3.0,1.0,0.0,30.0,31.0,51.0,57.0,3.0,7.0,,,,,,90.0,113.0,7.3,16.0,,2,0.4,0.31,-0.04,,11.0,4.0,1.0,1.0,2.0,2.0,,1.0,1.0,,,1.0,,1.0,,,2.0,0.02,,,,,,,1.0,,,,,1.0,,,1.0,
14425846,away,Coventry City,Jamie Allen,jamie-allen,J. Allen,M,8,180.0,72,M,310546,EUR,791337600,M,8,8,False,40.0,36.0,2.0,1.0,0.0,11.0,14.0,25.0,26.0,,4.0,,,,,,69.0,44.0,6.7,5.0,,0,0.04,0.12,-0.02,,,,2.0,1.0,2.0,3.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,
14425846,away,Coventry City,Raphael Rodrigues,raphael-rodrigues,R. Rodrigues,M,21,173.0,137,M,995962,EUR,1063238400,M,17,17,False,13.0,12.0,1.0,,0.0,3.0,3.0,9.0,10.0,,6.0,,,,,,60.0,30.0,6.4,12.0,,0,0.15,0.22,-0.05,,3.0,,,,5.0,2.0,2.0,,1.0,1.0,,2.0,,,1.0,,1.0,,,,,,,,3.0,,1.0,,,,,,,
14425846,away,Coventry City,Ellis Simms,ellis-simms,E. Simms,F,9,190.0,914,M,991614,EUR,978652800,F,9,9,False,13.0,8.0,,,0.0,1.0,1.0,7.0,12.0,,3.0,,,,,,69.0,28.0,6.9,11.0,,3,-0.18,0.23,0.32,,,,3.0,5.0,6.0,7.0,,1.0,,,,4.0,,2.0,1.0,,,-0.11,1.0,,,,,,2.0,,,,,1.0,,,,
14425846,away,Coventry City,Kai Andrews,andrews-kai,K. Andrews,M,28,180.0,130,M,1521381,EUR,1144627200,F,54,54,False,13.0,9.0,,,0.0,3.0,4.0,6.0,9.0,1.0,2.0,,,,,,60.0,26.0,6.7,10.0,,0,-0.23,0.13,0.13,,,,,2.0,2.0,5.0,3.0,,,1.0,1.0,4.0,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,
14425846,away,Coventry City,Liam Kitching,liam-kitching,L. Kitching,D,15,186.0,133,M,921006,EUR,938736000,D,15,15,True,33.0,30.0,4.0,1.0,0.0,19.0,20.0,11.0,13.0,4.0,4.0,,,,,,45.0,39.0,6.2,3.0,,0,0.02,0.07,-0.14,,,,,,2.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
14425846,away,Coventry City,Jay Dasilva,dasilva-jay,J. Dasilva,D,3,170.0,214,M,791985,EUR,893203200,D,3,3,True,14.0,13.0,1.0,1.0,0.0,4.0,4.0,9.0,10.0,,,,,,,,30.0,26.0,6.4,6.0,,0,0.26,0.05,-0.18,,6.0,2.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,
14425846,away,Coventry City,Jack Rudoni,jack-rudoni,J. Rudoni,M,5,185.0,602,M,979565,EUR,992476800,M,5,5,True,22.0,19.0,,,0.0,2.0,2.0,17.0,20.0,,1.0,,,,,,30.0,32.0,6.5,6.0,,1,-0.13,0.21,-0.06,,1.0,,,,1.0,3.0,2.0,,1.0,1.0,1.0,1.0,,,,,,0.0,1.0,,,,,,1.0,,2.0,,,,,,,
14425846,away,Coventry City,Victor Torp,victor-torp,V. Torp,M,29,184.0,523,M,837011,EUR,933292800,M,29,29,True,18.0,17.0,,,0.0,5.0,5.0,12.0,13.0,,1.0,,,,,,21.0,22.0,6.9,2.0,,0,0.01,0.09,-0.04,,1.0,,,2.0,,4.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
14425846,away,Coventry City,Haji Wright,haji-wright,H. Wright,F,11,193.0,2072,M,818391,EUR,890956800,F,11,11,True,7.0,5.0,,,0.0,,,5.0,7.0,,1.0,,,,,,21.0,15.0,7.5,4.0,,4,-0.11,0.08,-0.01,,,,,,,2.0,1.0,2.0,,,,2.0,,1.0,,,,0.34,2.0,1.0,,,,,,,1.0,,,,,,,1.0
14425846,away,Coventry City,Carl Rushworth,carl-rushworth,C. Rushworth,G,19,191.0,346,M,1005800,EUR,994032000,G,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425846,away,Coventry City,Callum Perry,callum-perry,C. Perry,D,25,,15,M,1520805,EUR,1128470400,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Callum Perry,,,,,,,,,,
14425846,away,Coventry City,Milan van Ewijk,milan-van-ewijk,M. v. Ewijk,D,27,175.0,698,M,948723,EUR,968371200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425846,away,Coventry City,Justin Obikwu,obikwu-justin,J. Obikwu,F,20,194.0,105,M,1518868,EUR,1076198400,F,36,36,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
