match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,captain,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_totalCross,stat_unsuccessfulTouch,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_challengeLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_accurateCross,stat_penaltyWon,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_totalOffside,stat_penaltyMiss,stat_ownGoals,stat_penaltyFaced,stat_penaltyConceded,stat_bigChanceCreated
10407469,home,Sint-Truidense VV,Daniel Schmidt,daniel-schmidt,D. Schmidt,G,1,196,258,M,997499,EUR,697075200,G,21,21,False,39.0,24.0,29.0,14.0,11.0,11.0,13.0,28.0,1.0,19.0,4.0,2.0,4.0,1.0,90.0,55.0,7.8,15.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407469,home,Sint-Truidense VV,Matte Smets,smets-matte,M. Smets,D,6,184,963,M,1392905,EUR,1073174400,D,16,16,False,39.0,24.0,14.0,5.0,17.0,21.0,7.0,18.0,1.0,8.0,,,,,90.0,51.0,7.5,16.0,,0,1.0,3.0,1.0,6.0,5.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
10407469,home,Sint-Truidense VV,Jorge Teixeira,jorge-teixeira,J. Teixeira,D,5,188,34,M,58826,EUR,525484800,D,26,26,False,40.0,37.0,8.0,7.0,20.0,21.0,17.0,19.0,6.0,5.0,,,,,90.0,52.0,7.4,3.0,1.0,0,4.0,1.0,5.0,3.0,2.0,1.0,1.0,True,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10407469,home,Sint-Truidense VV,Robert Bauer,robert-bauer,R. Bauer,D,,183,117,M,253871,EUR,797385600,D,20,20,False,38.0,28.0,11.0,6.0,15.0,16.0,13.0,23.0,2.0,6.0,,,,,90.0,65.0,7.8,16.0,,0,4.0,,4.0,5.0,6.0,3.0,2.0,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
10407469,home,Sint-Truidense VV,Daiki Hashioka,daiki-hashioka,D. Hashioka,D,4,185,1039,M,897334,EUR,926899200,M,4,4,False,29.0,16.0,5.0,1.0,4.0,6.0,12.0,25.0,,2.0,,,,,90.0,52.0,6.9,21.0,,0,1.0,8.0,3.0,10.0,1.0,1.0,1.0,,,,,,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,
10407469,home,Sint-Truidense VV,Frank Boya,frank-boya,F. Boya,M,34,190,311,M,865796,EUR,836179200,M,27,27,False,47.0,29.0,13.0,5.0,18.0,25.0,11.0,22.0,4.0,16.0,,,,,90.0,66.0,7.1,21.0,,0,1.0,2.0,7.0,10.0,2.0,7.0,5.0,,1.0,3.0,,,,2.0,1.0,,,,3.0,,,,,,,,,,,,,
10407469,home,Sint-Truidense VV,Rocco Reitz,rocco-reitz,R. Reitz,M,27,175,1025,M,1048650,EUR,1022630400,M,13,13,False,37.0,27.0,6.0,4.0,15.0,18.0,12.0,20.0,1.0,11.0,,,,,90.0,58.0,6.8,18.0,,2,,,6.0,6.0,1.0,6.0,5.0,,,1.0,,,1.0,4.0,,2.0,,,3.0,1.0,1.0,,,,,,,,,,,
10407469,home,Sint-Truidense VV,Aboubakary Koita,aboubakary-koita,A. Koita,M,11,175,1938,M,890110,EUR,906249600,M,7,7,False,17.0,12.0,2.0,1.0,6.0,7.0,7.0,12.0,1.0,6.0,,,,,90.0,48.0,7.3,13.0,,3,3.0,,10.0,8.0,4.0,5.0,2.0,,2.0,2.0,,,2.0,2.0,3.0,3.0,1.0,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,
10407469,home,Sint-Truidense VV,Shinji Okazaki,shinji-okazaki,S. Okazaki,F,,174,435,M,19303,EUR,513993600,F,30,30,False,25.0,18.0,,,9.0,12.0,9.0,16.0,1.0,7.0,,,,,88.0,46.0,6.3,18.0,,0,3.0,,11.0,4.0,1.0,2.0,1.0,,,1.0,,,3.0,3.0,1.0,4.0,2.0,,4.0,,,,,,,,,,,,,
10407469,home,Sint-Truidense VV,Gianni Bruno,gianni-bruno,G. Bruno,F,9,180,179,M,100680,EUR,682560000,F,91,91,False,24.0,18.0,,,7.0,10.0,11.0,14.0,,4.0,,,,,80.0,33.0,6.5,11.0,2.0,1,,,2.0,2.0,,,,,2.0,,,,,2.0,2.0,,,,,,,,,1.0,1.0,1.0,3.0,1.0,,,,
10407469,home,Sint-Truidense VV,Daichi Hayashi,hayashi-daichi,D. Hayashi,F,9,178,201,M,991872,EUR,864345600,F,8,8,False,13.0,6.0,1.0,,,1.0,6.0,14.0,,2.0,,,,,60.0,31.0,6.4,17.0,,0,2.0,1.0,7.0,4.0,,3.0,2.0,,,,,,2.0,4.0,4.0,,,,1.0,,,,,,,,1.0,,,,,
10407469,home,Sint-Truidense VV,Taichi Hara,taichi-hara,T. Hara,F,18,191,400,M,925790,EUR,925862400,F,9,9,True,12.0,4.0,,,1.0,2.0,3.0,10.0,,1.0,,,,,30.0,18.0,6.8,9.0,,0,5.0,7.0,7.0,9.0,,2.0,1.0,,1.0,2.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,
10407469,home,Sint-Truidense VV,Fatih Kaya,fatih-kaya,F. Kaya,F,29,183,257,M,930697,EUR,942364800,F,11,11,True,4.0,3.0,,,1.0,2.0,2.0,2.0,,4.0,,,,,10.0,8.0,6.8,2.0,1.0,0,,,2.0,3.0,,1.0,1.0,,,1.0,,,,,,3.0,2.0,,,,,,,,,,1.0,,,,,
10407469,home,Sint-Truidense VV,Mory Konate,mory-konate,M. Konate,M,8,191,1273,M,889927,EUR,753321600,M,6,6,True,2.0,,1.0,,,,,2.0,1.0,,,,,,8.0,3.0,6.4,2.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407469,home,Sint-Truidense VV,Jo Coppens,jo-coppens,J. Coppens,G,12,190,48,M,45854,EUR,661737600,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407469,home,Sint-Truidense VV,Andrea Librici,librici-andrea,A. Librici,D,16,181,17,M,1392906,EUR,1102550400,F,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407469,home,Sint-Truidense VV,Olivier Dumont,olivier-dumont,O. Dumont,M,14,182,41,M,1127338,EUR,1015372800,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Olivier Dumont,,,,,,,,,,,,,,,,,,,,,
10407469,home,Sint-Truidense VV,Stan Van Dessel,van-dessel-stan,S. V. Dessel,M,8,162,53,M,990146,EUR,995932800,M,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407469,away,KV Kortrijk,Tom Vandenberghe,tom-vandenberghe,T. Vandenberghe,G,23,190,77,M,1046454,EUR,714009600,G,1,1,False,30.0,23.0,12.0,5.0,21.0,21.0,2.0,9.0,,8.0,,,2.0,,90.0,36.0,6.4,7.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
10407469,away,KV Kortrijk,João Silva,joao-silva,J. Silva,D,6,187,281,M,1068519,EUR,916272000,D,44,44,False,66.0,51.0,9.0,5.0,35.0,37.0,16.0,30.0,4.0,8.0,,,,,90.0,85.0,7.0,17.0,,0,4.0,3.0,8.0,7.0,3.0,2.0,1.0,,2.0,3.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,
10407469,away,KV Kortrijk,Tsuyoshi Watanabe,tsuyoshi-watanabe,T. Watanabe,D,4,187,1372,M,942213,EUR,855100800,D,4,4,False,84.0,71.0,21.0,15.0,39.0,41.0,32.0,43.0,4.0,13.0,,,,,90.0,96.0,7.2,13.0,,0,2.0,3.0,3.0,5.0,2.0,2.0,2.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,
10407469,away,KV Kortrijk,Martin Wasinski,martin-wasinski,M. Wasinski,D,2,185,167,M,1131054,EUR,1081296000,D,21,21,False,48.0,33.0,8.0,2.0,23.0,26.0,10.0,23.0,1.0,7.0,,,,,66.0,57.0,6.7,17.0,,0,6.0,1.0,7.0,3.0,1.0,2.0,2.0,,,,Martin Wasinski,,1.0,,,1.0,,,,,,,,,,,,,,,,
10407469,away,KV Kortrijk,Nayel Mehssatou,nayel-mehssatou,N. Mehssatou,M,8,172,534,M,1064174,EUR,1018569600,M,25,25,False,31.0,21.0,6.0,1.0,17.0,20.0,4.0,12.0,1.0,4.0,,,,,69.0,45.0,6.5,16.0,,0,,1.0,2.0,2.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10407469,away,KV Kortrijk,Abdelkahar Kadri,abdelkahar-kadri,A. Kadri,M,37,170,2010,M,1007528,EUR,961804800,M,18,18,False,58.0,48.0,6.0,2.0,14.0,15.0,34.0,44.0,,7.0,,,,,90.0,85.0,6.4,21.0,,1,1.0,,10.0,9.0,1.0,2.0,2.0,,2.0,1.0,,,1.0,2.0,4.0,9.0,5.0,,,1.0,,,,,,,,,,,1.0,
10407469,away,KV Kortrijk,Stjepan Lončar,stjepan-loncar,S. Lončar,M,10,187,317,M,842571,EUR,847584000,M,33,33,False,46.0,35.0,7.0,4.0,12.0,17.0,23.0,30.0,,11.0,,,,,82.0,61.0,7.1,14.0,1.0,0,,1.0,1.0,7.0,2.0,5.0,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10407469,away,KV Kortrijk,Kristof D'Haene,kristof-dhaene,K. D'Haene,M,,171,15,,121602,EUR,644630400,M,30,30,False,68.0,52.0,9.0,5.0,18.0,20.0,35.0,54.0,,7.0,,,,,90.0,95.0,6.6,22.0,1.0,1,3.0,,7.0,5.0,,3.0,2.0,True,1.0,,,,6.0,,1.0,1.0,1.0,,3.0,,1.0,1.0,,,,,,,,,,1.0
10407469,away,KV Kortrijk,Faïz Selemani,faiz-selemani,F. Selemani,F,7,178,361,M,842745,EUR,754617600,F,10,10,False,55.0,32.0,8.0,3.0,9.0,12.0,25.0,47.0,,10.0,,,,,90.0,85.0,6.8,36.0,2.0,3,,2.0,9.0,8.0,2.0,,,,4.0,1.0,,,4.0,3.0,4.0,7.0,3.0,,,1.0,1.0,2.0,,,1.0,,1.0,,,,,
10407469,away,KV Kortrijk,Felipe Avenatti,felipe-avenatti,F. Avenatti,F,9,194,145,M,308058,EUR,767318400,F,20,20,False,34.0,24.0,4.0,4.0,7.0,8.0,18.0,27.0,,2.0,,,,,90.0,46.0,6.9,15.0,,2,2.0,6.0,9.0,7.0,,,,,1.0,1.0,,,1.0,,5.0,,,,1.0,1.0,,1.0,,,1.0,,,,,,,
10407469,away,KV Kortrijk,Pape Habib Gueye,pape-habib-gueye,P. H. Gueye,F,77,188,365,M,880778,EUR,937785600,F,17,17,False,20.0,16.0,,,5.0,5.0,11.0,15.0,,2.0,,,,,90.0,34.0,6.7,15.0,,2,3.0,5.0,8.0,5.0,,,,,,1.0,,,,5.0,4.0,,,1.0,,1.0,,,,1.0,1.0,,,,,,,
10407469,away,KV Kortrijk,Dion De Neve,dion-de-neve,D. D. Neve,M,14,180,102,M,923974,EUR,992304000,M,23,23,True,12.0,11.0,,,1.0,1.0,10.0,12.0,,2.0,,,,,24.0,20.0,6.8,3.0,,0,1.0,,3.0,3.0,,2.0,1.0,,,,,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,
10407469,away,KV Kortrijk,Billal Messaoudi,billal-messaoudi,B. Messaoudi,M,9,184,641,M,1125840,EUR,882662400,F,9,9,True,12.0,9.0,,,1.0,1.0,8.0,11.0,,1.0,,,,,21.0,21.0,6.5,9.0,,0,,2.0,3.0,4.0,,1.0,,,,1.0,,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
10407469,away,KV Kortrijk,Martin Regáli,martin-regali,M. Regáli,F,9,176,46,M,798790,EUR,750384000,F,29,29,True,1.0,,,,,1.0,1.0,1.0,,,,,,,8.0,2.0,6.7,1.0,1.0,0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,
