match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass,playerName,reason,rescinded,player_id,player_name,from,description,confirmed
10407469,FT,1.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,,
10407469,,,,,90,0.0,,1,,,injuryTime,5.0,,,,,,,,,,,,
10407469,,,,,88,,,3,,,substitution,,121549802.0,False,True,regular,,,,,,,,
10407469,,,,,84,,,7,,,card,,120613692.0,,False,yellow,João Silva,Foul,False,1068519.0,João Silva,,,
10407469,,,,,82,,,9,,,substitution,,121549766.0,False,False,regular,,,,,,,,
10407469,,,,,80,,,11,,,substitution,,121549759.0,False,True,regular,,,,,,,,
10407469,,,,,76,,,15,,,card,,120613655.0,,False,yellow,Billal Messaoudi,Foul,False,1125840.0,Billal Messaoudi,,,
10407469,,,,,69,,,22,,,substitution,,121549681.0,False,False,regular,,,,,,,,
10407469,,,,,66,,,25,,,substitution,,121549660.0,False,False,regular,,,,,,,,
10407469,,,,,60,,,31,,,substitution,,121549621.0,False,True,regular,,,,,,,,
10407469,,,,,52,,,39,,,card,,120613568.0,,False,yellow,Faïz Selemani,Foul,False,842745.0,Faïz Selemani,,,
10407469,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,,
10407469,,1.0,0.0,,45,4.0,,1,,,goal,,167978690.0,,True,ownGoal,,,,1046454.0,Tom Vandenberghe,owngoal,,
10407469,,,,,45,4.0,,1,,,inGamePenalty,,118415097.0,,True,missed,,woodwork,,100680.0,Gianni Bruno,,Woodwork,
10407469,,,,,45,2.0,,1,,,card,,120615702.0,,False,yellow,Stjepan Lončar,Foul,False,842571.0,Stjepan Lončar,,,
10407469,,,,,45,2.0,,1,,,varDecision,,15257.0,,True,penaltyNotAwarded,,,,890110.0,Aboubakary Koita,,,False
10407469,,,,,45,0.0,,1,,,injuryTime,1.0,,,,,,,,,,,,
10407469,,,,,29,,,17,,,card,,120613423.0,,True,yellow,Aboubakary Koita,Foul,False,890110.0,Aboubakary Koita,,,
10407469,,,,,-5,,,6,,,card,,120613688.0,,True,yellow,Bernd Hollerbach,Argument,False,,,,,
