match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,captain,stat_outfielderBlock,stat_aerialLost,stat_aerialWon,stat_unsuccessfulTouch,stat_challengeLost,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_penaltyWon,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_penaltyMiss,stat_penaltySave,stat_penaltyFaced,stat_goals,stat_clearanceOffLine,stat_penaltyConceded
12436949,home,Southampton,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,30,30,False,30.0,22.0,10.0,3.0,0.0,21.0,23.0,1.0,7.0,1.0,8.0,1.0,3.0,7.0,1.0,1.0,90.0,47.0,7.5,8.0,0.00053266,0,1.0445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436949,home,Southampton,Yukinari Sugawara,,,yukinari-sugawara,Y. Sugawara,D,3,179,2828,M,,905347,EUR,962150400,D,16,16,False,53.0,47.0,6.0,4.0,0.0,21.0,25.0,27.0,32.0,3.0,2.0,,,,,,90.0,70.0,7.3,9.0,0.171766,1,,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0437,2.0,,,,,,,,,,,,,,,,,,
12436949,home,Southampton,Jack Stephens,Jack,Stephens,jack-stephens,J. Stephens,D,5,185,213,M,,134361,EUR,759628800,D,5,5,False,69.0,63.0,2.0,,0.0,40.0,43.0,23.0,26.0,1.0,2.0,,,,,,79.0,76.0,6.4,6.0,0.00670759,0,,,,1.0,4.0,,,,,,4.0,3.0,,1.0,,,True,1.0,,,,,,,,,,,,,,,,
12436949,home,Southampton,Jan Bednarek,,,jan-bednarek,J. Bednarek,D,5,189,6978,M,janbednarek_,286085,EUR,829267200,D,35,35,False,80.0,70.0,5.0,1.0,0.0,56.0,62.0,14.0,18.0,6.0,6.0,,,,,,90.0,94.0,6.9,11.0,0.00480411,0,,,,1.0,2.0,,,,,2.0,,,1.0,,,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,
12436949,home,Southampton,Kyle Walker-Peters,,,kyle-walker-peters,K. Walker-Peters,D,2,173,1504,M,,823085,EUR,860889600,D,2,2,False,34.0,31.0,,,0.0,19.0,20.0,12.0,16.0,1.0,4.0,,,,,,90.0,61.0,6.2,12.0,0.0291347,0,,2.0,,9.0,7.0,6.0,3.0,,,3.0,3.0,1.0,1.0,,,,,,2.0,,,1.0,3.0,,,,,,,,,,,
12436949,home,Southampton,Flynn Downes,Flynn,Downes,flynn-downes,F. Downes,M,4,172,375,M,,879810,EUR,916790400,M,4,4,False,59.0,58.0,1.0,1.0,0.0,38.0,39.0,20.0,20.0,2.0,1.0,,,,,,90.0,78.0,6.5,8.0,0.0173884,0,,,,7.0,3.0,3.0,,,,3.0,2.0,1.0,,3.0,,,,,,1.0,2.0,1.0,,,,,,,,,,,,
12436949,home,Southampton,Lesley Ugochukwu,,,lesley-ugochukwu,L. Ugochukwu,M,8,188,5004,M,l.ugochukwu8,1048916,EUR,1080259200,M,26,26,False,25.0,23.0,,,0.0,12.0,14.0,11.0,11.0,,2.0,,,,,,64.0,32.0,6.3,3.0,0.00986834,1,,,,5.0,2.0,1.0,,,,,2.0,1.0,,,0.2118,1.0,,1.0,1.0,,,3.0,,1.0,1.0,,,,,,,,,
12436949,home,Southampton,Tyler Dibling,Tyler,Dibling,tyler-dibling,T. Dibling,M,20,178,2847,M,,1174472,EUR,1140134400,M,33,33,False,19.0,17.0,2.0,2.0,0.0,8.0,8.0,9.0,11.0,,2.0,,,,,,63.0,32.0,7.2,6.0,0.0113131,1,,,,4.0,4.0,2.0,,,1.0,,,,4.0,1.0,0.0326,1.0,,,,,2.0,1.0,,,,1.0,0.2716,,,,,,,
12436949,home,Southampton,Mateus Fernandes,,,mateus-fernandes,M. Fernandes,M,18,178,3830,M,,1142562,EUR,1089417600,M,18,18,False,27.0,20.0,1.0,,0.0,5.0,7.0,15.0,20.0,,5.0,,,,,,81.0,40.0,6.4,12.0,0.0316253,0,,,,3.0,4.0,1.0,,,,2.0,2.0,,2.0,1.0,,,,,,,3.0,,1.0,,,,,,,,,,,
12436949,home,Southampton,Ben Brereton Díaz,,,ben-brereton-diaz,B. Brereton Díaz,M,25,188,6380,M,ben.brereton,867583,EUR,924393600,M,17,17,False,22.0,17.0,2.0,1.0,0.0,4.0,4.0,13.0,18.0,,3.0,,,,,,64.0,30.0,6.4,8.0,0.0111665,0,,,,6.0,2.0,,,,,,1.0,1.0,,1.0,,,,1.0,,1.0,2.0,4.0,1.0,,,,,,,,,,,
