match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalTackle,stat_wasFouled,stat_dispossessed,stat_blockedScoringAttempt,stat_wonTackle,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_goals,captain,stat_crossNotClaimed
10382095,away,Sparta Rotterdam,Mica Pinto,mica-pinto,Mica,D,5,176,157,M,785815,EUR,739152000,D,5,5,False,59.0,50.0,8.0,3.0,27.0,28.0,24.0,35.0,,1.0,2.0,9.0,,,,,,,90.0,72.0,6.3,14.0,0,,,4.0,3.0,,,1.0,1.0,,2.0,,3.0,,,,,1.0,,,,,1.0,,,,
10382095,away,Sparta Rotterdam,Jonathan de Guzmán,jonathan-de-guzman,J. d. Guzmán,M,13,173,79,M,13028,EUR,558489600,M,6,6,False,39.0,35.0,4.0,2.0,19.0,20.0,16.0,19.0,,1.0,2.0,5.0,,,,,,,65.0,45.0,6.3,5.0,0,,,,3.0,,,1.0,1.0,,,1.0,2.0,,,,,1.0,,,,,,,,,
10382095,away,Sparta Rotterdam,Sven Mijnans,sven-mijnans,S. Mijnans,M,10,190,1199,M,980671,EUR,952560000,M,10,10,False,41.0,35.0,3.0,2.0,17.0,19.0,18.0,22.0,,2.0,1.0,4.0,,,,,,,87.0,51.0,7.0,7.0,5,,,,3.0,2.0,,,1.0,1.0,2.0,2.0,,,,1.0,2.0,,,2.0,1.0,,,,,,
10382095,away,Sparta Rotterdam,Arno Verschueren,arno-verschueren,A. Verschueren,M,32,182,168,M,578344,EUR,870652800,M,8,8,False,30.0,25.0,,,10.0,12.0,15.0,18.0,,4.0,1.0,7.0,,,,,,,88.0,41.0,8.7,7.0,2,,,,2.0,,,,2.0,1.0,1.0,1.0,,,,2.0,3.0,1.0,,,1.0,,,,2.0,,
10382095,away,Sparta Rotterdam,Younes Namli,younes-namli,Y. Namli,M,9,180,239,M,235538,EUR,772070400,F,7,7,False,41.0,33.0,4.0,2.0,13.0,14.0,20.0,30.0,,2.0,,5.0,,,,,,,78.0,56.0,6.8,16.0,1,,,3.0,4.0,,,1.0,2.0,1.0,3.0,,,3.0,1.0,,,1.0,1.0,1.0,,,,,,,
10382095,away,Sparta Rotterdam,Tobias Lauritsen,tobias-lauritsen,T. Lauritsen,F,9,192,737,M,796943,EUR,872899200,F,9,9,False,27.0,11.0,2.0,1.0,5.0,8.0,6.0,19.0,9.0,14.0,,,,,,,,,90.0,45.0,7.9,20.0,3,,,,7.0,1.0,,,3.0,,1.0,6.0,,2.0,2.0,2.0,2.0,1.0,1.0,,,1.0,,1.0,,,
10382095,away,Sparta Rotterdam,Vito van Crooij,vito-van-crooij,V. van Crooij,M,32,172,213,M,385708,EUR,822873600,F,11,11,False,20.0,16.0,2.0,1.0,7.0,9.0,10.0,17.0,2.0,2.0,1.0,3.0,,,,,,,90.0,38.0,7.2,11.0,3,,,6.0,5.0,,1.0,,,2.0,2.0,,1.0,1.0,,1.0,,,1.0,2.0,,1.0,1.0,,,,
10382095,away,Sparta Rotterdam,Dirk Abels,dirk-abels,D. Abels,D,2,177,60,M,583606,EUR,866160000,D,12,12,True,3.0,2.0,1.0,1.0,2.0,2.0,,1.0,,1.0,1.0,,,,,,,,25.0,7.0,6.7,2.0,0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,
10382095,away,Sparta Rotterdam,Joshua Kitolano,joshua-kitolano,J. Kitolano,M,8,170,272,M,913584,EUR,984009600,M,16,16,True,2.0,1.0,1.0,,1.0,1.0,,1.0,,3.0,,,,,,,,,12.0,8.0,6.5,3.0,0,,,,2.0,,,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,
10382095,away,Sparta Rotterdam,Omar Rekik,omar-rekik,O. Rekik,D,44,186,1026,M,976251,EUR,1008806400,D,13,13,True,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,11.0,1.0,6.4,,0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
10382095,away,Sparta Rotterdam,Jeremy van Mullem,jeremy-van-mullem,J. v. Mullem,D,14,184,54,M,990722,EUR,921715200,D,22,22,True,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,11.0,1.0,6.6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382095,away,Sparta Rotterdam,Delano van Crooij,delano-van-crooy,D. v. Crooij,G,,182,15,M,108714,EUR,676080000,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382095,away,Sparta Rotterdam,Ishan Arturo Kort,kort-ishan-arturo,I. A. Kort,G,,192,61,M,1129013,EUR,959817600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382095,away,Sparta Rotterdam,Mike Eerdhuijzen,mike-eerdhuijzen,M. Eerdhuijzen,D,44,194,180,M,947842,EUR,963446400,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382095,away,Sparta Rotterdam,Aaron Meijers,aaron-meijers,A. Meijers,D,14,176,30,M,32386,EUR,562377600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,Aaron,Meijers,,,,,,,,,,,,,,,,,,,,,,,,
10382095,away,Sparta Rotterdam,Mario Engels,mario-engels,M. Engels,M,8,183,72,M,132674,EUR,751248000,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382095,away,Sparta Rotterdam,Jason Lokilo,jason-lokilo,J. Lokilo,M,98,175,217,M,818036,EUR,905990400,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382095,away,Sparta Rotterdam,Koki Saito,koki-saito,K. Saito,M,14,170,1063,M,905356,EUR,997401600,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382095,away,Sparta Rotterdam,Patrick Brouwer,patrick-brouwer,P. Brouwer,F,27,176,92,M,1066319,EUR,984960000,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
