match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_interceptionWon,stat_fouls,player_firstName,player_lastName,stat_totalCross,stat_dispossessed,stat_totalContest,captain,player_sofascoreId,stat_wonContest,stat_keyPass,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_errorLeadToAShot,stat_shotOffTarget
11969451,home,Lazio,Christos Mandas,christos-mandas,C. Mandas,G,29,189,1753,M,913762,EUR,1000684800,G,35,35,False,39.0,28.0,21.0,12.0,23.0,30.0,5.0,9.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,90.0,42.0,6.9,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11969451,home,Lazio,Nicolò Casale,nicolo-casale,N. Casale,D,16,191,431,M,862697,EUR,887414400,D,15,15,False,72.0,66.0,9.0,4.0,46.0,49.0,20.0,23.0,2.0,4.0,7.0,2.0,,,,90.0,88.0,7.1,9.0,0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
11969451,home,Lazio,Alessio Romagnoli,alessio-romagnoli,A. Romagnoli,D,13,185,1926,M,227864,EUR,789868800,D,13,13,False,72.0,66.0,5.0,3.0,48.0,52.0,18.0,20.0,3.0,5.0,8.0,6.0,,,,90.0,84.0,6.9,6.0,0,4.0,5.0,,,2.0,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,
11969451,home,Lazio,Mario Gila Fuentes,mario-gila-fuentes,M. Gila,D,34,183,1786,M,965828,EUR,967507200,D,34,34,False,54.0,49.0,5.0,4.0,26.0,26.0,23.0,28.0,1.0,2.0,,1.0,,,,45.0,58.0,6.9,5.0,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11969451,home,Lazio,Elseid Hysaj,elseid-hysaj,E. Hysaj,D,23,182,1317,M,136322,EUR,760147200,M,23,23,False,42.0,34.0,3.0,1.0,19.0,21.0,15.0,22.0,2.0,4.0,,6.0,,,,90.0,54.0,6.2,14.0,0,2.0,7.0,3.0,,2.0,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
11969451,home,Lazio,Danilo Cataldi,danilo-cataldi,D. Cataldi,M,32,180,964,M,317301,EUR,776131200,M,32,32,False,73.0,65.0,4.0,2.0,27.0,28.0,38.0,45.0,,3.0,,8.0,,,,81.0,81.0,6.7,10.0,0,,5.0,2.0,,3.0,2.0,,,,1.0,,,,1.0,1.0,True,,,,,,,,,,,,,
11969451,home,Lazio,Mattéo Guendouzi,matteo-guendouzi,M. Guendouzi,M,6,185,7161,M,852404,EUR,924048000,M,8,8,False,58.0,51.0,1.0,,14.0,14.0,37.0,45.0,1.0,5.0,,10.0,,,,84.0,69.0,7.4,10.0,0,,,,,3.0,2.0,1.0,,,,,,1.0,,1.0,,MatteoGuendouzi,1.0,4.0,,,,,,,,,,
11969451,home,Lazio,Adam Marušić,adam-marusic,A. Marušić,D,77,185,1140,M,267619,EUR,719280000,M,77,77,False,53.0,45.0,3.0,1.0,22.0,26.0,23.0,28.0,,5.0,3.0,3.0,,,,90.0,75.0,7.1,13.0,1,1.0,5.0,,,2.0,2.0,1.0,1.0,1.0,3.0,,,1.0,,3.0,,,2.0,,1.0,,,,,,,,,
11969451,home,Lazio,Felipe Anderson,felipe-anderson,F. Anderson,M,7,175,6076,M,152276,EUR,734832000,F,7,7,False,29.0,23.0,2.0,2.0,11.0,13.0,12.0,17.0,,7.0,1.0,5.0,,,,61.0,49.0,6.9,15.0,2,,6.0,1.0,,5.0,3.0,1.0,1.0,,,,,1.0,4.0,2.0,,F_Andersoon,1.0,,,2.0,,,,,,,,
11969451,home,Lazio,Luis Alberto,luis-alberto,L. Alberto,M,32,182,1859,M,111416,EUR,717638400,F,10,10,False,62.0,52.0,,,18.0,21.0,35.0,43.0,,4.0,1.0,10.0,,,,90.0,78.0,8.3,13.0,2,2.0,4.0,,,2.0,2.0,,1.0,,,,,2.0,2.0,1.0,,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,
11969451,home,Lazio,Valentín Castellanos,valentin-castellanos,V. Castellanos,F,11,179,10718,M,877013,EUR,907372800,F,19,19,False,26.0,19.0,2.0,1.0,7.0,11.0,12.0,15.0,4.0,7.0,,6.0,,,,82.0,40.0,8.2,14.0,4,2.0,6.0,,,1.0,1.0,4.0,2.0,,1.0,,,,1.0,2.0,,tatycastellanos11,,1.0,3.0,1.0,,,,1.0,2.0,1.0,,
11969451,home,Lazio,Patric,patric,Patric,D,4,184,503,M,217784,EUR,735004800,D,4,4,True,35.0,31.0,7.0,4.0,17.0,17.0,14.0,19.0,,2.0,1.0,2.0,,,,45.0,42.0,6.8,6.0,0,,,,1.0,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
11969451,home,Lazio,Matías Vecino,matias-vecino,M. Vecino,M,15,187,1428,M,158615,EUR,682992000,M,5,5,True,18.0,16.0,,,8.0,10.0,8.0,8.0,,,,,,,,29.0,19.0,6.3,2.0,0,3.0,6.0,2.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,
11969451,home,Lazio,Nicolò Rovella,nicolo-rovella,N. Rovella,M,6,179,2973,M,937324,EUR,1007424000,M,65,65,True,17.0,15.0,2.0,,9.0,9.0,6.0,8.0,,2.0,,2.0,,,,9.0,20.0,6.5,3.0,0,,1.0,,,,,1.0,1.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,
11969451,home,Lazio,Ciro Immobile,ciro-immobile,C. Immobile,F,36,185,14969,M,45923,EUR,635472000,F,17,17,True,1.0,1.0,,,1.0,1.0,,,,,,,,,,8.0,1.0,6.4,,0,,1.0,,,,,,,,1.0,,,,,,,ciroimmobile17,,,,,,,,,,,,
11969451,home,Lazio,Pedro,pedro,Pedro,F,9,167,5291,M,35428,EUR,554428800,F,9,9,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,11.0,2.0,6.5,,0,,,,,,,,,,,,,,,,,Pedro,,,,,,,,,,,,
11969451,home,Lazio,Luigi Sepe,luigi-sepe,L. Sepe,G,,185,170,M,46714,EUR,673660800,G,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11969451,home,Lazio,Davide Renzetti,renzetti-davide,D. Renzetti,G,22,194,156,M,1472205,EUR,1149811200,G,59,59,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11969451,home,Lazio,Luca Pellegrini,luca-pellegrini,L. Pellegrini,D,3,178,1353,M,826186,EUR,920764800,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11969451,home,Lazio,Gustav Isaksen,gustav-isaksen,G. Isaksen,M,18,181,3347,M,976381,EUR,987638400,F,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11969451,home,Lazio,Diego González,diego-gonzalez,D. González,F,11,177,779,M,1106593,EUR,1041897600,F,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Diego González,,,,,,,,,,,,,,,,,,
11969451,away,Juventus,Mattia Perin,mattia-perin,M. Perin,G,1,188,3286,M,79645,EUR,721353600,G,36,36,False,18.0,12.0,8.0,2.0,11.0,14.0,1.0,4.0,1.0,1.0,,7.0,1.0,3.0,,90.0,27.0,6.4,6.0,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11969451,away,Juventus,Danilo,danilo,Danilo,D,13,184,15246,M,124992,EUR,679536000,D,6,6,False,63.0,55.0,5.0,2.0,28.0,32.0,27.0,32.0,2.0,7.0,4.0,7.0,,,,90.0,83.0,6.9,13.0,0,,,,,3.0,2.0,1.0,2.0,1.0,,,,1.0,,,True,Danilo,,,,,,,,,,,1.0,
11969451,away,Juventus,Bremer,bremer,Bremer,D,3,188,9607,M,885197,EUR,858643200,D,3,3,False,47.0,35.0,7.0,2.0,25.0,30.0,10.0,17.0,5.0,8.0,4.0,6.0,,,,90.0,66.0,6.8,17.0,1,3.0,7.0,,2.0,2.0,1.0,3.0,1.0,2.0,2.0,,,,2.0,,,Bremer,,,,,,,,,,,,1.0
