match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_challengeLost,stat_totalContest,captain,stat_lastManTackle,stat_keyPass,stat_wonContest,stat_outfielderBlock,stat_fouls,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_hitWoodwork,player_sofascoreId,stat_goodHighClaim,stat_bigChanceCreated,stat_goals
14035855,home,FCV Dender,Michael Verrips,,,michael-verrips,M. Verrips,G,34,195,102,M,583506,EUR,849571200,G,34,34,False,39.0,25.0,24.0,10.0,0.0,16.0,18.0,9.0,21.0,1.0,8.0,1.0,2.0,3.0,90.0,47.0,6.4,14.0,0.00498338,0.4512,0,-0.2007,0.07,-0.04,-0.16,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035855,home,FCV Dender,Benjamin Fredrick,Benjamin Fredrick,,fredrick-benjamin,B. Fredrick,D,22,187,956,M,1470532,EUR,1117238400,D,22,22,False,24.0,18.0,1.0,,0.0,13.0,14.0,5.0,10.0,5.0,3.0,,,,82.0,54.0,6.5,12.0,0.00644981,,0,,-0.04,-0.23,-0.02,,2.0,1.0,3.0,2.0,4.0,1.0,8.0,4.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
14035855,home,FCV Dender,Luc Marijnissen,Luc Marijnissen,,luc-marijnissen,L. Marijnissen,D,5,190,95,M,1086107,EUR,1042070400,D,5,5,False,37.0,31.0,7.0,4.0,0.0,23.0,24.0,8.0,13.0,7.0,4.0,1.0,,,90.0,52.0,6.6,11.0,0.016434,,0,,0.16,0.06,-0.3,,,,1.0,2.0,6.0,2.0,3.0,,4.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
14035855,home,FCV Dender,Luc De Fougerolles,,,luc-de-fougerolles,L. D. Fougerolles,D,44,183,331,M,1413129,EUR,1129075200,D,44,44,False,31.0,25.0,2.0,,0.0,24.0,26.0,1.0,5.0,3.0,3.0,3.0,,,82.0,44.0,6.4,8.0,0.00034835,,0,,-0.09,0.04,-0.14,,,,,,2.0,2.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
14035855,home,FCV Dender,Joedrick Pupe,,,pupe-joedrick,J. Pupe,D,23,189,67,M,891609,EUR,865382400,D,3,3,False,35.0,32.0,5.0,5.0,0.0,25.0,27.0,7.0,8.0,3.0,5.0,,,,52.0,47.0,7.8,5.0,0.00516133,,0,,0.05,0.04,0.75,,1.0,,,1.0,,,3.0,,2.0,1.0,,,,True,1.0,,,,,,,,,,,,,,,,,
14035855,home,FCV Dender,Fabio Ferraro,Fabio Ferraro,,fabio-ferraro,F. Ferraro,M,88,180,86,M,1145225,EUR,1031011200,D,88,88,False,32.0,24.0,4.0,,0.0,12.0,13.0,12.0,19.0,3.0,5.0,,,,90.0,62.0,6.3,20.0,0.0912144,,0,,0.22,0.31,-0.32,,7.0,2.0,1.0,,2.0,,2.0,1.0,3.0,2.0,2.0,,1.0,,,2.0,,,,,,,,,,,,,,,,
14035855,home,FCV Dender,Malcolm Viltard,,,viltard-malcolm,M. Viltard,M,24,176,69,M,1092285,EUR,1035417600,M,24,24,False,16.0,9.0,2.0,1.0,0.0,6.0,9.0,3.0,7.0,2.0,4.0,,,,74.0,31.0,6.3,11.0,0.00549928,,0,,-0.13,0.14,-0.02,,2.0,,,,6.0,,2.0,,1.0,1.0,,1.0,3.0,,,,1.0,1.0,3.0,,,,,,,,,,,,,
14035855,home,FCV Dender,Nathan Rodes,,,rodes-nathan,N. Rodes,M,18,191,34,M,882003,EUR,881798400,M,18,18,False,31.0,25.0,2.0,1.0,0.0,17.0,21.0,8.0,10.0,2.0,3.0,,,,90.0,43.0,6.4,8.0,0.00893343,,1,,0.09,0.02,-0.15,,,,,1.0,4.0,,2.0,1.0,1.0,1.0,1.0,3.0,,,,1.0,,,1.0,1.0,0.0719,0.0,,,,,,,,,,
14035855,home,FCV Dender,Noah Mbamba,,,noah-mbamba,N. Mbamba,M,17,187,1002,M,1100321,EUR,1104883200,M,17,17,False,20.0,15.0,,,0.0,8.0,9.0,7.0,11.0,10.0,1.0,4.0,,,74.0,35.0,6.9,8.0,0.0124957,,0,,-0.06,-0.27,-0.02,,,,,2.0,2.0,1.0,,1.0,2.0,2.0,,,3.0,,,,2.0,,,,,,,,,,,,,,,
14035855,home,FCV Dender,Roman Kvet,,,roman-kvet,R. Kvet,M,16,187,92,M,858926,EUR,882316800,F,16,16,False,29.0,23.0,3.0,3.0,0.0,15.0,17.0,8.0,12.0,5.0,5.0,2.0,,,90.0,41.0,7.0,10.0,0.0324379,,2,,-0.09,0.1,-0.03,,3.0,1.0,3.0,1.0,4.0,,,,1.0,1.0,2.0,1.0,1.0,,,1.0,1.0,,,,0.3958,0.23,1.0,1.0,1.0,1.0,0.7192,,,,,
14035855,home,FCV Dender,Aurélien Scheidler,,,aurelien-scheidler,A. Scheidler,F,21,192,170,M,915567,EUR,896918400,F,11,11,False,28.0,17.0,1.0,1.0,0.0,6.0,8.0,11.0,20.0,9.0,2.0,,,,90.0,37.0,6.9,15.0,0.09667,,1,,0.0,0.01,-0.02,,1.0,,4.0,8.0,7.0,1.0,1.0,1.0,,,1.0,,2.0,,,,1.0,,1.0,,0.0364,-0.09,,1.0,,1.0,0.0166,,,,,
