match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceMissed,captain,stat_totalOffside,stat_goalAssist,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalsPrevented,stat_ownGoals,stat_errorLeadToAGoal
11631147,home,Fenerbahçe,Dominik Livaković,dominik-livakovic,D. Livaković,G,40,186,12815,M,Livakovic40,190419,EUR,789609600,G,40,40,False,38.0,26.0,16.0,4.0,25.0,30.0,1.0,8.0,2.0,3.0,90.0,45.0,6.6,12.0,0.00038413,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11631147,home,Fenerbahçe,Ferdi Kadıoğlu,ferdi-kadioglu,F. Kadıoğlu,D,24,174,20994,M,ferdikadioglu,825844,EUR,939254400,D,7,7,False,58.0,50.0,3.0,3.0,26.0,28.0,24.0,31.0,,6.0,90.0,75.0,7.5,10.0,0.100393,0,1.0,1.0,5.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11631147,home,Fenerbahçe,Rodrigo Becão,rodrigo-becao,R. Becão,D,50,191,1867,M,,880207,EUR,822009600,D,50,50,False,53.0,52.0,3.0,3.0,38.0,39.0,14.0,15.0,1.0,11.0,90.0,67.0,7.2,3.0,0.00610943,0,1.0,2.0,3.0,4.0,,1.0,1.0,,3.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11631147,home,Fenerbahçe,Alexander Djiku,alexander-djiku,A. Djiku,D,6,182,4708,M,alex_djiku,289977,EUR,776390400,D,6,6,False,42.0,37.0,4.0,4.0,25.0,27.0,12.0,15.0,4.0,5.0,73.0,54.0,7.7,6.0,0.00449018,1,,1.0,4.0,5.0,,1.0,1.0,,1.0,2.0,1.0,1.0,3.0,,,,1.0,1.0,1.0,1.0,0.0224,0.4169,,,,,,,,,,,,,,,,
11631147,home,Fenerbahçe,Jayden Oosterwolde,jayden-oosterwolde,J. Oosterwolde,D,24,189,3123,M,,1048324,EUR,988243200,D,24,24,False,38.0,31.0,2.0,1.0,15.0,17.0,16.0,25.0,1.0,3.0,90.0,61.0,7.1,17.0,0.358428,0,4.0,1.0,9.0,8.0,1.0,5.0,4.0,,,3.0,3.0,,5.0,1.0,Jayden Oosterwolde,,1.0,3.0,,,,,1.0,,,,,,,,,,,,,,,
11631147,home,Fenerbahçe,Fred,fred,Fred,M,7,169,11619,M,fred08,243623,EUR,731289600,M,35,35,False,47.0,38.0,2.0,1.0,16.0,16.0,22.0,33.0,,,63.0,53.0,7.0,12.0,0.232142,0,2.0,,1.0,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
11631147,home,Fenerbahçe,İsmail Yüksek,ismail-yuksek,İ. Yüksek,M,5,183,3147,M,,952600,EUR,917308800,M,5,5,False,48.0,44.0,1.0,1.0,21.0,24.0,23.0,24.0,,4.0,84.0,62.0,7.3,7.0,0.0287315,2,,1.0,3.0,4.0,,,,,4.0,2.0,2.0,1.0,1.0,,,,1.0,2.0,1.0,,0.1913,0.2425,1.0,,1.0,,,,,,,,,,,,,
11631147,home,Fenerbahçe,İrfan Can Kahveci,irfan-can-kahveci,İ. C. Kahveci,M,71,180,4224,M,irfankahveci,226986,EUR,805766400,M,17,17,False,26.0,20.0,,,3.0,3.0,19.0,27.0,,2.0,73.0,43.0,6.9,12.0,0.0806243,2,4.0,3.0,5.0,4.0,,1.0,,,,2.0,,2.0,1.0,,,,,3.0,1.0,,0.1314,0.0497,,,1.0,2.0,,,,,,,,,,,,
11631147,home,Fenerbahçe,Sebastian Szymański,sebastian-szymanski,S. Szymański,M,17,174,10874,M,szymanski_11,847983,EUR,926294400,M,53,53,False,32.0,27.0,1.0,,7.0,7.0,23.0,32.0,,3.0,90.0,56.0,8.8,14.0,0.323786,4,7.0,,8.0,7.0,2.0,2.0,,,,6.0,5.0,1.0,3.0,2.0,,,,1.0,3.0,2.0,1.259,1.3541,2.0,,,3.0,1.0,,,,,,,,,,,
11631147,home,Fenerbahçe,Dušan Tadić,dusan-tadic,D. Tadić,F,10,181,12216,M,dusantadic,38560,EUR,595987200,M,10,10,False,37.0,26.0,4.0,2.0,7.0,9.0,19.0,31.0,,7.0,90.0,51.0,7.7,17.0,0.44374,1,3.0,,,1.0,,,,,1.0,,,,,3.0,,,1.0,2.0,1.0,,0.3717,0.5047,,1.0,,,,1.0,,,,,,,,,,
