match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_wasFouled,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_dispossessed,stat_totalOffside,stat_goalAssist,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine
11388463,home,Excelsior,Stijn van Gassel,,,stijn-van-gassel,S. van Gassel,G,1,185,166,M,367118,EUR,845596800,G,1,1,False,True,41.0,20.0,33.0,12.0,13.0,17.0,7.0,24.0,14.0,1.0,4.0,4.0,90.0,54.0,7.2,22.0,0.00166802,0,-0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388463,home,Excelsior,Siebe Horemans,,,siebe-horemans,S. Horemans,D,2,186,201,M,794990,EUR,896745600,D,2,2,False,,35.0,20.0,14.0,6.0,13.0,15.0,7.0,22.0,6.0,,,,90.0,71.0,7.9,23.0,0.0244682,4,,2.0,4.0,2.0,5.0,3.0,1.0,2.0,2.0,1.0,7.0,1.0,1.0,1.0,3.0,1.0,0.6537,0.4833,,,,,,,,,,,,,,,,
11388463,home,Excelsior,Casper Widell,,,widell-casper,C. Widell,D,4,192,137,M,1031721,EUR,1052092800,D,5,5,False,,33.0,25.0,5.0,3.0,22.0,25.0,3.0,8.0,5.0,,,,90.0,50.0,7.1,8.0,0.00135526,1,,,,1.0,3.0,3.0,,,1.0,,7.0,2.0,2.0,1.0,,1.0,0.0266,,2.0,2.0,,,,,,,,,,,,,,
11388463,home,Excelsior,Sven Nieuwpoort,Sven,Nieuwpoort,sven-nieuwpoort,S. Nieuwpoort,D,16,184,8,M,97412,EUR,734659200,D,16,16,False,,26.0,26.0,3.0,3.0,26.0,26.0,,,3.0,,,,76.0,33.0,6.8,,0.00026232,0,,,1.0,1.0,1.0,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,
11388463,home,Excelsior,Mimeirhel Benita,Mimeirhel Benita,,mimeirhel-benita,M. Benita,D,2,176,216,M,1130308,EUR,1069027200,D,22,22,False,,38.0,27.0,6.0,,20.0,27.0,7.0,11.0,9.0,,,,75.0,68.0,7.3,13.0,0.00599911,1,,,1.0,,3.0,6.0,,,,,3.0,5.0,2.0,2.0,,,0.0303,,1.0,2.0,3.0,2.0,1.0,2.0,,,,,,,,,,
11388463,home,Excelsior,Julian Baas,,,julian-baas,J. Baas,M,16,184,147,M,1046143,EUR,1018915200,M,33,33,False,,28.0,21.0,1.0,1.0,11.0,14.0,15.0,24.0,3.0,,,,90.0,51.0,7.8,12.0,0.236737,0,,10.0,1.0,,2.0,4.0,,,,,1.0,1.0,2.0,2.0,,,,,1.0,,,,,2.0,5.0,1.0,4.0,,,,,,,
11388463,home,Excelsior,Kenzo Goudmijn,,,kenzo-goudmijn,K. Goudmijn,M,24,174,248,M,916947,EUR,1008633600,M,10,10,False,,47.0,37.0,3.0,2.0,20.0,25.0,17.0,23.0,7.0,,,,90.0,67.0,7.4,15.0,0.340617,1,,1.0,,2.0,4.0,6.0,,,1.0,,2.0,3.0,1.0,1.0,1.0,1.0,0.0277,,,,3.0,,,3.0,,1.0,3.0,,,,,,,
11388463,home,Excelsior,Derensili Sanches Fernandes,,,derensili-sanches-fernandes,D. S. Fernandes,M,30,176,146,M,1046142,EUR,991008000,M,30,30,False,,13.0,10.0,1.0,,3.0,4.0,8.0,12.0,6.0,,,,76.0,33.0,6.5,14.0,0.0657855,1,,3.0,1.0,,5.0,3.0,1.0,1.0,,,1.0,,2.0,,5.0,1.0,0.1279,,,,3.0,1.0,,,1.0,,1.0,1.0,,,,,,
11388463,home,Excelsior,Noah Naujoks,,,noah-naujoks,N. Naujoks,M,10,183,201,M,1048487,EUR,1020297600,M,15,15,False,,21.0,12.0,1.0,,5.0,6.0,7.0,15.0,3.0,,,,86.0,34.0,6.7,13.0,0.00497599,0,,,2.0,1.0,4.0,6.0,,,,,1.0,,2.0,1.0,3.0,,,,1.0,,2.0,2.0,,1.0,,,,1.0,1.0,,,,,
11388463,home,Excelsior,Couhaib Driouech,,,couhaib-driouech,C. Driouech,F,11,175,4625,M,1047395,EUR,1019001600,M,14,14,False,,20.0,16.0,1.0,,9.0,10.0,8.0,12.0,8.0,,,,66.0,38.0,7.2,11.0,0.659756,4,,2.0,1.0,,7.0,2.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,0.1015,0.157,1.0,,3.0,1.0,2.0,,1.0,1.0,2.0,2.0,,1.0,,,,
11388463,home,Excelsior,Lance Duijvestijn,,,lance-duijvestijn,L. Duijvestijn,M,70,179,148,M,946505,EUR,916358400,F,23,23,False,,22.0,15.0,3.0,3.0,2.0,5.0,13.0,18.0,3.0,,,,90.0,38.0,7.2,10.0,0.0618601,4,,1.0,4.0,2.0,5.0,5.0,,,2.0,,,1.0,1.0,,1.0,,0.4035,,,,2.0,1.0,2.0,1.0,,,2.0,,1.0,,,,,
11388463,home,Excelsior,Lazaros Lamprou,Lazaros,Lamprou,lazaros-lamprou,L. Lamprou,M,7,177,177,M,823856,EUR,882403200,F,7,7,True,,7.0,7.0,1.0,1.0,1.0,1.0,6.0,8.0,2.0,,,,24.0,12.0,7.0,2.0,0.539232,1,,2.0,,,,2.0,,1.0,,,,,,,,,0.0189,0.2205,,,1.0,1.0,,1.0,,,1.0,,,,,,,
11388463,home,Excelsior,Siem de Moes,Siem,de Moes,siem-de-moes,S. d. Moes,D,19,185,15,M,1516246,EUR,1076976000,D,32,32,True,,9.0,8.0,,,7.0,8.0,1.0,1.0,2.0,,,,15.0,14.0,6.6,2.0,0.00034049,0,,,,2.0,2.0,3.0,,,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,
11388463,home,Excelsior,Cisse Sandra,,,cisse-sandra,C. Sandra,M,11,183,563,M,1004449,EUR,1071532800,M,8,8,True,,13.0,9.0,4.0,1.0,7.0,9.0,2.0,4.0,3.0,,,,14.0,14.0,6.4,4.0,0.00286549,0,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11388463,home,Excelsior,Richie Omorowa,,,richie-omorowa,R. Omorowa,F,93,181,182,M,1104954,EUR,1080604800,F,17,17,True,,6.0,2.0,,,1.0,3.0,1.0,3.0,,,,,14.0,10.0,6.6,5.0,0.00148355,0,,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,
11388463,home,Excelsior,Mike van Duinen,Mike,van Duinen,mike-van-duinen,M. v. Duinen,F,29,183,39,M,150494,EUR,689385600,F,29,29,True,,1.0,,,,,1.0,,1.0,,,,,9.0,7.0,6.8,4.0,,1,,1.0,3.0,2.0,3.0,3.0,,,1.0,,,,,,2.0,,0.0639,,,,1.0,1.0,,,,,,,,,,,,
11388463,home,Excelsior,Norbert Alblas,Norbert,Alblas,norbert-alblas,N. Alblas,G,18,185,18,M,339845,EUR,787190400,G,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
