match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,player_lastName,stat_totalContest,stat_aerialLost,stat_outfielderBlock,stat_wonContest,stat_unsuccessfulTouch,stat_fouls,stat_dispossessed,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_penaltyWon,captain,player_sofascoreId,stat_goals,stat_totalOffside,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_goalAssist
11369942,home,Club Brugge KV,Igor Thiago,igor-thiago,I. Thiago,F,9,191,31387,M,1016907,EUR,993513600,F,99,99,False,20.0,12.0,1.0,1.0,2.0,3.0,10.0,17.0,,5.0,,,,,,90.0,39.0,6.7,14.0,0.0219785,3,,,,1.0,13.0,5.0,,,1.0,1.0,,,,2.0,1.1683,0.9695,,,,4.0,5.0,,2.0,3.0,6.0,1.0,1.0,1.0,,,,1.0,1.0,,,,
11369942,home,Club Brugge KV,Denis Odoi,denis-odoi,D. Odoi,M,3,177,876,M,58994,EUR,580694400,D,6,6,True,8.0,6.0,2.0,,2.0,3.0,4.0,5.0,2.0,2.0,,,,,,22.0,16.0,6.6,4.0,0.00479008,0,,,,,1.0,2.0,,,,,,1.0,1.0,1.0,,,,Denis,Odoi,,,,,1.0,1.0,,,,,,,,,,,,
11369942,home,Club Brugge KV,Ferran Jutglà,ferran-jutgla,F. Jutglà,F,9,175,3732,M,949962,EUR,917827200,F,9,9,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,14.0,3.0,6.6,,0.00300206,0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,
11369942,home,Club Brugge KV,Éder Balanta,eder-balanta,É. Balanta,M,,181,410,M,322529,EUR,730857600,M,39,39,True,6.0,3.0,,,3.0,3.0,,3.0,,2.0,,,,,,14.0,7.0,6.6,4.0,3.323e-05,0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11369942,home,Club Brugge KV,Philip Zinckernagel,philip-zinckernagel,P. Zinckernagel,F,11,175,1060,M,328247,EUR,787536000,M,77,77,True,,,,,,,,,,,,,,,,15.0,3.0,6.2,2.0,,0,,,,,3.0,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,
11369942,home,Club Brugge KV,Nordin Jackers,nordin-jackers,N. Jackers,G,29,185,424,M,361722,EUR,873417600,G,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369942,home,Club Brugge KV,Dedryck Boyata,dedryck-boyata,D. Boyata,D,,188,345,M,103928,EUR,659750400,D,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369942,home,Club Brugge KV,Michał Skóraś,michal-skoras,M. Skóraś,F,8,172,3088,M,942479,EUR,950572800,F,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369942,away,Royale Union Saint-Gilloise,Anthony Moris,anthony-moris,A. Moris,G,49,184,297,M,39457,EUR,641347200,G,49,49,False,29.0,17.0,20.0,8.0,12.0,16.0,5.0,13.0,1.0,8.0,2.0,,1.0,,,90.0,36.0,6.5,12.0,0.00208114,0,0.1661,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,True,,,,1.0,1.0,,
11369942,away,Royale Union Saint-Gilloise,Kevin Mac Allister,kevin-mac-allister,K. Mac Allister,D,5,175,9946,M,895327,EUR,878860800,D,5,5,False,34.0,25.0,3.0,1.0,14.0,18.0,11.0,16.0,1.0,2.0,,,,,,90.0,72.0,7.2,20.0,0.00619308,0,,,,2.0,7.0,11.0,4.0,,,,3.0,7.0,7.0,2.0,,,,,,1.0,,,,1.0,2.0,,,,,,,,,,,,
11369942,away,Royale Union Saint-Gilloise,Christian Burgess,christian-burgess,C. Burgess,D,16,196,311,M,303634,EUR,686793600,D,16,16,False,33.0,26.0,7.0,4.0,16.0,22.0,10.0,11.0,4.0,4.0,,,,,,90.0,47.0,6.4,8.0,0.00556858,0,,,,3.0,5.0,4.0,1.0,,,,2.0,,,1.0,,,,,,,1.0,2.0,,1.0,3.0,,,,,,,,,,,1.0,
11369942,away,Royale Union Saint-Gilloise,Koki Machida,koki-machida,K. Machida,D,28,190,1344,M,790977,EUR,872467200,D,28,28,False,42.0,26.0,3.0,1.0,14.0,20.0,12.0,22.0,3.0,5.0,,,,,,90.0,66.0,7.1,21.0,0.0102561,1,,,,3.0,1.0,8.0,1.0,,,1.0,2.0,4.0,2.0,1.0,0.2622,0.2243,,,,,,1.0,,,,,1.0,,,,,,,,,,
11369942,away,Royale Union Saint-Gilloise,Alessio Castro-Montes,alessio-castro-montes,A. Castro-Montes,M,21,175,290,M,839898,EUR,863827200,M,21,21,False,25.0,18.0,1.0,1.0,5.0,9.0,13.0,17.0,,8.0,,,,,,90.0,44.0,6.6,14.0,0.0319347,0,,1.0,,,6.0,3.0,1.0,,,,2.0,2.0,2.0,1.0,,,,,,4.0,,,,1.0,1.0,,,,,,,,,,,,
11369942,away,Royale Union Saint-Gilloise,Lazare Amani,jean-thierry-lazare-amani,L. Amani,M,88,172,4079,M,845136,EUR,889228800,M,8,8,False,17.0,10.0,2.0,,6.0,8.0,5.0,12.0,1.0,7.0,,,,,,90.0,41.0,6.4,16.0,0.00509063,0,,3.0,1.0,1.0,8.0,9.0,1.0,,,,,2.0,2.0,4.0,,,,Jean Thierry Lazare,Amani,6.0,1.0,,2.0,3.0,2.0,,,,,,jtl_amani_8,,1.0,,,,
11369942,away,Royale Union Saint-Gilloise,Cameron Puertas,cameron-puertas,C. Puertas,M,18,178,1148,M,916176,EUR,903398400,M,23,23,False,30.0,20.0,3.0,1.0,7.0,7.0,15.0,25.0,,7.0,,,,,,90.0,48.0,6.9,18.0,0.250997,1,,2.0,2.0,,7.0,3.0,2.0,1.0,,1.0,,,,2.0,0.0341,0.0471,2.0,,,3.0,2.0,,1.0,6.0,1.0,,,,,,,,1.0,,,,
11369942,away,Royale Union Saint-Gilloise,Charles Vanhoutte,charles-vanhoutte,C. Vanhoutte,M,24,182,634,M,928033,EUR,905904000,M,24,24,False,29.0,21.0,7.0,2.0,10.0,11.0,11.0,18.0,,7.0,,,,,,81.0,42.0,6.7,10.0,0.0095996,0,,,,1.0,9.0,6.0,2.0,,,,3.0,4.0,3.0,1.0,,,,,,,4.0,,,,3.0,,,,,,,,,,,,
11369942,away,Royale Union Saint-Gilloise,Loïc Lapoussin,loic-lapoussin,L. Lapoussin,M,,181,702,M,902987,EUR,827884800,M,10,10,False,41.0,29.0,6.0,6.0,13.0,16.0,17.0,27.0,,10.0,,,,,,90.0,69.0,7.0,18.0,0.0396467,2,,2.0,1.0,1.0,7.0,4.0,3.0,,2.0,,,,,2.0,0.0723,,2.0,,,1.0,1.0,,1.0,1.0,,3.0,,,,,,,,,,,
11369942,away,Royale Union Saint-Gilloise,Gustaf Nilsson,gustaf-nilsson,G. Nilsson,F,19,197,774,M,572286,EUR,864345600,F,29,29,False,18.0,10.0,,,4.0,5.0,6.0,13.0,3.0,1.0,,,,,,89.0,32.0,7.1,13.0,0.00902355,1,,,,3.0,8.0,4.0,,,,1.0,,1.0,1.0,,0.0715,0.6415,,,,3.0,4.0,,,2.0,1.0,,,,,,,1.0,1.0,,,,
11369942,away,Royale Union Saint-Gilloise,Mohamed Amoura,mohamed-el-amine-amoura,M. E. A. Amoura,F,9,169,31367,M,1107591,EUR,957830400,F,47,47,False,10.0,7.0,,,2.0,3.0,6.0,8.0,,5.0,,,,,,89.0,22.0,6.9,9.0,0.188176,2,,1.0,1.0,,5.0,2.0,1.0,1.0,,,,,,,0.4476,,2.0,Mohamed El Amine Amoura,,4.0,1.0,,2.0,,,1.0,,2.0,,,amoura9,,,,,,1.0
11369942,away,Royale Union Saint-Gilloise,Noah Sadiki,noah-sadiki,N. Sadiki,M,27,173,15438,M,1171539,EUR,1103241600,D,27,27,True,6.0,5.0,,,4.0,5.0,1.0,1.0,2.0,,,,,,,9.0,8.0,6.6,1.0,0.00045235,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369942,away,Royale Union Saint-Gilloise,Kevin Rodriguez,rodriguez-kevin,K. Rodríguez,F,13,190,3056,M,1431770,EUR,952128000,F,13,13,True,5.0,4.0,,,2.0,2.0,2.0,3.0,1.0,2.0,,,,,,10.0,6.0,6.6,1.0,0.0026997,0,,,,1.0,1.0,1.0,,,,,,,,,,,,Kevin Rodríguez,,,1.0,,,,,,,,,,,,,,,,
11369942,away,Royale Union Saint-Gilloise,Dennis Eckert Ayensa,dennis-eckert-ayensa,D. Eckert,F,10,181,542,M,812797,EUR,852768000,F,9,9,True,1.0,,,,,,,1.0,,,,,,,,1.0,1.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369942,away,Royale Union Saint-Gilloise,Joachim Imbrechts,joachim-imbrechts,J. Imbrechts,G,73,183,100,M,943256,EUR,1002585600,G,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369942,away,Royale Union Saint-Gilloise,Ross Sykes,ross-sykes,R. Sykes,D,26,196,234,M,845558,EUR,922406400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369942,away,Royale Union Saint-Gilloise,Mathias Rasmussen,mathias-rasmussen,M. Rasmussen,M,20,180,239,M,834244,EUR,880416000,M,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369942,away,Royale Union Saint-Gilloise,Casper Terho,terho-casper,C. Terho,F,17,184,347,M,1050672,EUR,1056412800,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
