match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_interceptionWon,stat_fouls,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_shotOffTarget,stat_goals,stat_penaltyWon,stat_errorLeadToAShot,stat_penaltyConceded,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11396342,home,Bayer 04 Leverkusen,Patrik Schick,patrik-schick,P. Schick,F,14,191,10655,M,280609,EUR,822441600,F,14,14,False,,23.0,17.0,,,6.0,8.0,15.0,1.0,,,,67.0,36.0,9.7,9.0,0.349977,4,,,,p_shicky,11.0,2.0,5.0,5.0,1.0,1.0,,1.0,,,,1.0,2.0,,,1.0,,1.0,3.0,1.4102,,,,,3.0,2.0,,1.0,3.0,1.0,,,,,
11396342,home,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33838,M,883262,EUR,917913600,D,12,12,True,,33.0,31.0,3.0,2.0,20.0,20.0,13.0,1.0,,,,23.0,37.0,6.7,3.0,0.00822202,1,,,,edmondtapsoba,11.0,1.0,1.0,2.0,,,,,,1.0,1.0,,1.0,,,1.0,,1.0,,0.1311,,,,,1.0,,,,,,1.0,,,,
11396342,home,Bayer 04 Leverkusen,Victor Okoh Boniface,victor-okoh-boniface,V. O. Boniface,F,22,193,28590,M,978521,EUR,977529600,F,22,22,True,,6.0,5.0,,,1.0,1.0,5.0,,,,,23.0,13.0,7.2,5.0,0.0831966,1,,,,boniface_jrn,4.0,,3.0,,1.0,2.0,,,,,,2.0,,,,,,,,0.4042,,,,,1.0,,,,1.0,,,,,,
11396342,home,Bayer 04 Leverkusen,Gustavo Puerta,puerta-gustavo,G. Puerta,M,19,171,2579,M,1174889,EUR,1058918400,M,32,32,True,,16.0,16.0,,,9.0,9.0,7.0,3.0,,,,17.0,22.0,6.9,,0.0263999,1,,Gustavo Puerta,,,7.0,1.0,1.0,3.0,,,,,,2.0,1.0,,,,,,,,1.0,0.067,,,,,,,,1.0,,,,,,,
11396342,home,Bayer 04 Leverkusen,Adam Hložek,adam-hlozek,A. Hložek,F,23,186,3087,M,963801,EUR,1027555200,F,23,23,True,,7.0,6.0,,,2.0,2.0,5.0,,,,,17.0,10.0,6.8,2.0,0.035131,2,,,,ahlozek,4.0,,1.0,,1.0,,,,,,,,,,,,,,,0.4278,,,,,,,,2.0,,,,,,,
11396342,home,Bayer 04 Leverkusen,Nadiem Amiri,nadiem-amiri,N. Amiri,M,10,180,2793,M,327755,EUR,846374400,M,11,11,True,,4.0,3.0,1.0,1.0,1.0,1.0,3.0,,,,,8.0,6.0,6.2,3.0,0.00223887,0,,,,,2.0,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396342,home,Bayer 04 Leverkusen,Matěj Kovář,matej-kovar,M. Kovář,G,32,196,2046,M,927366,EUR,958521600,G,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396342,home,Bayer 04 Leverkusen,Odilon Kossounou,odilon-kossounou,O. Kossounou,D,3,191,9920,M,973437,EUR,978566400,D,6,6,True,,,,,,,,,,,,,,,,,,0,,,,odilonkossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396342,home,Bayer 04 Leverkusen,Nathan Tella,nathan-tella,N. Tella,M,23,173,3098,M,920379,EUR,931132800,M,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396342,home,Bayer 04 Leverkusen,Amine Adli,amine-adli,A. Adli,F,21,174,17615,M,991478,EUR,957916800,F,21,21,True,,,,,,,,,,,,,,,,,,0,,,,amine_ad10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396342,away,VfL Bochum 1848,Manuel Riemann,manuel-riemann,M. Riemann,G,1,186,218,M,24937,EUR,589766400,G,1,1,False,,64.0,27.0,47.0,11.0,20.0,25.0,39.0,17.0,1.0,3.0,4.0,90.0,70.0,6.1,37.0,0.0025277,0,-0.9911,,,,7.0,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0
11396342,away,VfL Bochum 1848,Cristian Gamboa,cristian-gamboa,C. Gamboa,D,,175,274,M,117794,EUR,625190400,D,2,2,False,,31.0,21.0,7.0,2.0,16.0,20.0,11.0,8.0,,,,90.0,49.0,6.2,11.0,0.0033285,0,,,,,5.0,,2.0,4.0,,,,2.0,,4.0,3.0,,,1.0,3.0,1.0,,,,,,,,,,,,,,,1.0,,,,
11396342,away,VfL Bochum 1848,Erhan Mašović,erhan-masovic,E. Mašović,D,4,189,232,M,833213,EUR,911692800,D,4,4,False,,14.0,13.0,2.0,1.0,11.0,11.0,3.0,2.0,,,,69.0,23.0,6.1,1.0,0.00138773,0,,,,,2.0,3.0,4.0,4.0,,,,1.0,,2.0,,,1.0,,5.0,1.0,,,1.0,,,,,,,,,,,,,,,,
11396342,away,VfL Bochum 1848,Keven Schlotterbeck,keven-schlotterbeck,K. Schlotterbeck,D,31,189,405,M,891651,EUR,862185600,D,31,31,False,,32.0,27.0,1.0,1.0,20.0,22.0,10.0,5.0,,,,90.0,48.0,6.7,7.0,0.0120063,0,,,,,7.0,,2.0,8.0,,,,2.0,1.0,3.0,2.0,,4.0,1.0,4.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
11396342,away,VfL Bochum 1848,Bernardo,bernardo,Bernardo,D,13,186,580,M,828571,EUR,800409600,D,5,5,False,,31.0,20.0,7.0,2.0,12.0,12.0,19.0,4.0,,,,90.0,51.0,7.1,13.0,0.00359377,1,,,,,8.0,1.0,2.0,8.0,,1.0,1.0,1.0,1.0,6.0,6.0,,1.0,,,1.0,,2.0,,0.0292,,,,,1.0,,,,,,,,,,
11396342,away,VfL Bochum 1848,Anthony Losilla,anthony-losilla,A. Losilla,M,,185,68,M,119179,EUR,510796800,M,8,8,False,True,30.0,27.0,1.0,1.0,14.0,15.0,15.0,3.0,,,,87.0,40.0,6.7,7.0,0.0143327,1,,,,,13.0,,3.0,4.0,,1.0,,1.0,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,3.0,,0.0711,,,,,,1.0,,1.0,,,,,,,
11396342,away,VfL Bochum 1848,Patrick Osterhage,osterhage-patrick,P. Osterhage,M,6,183,261,M,914755,EUR,949363200,M,6,6,False,,40.0,33.0,6.0,4.0,13.0,17.0,23.0,8.0,,,,90.0,49.0,6.5,10.0,0.0586335,1,,,,,20.0,,2.0,1.0,,1.0,,,,1.0,1.0,,,1.0,2.0,,1.0,2.0,,0.0331,,,,,,,,,,,,,,,
11396342,away,VfL Bochum 1848,Matúš Bero,matus-bero,M. Bero,M,19,181,413,M,187207,EUR,810345600,M,19,19,False,,23.0,18.0,,,9.0,11.0,12.0,6.0,,,,90.0,36.0,6.5,8.0,0.226213,1,,,,,9.0,1.0,5.0,2.0,1.0,,,,,1.0,1.0,,,1.0,2.0,2.0,1.0,2.0,1.0,0.0865,,,,,,,,,,,,,,,
11396342,away,VfL Bochum 1848,Takuma Asano,takuma-asano,T. Asano,M,11,173,2035,M,309546,EUR,784425600,F,11,11,False,,4.0,2.0,,,1.0,1.0,3.0,,,,,45.0,6.0,6.3,4.0,0.0332538,0,,,,,1.0,2.0,4.0,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
11396342,away,VfL Bochum 1848,Gonçalo Paciência,goncalo-paciencia,G. Paciência,F,39,184,1129,M,138890,EUR,775699200,F,9,9,False,,13.0,8.0,1.0,1.0,3.0,4.0,12.0,2.0,,,,63.0,30.0,6.7,14.0,0.0123974,1,,,,,6.0,5.0,7.0,5.0,2.0,1.0,1.0,,,1.0,1.0,,1.0,,,,1.0,4.0,2.0,0.096,,3.0,1.0,,,,,,,,,,,,
11396342,away,VfL Bochum 1848,Christopher Antwi-Adjei,christopher-antwi-adjei,C. Antwi-Adjei,M,18,171,469,M,844203,EUR,760579200,F,22,22,False,,15.0,6.0,4.0,1.0,2.0,4.0,12.0,1.0,,,,63.0,30.0,6.8,12.0,0.197595,1,,,,,5.0,1.0,3.0,5.0,1.0,,,,,4.0,2.0,2.0,,,,1.0,1.0,2.0,1.0,0.0549,,1.0,1.0,,,1.0,,,,,,,,,
11396342,away,VfL Bochum 1848,Danilo Soares,danilo-soares,Danilo Soares,M,3,170,111,M,121551,EUR,688694400,D,3,3,True,,11.0,7.0,2.0,,3.0,6.0,5.0,3.0,,,,45.0,16.0,6.1,6.0,0.00239945,0,,,,,4.0,,2.0,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,
11396342,away,VfL Bochum 1848,Philipp Förster,philipp-forster,P. Förster,M,11,189,109,M,268791,EUR,791856000,M,10,10,True,,9.0,7.0,,,2.0,3.0,7.0,2.0,,,,27.0,12.0,6.3,5.0,0.0313148,0,,,,,5.0,,4.0,1.0,2.0,,,,,,,,1.0,,,2.0,,,,,,1.0,,,,,,,,,,,,,
11396342,away,VfL Bochum 1848,Moritz Broschinski,moritz-broschinski,M. Broschinski,F,17,188,263,M,924205,EUR,969667200,F,29,29,True,,6.0,5.0,,,1.0,2.0,4.0,1.0,,,,27.0,14.0,6.5,6.0,0.0148053,0,,,,,4.0,2.0,4.0,4.0,1.0,1.0,,,,2.0,,,2.0,,,,,3.0,1.0,,,,,,,,,,,,,,,,
11396342,away,VfL Bochum 1848,Noah Loosli,noah-loosli,N. Loosli,D,20,185,73,M,789138,EUR,853977600,D,41,41,True,,12.0,11.0,2.0,2.0,8.0,9.0,3.0,1.0,,,,21.0,14.0,6.9,1.0,0.00293012,0,,,,,3.0,,,2.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
11396342,away,VfL Bochum 1848,Tim Oermann,tim-oermann,T. Oermann,D,15,187,294,M,1138778,EUR,1065398400,D,14,14,True,,,,,,,,,,,,,8.0,2.0,6.6,1.0,,0,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
11396342,away,VfL Bochum 1848,Niclas Thiede,niclas-thiede,N. Thiede,G,22,185,50,M,921031,EUR,924048000,G,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396342,away,VfL Bochum 1848,Maximilian Wittek,maximilian-wittek,M. Wittek,D,32,173,158,M,254125,EUR,808963200,D,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396342,away,VfL Bochum 1848,Lukas Daschner,lukas-daschner,L. Daschner,M,10,185,114,M,877297,EUR,907200000,M,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396342,away,VfL Bochum 1848,Moritz-Broni Kwarteng,moritz-broni-kwarteng,M. Kwarteng,M,11,175,96,M,886132,EUR,893721600,M,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
