match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_penaltyWon,player_sofascoreId,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_totalOffside,stat_expectedGoalsOnTarget,player_lastName,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_penaltyMiss
12437824,home,Girona FC,Abel Ruíz,abel-ruiz,A. Ruíz,F,9,182,1448,M,826013,EUR,949017600,F,9,9,False,11.0,11.0,,,0.0,2.0,2.0,9.0,,2.0,,,,,,,89.0,24.0,6.5,6.0,0.0701808,0,,,,9.0,,2.0,,3.0,3.0,,1.0,5.0,,,,,,,,,1.0,,,,,2.0,1.0,,,,1.0,,,,,,,
12437824,home,Girona FC,Bryan Gil,bryan-gil,B. Gil,M,21,176,3585,M,910026,EUR,981849600,F,20,20,True,12.0,12.0,,,0.0,2.0,2.0,11.0,,,,,,,,,31.0,18.0,6.7,2.0,0.0457678,0,,,,10.0,1.0,,,2.0,1.0,,,,,1.0,1.0,,,,,,1.0,,,bryan11gil,,1.0,,,,,,,,,,,,
12437824,home,Girona FC,Juanpe,juanpe,Juanpe,D,6,189,179,M,129861,EUR,672969600,D,15,15,True,,,,,0.0,,,,,,,,,,,,1.0,1.0,,,,0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12437824,home,Girona FC,Alejandro Francés,alejandro-frances,A. Francés,D,16,180,576,M,1002347,EUR,1028160000,D,16,16,True,,,,,0.0,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437824,home,Girona FC,Gabriel Misehouy,gabriel-misehouy,G. Misehouy,M,26,173,656,M,1142566,EUR,1121644800,M,27,27,True,,,,,0.0,,,1.0,,,,,,,,,10.0,1.0,6.5,1.0,,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437824,home,Girona FC,Cristhian Stuani,cristhian-stuani,C. Stuani,F,7,184,1894,M,32048,EUR,529459200,F,7,7,True,,,,,0.0,,,,,,,,,,,,10.0,2.0,6.9,,,2,,,,,,,1.0,,1.0,,,,,,,,,,,,,0.9103,,,,,,,2.0,,,1.4144,,,1.0,1.0,,
12437824,home,Girona FC,Juan Carlos,juan-carlos,J. Carlos,G,1,187,226,M,83708,EUR,569635200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437824,home,Girona FC,Pau López,pau-lopez,P. López,G,25,189,1242,M,548848,EUR,787276800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437824,home,Girona FC,Jhon Solís,jhon-solis,J. Solís,M,14,186,1595,M,1106573,EUR,1096761600,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,Jhon Solis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437824,home,Girona FC,Bojan Miovski,bojan-miovski,B. Miovski,F,28,188,1330,M,945768,EUR,930182400,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437824,away,Athletic Club,Alex Padilla,padilla-alex,Á. Padilla,G,27,190,1431,M,1155116,EUR,1062374400,G,26,26,False,28.0,17.0,25.0,14.0,0.0,6.0,7.0,21.0,,7.0,4.0,,1.0,4.0,1.0,,90.0,35.0,7.4,11.0,0.00301795,0,-0.0273,Álex Padilla,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
12437824,away,Athletic Club,Óscar de Marcos,oscar-de-marcos,Ó. de Marcos,D,10,180,561,M,52663,EUR,608515200,D,18,18,False,38.0,34.0,6.0,4.0,0.0,18.0,18.0,21.0,3.0,2.0,,,,,,,90.0,52.0,6.7,6.0,0.00899309,1,,,True,16.0,1.0,,,3.0,4.0,,4.0,,,2.0,,,1.0,,,1.0,,0.0451,,,,1.0,,,,,,,,,,,,
12437824,away,Athletic Club,Daniel Vivian,daniel-vivian,D. Vivian,D,3,183,3110,M,910978,EUR,931132800,D,3,3,False,32.0,27.0,4.0,1.0,0.0,21.0,22.0,10.0,4.0,3.0,,,,,,,90.0,42.0,6.5,6.0,0.0022592,0,,,,6.0,,2.0,,3.0,2.0,,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,
12437824,away,Athletic Club,Aitor Paredes,aitor-paredes,A. Paredes,D,4,186,1132,M,959872,EUR,956966400,D,4,4,False,34.0,29.0,6.0,3.0,0.0,18.0,18.0,16.0,4.0,3.0,,,,,,,90.0,44.0,6.1,6.0,0.00417062,0,,,,11.0,,1.0,,3.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
12437824,away,Athletic Club,Adama Boiro,adama-boiro,A. Boiro,D,19,182,1918,M,1398511,EUR,1024704000,D,32,32,False,19.0,13.0,2.0,,0.0,9.0,12.0,9.0,1.0,2.0,,,,,,,78.0,41.0,6.7,14.0,0.00201553,0,,Adama Boiro,,4.0,2.0,1.0,,3.0,4.0,2.0,4.0,1.0,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
12437824,away,Athletic Club,Oihan Sancet,oihan-sancet,O. Sancet,M,8,188,3356,M,966801,EUR,956620800,M,8,8,False,18.0,15.0,,,0.0,7.0,7.0,12.0,,5.0,,,,,,,43.0,27.0,7.7,5.0,0.179931,1,,,,9.0,1.0,,,1.0,3.0,,1.0,2.0,,,1.0,1.0,,,,,,0.6477,,,1.0,2.0,2.0,,1.0,,,0.6751,,,1.0,,,
12437824,away,Athletic Club,Iñigo Ruiz de Galarreta,inigo-ruiz-de-galarreta,I. R. d. Galarreta,M,16,174,944,M,96365,EUR,744595200,M,16,16,False,19.0,15.0,1.0,,0.0,7.0,7.0,12.0,,3.0,,,,,,,59.0,23.0,6.6,5.0,0.0360383,0,,,,8.0,,,,2.0,1.0,,,1.0,,1.0,2.0,1.0,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,
12437824,away,Athletic Club,Ander Herrera,ander-herrera,A. Herrera,M,21,182,3084,M,82474,EUR,619056000,M,21,21,False,31.0,30.0,,,0.0,14.0,15.0,16.0,5.0,3.0,,,,,,,79.0,48.0,6.7,5.0,0.0108273,3,,,,16.0,,,1.0,2.0,5.0,1.0,3.0,3.0,,,,1.0,,,,3.0,1.0,0.8526,,,,,,,2.0,,,0.9553,,1.0,,1.0,,1.0
12437824,away,Athletic Club,Iñaki Williams,inaki-williams,I. Williams,M,9,186,20741,M,783374,EUR,771638400,F,9,9,False,21.0,15.0,,,0.0,2.0,3.0,19.0,,4.0,,,,,,,90.0,36.0,6.7,13.0,0.12494,0,,,,14.0,1.0,1.0,1.0,8.0,6.0,2.0,,1.0,,1.0,,,,,1.0,,4.0,,1.0,IñakiWill,1.0,5.0,1.0,,,,,,,,,,,
12437824,away,Athletic Club,Gorka Guruzeta,gorka-guruzeta,G. Guruzeta,F,11,188,2498,M,605672,EUR,842486400,F,12,12,False,15.0,11.0,,,0.0,4.0,4.0,11.0,1.0,1.0,,,,,,,59.0,21.0,6.6,5.0,0.019422,2,,,,7.0,,3.0,2.0,5.0,4.0,,,1.0,,,1.0,2.0,2.0,,,,,0.2417,,,,2.0,2.0,,,,,,,,,,,
12437824,away,Athletic Club,Álex Berenguer,alex-berenguer,Á. Berenguer,M,7,175,1919,M,592012,EUR,804816000,F,7,7,False,20.0,16.0,1.0,,1.0,,1.0,22.0,,4.0,,,,,,,90.0,42.0,7.4,14.0,0.409597,3,,,,16.0,3.0,3.0,2.0,8.0,6.0,2.0,1.0,2.0,,,2.0,,2.0,1.0,1.0,,2.0,0.9596,1.0,,,4.0,1.0,1.0,1.0,,,0.7858,,,,1.0,,1.0
12437824,away,Athletic Club,Unai Gómez,unai-gomez,U. Gómez,M,20,183,803,M,1391375,EUR,1053820800,M,20,20,True,7.0,5.0,1.0,,0.0,3.0,3.0,4.0,1.0,5.0,,,,,,,47.0,16.0,6.2,3.0,0.00393742,2,,,,2.0,,2.0,1.0,4.0,5.0,,,,,1.0,,,1.0,,,,4.0,0.2969,,,,1.0,,,,,,,,1.0,,,,
12437824,away,Athletic Club,Mikel Jauregizar,mikel-jauregizar,M. Jauregizar,M,18,177,1766,M,1495844,EUR,1068681600,M,23,23,True,8.0,5.0,,,0.0,2.0,2.0,6.0,,,,,,,,,31.0,18.0,6.5,7.0,0.00444394,0,,,,3.0,,,1.0,3.0,5.0,1.0,3.0,3.0,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,
12437824,away,Athletic Club,Álvaro Djaló,alvaro-djalo,Á. Djaló,F,14,176,1150,M,1160960,EUR,934761600,F,11,11,True,3.0,2.0,,,0.0,1.0,1.0,2.0,,,,,,,,,31.0,12.0,6.6,6.0,0.207202,0,,Álvaro Djaló,,1.0,,4.0,,11.0,3.0,1.0,1.0,2.0,,4.0,1.0,,,,,,1.0,,,,,3.0,1.0,,,,,,,,,,,
12437824,away,Athletic Club,Yuri Berchiche,yuri-berchiche,Y. Berchiche,D,17,181,1146,M,84531,EUR,634608000,D,17,17,True,9.0,9.0,1.0,1.0,0.0,1.0,1.0,8.0,1.0,,,,,,,,12.0,12.0,6.5,,0.0391522,1,,,,8.0,,,,,,,,,,,1.0,,,,,,,0.0601,,,,,,,,,,,,1.0,,,,
12437824,away,Athletic Club,Beñat Prados,benat-prados,B. Prados,M,24,179,600,M,1012409,EUR,981590400,D,24,24,True,10.0,7.0,2.0,,0.0,2.0,3.0,7.0,,1.0,,,,,,,11.0,10.0,6.2,3.0,0.0122185,0,,,,5.0,,,1.0,2.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
12437824,away,Athletic Club,Oier Gastesi,oier-gastesi,O. Gastesi,G,1,190,30,M,1391376,EUR,1067472000,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437824,away,Athletic Club,Unai Núñez,unai-nunez,U. Núñez,D,4,186,733,M,892521,EUR,854582400,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437824,away,Athletic Club,Íñigo Lekue,inigo-lekue,Í. Lekue,D,15,180,388,M,801837,EUR,736473600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437824,away,Athletic Club,Andoni Gorosabel,andoni-gorosabel,A. Gorosabel,D,2,174,530,M,866810,EUR,839116800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437824,away,Athletic Club,Nico Serrano,nico-serrano,N. Serrano,M,22,178,446,M,1019318,EUR,1046822400,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437824,away,Athletic Club,Peio Canales,peio-canales,P. Canales,M,18,175,400,M,1464648,EUR,1105920000,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,Peio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437824,away,Athletic Club,Javier Martón,javier-marton-anso,J. Martón,F,20,180,257,M,1082215,EUR,925948800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
