match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_lastManTackle,stat_totalTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_possessionLostCtrl,stat_keyPass,stat_totalLongBalls,stat_accurateLongBalls,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_wasFouled,stat_fouls,stat_bigChanceMissed,stat_shotOffTarget,player_firstName,player_lastName,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,captain,stat_bigChanceCreated,player_sofascoreId,stat_goals,stat_goalAssist,stat_goodHighClaim
11452958,home,Al-Shabab,Habib Diallo,habib-diallo,H. Diallo,F,30,186,7474,M,802159,EUR,803433600,F,20,20,False,15.0,14.0,4.0,4.0,10.0,11.0,,2.0,,,,90.0,22.0,7.2,3,,,3.0,1.0,4.0,2.0,,,2.0,1.0,3.0,3.0,1.0,,,,,,,2.0,,2.0,,,,1.0,1.0,,1.0,,,habibdiallo28,,,
11452958,home,Al-Shabab,Nawaf Al Sadi,nawaf-alsadi,N. A. Sadi,M,18,172,64,M,1115888,EUR,972086400,M,21,21,True,10.0,7.0,2.0,3.0,5.0,7.0,,1.0,,,,17.0,14.0,6.6,1,,,,,1.0,1.0,,,,,4.0,,,,,,,,1.0,,,1.0,Nawaf Alsadi,,,1.0,,,,,,,,,
11452958,home,Al-Shabab,Majed Omar Kanabah,majed-omar-kanabah,M. O. Kanabah,M,12,172,36,M,828444,EUR,730771200,M,12,12,True,19.0,17.0,11.0,11.0,6.0,8.0,,4.0,,,,17.0,26.0,7.5,1,,,,2.0,2.0,5.0,,3.0,,,3.0,1.0,2.0,1.0,,,,3.0,,2.0,,,,,,,,1.0,,,,,,,
11452958,home,Al-Shabab,Fahad Al-Muwallad,fahad-al-muwallad,F. Al-Muwallad,M,,167,183,M,160909,EUR,779500800,F,8,8,True,8.0,6.0,,,6.0,9.0,,1.0,,,,16.0,13.0,7.3,2,1.0,,,,1.0,2.0,,1.0,,1.0,3.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,2.0,,,,,1.0,,
11452958,home,Al-Shabab,Saad Almuwalad,saad-almuwalad,S. Almuwalad,F,11,175,4,M,1171435,EUR,1021075200,F,32,32,True,4.0,2.0,,,2.0,4.0,,,,,,11.0,5.0,6.6,0,,,,,,1.0,,,,,2.0,,,,,,,,,,,,Saad Almuwalad,,,1.0,1.0,,,,,,,,
11452958,home,Al-Shabab,Mohammed Essa Harbush,mohammed-essa-harbush,M. E. Harbush,D,38,170,36,M,1201501,EUR,1051142400,D,38,38,True,2.0,1.0,1.0,1.0,3.0,4.0,,1.0,,,,11.0,8.0,6.8,0,3.0,3.0,,,2.0,,,,1.0,,3.0,2.0,,,1.0,,,,,,,,Mohammed Essa Harbush,,,1.0,,,,,1.0,,,1.0,
11452958,home,Al-Shabab,Fawaz Al-Qarni,fawaz-al-qarni,F. Al-Qarni,G,,185,18,M,160929,EUR,702172800,G,22,22,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452958,home,Al-Shabab,Khalid Al-Asiri,khalid-al-asiri,K. Al-Asiri,D,78,185,15,M,1473395,EUR,1101513600,D,3,3,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Khalid Al-Asiri,,,,,,,,,,,,
11452958,home,Al-Shabab,Nasser Al Bishi,nasser-al-bishi,N. A. Bishi,M,72,169,15,M,1201503,EUR,1023062400,F,28,28,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Nasser Al Bishi,,,,,,,,,,,,
11452958,home,Al-Shabab,Abdullah Al-Jawaey,abdullah-al-jawaey,A. Al-Jawaey,M,11,173,18,M,868945,EUR,826329600,M,29,29,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452958,away,Damac FC,Moustapha Zeghba,moustapha-zeghba,M. Zeghba,G,1,190,852,M,888378,EUR,659145600,G,30,30,False,33.0,18.0,14.0,15.0,4.0,18.0,2.0,11.0,3.0,5.0,2.0,90.0,52.0,7.4,0,,,,1.0,,2.0,,,2.0,,19.0,,21.0,7.0,,,,,1.0,,,,,,,,,,,,,,,,1.0
11452958,away,Damac FC,Sultan Faqihi,sultan-faqihi,S. Faqihi,D,14,175,2,M,868647,EUR,794016000,D,41,41,False,11.0,8.0,1.0,2.0,7.0,9.0,7.0,,,,,64.0,29.0,7.1,0,,,,,,3.0,,2.0,2.0,,7.0,1.0,2.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
11452958,away,Damac FC,Farouk Chafaï,farouk-chafai,F. Chafaï,D,5,182,329,M,880083,EUR,646099200,D,15,15,False,19.0,17.0,14.0,15.0,3.0,4.0,6.0,2.0,,,,90.0,41.0,7.7,0,,,1.0,1.0,2.0,5.0,,2.0,1.0,,5.0,,1.0,1.0,,5.0,2.0,,1.0,,,,,,1.0,1.0,1.0,,,True,,,,,
11452958,away,Damac FC,Abdelkader Bedrane,abdelkader-bedrane,A. Bedrane,D,3,185,1163,M,906407,EUR,702172800,D,3,3,False,16.0,12.0,6.0,9.0,6.0,7.0,8.0,5.0,,,,84.0,28.0,7.0,0,,,,1.0,,4.0,,2.0,1.0,,5.0,,8.0,6.0,,,,,1.0,,,,,,,,,,,,,,,,
11452958,away,Damac FC,Abdullah Al-Amar,abdullah-al-amar,A. Al-Amar,D,,177,110,M,817911,EUR,762480000,D,13,13,False,22.0,19.0,11.0,13.0,8.0,10.0,1.0,5.0,,,,90.0,28.0,6.9,0,1.0,,1.0,,1.0,2.0,,1.0,,1.0,4.0,1.0,4.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,
11452958,away,Damac FC,Abdulaziz Majrashi,abdulaziz-majrashi,A. Majrashi,M,23,173,10,M,877163,EUR,826416000,M,23,23,False,8.0,7.0,3.0,3.0,4.0,5.0,2.0,,,,,63.0,16.0,6.7,2,,,,,2.0,2.0,,,1.0,,2.0,,2.0,2.0,2.0,,,,,,,1.0,,,,2.0,2.0,,1.0,,,,,,
11452958,away,Damac FC,Adam Maher,adam-maher,A. Maher,M,,174,90,M,111719,EUR,743126400,M,6,6,False,18.0,13.0,11.0,12.0,2.0,8.0,2.0,4.0,,,,64.0,25.0,6.4,0,2.0,,,,4.0,1.0,,,,,8.0,,3.0,1.0,3.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
11452958,away,Damac FC,Domagoj Antolić,domagoj-antolic,D. Antolić,M,8,180,103,M,67645,EUR,646704000,M,17,17,False,27.0,26.0,15.0,15.0,11.0,12.0,1.0,1.0,,,,90.0,37.0,6.3,1,,,,,6.0,2.0,,1.0,,,4.0,,1.0,1.0,2.0,,1.0,,1.0,2.0,,1.0,,,1.0,2.0,,,,,,,,,
11452958,away,Damac FC,Ahmed Harisi,ahmed-harisi,A. Harisi,M,18,170,9,M,1520999,EUR,966384000,M,18,18,False,9.0,6.0,5.0,6.0,1.0,3.0,4.0,3.0,,,,64.0,23.0,6.5,0,,,2.0,2.0,8.0,4.0,,1.0,1.0,,7.0,,2.0,1.0,1.0,,1.0,1.0,1.0,2.0,,,Ahmed Harisi,,1.0,2.0,,,,,,,,,
11452958,away,Damac FC,Abdulaziz Al-Bishi,abdulaziz-al-bishi,A. Al-Bishi,M,22,172,241,M,791417,EUR,763344000,F,11,11,False,26.0,20.0,5.0,6.0,15.0,21.0,,6.0,,,,90.0,48.0,7.3,1,1.0,,1.0,1.0,9.0,10.0,,4.0,7.0,,17.0,2.0,4.0,3.0,3.0,,,4.0,3.0,3.0,,,,,,4.0,2.0,1.0,,,,,,,
11452958,away,Damac FC,Assan Ceesay,assan-ceesay,A. Ceesay,F,,188,442,M,842158,EUR,763862400,F,9,9,False,10.0,8.0,4.0,4.0,4.0,6.0,,2.0,,,,90.0,22.0,6.9,2,,,4.0,2.0,7.0,6.0,,1.0,3.0,2.0,8.0,1.0,1.0,,,,,,2.0,3.0,,2.0,,,1.0,2.0,1.0,,,,,,,,
11452958,away,Damac FC,Bader Munshi,bader-munshi,B. Munshi,M,16,178,9,M,1102071,EUR,929836800,M,16,16,True,14.0,12.0,5.0,6.0,7.0,8.0,,,,,,27.0,22.0,6.6,0,,,,,4.0,5.0,,4.0,,,2.0,,1.0,1.0,1.0,,,1.0,1.0,3.0,,,Bader Munshi,,,,,,,,,,,,
11452958,away,Damac FC,Hassan Alshammrani,hassan-alshammrani,H. Alshammrani,D,,184,3,M,923016,EUR,679536000,D,40,40,True,14.0,10.0,6.0,9.0,4.0,5.0,,5.0,,,,26.0,15.0,6.3,0,,,,1.0,1.0,2.0,,1.0,,,4.0,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
11452958,away,Damac FC,Abdullah Al-Hawsawi,abdullah-al-hawsawi,A. Al-Hawsawi,D,24,176,23,M,1127819,EUR,823132800,D,19,19,True,13.0,12.0,4.0,5.0,8.0,9.0,1.0,1.0,,,,26.0,23.0,6.5,0,1.0,,,,3.0,2.0,,,,,4.0,1.0,2.0,2.0,1.0,,1.0,,1.0,,,,Abdullah Al-Hawsawi,,1.0,2.0,1.0,,,,,,,,
11452958,away,Damac FC,Georges-Kévin N'Koudou,georges-kevin-nkoudou,G. N'Koudou,M,11,172,2369,M,342909,EUR,792633600,F,10,10,True,13.0,10.0,1.0,1.0,9.0,12.0,,3.0,,,,26.0,15.0,7.2,1,,,,,1.0,,,,,,4.0,,5.0,5.0,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,
11452958,away,Damac FC,Dhari Al-Enezi,dhari-al-enezi,D. Al-Enezi,D,20,170,42,M,1214301,EUR,957571200,D,20,20,True,6.0,2.0,1.0,3.0,1.0,3.0,,,,,,14.0,6.0,6.1,0,,,,,1.0,,,,,,4.0,,1.0,,,,,,,1.0,,,Dhari Al-Enezi,,,,,,,,,,,,
11452958,away,Damac FC,Abdulbasit Hawsawi,abdulbasit-hawsawi,A. Hawsawi,G,22,186,17,M,948594,EUR,851126400,G,22,22,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452958,away,Damac FC,Abdulaziz Al-Shahrani,abdulaziz-al-shahrani,A. Al-Shahrani,F,80,173,20,M,975862,EUR,783388800,M,14,14,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452958,away,Damac FC,Fahad Aljuhani,fahad-al-johani,F. Aljuhani,F,19,177,7,M,160947,EUR,688435200,F,99,99,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452958,away,Damac FC,Hassan Abu Sharara,hassan-abu-sharara,H. A. Sharara,F,,172,3,M,867385,EUR,862617600,M,24,24,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
