match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_wonContest,stat_aerialWon,captain,stat_accurateCross,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_blockedScoringAttempt,stat_totalOffside,stat_hitWoodwork
14065114,home,RB Leipzig,Antonio Nusa,nusa-antonio,A. Nusa,M,7,180,11508,M,1121923,EUR,1113696000,F,7,7,False,18.0,14.0,,1.0,3.0,4.0,14.0,,7.0,1.0,5.0,,,,89.0,47.0,7.9,14.0,0.751107,,4,,0.51,0.32,0.15,,,,,11.0,1.0,10.0,,1.0,7.0,,,,,,5.0,3.0,1.0,4.0,,,1.0,1.0,6.0,0.2168,-0.49,1.0,,1.0,,0.0262,nusaantonio,2.0,,
14065114,home,RB Leipzig,Ezechiel Banzuzi,ezechiel-banzuzi,E. Banzuzi,M,6,191,1087,M,1155383,EUR,1108512000,M,6,6,True,7.0,7.0,,0.0,4.0,4.0,3.0,4.0,5.0,2.0,2.0,,,,29.0,15.0,6.8,1.0,0.00851239,,0,,0.11,0.02,0.38,,Ezechiel Banzuzi,,,3.0,,2.0,,,,1.0,,2.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
14065114,home,RB Leipzig,Yan Diomande,yan-diomande,Y. Diomande,F,49,180,20986,M,2087085,EUR,1163462400,F,49,49,True,11.0,8.0,,0.0,5.0,5.0,6.0,,3.0,,3.0,,,,29.0,20.0,6.6,9.0,0.00565654,,0,,-0.04,0.33,0.14,,Yan Diomande,,,3.0,1.0,2.0,,2.0,3.0,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,
14065114,home,RB Leipzig,Xaver Schlager,xaver-schlager,X. Schlager,M,24,174,1069,M,791079,EUR,875404800,M,24,24,True,6.0,5.0,,0.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,,,,12.0,12.0,6.5,3.0,0.00568534,,0,,-0.05,-0.06,0.24,,,,,4.0,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
14065114,home,RB Leipzig,Lukas Klostermann,lukas-klostermann,L. Klostermann,D,16,188,717,M,319853,EUR,833760000,D,16,16,True,1.0,1.0,,0.0,,,1.0,,,,,,,,1.0,1.0,,,0.00013462,,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065114,home,RB Leipzig,Conrad Harder,harder-conrad,C. Harder,F,11,186,4734,M,1494826,EUR,1112832000,F,11,11,True,,,,0.0,,,,,1.0,,,,,,1.0,4.0,,2.0,,,1,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,0.0207,,,,,,,,,,
14065114,home,RB Leipzig,Maarten Vandevoordt,maarten-vandevoordt,M. Vandevoordt,G,26,192,1417,M,934385,EUR,1014681600,G,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065114,home,RB Leipzig,El Chadaille Bitshiabu,el-chadaille-bitshiabu,E. C. Bitshiabu,D,5,196,1701,M,1048009,EUR,1116201600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065114,home,RB Leipzig,Andrija Maksimović,andrija-maksimovic,A. Maksimović,M,33,182,4274,M,1406171,EUR,1181001600,M,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065114,home,RB Leipzig,Tidiam Gomis,gomis-tidiam,T. Gomis,M,27,183,739,M,1426577,EUR,1154995200,F,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Tidiam Gomis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065114,away,Hamburger SV,Daniel Heuer Fernandes,daniel-heuer-fernandes,D. H. Fernandes,G,1,188,402,M,113442,EUR,721612800,G,1,1,False,47.0,43.0,9.0,0.0,41.0,41.0,6.0,,,,7.0,1.0,2.0,2.0,90.0,54.0,6.3,4.0,0.00480026,0.1887,0,-0.8273,0.17,0.03,-0.14,-0.68,,,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065114,away,Hamburger SV,Nicolás Capaldo,nicolas-capaldo,N. Capaldo,M,24,178,897,M,973564,EUR,905731200,D,24,24,False,61.0,50.0,5.0,0.0,33.0,33.0,28.0,,6.0,6.0,4.0,,,,89.0,84.0,6.3,13.0,0.229472,,0,,0.27,0.05,-0.5,,,,1.0,17.0,,7.0,3.0,,,,1.0,1.0,,,2.0,3.0,2.0,,1.0,True,,,5.0,,,1.0,,,,,,,,
14065114,away,Hamburger SV,Luka Vušković,luka-vuskovic,L. Vušković,D,44,193,11576,M,1405212,EUR,1172275200,D,44,44,False,81.0,72.0,8.0,0.0,47.0,49.0,32.0,1.0,5.0,4.0,6.0,,,,90.0,96.0,7.1,11.0,0.0419148,,0,,0.13,0.14,-0.18,,,,6.0,25.0,,9.0,1.0,2.0,,1.0,1.0,3.0,2.0,,,1.0,2.0,,6.0,,,,,,,,,,,,lukavuskovic,,,
14065114,away,Hamburger SV,Daniel Elfadli,daniel-elfadli,D. Elfadli,D,8,187,541,M,945532,EUR,860284800,D,8,8,False,64.0,62.0,3.0,0.0,37.0,38.0,26.0,2.0,3.0,2.0,4.0,,,,90.0,74.0,6.5,3.0,0.0342275,,0,,0.25,0.14,-0.3,,,,2.0,25.0,,2.0,,1.0,,,2.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,
14065114,away,Hamburger SV,William Mikelbrencis,william-mikelbrencis,W. Mikelbrencis,D,2,176,203,M,1102528,EUR,1077667200,M,2,2,False,27.0,21.0,2.0,0.0,7.0,7.0,20.0,1.0,5.0,1.0,2.0,,,,84.0,51.0,5.9,17.0,0.015722,,1,,-0.29,-0.69,-0.04,,,,,14.0,1.0,4.0,,1.0,2.0,,,3.0,2.0,,5.0,2.0,,1.0,,,,1.0,,0.1193,-0.23,,,,,,,,,
14065114,away,Hamburger SV,Albert Sambi Lokonga,albert-sambi-lokonga,A. S. Lokonga,M,6,183,3617,M,901892,EUR,940550400,M,6,6,False,32.0,28.0,5.0,0.0,16.0,18.0,14.0,,2.0,,3.0,,,,76.0,42.0,8.2,6.0,0.368384,,1,,0.47,-0.02,-0.04,,,,3.0,12.0,3.0,2.0,,,1.0,1.0,,1.0,,,,1.0,2.0,,,,2.0,,1.0,0.0374,0.55,,,1.0,1.0,0.4851,,,,
14065114,away,Hamburger SV,Nicolai Remberg,nicolai-remberg,N. Remberg,M,21,187,305,M,1064305,EUR,961372800,M,21,21,False,47.0,44.0,4.0,0.0,26.0,28.0,19.0,,3.0,2.0,6.0,,,,90.0,59.0,7.1,6.0,0.191318,,0,,0.22,0.15,-0.06,,,,4.0,18.0,,6.0,,1.0,,,,3.0,,,2.0,2.0,1.0,,3.0,,,,,,,,,,,,,,,
14065114,away,Hamburger SV,Miro Muheim,miro-muheim,M. Muheim,D,28,182,740,M,798303,EUR,890697600,M,28,28,False,58.0,47.0,9.0,1.0,16.0,17.0,41.0,,2.0,5.0,6.0,,,,90.0,91.0,7.7,21.0,0.352129,,1,,0.66,0.15,-0.01,,,,4.0,31.0,10.0,6.0,,1.0,1.0,,2.0,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,,2.0,,2.0,0.0479,-0.2,1.0,,,,,,1.0,,
14065114,away,Hamburger SV,Rayan Philippe,rayan-philippe,R. Philippe,F,14,177,575,M,991824,EUR,972000000,F,14,14,False,21.0,15.0,1.0,0.0,7.0,8.0,13.0,2.0,5.0,1.0,3.0,,,,89.0,30.0,6.2,7.0,0.0110086,,2,,-0.26,0.03,-0.06,,,,,8.0,,2.0,2.0,,,,,1.0,1.0,,,1.0,,,,,,,1.0,0.0689,0.09,,,1.0,,0.1347,,1.0,,
14065114,away,Hamburger SV,Ransford Yeboah Königsdörffer,ransford-yeboah-konigsdorffer,R. Y. Königsdörffer,F,11,182,1619,M,1012235,EUR,1000339200,F,11,11,False,19.0,13.0,,0.0,5.0,5.0,14.0,,3.0,,2.0,,,,76.0,30.0,6.2,11.0,0.021862,,5,,-0.22,0.23,-0.01,,,,,8.0,1.0,3.0,,2.0,,,,,,,2.0,1.0,,,2.0,,,4.0,1.0,0.9458,-0.68,,2.0,,,,,1.0,1.0,
14065114,away,Hamburger SV,Jean-Luc Dompé,jean-luc-dompe,J. Dompé,F,7,170,649,M,789192,EUR,808185600,F,7,7,False,28.0,22.0,2.0,0.0,5.0,6.0,22.0,,3.0,,3.0,,,,90.0,56.0,7.0,22.0,0.159244,,2,,0.17,0.14,-0.08,,,,,17.0,12.0,6.0,1.0,1.0,5.0,,,1.0,1.0,,3.0,,2.0,4.0,,,1.0,2.0,1.0,0.0718,-0.04,,,,,,,,,1.0
14065114,away,Hamburger SV,Immanuel Pherai,immanuel-pherai,I. Pherai,M,22,175,377,M,989203,EUR,988156800,M,10,10,True,10.0,10.0,,0.0,3.0,3.0,7.0,,,,1.0,,,,14.0,16.0,6.9,3.0,0.0221632,,0,,0.04,0.04,0.15,,,,,7.0,3.0,3.0,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,
14065114,away,Hamburger SV,Yussuf Poulsen,yussuf-poulsen,Y. Poulsen,F,15,193,1781,M,135264,EUR,771638400,F,15,15,True,7.0,5.0,1.0,0.0,1.0,1.0,6.0,1.0,1.0,,2.0,,,,14.0,11.0,6.4,2.0,0.00858408,,2,,-0.22,0.11,0.0,,,,1.0,4.0,,1.0,,,,,,,,,,,,,1.0,,,,,0.1743,-0.38,,,,,,,2.0,,
14065114,away,Hamburger SV,Fabio Baldé,balde-fabio,F. Baldé,F,45,182,331,M,1546267,EUR,1121817600,F,45,45,True,6.0,6.0,,0.0,3.0,3.0,3.0,,1.0,,,,,,12.0,10.0,6.5,2.0,0.00097647,,1,,-0.03,0.01,-0.04,,,,,3.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,1.0,0.0664,-0.1,,,1.0,,0.1943,,,,
14065114,away,Hamburger SV,Guilherme Ramos,guilherme-ramos,G. Ramos,D,13,191,216,M,827192,EUR,871257600,D,13,13,True,9.0,7.0,,0.0,4.0,4.0,5.0,,,2.0,,,,,1.0,11.0,,2.0,0.00049596,,0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065114,away,Hamburger SV,Robert Glatzel,robert-glatzel,R. Glatzel,F,9,193,991,M,168987,EUR,757987200,F,9,9,True,1.0,1.0,,0.0,,,1.0,,,,,,,,1.0,1.0,,,0.00023189,,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065114,away,Hamburger SV,Daniel Peretz,daniel-peretz,D. Peretz,G,41,190,3561,M,1048265,EUR,963187200,G,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065114,away,Hamburger SV,Jordan Torunarigha,jordan-torunarigha,J. Torunarigha,D,25,189,608,M,801003,EUR,870912000,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065114,away,Hamburger SV,Alexander Røssing-Lelesiit,alexander-rossing-lelesiit,A. Røssing-Lelesiit,M,38,184,532,M,1862226,EUR,1169251200,F,38,38,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Alexander Røssing-Lelesiit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065114,away,Hamburger SV,Jonas Meffert,jonas-meffert,J. Meffert,M,28,179,117,M,148256,EUR,778636800,M,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
