match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_fouls,player_sofascoreId,stat_totalOffside,stat_blockedScoringAttempt,stat_wasFouled,stat_accurateCross,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goodHighClaim,stat_totalKeeperSweeper,stat_clearanceOffLine,stat_errorLeadToAShot,stat_goalAssist,stat_goals
10408386,home,Athletic Club,Julen Agirrezabala,,,julen-agirrezabala,J. Agirrezabala,G,25,187,1097,M,1014412,EUR,977788800,G,13,13,False,26.0,16.0,16.0,6.0,12.0,14.0,4.0,12.0,1.0,6.0,1.0,1.0,90.0,33.0,6.6,11.0,0.0,0.0,0.00091086,0,0.1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408386,home,Athletic Club,Óscar de Marcos,,,oscar-de-marcos,Ó. de Marcos,D,10,180,561,M,52663,EUR,608515200,D,18,18,False,28.0,19.0,6.0,3.0,6.0,10.0,13.0,20.0,3.0,7.0,,,84.0,49.0,6.6,16.0,0.0,0.0,0.0343841,0,,True,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10408386,home,Athletic Club,Daniel Vivian,,,daniel-vivian,D. Vivian,D,3,183,3110,M,910978,EUR,931132800,D,3,3,False,39.0,32.0,5.0,4.0,17.0,20.0,15.0,19.0,1.0,11.0,,,90.0,46.0,6.8,9.0,0.0,0.0,0.226742,0,,,,2.0,5.0,3.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
10408386,home,Athletic Club,Iñigo Martínez,,,inigo-martinez,I. Martínez,D,26,181,62317,M,173883,EUR,674438400,D,4,4,False,45.0,32.0,13.0,6.0,17.0,21.0,15.0,26.0,3.0,5.0,,,90.0,61.0,7.1,15.0,0.0,0.0,0.0101098,0,,,2.0,6.0,6.0,5.0,,,1.0,2.0,4.0,2.0,,1.0,1.0,,,,,IñigoMartínez,1.0,,,,,,,,,,,,,
10408386,home,Athletic Club,Mikel Balenziaga,,,mikel-balenziaga,M. Balenziaga,D,24,176,74,M,41963,EUR,573091200,D,24,24,False,22.0,14.0,5.0,1.0,9.0,10.0,5.0,13.0,1.0,4.0,,,70.0,34.0,6.4,11.0,0.0299,0.0,0.00417625,1,,,1.0,,2.0,2.0,,,,,2.0,2.0,,,,,,,2.0,,,1.0,,,,,,,,,,,,
10408386,home,Athletic Club,Dani García,,,dani-garcia,D. García,M,14,180,701,M,298920,EUR,643507200,M,14,14,False,27.0,21.0,6.0,4.0,9.0,11.0,12.0,16.0,1.0,2.0,,,90.0,41.0,7.5,7.0,0.0,0.0,0.03511,0,,,,1.0,2.0,8.0,,,,3.0,6.0,3.0,,,,,,,1.0,,,,2.0,,,,,,,,,,,
10408386,home,Athletic Club,Mikel Vesga,,,mikel-vesga,M. Vesga,M,6,191,504,M,359742,EUR,734227200,M,6,6,False,24.0,19.0,,,8.0,9.0,11.0,15.0,,6.0,,,64.0,33.0,7.0,6.0,0.0199,0.0,0.0292908,1,,,,1.0,4.0,5.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,
10408386,home,Athletic Club,Álex Berenguer,,,alex-berenguer,Á. Berenguer,M,7,175,1919,M,592012,EUR,804816000,M,7,7,False,22.0,12.0,,,3.0,4.0,10.0,23.0,,5.0,,,84.0,47.0,6.7,20.0,0.2363,0.2228,0.0878744,3,,,5.0,3.0,10.0,8.0,3.0,2.0,,,3.0,2.0,3.0,2.0,2.0,1.0,1.0,,2.0,,,,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,
10408386,home,Athletic Club,Raúl García,,,raul-garcia,R. García,M,22,184,373,M,4581,EUR,521424000,M,22,22,False,9.0,6.0,1.0,1.0,,1.0,6.0,8.0,1.0,,,,64.0,13.0,6.4,3.0,0.0547,0.0,0.00245416,1,,,,3.0,7.0,2.0,3.0,,,,,,,,2.0,,,,1.0,,1.0,,,,,1.0,,1.0,,,,,,
10408386,home,Athletic Club,Nico Williams,,,nico-williams,N. Williams,M,10,180,84836,M,1085400,EUR,1026432000,M,11,11,False,20.0,14.0,1.0,1.0,4.0,5.0,10.0,20.0,,4.0,,,90.0,49.0,6.4,20.0,0.1911,0.0,0.0205532,5,,,5.0,,7.0,7.0,3.0,7.0,,,1.0,,4.0,1.0,,2.0,5.0,,,NicoWill,,3.0,1.0,,1.0,2.0,,,,,,,,
10408386,home,Athletic Club,Iñaki Williams,,,inaki-williams,I. Williams,M,9,186,20741,M,783374,EUR,771638400,F,9,9,False,17.0,11.0,1.0,,4.0,4.0,8.0,18.0,,2.0,,,90.0,30.0,6.9,12.0,0.0398,0.157,0.021716,1,,,5.0,2.0,5.0,4.0,,3.0,,,,,,3.0,2.0,,2.0,1.0,2.0,IñakiWill,,,,1.0,,,1.0,,,,,,,
10408386,home,Athletic Club,Iker Muniain,,,iker-muniain,I. Muniain,M,19,169,1079,M,71707,EUR,724723200,F,10,10,True,11.0,9.0,,,2.0,2.0,7.0,11.0,,1.0,,,26.0,16.0,6.8,5.0,0.0392,0.3355,0.027871,1,,,2.0,,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,,
10408386,home,Athletic Club,Oier Zarraga,,,oier-zarraga,O. Zarraga,M,6,175,217,M,1009661,EUR,915408000,M,19,19,True,10.0,9.0,,,2.0,2.0,7.0,8.0,,,,,26.0,14.0,6.7,2.0,0.0,0.0,0.00385686,0,,,,,3.0,2.0,1.0,,,1.0,2.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,
10408386,home,Athletic Club,Yuri Berchiche,,,yuri-berchiche,Y. Berchiche,D,17,181,1146,M,84531,EUR,634608000,D,17,17,True,7.0,7.0,2.0,2.0,5.0,5.0,2.0,2.0,,,,,20.0,15.0,6.6,1.0,0.1361,0.0,0.00415705,1,,,,,1.0,2.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,
10408386,home,Athletic Club,Ander Capa,,,ander-capa,A. Capa,D,,173,110,M,267863,EUR,705801600,D,21,21,True,9.0,7.0,1.0,,3.0,4.0,4.0,5.0,,2.0,,,15.0,16.0,6.9,2.0,0.0,0.0,0.00290144,0,,,,,,2.0,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
