match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wonTackle,stat_challengeLost,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_blockedScoringAttempt,stat_penaltyWon,captain,stat_outfielderBlock,stat_accurateCross,stat_dispossessed,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_penaltyFaced,stat_lastManTackle,stat_penaltyConceded
12499672,home,VfL Wolfsburg,Kamil Grabara,grabara-kamil,K. Grabara,G,1,195,3175,M,902080,EUR,915753600,G,1,1,False,29.0,17.0,15.0,4.0,0.0,15.0,19.0,2.0,10.0,5.0,2.0,4.0,90.0,38.0,7.0,12.0,0.0012372,0,0.2915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499672,home,VfL Wolfsburg,Kilian Fischer,kilian-fischer,K. Fischer,D,2,179,189,M,995316,EUR,971308800,D,2,2,False,35.0,31.0,,,0.0,18.0,18.0,13.0,18.0,3.0,,,90.0,55.0,6.8,9.0,0.0299101,0,,,,1.0,4.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499672,home,VfL Wolfsburg,Denis Vavro,denis-vavro,D. Vavro,D,3,187,674,M,293127,EUR,829094400,D,18,18,False,23.0,21.0,3.0,2.0,0.0,18.0,18.0,3.0,5.0,1.0,,,90.0,38.0,6.7,3.0,0.00908276,0,,,,,1.0,2.0,,6.0,3.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12499672,home,VfL Wolfsburg,Konstantinos Koulierakis,konstantinos-koulierakis,K. Koulierakis,D,4,188,3369,M,1184855,EUR,1069977600,D,4,4,False,33.0,25.0,5.0,1.0,0.0,20.0,24.0,5.0,9.0,1.0,,,81.0,43.0,6.5,10.0,0.00653532,0,,,,,4.0,3.0,2.0,2.0,,3.0,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
12499672,home,VfL Wolfsburg,Joakim Mæhle,joakim-maehle,J. Mæhle,D,21,185,1469,M,842364,EUR,864086400,D,21,21,False,32.0,27.0,3.0,3.0,1.0,15.0,17.0,12.0,16.0,7.0,,,90.0,54.0,8.6,11.0,0.833701,2,,,,1.0,2.0,4.0,2.0,3.0,,2.0,,2.0,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.561,0.7564,,,,,,,,,,,,,
12499672,home,VfL Wolfsburg,Jakub Kamiński,jakub-kaminski,J. Kamiński,M,16,178,5205,M,801263,EUR,1023235200,M,16,16,False,9.0,7.0,,,0.0,4.0,4.0,3.0,6.0,3.0,,,45.0,13.0,6.8,3.0,0.0155104,0,,,,1.0,,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,jakub.kaminskii,,,,,,,,,,,,
12499672,home,VfL Wolfsburg,Bence Dárdai,bence-dardai,B. Dárdai,M,8,185,1186,M,1418624,EUR,1138060800,M,24,24,False,21.0,12.0,3.0,1.0,0.0,3.0,7.0,9.0,15.0,,,,73.0,31.0,7.2,11.0,0.0787579,1,,Bence Dárdai,,1.0,1.0,1.0,,,2.0,,,1.0,1.0,,,1.0,,,,,,,,1.0,0.1146,,,1.0,1.0,,,,,,,,,,
12499672,home,VfL Wolfsburg,Maximilian Arnold,maximilian-arnold,M. Arnold,M,27,184,898,M,147289,EUR,769996800,M,27,27,False,48.0,38.0,4.0,1.0,0.0,27.0,32.0,11.0,19.0,14.0,,,90.0,59.0,7.4,13.0,0.0257932,2,,,,3.0,2.0,2.0,,2.0,1.0,,1.0,,,,,,,1.0,,,1.0,1.0,1.0,2.0,0.0608,0.2906,,,,True,1.0,,,,,,,,
12499672,home,VfL Wolfsburg,Yannick Gerhardt,yannick-gerhardt,Y. Gerhardt,M,31,184,166,M,169255,EUR,763516800,M,31,31,False,30.0,22.0,1.0,,0.0,13.0,15.0,10.0,16.0,2.0,,,90.0,40.0,6.0,11.0,0.140618,2,,,,1.0,9.0,,1.0,,1.0,,2.0,,1.0,,,1.0,,4.0,,,1.0,,,,0.1923,,,1.0,,,1.0,1.0,1.0,1.0,,,,,
12499672,home,VfL Wolfsburg,Jonas Wind,jonas-wind,J. Wind,F,23,190,2374,M,826069,EUR,918345600,F,23,23,False,16.0,12.0,,,1.0,3.0,5.0,9.0,12.0,1.0,,,73.0,30.0,8.4,11.0,0.734164,2,,,,1.0,7.0,4.0,,,,,,4.0,5.0,3.0,,4.0,,,,1.0,1.0,1.0,1.0,1.0,0.8468,0.7836,,,,,,,2.0,,,,,,
