match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAGoal,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,captain,stat_totalContest,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_challengeLost,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine
14053682,home,SC Telstar,Kay Tejan,kay-tejan,K. Tejan,F,30,187.0,180,M,860158,EUR,854928000,F,30,30,True,10.0,4.0,2.0,1.0,0.0,1.0,1.0,3.0,9.0,1.0,,,28.0,27.0,7.0,14.0,0.0895199,22.516027816059,5.0,17.535,5.565,,5,,0.14,0.25,-0.02,,,,1.0,1.0,2.0,6.0,3.0,,,,3.0,,1.0,,2.0,,,,,0.808,,0.28,,3.0,2.0,2.0,3.6341849154934,1.0,,1.0,,3.0,,0.7433,,,,,
14053682,home,SC Telstar,Dylan Mertens,dylan-mertens,D. Mertens,M,16,187.0,46,M,995365,EUR,806198400,M,16,16,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,,,14.0,11.0,6.3,4.0,0.00435641,16.353108191209,2.0,12.81,9.66,,1,,0.04,0.02,-0.12,,,,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,0.0687,,0.02,,2.0,,1.0,,,,1.0,,,,,,,,,
14053682,home,SC Telstar,Milan Zonneveld,milan-zonneveld,M. Zonneveld,F,19,199.0,128,M,1137227,EUR,1065571200,F,9,9,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,1.0,,,14.0,6.0,6.8,1.0,0.149987,4.4399099089959,1.0,-0.42,-0.42,,0,,0.26,0.09,0.13,,Milan Zonneveld,,,2.0,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053682,home,SC Telstar,Neville Nwankwo,neville-nwankwo,N. Nwankwo,D,14,189.0,50,M,1418395,EUR,1034035200,D,14,14,True,1.0,,,,0.0,,,,1.0,,,,9.0,2.0,6.3,1.0,,,,,,,1,,0.02,,-0.18,,Neville Nwankwo,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,0.0389,,-0.04,,,,1.0,,,,,,,,,,,,,
14053682,home,SC Telstar,Sebastiaan Hagedoorn,sebastiaan-hagedoorn,S. Hagedoorn,F,19,,37,M,1592152,EUR,1101772800,F,19,19,True,2.0,1.0,,,0.0,,,1.0,2.0,1.0,,,9.0,7.0,6.6,2.0,0.00063307,8.4476084781434,1.0,6.405,6.405,,2,,-0.14,0.04,0.0,,Sebastiaan Hagedoorn,,,,2.0,1.0,2.0,,,,,,,,1.0,,,,,0.0763,,,,,1.0,,,,,,,2.0,,0.0739,,,,,
14053682,home,SC Telstar,Daan Reiziger,daan-reiziger,D. Reiziger,G,20,184.0,65,M,916942,EUR,992822400,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053682,home,SC Telstar,Tyrick Bodak,bodak-tyrick,T. Bodak,G,13,190.0,50,M,1049270,EUR,1013731200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Tyrick Bodak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053682,home,SC Telstar,Adil Lechkar,adil-lechkar,A. Lechkar,D,15,171.0,58,M,1594488,EUR,999388800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Adil,Lechkar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053682,home,SC Telstar,Dion Malone,dion-malone,D. Malone,D,29,185.0,122,M,73557,EUR,603331200,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053682,home,SC Telstar,Rojendro Oudsten,rojendro-oudsten,R. Oudsten,M,28,,26,M,1469273,EUR,1194825600,F,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Rojendro Oudsten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053682,away,Fortuna Sittard,Mattijs Branderhorst,mattijs-branderhorst,M. Branderhorst,G,31,192.0,151,M,146871,EUR,757296000,G,31,31,False,32.0,13.0,30.0,11.0,0.0,4.0,6.0,9.0,26.0,10.0,3.0,4.0,90.0,42.0,7.9,19.0,0.0247742,34.731429497338,4.0,16.59,9.24,0.7701,0,0.8377,0.28,-0.03,-0.07,0.58,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
14053682,away,Fortuna Sittard,Philip Brittijn,philip-brittijn,P. Brittijn,M,23,182.0,100,M,1132766,EUR,1081468800,D,23,23,False,43.0,36.0,6.0,3.0,0.0,30.0,34.0,6.0,9.0,3.0,,,90.0,55.0,7.4,7.0,0.00264685,45.288395558169,10.0,-7.56,4.095,,0,,0.1,0.04,0.25,,Philip Brittijn,,,,,4.0,2.0,4.0,2.0,2.0,,,2.0,,,,3.0,,,,,,,,,,,,2.0,,,,,,,,,,1.0
14053682,away,Fortuna Sittard,Iván Márquez,ivan-marquez,I. Márquez,D,44,191.0,78,M,862479,EUR,771120000,D,44,44,False,61.0,51.0,8.0,1.0,0.0,40.0,44.0,11.0,17.0,5.0,,,90.0,83.0,6.6,11.0,0.00322082,117.01308673333,17.0,7.14,7.245,,0,,0.18,0.06,-0.02,,,,,1.0,4.0,3.0,8.0,13.0,2.0,1.0,,2.0,2.0,,,,,2.0,,,,,True,,,,,,,,,,,,,,,,
14053682,away,Fortuna Sittard,Jasper Dahlhaus,jasper-dahlhaus,J. Dahlhaus,D,8,176.0,33,M,1048758,EUR,1006819200,D,8,8,False,52.0,45.0,6.0,3.0,1.0,26.0,30.0,19.0,22.0,7.0,,,90.0,70.0,6.8,10.0,0.096814,145.40902340382,20.0,28.245,10.92,,0,,0.27,-0.09,-0.13,,,,1.0,5.0,,6.0,2.0,4.0,2.0,1.0,1.0,,,1.0,,,,3.0,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,
14053682,away,Fortuna Sittard,Ryan Fosso,ryan-fosso,R. Fosso,M,80,183.0,187,M,1142147,EUR,1024272000,M,80,80,False,36.0,34.0,2.0,1.0,0.0,29.0,29.0,5.0,7.0,5.0,,,89.0,46.0,7.1,2.0,0.00354373,98.196333274596,17.0,-23.94,10.29,,1,,0.08,0.08,0.23,,Ryan,Fosso,,1.0,,3.0,5.0,,3.0,2.0,,2.0,1.0,,,1.0,,,,0.0187,,-0.05,,,,,,,1.0,,,,,,,,,,
14053682,away,Fortuna Sittard,Dimitris Limnios,dimitris-limnios,D. Limnios,M,18,178.0,427,M,591044,EUR,896227200,M,18,18,False,23.0,20.0,5.0,2.0,1.0,11.0,11.0,9.0,12.0,6.0,,,90.0,48.0,6.4,12.0,0.411777,124.51756915711,13.0,74.76,25.2,,0,,0.25,0.3,0.17,,,,1.0,4.0,,14.0,2.0,5.0,1.0,1.0,2.0,1.0,4.0,,,,,2.0,,,2.0,,,6.0,,,63.66358849102,3.0,,,1.0,,,,1.0,,,,
14053682,away,Fortuna Sittard,Luka Tunjić,luka-tunjic,L. Tunjić,M,77,183.0,246,M,1896133,EUR,1132358400,M,77,77,False,35.0,27.0,3.0,2.0,0.0,14.0,15.0,13.0,20.0,4.0,,,90.0,50.0,7.2,14.0,0.0166784,95.09731031552,11.0,64.155,16.59,,0,,-0.02,0.21,0.22,,Luka Tunjic,,1.0,2.0,,6.0,4.0,2.0,3.0,,3.0,1.0,,,2.0,,1.0,,,,,,,,,,39.321541581573,2.0,2.0,,,,,,,,,,
14053682,away,Fortuna Sittard,Justin Lonwijk,justin-lonwijk,J. Lonwijk,M,17,189.0,258,M,875673,EUR,945734400,M,17,17,False,14.0,10.0,2.0,,0.0,6.0,7.0,4.0,7.0,3.0,,,78.0,26.0,6.5,7.0,0.00196819,43.364296549906,8.0,5.565,7.56,,0,,-0.09,-0.5,-0.06,,,,2.0,,1.0,4.0,5.0,1.0,1.0,,,3.0,2.0,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,
14053682,away,Fortuna Sittard,Kristoffer Peterson,kristoffer-peterson,K. Peterson,M,7,180.0,132,M,366942,EUR,785980800,M,7,7,False,20.0,14.0,3.0,2.0,0.0,7.0,12.0,7.0,8.0,3.0,,,62.0,37.0,6.5,11.0,0.0682781,106.00180736326,12.0,70.98,13.23,,3,,0.1,0.36,-0.08,,,,,,,5.0,3.0,1.0,,,2.0,2.0,2.0,,,,,1.0,,0.0951,1.0,-0.55,,4.0,,1.0,41.933957563618,3.0,,1.0,,2.0,,0.4678,,,,,
14053682,away,Fortuna Sittard,Mohamed Ihattaren,mohamed-ihattaren,M. Ihattaren,M,52,182.0,2907,M,929633,EUR,1013472000,F,52,52,False,19.0,14.0,2.0,2.0,0.0,6.0,7.0,8.0,12.0,2.0,,,62.0,24.0,6.7,8.0,0.565322,100.0281362827,7.0,83.58,43.47,,1,,0.32,0.16,-0.02,,,,1.0,,,1.0,,,,,,,,,,,,,,0.1115,2.0,-0.32,,1.0,,,46.979258785128,1.0,,,,1.0,,0.0411,,,,,
14053682,away,Fortuna Sittard,Paul Gladon,paul-gladon,P. Gladon,F,19,188.0,60,M,148615,EUR,700876800,F,19,19,False,9.0,6.0,1.0,,0.0,3.0,3.0,3.0,6.0,2.0,,,62.0,17.0,7.0,5.0,0.00184594,24.402136302603,4.0,6.3,5.355,,2,,-0.05,0.04,0.13,,,,,6.0,4.0,7.0,6.0,,,,1.0,2.0,1.0,,1.0,,,,,0.4106,1.0,0.35,,,,1.0,,,,,,1.0,1.0,0.1136,,,,,
14053682,away,Fortuna Sittard,Houboulang Mendes,houboulang-mendes,H. Mendes,D,17,183.0,116,M,845119,EUR,894240000,D,26,26,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,1.0,,,28.0,9.0,6.8,1.0,0.0200118,32.314614832087,5.0,18.9,14.595,,0,,0.06,0.13,0.2,,,,2.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14053682,away,Fortuna Sittard,Kaj Sierhuis,kaj-sierhuis,K. Sierhuis,F,9,180.0,490,M,855847,EUR,893635200,F,9,9,True,13.0,8.0,,,0.0,2.0,3.0,6.0,10.0,1.0,,,28.0,19.0,7.1,7.0,0.0229147,43.571417810235,6.0,28.35,9.345,,0,,-0.19,0.09,0.15,,,,,,2.0,1.0,3.0,1.0,,,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0
14053682,away,Fortuna Sittard,Makan Aïko,makan-aiko,M. Aïko,F,90,180.0,103,M,1136902,EUR,978825600,F,11,11,True,7.0,5.0,,,0.0,3.0,4.0,2.0,3.0,1.0,,,28.0,14.0,9.0,5.0,0.0019906,32.14462872247,3.0,28.245,15.225,,2,,-0.01,0.43,0.13,,,,1.0,,,1.0,1.0,,1.0,1.0,2.0,,1.0,,,,,,,0.5018,,0.88,,,,,15.478164264537,1.0,,,,2.0,2.0,1.0968,,,,,
14053682,away,Fortuna Sittard,Moussa Gbemou,moussa-gbemou,M. Gbemou,M,46,,15,M,2207814,EUR,1189296000,M,46,46,True,5.0,3.0,,,0.0,2.0,3.0,1.0,2.0,,,,12.0,10.0,6.7,2.0,0.00111116,8.7010013216871,1.0,7.98,7.98,,0,,-0.06,0.03,0.5,,,,,1.0,,1.0,1.0,2.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14053682,away,Fortuna Sittard,Marko Kerkez,marko-kerkez,M. Kerkez,D,88,184.0,208,M,1147503,EUR,961977600,M,21,21,True,,,,,0.0,,,,,,,,1.0,3.0,,,,,,,,,0,,,,,,Marko Kerkez,,,2.0,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,
14053682,away,Fortuna Sittard,Luuk Koopmans,luuk-koopmans,L. Koopmans,G,1,191.0,52,M,128992,EUR,753580800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053682,away,Fortuna Sittard,Niels Martens,niels-martens,N. Martens,G,25,201.0,18,M,1513291,EUR,1083888000,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Niels Martens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053682,away,Fortuna Sittard,Tristan Schenkhuizen,tristan-schenkhuizen,T. Schenkhuizen,M,38,178.0,41,M,1386737,EUR,1089590400,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Tristan,Schenkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
