match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,captain,stat_aerialWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,player_lastName,player_gender,stat_aerialLost,stat_keyPass,player_height,stat_totalCross,stat_fouls,stat_dispossessed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_accurateCross,stat_goals,stat_bigChanceMissed,stat_totalOffside
12924419,home,FC Winterswijk,Matthijs Ebbers,Matthijs Ebbers,matthijs-ebbers,M. Ebbers,G,1,1,1979327,EUR,823132800.0,G,1,1,False,40.0,11.0,39.0,11.0,0.0,2.0,5.0,9.0,35.0,2.0,8.0,1.0,5.0,7.0,2.0,90.0,50.0,8.0,29.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924419,home,FC Winterswijk,Jip Grevers,Jip Grevers,jip-grevers,J. Grevers,D,5,1,1979316,EUR,,D,5,5,False,8.0,2.0,2.0,,0.0,2.0,5.0,,3.0,6.0,1.0,,,,,74.0,23.0,6.8,6.0,0,2.0,3.0,2.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
12924419,home,FC Winterswijk,Joost Mulder,Joost Mulder,joost-mulder,J. Mulder,D,3,0,1979318,EUR,,D,3,3,False,7.0,3.0,3.0,2.0,0.0,1.0,3.0,2.0,4.0,7.0,2.0,,,,,78.0,24.0,7.4,5.0,1,,4.0,,2.0,,,True,2.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,
12924419,home,FC Winterswijk,Dion Hartgerink,Dion,dion-hartgerink,D. Hartgerink,D,4,0,866255,EUR,,D,4,4,False,13.0,9.0,4.0,3.0,0.0,4.0,7.0,5.0,6.0,12.0,1.0,,,,,90.0,33.0,7.7,5.0,0,2.0,3.0,,1.0,1.0,,,2.0,,,,4.0,1.0,,Hartgerink,M,2.0,1.0,,,,,,,,,,,,
12924419,home,FC Winterswijk,Haris Memic,,haris-memic,H. Memic,D,,1,583522,EUR,796176000.0,D,14,14,False,10.0,4.0,5.0,1.0,0.0,4.0,4.0,,6.0,5.0,4.0,,,,,61.0,22.0,7.0,7.0,0,1.0,3.0,,1.0,,,,2.0,,,,1.0,1.0,1.0,,M,1.0,,190.0,,,,,,,,,,,
12924419,home,FC Winterswijk,Job Harmsen,Job Harmsen,job-harmsen,J. Harmsen,M,10,0,1979317,EUR,,D,10,10,False,12.0,9.0,2.0,1.0,0.0,5.0,8.0,4.0,5.0,10.0,1.0,,,,,90.0,43.0,7.1,10.0,0,1.0,8.0,1.0,1.0,5.0,2.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,
12924419,home,FC Winterswijk,Giovanni Malawau,Giovanni Malawau,giovanni-malawau,G. Malawau,M,11,0,1979314,EUR,788832000.0,M,11,11,False,7.0,2.0,2.0,,0.0,2.0,4.0,,4.0,1.0,1.0,,,,,65.0,16.0,6.7,8.0,1,2.0,3.0,1.0,1.0,2.0,1.0,,1.0,,,1.0,1.0,2.0,,,,,,,1.0,1.0,,,,,,,,,
12924419,home,FC Winterswijk,Siebe te Winkel,Siebe te Winkel,siebe-te-winkel,S. t. Winkel,F,21,0,1979329,EUR,,M,21,21,False,11.0,5.0,4.0,2.0,0.0,3.0,6.0,2.0,5.0,6.0,,,,,,78.0,25.0,6.8,8.0,0,2.0,2.0,,1.0,2.0,2.0,,,,,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,
12924419,home,FC Winterswijk,Jelle Koenders,Jelle Koenders,jelle-koenders,J. Koenders,M,28,0,1979315,EUR,1064275200.0,M,28,28,False,18.0,8.0,6.0,,0.0,5.0,10.0,3.0,9.0,4.0,4.0,,,,,90.0,36.0,6.4,12.0,0,3.0,5.0,2.0,1.0,2.0,,,2.0,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,
12924419,home,FC Winterswijk,Martijn Veldhuis,Martijn,martijn-veldhuis,M. Veldhuis,D,7,0,866238,EUR,842832000.0,M,7,7,False,16.0,8.0,1.0,,0.0,4.0,6.0,4.0,10.0,,5.0,,,,,90.0,27.0,6.3,13.0,0,4.0,3.0,1.0,,,,,1.0,2.0,1.0,,,2.0,1.0,Veldhuis,M,,,,,,2.0,,,,,,,,
12924419,home,FC Winterswijk,Nick Jansen,Nick Jansen,nick-jansen,N. Jansen,M,12,0,1979335,EUR,,F,12,12,False,6.0,2.0,,,0.0,1.0,3.0,1.0,3.0,4.0,2.0,,,,,45.0,16.0,6.7,6.0,0,7.0,2.0,,1.0,1.0,1.0,,,,,,,2.0,1.0,,,7.0,,,,,,,,,,,,,
12924419,home,FC Winterswijk,Lenn Redeker,Lenn Redeker,lenn-redeker,L. Redeker,F,9,0,1979322,EUR,884563200.0,F,9,9,True,9.0,7.0,1.0,1.0,0.0,4.0,4.0,3.0,5.0,1.0,2.0,,,,,45.0,19.0,6.6,7.0,0,6.0,4.0,1.0,,1.0,,,2.0,,,,,4.0,1.0,,,3.0,1.0,,,1.0,1.0,,,,,,,,
12924419,home,FC Winterswijk,Drejton Pepa,Drejton Pepa,drejton-pepa,D. Pepa,D,2,0,1979312,EUR,,D,2,2,True,6.0,5.0,1.0,,0.0,4.0,4.0,1.0,2.0,1.0,,,,,,29.0,10.0,6.4,1.0,0,1.0,2.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
