match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_blockedScoringAttempt,stat_totalClearance,stat_wasFouled,stat_shotValueNormalized,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_dispossessed,stat_challengeLost,stat_wonContest,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals
14353041,home,Newport County,Jordan Wright,,,jordan-wright,J. Wright,G,28,190.0,17,M,839805,EUR,920160000,G,28,28,False,40.0,22.0,23.0,6.0,0.0,17.0,19.0,5.0,21.0,9.0,1.0,6.0,6.0,90.0,51.0,7.4,18.0,0.8327,0,0.0,0.01,-0.05,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14353041,home,Newport County,Cameron Evans,,,cameron-evans,C. Evans,D,2,182.0,21,M,1005918,EUR,982886400,D,2,2,False,39.0,33.0,3.0,,0.0,23.0,26.0,10.0,13.0,3.0,,,,90.0,59.0,6.4,11.0,,2,0.12,0.01,0.2,,1.0,3.0,1.0,4.0,2.0,1.0,2.0,8.0,1.0,-0.51,,,,,,,,,,,,,,,,,,,,
14353041,home,Newport County,James Clarke,,,james-clarke,J. Clarke,D,15,183.0,9,M,770753,EUR,627264000,D,5,5,False,46.0,39.0,12.0,7.0,0.0,32.0,35.0,7.0,11.0,1.0,,,,90.0,60.0,7.5,7.0,,2,0.31,0.04,0.38,,,4.0,2.0,4.0,3.0,,,6.0,2.0,0.23,True,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
14353041,home,Newport County,Matthew Baker,,,matthew-baker,M. Baker,D,4,186.0,34,M,1134728,EUR,1044489600,D,4,4,False,36.0,26.0,5.0,2.0,0.0,21.0,24.0,5.0,12.0,5.0,,,,90.0,49.0,6.3,11.0,,1,0.01,0.07,-0.1,,,4.0,3.0,5.0,4.0,,1.0,7.0,,-0.01,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
14353041,home,Newport County,Habeeb Ogunneye,Habeeb Ogunneye,,ogunneye-habeeb,H. Ogunneye,D,2,180.0,837,M,1150926,EUR,1131753600,M,22,22,False,14.0,10.0,3.0,1.0,0.0,7.0,7.0,3.0,7.0,3.0,,,,75.0,33.0,6.5,13.0,,0,-0.05,0.07,0.29,,2.0,1.0,,6.0,2.0,2.0,,3.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,3.0,,,,,,,,,
14353041,home,Newport County,Kai Whitmore,Kai,Whitmore,kai-whitmore,K. Whitmore,M,,178.0,32,M,1395996,EUR,982368000,M,14,14,False,17.0,16.0,1.0,,0.0,10.0,10.0,6.0,7.0,4.0,,,,75.0,41.0,6.6,9.0,,1,-0.01,0.15,-0.02,,1.0,,,9.0,7.0,5.0,1.0,3.0,,0.0,,,,,,,4.0,,,2.0,4.0,1.0,3.0,,,,,,,
14353041,home,Newport County,Ben Lloyd,Ben Lloyd,,ben-lloyd,B. Lloyd,M,20,175.0,48,M,1133356,EUR,1110758400,M,20,20,False,26.0,21.0,3.0,1.0,0.0,16.0,17.0,5.0,9.0,3.0,,,,90.0,49.0,6.9,8.0,,1,-0.02,0.16,0.23,,1.0,2.0,,4.0,6.0,1.0,1.0,5.0,1.0,-0.06,,,,,,2.0,5.0,4.0,1.0,,,1.0,,1.0,,,,,,
14353041,home,Newport County,Anthony Driscoll-Glennon,,,anthony-driscoll-glennon,A. Driscoll-Glennon,D,3,181.0,23,M,982139,EUR,943574400,M,3,3,False,37.0,24.0,14.0,5.0,0.0,18.0,20.0,6.0,17.0,3.0,,,,90.0,69.0,7.8,22.0,,1,0.3,0.17,0.75,,5.0,,1.0,,3.0,1.0,,2.0,1.0,-0.06,,,1.0,,3.0,1.0,,,1.0,,,,1.0,3.0,1.0,1.0,,,,
14353041,home,Newport County,Cameron Antwi,Cameron Antwi,,cameron-antwi,C. Antwi,M,36,177.0,21,M,1050768,EUR,1002412800,F,11,11,False,10.0,9.0,,,0.0,8.0,9.0,1.0,1.0,1.0,,,,56.0,25.0,6.1,8.0,,2,0.08,0.06,0.28,,,4.0,1.0,11.0,1.0,1.0,,1.0,,-0.28,,,2.0,,1.0,,,,1.0,2.0,4.0,,,,,,1.0,,,
14353041,home,Newport County,Bobby Kamwa,,,bobby-kamwa,B. Kamwa,F,7,183.0,56,M,1020687,EUR,953337600,F,7,7,False,11.0,9.0,,,0.0,4.0,5.0,5.0,6.0,2.0,,,,90.0,26.0,6.4,10.0,,2,0.29,0.24,-0.07,,1.0,2.0,1.0,8.0,3.0,2.0,1.0,,1.0,-0.17,,,1.0,,,,1.0,1.0,3.0,1.0,2.0,1.0,,1.0,,,2.0,,,
