match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_penaltyConceded,captain,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalOffside,stat_unsuccessfulTouch,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_accurateCross,stat_bigChanceCreated,stat_outfielderBlock,stat_goals,stat_penaltyWon
11453089,home,Al-Fateh,Abbas Sadiq Alhassan,Abbas Sadiq Alhassan,,abbas-sadiq-alhassan,A. S. Alhassan,M,6,174.0,52,M,1096520,EUR,1079222400,F,66,66,False,22.0,20.0,1.0,,7.0,7.0,13.0,15.0,,5.0,,,,,,90.0,49.0,6.5,20.0,0,,,15.0,6.0,,6.0,3.0,2.0,2.0,4.0,2.0,2.0,,,,,,1.0,,8.0,4.0,1.0,,,,,,
11453089,home,Al-Fateh,Salem Alnajdi,,,alnajdi-salem,S. Alnajdi,D,83,178.0,1037,M,1475427,EUR,1043625600,M,83,83,True,16.0,14.0,,,4.0,6.0,10.0,12.0,,1.0,,,,,,43.0,24.0,6.6,4.0,0,2.0,1.0,3.0,2.0,1.0,,1.0,1.0,,2.0,,,,,,,,1.0,,,,,,,,1.0,,
11453089,home,Al-Fateh,Mohammed Al Saeed,,,mohammed-al-saeed,M. A. Saeed,D,81,172.0,23,M,870365,EUR,847929600,M,18,18,True,19.0,16.0,1.0,1.0,6.0,8.0,10.0,19.0,1.0,4.0,,,,,,33.0,30.0,6.6,11.0,0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453089,home,Al-Fateh,Ali Alzubaidi,,,ali-alzubaidi,A. Alzubaidi,D,2,177.0,7,M,160903,EUR,726105600,D,2,2,True,18.0,15.0,3.0,2.0,9.0,10.0,6.0,8.0,1.0,4.0,,,,,,27.0,23.0,6.5,3.0,0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11453089,home,Al-Fateh,Mohammed Al-Fuhaid,,,mohammed-al-fuhaid,M. Al-Fuhaid,M,28,171.0,10,M,818616,EUR,631843200,M,14,14,True,11.0,10.0,,,6.0,6.0,4.0,5.0,,1.0,,,,,,17.0,14.0,6.6,2.0,0,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,
11453089,home,Al-Fateh,Ali Al Masoud,Ali Al Masoud,,ali-al-masoud,A. A. Masoud,F,29,,6,M,1170500,EUR,1073088000,F,29,29,True,6.0,4.0,,,,1.0,4.0,7.0,,1.0,,,,,,17.0,9.0,6.6,5.0,0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
11453089,home,Al-Fateh,Mustafa Malaika,,,mustafa-malaika,M. Malaika,G,1,184.0,41,M,818855,EUR,516931200,G,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453089,home,Al-Fateh,Qasim Lajami,,,qasim-al-oujami,Q. Lajami,D,87,178.0,103,M,818668,EUR,830390400,D,87,87,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453089,home,Al-Fateh,Fahd Mohammed Al-Harbi,,,fahd-mohammed-al-harbi,F. M. Al-Harbi,D,12,182.0,14,M,974013,EUR,856828800,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453089,home,Al-Fateh,Hassan Al-Mohammed,Hassan Al-Mohammed,,hassan-al-mohammed,H. Al-Mohammed,M,15,177.0,11,M,1127771,EUR,902016000,M,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453089,away,Al Tai,Moataz Al-Baqaawi,,,moataz-al-baqaawi,M. Al-Baqaawi,G,33,180.0,23,M,892891,EUR,883872000,G,44,44,False,38.0,24.0,20.0,7.0,19.0,23.0,5.0,15.0,1.0,8.0,,3.0,,6.0,,90.0,53.0,8.2,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453089,away,Al Tai,Tariq Mohammed,,,tariq-mohammed,T. Mohammed,M,6,170.0,26,M,871619,EUR,810345600,D,8,8,False,31.0,25.0,1.0,1.0,15.0,19.0,10.0,12.0,1.0,7.0,,,,,,89.0,45.0,6.8,8.0,0,,,5.0,5.0,1.0,1.0,5.0,1.0,,3.0,2.0,,,,,,,,,,,,,,,,,
11453089,away,Al Tai,Ibrahim Alnakhli,,,ibrahim-alnakhli,I. Alnakhli,D,88,176.0,35,M,847004,EUR,857865600,D,88,88,False,36.0,29.0,6.0,2.0,25.0,28.0,4.0,8.0,8.0,3.0,,,,,,90.0,51.0,6.7,9.0,0,,2.0,5.0,5.0,,,2.0,1.0,1.0,1.0,,2.0,,,,,,,,,2.0,,,,,,,
11453089,away,Al Tai,Robert Bauer,,,robert-bauer,R. Bauer,D,,183.0,117,M,253871,EUR,797385600,D,27,27,False,22.0,19.0,1.0,,13.0,13.0,6.0,9.0,9.0,2.0,,,,,,90.0,38.0,7.2,4.0,1,,1.0,3.0,3.0,,,2.0,1.0,,1.0,,1.0,,,,,1.0,1.0,,,1.0,,,,,1.0,,
11453089,away,Al Tai,Enzo Roco,,,enzo-roco,E. Roco,D,3,191.0,398,M,105971,EUR,713923200,D,5,5,False,34.0,29.0,9.0,5.0,21.0,25.0,8.0,9.0,10.0,3.0,,,,,,90.0,54.0,7.4,7.0,1,,1.0,5.0,7.0,1.0,1.0,5.0,2.0,,1.0,,2.0,,,,,,1.0,,,1.0,1.0,1.0,,,,,
11453089,away,Al Tai,Abdulaziz Majrashi,,,abdulaziz-majrashi,A. Majrashi,D,33,162.0,10,M,818828,EUR,680054400,D,3,3,False,30.0,25.0,6.0,4.0,13.0,17.0,12.0,15.0,5.0,5.0,,,,,,90.0,52.0,7.3,13.0,0,2.0,1.0,6.0,4.0,1.0,1.0,2.0,2.0,1.0,3.0,,,,,,,,,,1.0,1.0,,,,,2.0,,
11453089,away,Al Tai,Abdulfattah Asiri,,,abdulfattah-asiri,A. Asiri,M,,167.0,63,M,374524,EUR,762220800,M,45,45,False,22.0,17.0,2.0,1.0,9.0,10.0,8.0,13.0,,4.0,,,,,,75.0,36.0,6.9,9.0,0,1.0,,3.0,7.0,1.0,2.0,1.0,1.0,5.0,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,
11453089,away,Al Tai,Alfa Semedo,,,alfa-semedo,A. Semedo,M,30,190.0,367,M,887343,EUR,872899200,M,30,30,False,43.0,35.0,3.0,1.0,19.0,21.0,16.0,23.0,3.0,10.0,,,,,,90.0,61.0,7.1,13.0,1,1.0,,4.0,4.0,,,3.0,1.0,1.0,1.0,,2.0,,,True,,,1.0,,2.0,1.0,,1.0,,,,,
11453089,away,Al Tai,Bernard Mensah,,,bernard-mensah,B. Mensah,M,43,180.0,416,M,546220,EUR,782352000,M,43,43,False,42.0,40.0,4.0,4.0,12.0,13.0,28.0,29.0,2.0,8.0,,,,,,90.0,64.0,8.1,11.0,3,,1.0,7.0,8.0,2.0,4.0,2.0,2.0,2.0,1.0,,1.0,,,,,,,1.0,4.0,2.0,3.0,3.0,,,1.0,1.0,
11453089,away,Al Tai,Salman Muwashar,,,al-muwashar-salman,S. Muwashar,M,79,173.0,25,M,791576,EUR,592012800,M,7,7,False,30.0,29.0,2.0,2.0,10.0,10.0,19.0,26.0,,2.0,,,,,,89.0,48.0,7.6,11.0,0,6.0,,4.0,6.0,,3.0,,,4.0,1.0,2.0,1.0,,,,,,,,2.0,1.0,2.0,,,,,,1.0
11453089,away,Al Tai,Adeeb Al-Haizan,Adeeb,Al-Haizan,adeeb-al-haizan,A. Al-Haizan,F,7,180.0,4,M,2294204,EUR,991180800,F,90,90,False,11.0,7.0,1.0,,3.0,4.0,4.0,7.0,,,,,,,,65.0,17.0,7.1,5.0,2,,2.0,1.0,3.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,,1.0,,
11453089,away,Al Tai,Andrei Cordea,,,andrei-cordea,A. Cordea,M,24,176.0,392,M,944628,EUR,930182400,F,11,11,True,6.0,6.0,,,1.0,1.0,6.0,7.0,,2.0,,,,,,25.0,15.0,7.0,4.0,2,2.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,2.0,,,2.0,1.0,,,,
11453089,away,Al Tai,Rakan Shamlan,,,rakan-shamlan,R. Shamlan,M,70,175.0,13,M,948599,EUR,900374400,F,70,70,True,9.0,6.0,2.0,,3.0,3.0,3.0,6.0,,2.0,,,,,,15.0,13.0,6.5,7.0,0,,1.0,3.0,1.0,,1.0,,,,,1.0,2.0,,,,,,,,3.0,,,,,,,,
11453089,away,Al Tai,Abdulkarim Al Sulaima,Abdulkarim Al Sulaima,,abdulkarim-al-sulaima,A. A. Sulaima,D,4,,5,M,1127119,EUR,961804800,D,4,4,True,,,,,,,,,1.0,,,,,,,9.0,2.0,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453089,away,Al Tai,Abdulaziz Al Harabi,Abdulaziz Al Harabi,,abdulaziz-al-harabi,A. A. Harabi,M,18,176.0,18,M,1127117,EUR,864777600,M,6,6,True,4.0,3.0,,,3.0,4.0,,,,2.0,,,,,,9.0,11.0,7.1,1.0,0,,,,4.0,,,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
11453089,away,Al Tai,Victor Braga,,,victor-braga,V. Braga,G,1,193.0,79,M,805020,EUR,698284800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453089,away,Al Tai,Nawaf Al Qamiri,Nawaf Al Qamiri,,nawaf-al-qamiri,N. A. Qamiri,D,23,171.0,15,M,1398859,EUR,992131200,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453089,away,Al Tai,Salem Abdullah Al-Toiawy,,,al-toiawy-salem-abdullah-salem,S. Al-Toiawy,D,13,175.0,4,M,1633371,EUR,991872000,D,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453089,away,Al Tai,Abdulrahman Al Harthi,Abdulrahman Al Harthi,,abdulrahman-al-harthi,A. A. Harthi,M,10,170.0,4,M,1127121,EUR,905040000,M,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453089,away,Al Tai,Hassan Al-Amri,,,hassan-al-amri,H. Al-Amri,M,7,172.0,19,M,818733,EUR,766886400,F,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
