match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_totalClearance,stat_unsuccessfulTouch,stat_wasFouled,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_penaltyConceded,stat_fouls,stat_bigChanceMissed,stat_blockedScoringAttempt,player_sofascoreId,stat_goalAssist,stat_goals,captain,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_outfielderBlock,stat_penaltyWon
11401876,home,PSV Eindhoven,Luuk de Jong,,,luuk-de-jong,L. de Jong,F,26,188.0,8572,M,40878,EUR,651715200,F,9,9,False,8.0,7.0,,,2.0,2.0,5.0,6.0,,,70.0,17.0,6.8,2.0,0.6413,0.3196,0.0287129,6,,,5.0,2.0,1.0,,1.0,,1.0,,1.0,1.0,4.0,1.0,,1.0,,,,,,2.0,,,1.0,2.0,3.0,luukdejong9,,,True,,,,,,,,,
11401876,home,PSV Eindhoven,Guus Til,,,guus-til,G. Til,M,20,183.0,2263,M,845798,EUR,882748800,M,20,20,True,9.0,7.0,1.0,1.0,1.0,1.0,6.0,8.0,1.0,,45.0,24.0,7.5,5.0,0.9942,1.4248,0.111561,6,,,2.0,1.0,,,3.0,1.0,,,,1.0,2.0,1.0,1.0,3.0,,,,,,2.0,,,,1.0,1.0,,,1.0,,,,,,,,,,
11401876,home,PSV Eindhoven,Ricardo Pepi,,,ricardo-pepi,R. Pepi,F,9,185.0,3729,M,986395,EUR,1042070400,F,14,14,True,7.0,6.0,,,1.0,2.0,5.0,5.0,1.0,,20.0,12.0,6.6,2.0,0.3892,0.0,0.0210088,1,,,3.0,3.0,,,1.0,,1.0,,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,
11401876,home,PSV Eindhoven,André Ramalho,,,andre-ramalho,A. Ramalho,D,5,182.0,5374,M,148155,EUR,698198400,D,5,5,True,7.0,6.0,1.0,1.0,4.0,4.0,2.0,3.0,,,11.0,9.0,6.6,1.0,0.117,0.0,0.00053127,1,,,1.0,4.0,,,1.0,,,,,,,4.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
11401876,home,PSV Eindhoven,Yorbe Vertessen,,,yorbe-vertessen,Y. Vertessen,F,11,176.0,940,M,909958,EUR,978912000,F,32,32,True,1.0,,,,,,,1.0,,,11.0,3.0,6.8,1.0,0.0229,0.0809,0.0,1,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
11401876,home,PSV Eindhoven,Boy Waterman,,,boy-waterman,B. Waterman,G,,188.0,86,M,2594,EUR,443750400,G,24,24,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401876,home,PSV Eindhoven,Joël Drommel,,,joel-drommel,J. Drommel,G,1,189.0,376,M,610396,EUR,848102400,G,16,16,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401876,home,PSV Eindhoven,Shurandy Sambo,,,shurandy-sambo,S. Sambo,D,12,174.0,235,M,916926,EUR,998179200,D,2,2,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401876,home,PSV Eindhoven,Sergiño Dest,,,sergino-dest,S. Dest,D,8,173.0,6120,M,906021,EUR,973209600,D,8,8,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,sergino,,,,,,,,,,,,
11401876,home,PSV Eindhoven,Hirving Lozano,,,hirving-lozano,H. Lozano,F,11,175.0,6578,M,385320,EUR,807062400,F,27,27,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,hirvinglozano,,,,,,,,,,,,
11401876,away,FC Volendam,Mio Backhaus,Mio Backhaus,,mio-backhaus,M. Backhaus,G,30,194.0,1073,M,1083390,EUR,1082073600,G,1,1,False,38.0,14.0,34.0,10.0,8.0,10.0,6.0,28.0,14.0,,90.0,61.0,9.3,26.0,0.0,0.0,0.0013719,0,1.1523,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,8.0,13.0,1.0,1.0,1.0,,,
11401876,away,FC Volendam,Brian Plat,,,brian-plat,B. Plat,D,4,191.0,60,M,980673,EUR,954892800,D,3,3,False,22.0,9.0,6.0,,6.0,15.0,3.0,7.0,8.0,,90.0,47.0,6.7,17.0,0.0181,0.0,0.00163626,1,,,5.0,12.0,1.0,1.0,1.0,3.0,7.0,5.0,,,2.0,4.0,3.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
11401876,away,FC Volendam,Benaissa Benamar,,,benaissa-benamar,B. Benamar,D,5,191.0,226,M,970791,EUR,860457600,D,6,6,False,14.0,9.0,1.0,,8.0,12.0,1.0,2.0,5.0,,88.0,22.0,5.7,6.0,0.0,0.0,0.00040327,0,,,5.0,1.0,,1.0,,1.0,,,,,1.0,1.0,3.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,
11401876,away,FC Volendam,Damon Mirani,,,damon-mirani,D. Mirani,D,4,182.0,56,M,318575,EUR,831945600,D,4,4,False,17.0,6.0,,,5.0,7.0,1.0,10.0,5.0,,90.0,37.0,7.4,12.0,0.0,0.0,0.00058879,0,,,13.0,11.0,4.0,3.0,,2.0,2.0,2.0,,,8.0,6.0,2.0,,1.0,,,2.0,,,,,,,,,,,True,,,,,,,1.0,4.0,
11401876,away,FC Volendam,Josh Flint,,,josh-flint,J. Flint,D,28,186.0,47,M,966460,EUR,971395200,D,28,28,False,9.0,6.0,2.0,,5.0,6.0,1.0,3.0,3.0,,90.0,33.0,6.9,6.0,0.0,0.0,0.00054356,0,,,2.0,7.0,1.0,1.0,,4.0,4.0,3.0,1.0,,,2.0,7.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,
11401876,away,FC Volendam,Deron Payne,Deron Payne,,payne-deron,D. Payne,D,2,182.0,39,M,1423743,EUR,1032912000,D,26,26,False,15.0,9.0,2.0,1.0,5.0,8.0,4.0,7.0,4.0,,72.0,41.0,6.7,14.0,0.0,0.0,0.00136502,0,,,3.0,6.0,,1.0,,,4.0,1.0,,,1.0,1.0,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,2.0,
11401876,away,FC Volendam,Bilal Ould-Chikh,,,bilal-ould-chikh,B. Ould-Chikh,M,77,170.0,1226,M,544532,EUR,870048000,M,11,11,False,8.0,6.0,,,3.0,4.0,4.0,5.0,6.0,,72.0,26.0,6.2,9.0,0.0,0.0,0.0346581,0,,1.0,7.0,7.0,1.0,7.0,,,2.0,,1.0,,1.0,,1.0,2.0,2.0,1.0,,3.0,,,,,1.0,,,,,,,,,,,,,,,
11401876,away,FC Volendam,Milan de Haan,Milan de Haan,,milan-de-haan,M. d. Haan,M,8,,32,M,1120949,EUR,1069286400,M,36,36,False,19.0,10.0,2.0,,9.0,12.0,1.0,7.0,5.0,,90.0,26.0,6.2,11.0,0.0,0.0,0.0220583,0,,,3.0,,3.0,,,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
11401876,away,FC Volendam,Calvin Twigt,Calvin Twigt,,calvin-twigt,C. Twigt,M,8,183.0,95,M,1084944,EUR,1043884800,M,17,17,False,27.0,21.0,8.0,6.0,12.0,12.0,10.0,17.0,10.0,,90.0,56.0,7.3,13.0,0.7884,0.9959,0.0422544,1,,2.0,6.0,6.0,,,,2.0,3.0,1.0,,1.0,1.0,,5.0,2.0,3.0,1.0,4.0,,,1.0,,,2.0,,,,,1.0,,,,,,,,,1.0,
11401876,away,FC Volendam,Garang Kuol,Garang Kuol,,garang-kuol,G. Kuol,F,36,175.0,1238,M,1169124,EUR,1095120000,M,14,14,False,6.0,2.0,,,2.0,4.0,,3.0,3.0,,45.0,16.0,5.8,13.0,0.0,0.0,3.105e-05,0,,1.0,7.0,1.0,1.0,5.0,,,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
11401876,away,FC Volendam,Robert Mühren,,,robert-muhren,R. Mühren,M,21,187.0,188,M,156676,EUR,611452800,F,21,21,False,13.0,7.0,1.0,,5.0,8.0,2.0,5.0,3.0,,62.0,19.0,6.6,8.0,0.0,0.0,0.00426198,0,,,2.0,2.0,,,,1.0,1.0,1.0,,,1.0,1.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
11401876,away,FC Volendam,Darius Johnson,,,darius-johnson,D. Johnson,M,22,182.0,68,M,990952,EUR,953078400,F,38,38,True,6.0,5.0,,,5.0,5.0,,1.0,1.0,,45.0,10.0,6.4,2.0,0.0,0.0,5.725e-05,0,,,2.0,,2.0,,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11401876,away,FC Volendam,Lequincio Zeefuik,Lequincio Zeefuik,,lequincio-zeefuik,L. Zeefuik,F,25,197.0,305,M,1118181,EUR,1101427200,F,25,25,True,5.0,1.0,,,,1.0,1.0,4.0,1.0,,28.0,11.0,7.0,7.0,0.0,0.0,0.00032317,0,,,4.0,5.0,1.0,2.0,,,,,,,3.0,2.0,,3.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,1.0
11401876,away,FC Volendam,Oskar Buur,,,oskar-buur,O. Buur,D,2,178.0,84,M,797688,EUR,891302400,D,2,2,True,4.0,4.0,,,4.0,4.0,,,2.0,,18.0,4.0,6.3,,0.0,0.0,1.321e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401876,away,FC Volendam,Zach Booth,Zach Booth,,booth-zach,Z. Booth,M,21,184.0,134,M,1138450,EUR,1076976000,M,7,7,True,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,18.0,11.0,7.0,3.0,0.0,0.0,0.00057924,0,,,1.0,6.0,1.0,2.0,,,2.0,2.0,,,,,,3.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,
11401876,away,FC Volendam,Barry Lauwers,Barry,Lauwers,barry-lauwers,B. Lauwers,G,,187.0,20,M,959060,EUR,943833600,G,22,22,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401876,away,FC Volendam,Billy van Duijl,Billy van Duijl,,billy-van-duijl,B. v. Duijl,D,23,184.0,82,M,1213381,EUR,1128384000,D,23,23,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401876,away,FC Volendam,Bram van Driel,,,bram-van-driel,B. v. Driel,M,12,178.0,17,M,1065358,EUR,1117238400,M,48,48,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401876,away,FC Volendam,Ibrahim El Kadiri,,,ibrahim-el-kadiri,I. E. Kadiri,M,11,170.0,417,M,1006443,EUR,1011744000,F,34,34,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401876,away,FC Volendam,Joey Antonioli,,,joey-antonioli,J. Antonioli,M,37,,11,M,1046724,EUR,1071360000,M,37,37,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401876,away,FC Volendam,Achraf Douiri,Achraf Douiri,,achraf-douiri,A. Douiri,F,,180.0,38,M,1084535,EUR,943660800,D,24,24,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
