match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_wasFouled,stat_clearanceOffLine,stat_accurateCross,stat_wonContest,stat_fouls,stat_totalOffside,stat_blockedScoringAttempt,stat_bigChanceCreated,captain,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper
12421153,home,K. Beerschot V.A.,Charly Keita,,,keita-charly,C. Keita,F,99,192,56,M,1137495,EUR,929491200,F,27,27,False,8.0,2.0,,,0.0,1.0,1.0,1.0,7.0,2.0,,,,,90.0,21.0,7.1,10.0,0.00106844,2,,,2.0,3.0,5.0,,,1.0,,2.0,,,,3.0,0.3579,0.5151,,2.0,1.0,3.0,,,,,,,,,1.0,,
12421153,home,K. Beerschot V.A.,Marco Weymans,,,marco-weymans,M. Weymans,D,28,175,96,M,802065,EUR,868406400,D,28,28,True,12.0,11.0,1.0,,0.0,6.0,6.0,6.0,7.0,,1.0,,,,20.0,20.0,6.6,4.0,0.233078,0,,1.0,,2.0,2.0,,,2.0,,,,1.0,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,
12421153,home,K. Beerschot V.A.,D'Margio Wright-Phillips,,,dmargio-wright-phillips,D. Wright-Phillips,F,32,170,82,M,1018367,EUR,1001289600,F,32,32,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,1.0,,,,20.0,8.0,6.8,2.0,0.00719391,1,,,,,1.0,,,,1.0,,,,,2.0,0.038,,,,,1.0,,,,,,,,,,,
12421153,home,K. Beerschot V.A.,Davor Matijaš,,,davor-matijas,D. Matijaš,G,71,188,108,M,826029,EUR,935366400,G,71,71,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421153,home,K. Beerschot V.A.,Félix Nzouango Bikien,,,felix-nzouango-bikien,F. N. Bikien,D,99,188,117,M,1012653,EUR,1041897600,D,55,55,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421153,home,K. Beerschot V.A.,ArJany Martha,,,martha-arjany,A. Martha,D,11,180,259,M,1004277,EUR,1062633600,D,42,42,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421153,home,K. Beerschot V.A.,Katuku Derrick Tshimanga,,,katuku-derrick-tshimanga,K. D. Tshimanga,D,26,176,30,M,46014,EUR,594777600,D,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421153,home,K. Beerschot V.A.,Herve Matthys,,,herve-matthys,H. Matthys,D,3,184,82,M,318637,EUR,822009600,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421153,home,K. Beerschot V.A.,Dean Huiberts,,,huiberts-dean,D. Huiberts,M,30,186,75,M,990922,EUR,958435200,M,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421153,home,K. Beerschot V.A.,Ayouba Kosiah,,,ayouba-kosiah,A. Kosiah,F,92,188,256,M,1046939,EUR,995760000,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421153,away,Standard Liège,Matthieu Epolo,Matthieu Epolo,,matthieu-epolo,M. Epolo,G,1,185,3162,M,1121943,EUR,1105747200,G,40,40,False,21.0,11.0,19.0,9.0,0.0,4.0,4.0,7.0,17.0,2.0,4.0,,8.0,1.0,90.0,32.0,9.1,10.0,0.00083651,0,2.5793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0
12421153,away,Standard Liège,Boško Šutalo,,,bosko-sutalo,B. Šutalo,D,21,188,725,M,942992,EUR,946684800,D,4,4,False,24.0,18.0,6.0,2.0,0.0,10.0,11.0,8.0,13.0,6.0,3.0,,,,90.0,41.0,7.1,8.0,0.00656663,0,,,1.0,4.0,4.0,1.0,1.0,,,,4.0,2.0,1.0,,,,,,,1.0,,,,2.0,1.0,,,,,,
12421153,away,Standard Liège,Ibe Hautekiet,,,ibe-hautekiet,I. Hautekiet,D,25,188,153,M,964757,EUR,1018656000,D,25,25,False,20.0,16.0,2.0,,0.0,15.0,17.0,1.0,3.0,8.0,1.0,,,,90.0,34.0,6.9,5.0,0.00025203,1,,,3.0,3.0,3.0,1.0,,,1.0,,2.0,,,1.0,0.0415,,,1.0,1.0,,,,,1.0,,,,,,,
12421153,away,Standard Liège,Henry Lawrence,,,henry-lawrence,H. Lawrence,D,18,171,129,M,976265,EUR,1001030400,D,88,88,False,32.0,29.0,6.0,5.0,0.0,13.0,14.0,16.0,18.0,17.0,9.0,,,,90.0,61.0,7.9,6.0,0.0219381,1,,,5.0,1.0,8.0,1.0,,,,,3.0,3.0,1.0,2.0,0.1165,,,,,,,,,,,1.0,,,,,
12421153,away,Standard Liège,Marlon Fossey,,,marlon-fossey,M. Fossey,M,13,180,286,M,880762,EUR,905299200,M,13,13,False,28.0,21.0,2.0,2.0,0.0,7.0,11.0,14.0,18.0,9.0,7.0,,,,90.0,54.0,7.7,12.0,0.0786923,2,,1.0,5.0,,5.0,,,,2.0,,3.0,,,1.0,0.1032,,1.0,,,,,,,,,,,,,,
12421153,away,Standard Liège,Isaac Price,,,isaac-price,I. Price,M,21,178,889,M,1066059,EUR,1064534400,M,8,8,False,34.0,22.0,9.0,4.0,0.0,7.0,8.0,18.0,36.0,,7.0,,,,90.0,59.0,7.1,26.0,0.196282,2,,10.0,,3.0,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,3.0,0.1803,,3.0,,,,,3.0,1.0,,,1.0,,,,,
12421153,away,Standard Liège,Aiden O'Neill,,,aiden-oneill,A. O'Neill,M,21,178,150,M,847938,EUR,899510400,M,24,24,False,34.0,27.0,4.0,1.0,0.0,8.0,8.0,19.0,26.0,3.0,8.0,,,,90.0,52.0,7.3,9.0,0.0362843,2,,,,3.0,4.0,,1.0,1.0,1.0,1.0,2.0,3.0,2.0,,0.0835,0.0183,,1.0,,1.0,,,,,,,,True,,,
12421153,away,Standard Liège,Léandre Kuavita,Léandre Kuavita,,leandre-kuavita,L. Kuavita,M,14,180,165,M,1198065,EUR,1085961600,M,14,14,False,27.0,16.0,2.0,,0.0,5.0,6.0,11.0,22.0,1.0,4.0,,,,90.0,48.0,6.4,22.0,0.0174673,1,,1.0,1.0,9.0,2.0,,4.0,4.0,1.0,,1.0,1.0,,2.0,0.067,,1.0,1.0,1.0,,,,,,,,,,,,
12421153,away,Standard Liège,Boli Bolingoli,,,boli-bolingoli,B. Bolingoli,D,5,180,129,M,333301,EUR,804556800,M,5,5,False,26.0,18.0,1.0,1.0,0.0,2.0,5.0,18.0,25.0,2.0,8.0,,,,67.0,49.0,7.2,15.0,0.511831,0,,4.0,1.0,3.0,6.0,1.0,,1.0,,,,3.0,1.0,5.0,,,4.0,,,1.0,,2.0,1.0,2.0,,,,,,,
12421153,away,Standard Liège,Andi Zeqiri,,,andi-zeqiri,A. Zeqiri,F,9,184,672,M,796067,EUR,930009600,F,9,9,False,14.0,11.0,2.0,1.0,0.0,2.0,3.0,9.0,12.0,1.0,3.0,,,,82.0,25.0,6.8,7.0,0.0655503,1,,1.0,2.0,4.0,4.0,,1.0,1.0,1.0,,,2.0,,1.0,0.0484,,1.0,2.0,,,,,,,2.0,,,,,,
12421153,away,Standard Liège,Dennis Eckert Ayensa,,,dennis-eckert-ayensa,D. Eckert,F,10,181,542,M,812797,EUR,852768000,F,11,11,False,25.0,14.0,3.0,1.0,0.0,8.0,8.0,6.0,18.0,3.0,5.0,,,,89.0,47.0,6.7,18.0,0.0152989,4,,1.0,4.0,10.0,8.0,1.0,3.0,3.0,1.0,1.0,,2.0,2.0,1.0,0.5747,,1.0,4.0,,1.0,,,1.0,,1.0,2.0,,,1.0,,
12421153,away,Standard Liège,Souleyman Doumbia,,,souleyman-doumbia,S. Doumbia,D,15,175,137,M,366760,EUR,843523200,D,15,15,True,5.0,4.0,,,0.0,2.0,3.0,2.0,2.0,,2.0,,,,23.0,13.0,7.0,1.0,0.0048011,0,,,,1.0,1.0,,,,,,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,
12421153,away,Standard Liège,Soufiane Benjdida,Soufiane Benjdida,,soufiane-benjdida,S. Benjdida,F,9,178,988,M,1168800,EUR,999561600,F,21,21,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,1.0,,,,8.0,3.0,6.5,1.0,0.00020997,0,,,,2.0,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,
12421153,away,Standard Liège,Marko Bulat,,,marko-bulat,M. Bulat,M,5,178,837,M,905063,EUR,1001462400,M,7,7,True,4.0,2.0,,,0.0,,1.0,2.0,3.0,,,,,,1.0,4.0,,2.0,0.00156951,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421153,away,Standard Liège,Laurent Henkinet,,,laurent-henkinet,L. Henkinet,G,,189,54,M,127405,EUR,716428800,G,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421153,away,Standard Liège,Daan Dierckx,,,dierckx-daan,D. Dierckx,D,29,192,200,M,1099368,EUR,1045958400,D,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421153,away,Standard Liège,Steeven Assengue,Steeven Assengue,,steeven-assengue,S. Assengue,D,53,175,34,M,1521229,EUR,1118707200,M,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421153,away,Standard Liège,Sotiris Alexandropoulos,,,sotiris-alexandropoulos,S. Alexandropoulos,M,14,186,870,M,947477,EUR,1006732800,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421153,away,Standard Liège,Viktor Đukanović,,,viktor-dukanovic,V. Đukanović,M,7,184,528,M,1086448,EUR,1075334400,M,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421153,away,Standard Liège,Brahim Ghalidi,Brahim Ghalidi,,brahim-ghalidi,B. Ghalidi,F,55,174,368,M,1149130,EUR,1107129600,F,55,55,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
