match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_accurateLongBalls,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_interceptionWon,stat_errorLeadToAGoal,stat_outfielderBlock,stat_challengeLost,stat_bigChanceCreated,stat_unsuccessfulTouch,player_sofascoreId,stat_penaltyWon,stat_bigChanceMissed,captain,stat_penaltyConceded,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches
12450237,home,RC Lens,Mathew Ryan,mathew-ryan,M. Ryan,G,13,184,1508,M,134029,EUR,702691200,G,30,30,False,17.0,12.0,5.0,0.0,12.0,13.0,4.0,6.0,1.0,90.0,23.0,5.6,5.0,7.662e-05,0,-1.1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450237,home,RC Lens,Ruben Aguilar,ruben-aguilar,R. Aguilar,M,2,172,407,M,579576,EUR,735782400,D,2,2,False,43.0,38.0,,0.0,9.0,10.0,40.0,3.0,,79.0,79.0,7.8,12.0,0.0699728,2,,,,31.0,7.0,2.0,3.0,2.0,7.0,13.0,1.0,4.0,3.0,2.0,1.0,3.0,6.0,2.0,2.0,2.0,1.0,0.1404,0.9427,1.0,,,,,,,,,,,,,,,,,,
12450237,home,RC Lens,Jonathan Gradit,jonathan-gradit,J. Gradit,D,24,180,273,M,369650,EUR,722563200,D,24,24,False,61.0,56.0,4.0,0.0,18.0,19.0,42.0,1.0,,90.0,70.0,6.7,5.0,0.0411971,4,,,,38.0,,,3.0,1.0,4.0,2.0,,,,1.0,,2.0,1.0,,,1.0,,0.2948,0.1563,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
12450237,home,RC Lens,Malang Sarr,malang-sarr,M. Sarr,D,20,182,2159,M,826203,EUR,917049600,D,20,20,False,72.0,65.0,10.0,0.0,35.0,37.0,35.0,6.0,,90.0,78.0,5.9,7.0,0.0868937,0,,,,30.0,,,,1.0,1.0,1.0,,,,,,4.0,,,,1.0,,,,,7.0,,,,1.0,1.0,,,,,,,,,,,,
12450237,home,RC Lens,Facundo Medina,facundo-medina,F. Medina,D,32,184,4462,M,860307,EUR,927849600,D,14,14,False,81.0,75.0,4.0,0.0,28.0,29.0,52.0,5.0,,90.0,93.0,6.4,8.0,0.0658561,2,,,,47.0,,,2.0,2.0,5.0,2.0,1.0,,,,,4.0,,,,2.0,,0.0386,,,2.0,,2.0,,,,1.0,,,,,,,,,,,
12450237,home,RC Lens,Deiver Machado,deiver-machado,D. Machado,M,27,179,1117,M,822110,EUR,746928000,D,3,3,False,46.0,46.0,1.0,2.0,11.0,11.0,38.0,4.0,,90.0,64.0,7.6,5.0,0.422316,2,,,,37.0,3.0,2.0,,1.0,4.0,4.0,1.0,1.0,,,,1.0,2.0,2.0,1.0,1.0,,0.056,,4.0,1.0,2.0,,,,,,1.0,1.0,1.0,,,,,,,,
12450237,home,RC Lens,Adrien Thomasson,adrien-thomasson,A. Thomasson,M,28,177,523,M,231946,EUR,755481600,M,28,28,False,72.0,65.0,2.0,0.0,20.0,21.0,53.0,7.0,,89.0,89.0,7.1,13.0,0.0933074,2,,,,45.0,2.0,,1.0,,4.0,6.0,,4.0,3.0,1.0,,,2.0,,1.0,1.0,,0.058,0.0162,2.0,1.0,,1.0,,1.0,,,1.0,,3.0,,,,,,,,
12450237,home,RC Lens,Neil El Aynaoui,neil-el-aynaoui,N. El Aynaoui,M,8,186,16055,M,1128530,EUR,994032000,M,23,23,False,47.0,42.0,,0.0,17.0,20.0,28.0,1.0,,70.0,59.0,7.4,6.0,0.0364994,1,,Neil,El Aynaoui,26.0,1.0,1.0,2.0,3.0,3.0,5.0,1.0,,,1.0,1.0,2.0,1.0,,1.0,,,0.7884,0.9852,1.0,,,,,1.0,,,,,,,,,,,,,
12450237,home,RC Lens,Anass Zaroury,anass-zaroury,A. Zaroury,F,9,176,4199,M,877036,EUR,973555200,M,21,21,False,36.0,30.0,1.0,0.0,8.0,8.0,36.0,2.0,,71.0,62.0,7.3,18.0,0.241514,1,,,,25.0,8.0,3.0,1.0,,6.0,8.0,,7.0,3.0,,,2.0,3.0,3.0,2.0,1.0,,0.0471,,1.0,,1.0,,,,,,,,2.0,zaroury,1.0,,,,,,
12450237,home,RC Lens,Wesley Saïd,wesley-said,W. Saïd,F,22,171,742,M,227862,EUR,798249600,F,22,22,False,12.0,11.0,,0.0,3.0,3.0,10.0,,,79.0,20.0,6.5,3.0,0.0762797,2,,,,8.0,1.0,,,2.0,4.0,5.0,1.0,,,,,,1.0,1.0,2.0,2.0,1.0,0.2737,,,,2.0,,,,,,1.0,,,,,1.0,,,,,
