match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_sofascoreId,stat_aerialLost,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_interceptionWon,stat_keyPass,player_firstName,player_lastName,stat_accurateCross,stat_hitWoodwork,stat_errorLeadToAShot,captain,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_goals,stat_lastManTackle,stat_bigChanceCreated
12499286,home,Cagliari,Michel Adopo,michel-ndary-adopo,M. N. Adopo,M,8,187,534,M,928777,EUR,963964800,M,8,8,True,22.0,21.0,1.0,1.0,0.0,13.0,13.0,8.0,9.0,,1.0,,,,45.0,26.0,6.5,2.0,0.00522425,0,,,,1.0,2.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
12499286,home,Cagliari,Nadir Zortea,zortea-nadir,N. Zortea,M,20,187,1108,M,928104,EUR,929750400,M,19,19,True,12.0,12.0,,,0.0,9.0,9.0,4.0,7.0,,1.0,,,,31.0,20.0,6.4,3.0,0.00785915,1,,4.0,,1.0,1.0,,,,,,,1.0,,,1.0,,,1.0,,,,0.0261,,,,,,1.0,,,,,,,,
12499286,home,Cagliari,Kingstone Mutandwa,mutandwa-kingstone,K. Mutandwa,F,7,180,472,M,1471569,EUR,1041724800,F,80,80,True,9.0,8.0,,,0.0,6.0,6.0,2.0,4.0,,1.0,,,,31.0,15.0,6.5,4.0,0.00161386,3,,1.0,,3.0,,1.0,,,,,1.0,,2.0,,,,,2.0,,1.0,,0.3048,,,,,,,,,,,,,,
12499286,home,Cagliari,Antoine Makoumbou,antoine-makoumbou,A. Makoumbou,M,29,186,535,M,920391,EUR,900720000,M,29,29,True,19.0,16.0,1.0,1.0,0.0,10.0,11.0,6.0,8.0,,4.0,,,,13.0,22.0,6.8,3.0,0.00114277,0,,,,,2.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12499286,home,Cagliari,Leonardo Pavoletti,leonardo-pavoletti,L. Pavoletti,F,30,188,554,M,132704,EUR,596505600,F,30,30,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,,,13.0,4.0,6.6,,0.00415884,0,,,1.0,2.0,1.0,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,
12499286,home,Cagliari,Giuseppe Ciocci,giuseppe-ciocci,G. Ciocci,G,24,190,97,M,992605,EUR,1011830400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499286,home,Cagliari,Alen Sherri,alen-sherri,A. Sherri,G,12,196,357,M,363380,EUR,882144000,G,71,71,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499286,home,Cagliari,Adam Obert,adam-obert,A. Obert,D,33,186,654,M,964153,EUR,1030060800,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499286,home,Cagliari,Mateusz Wieteska,mateusz-wieteska,M. Wieteska,D,4,187,1515,M,286087,EUR,855619200,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499286,home,Cagliari,José Luis Palomino,jose-luis-palomino,J. L. Palomino,D,19,188,536,M,79680,EUR,631497600,D,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,José,Luis Palomino,,,,,,,,,
12499286,home,Cagliari,Jakub Jankto,jakub-jankto,J. Jankto,M,,180,320,M,569556,EUR,822009600,M,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499286,home,Cagliari,Mattia Felici,felici-mattia,M. Felici,M,17,180,329,M,975811,EUR,987465600,F,97,97,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499286,home,Cagliari,Nicolas Viola,nicolas-viola,N. Viola,F,10,180,280,M,21608,EUR,624153600,M,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499286,home,Cagliari,Gianluca Lapadula,gianluca-lapadula,G. Lapadula,F,10,178,4596,M,147368,EUR,634348800,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,gianlucalapadula,,,,,,,,,,,,,,,,,,,,,,
12499286,away,Napoli,Alex Meret,alex-meret,A. Meret,G,1,190,4366,M,592794,EUR,858988800,G,1,1,False,21.0,9.0,15.0,3.0,0.0,6.0,9.0,3.0,12.0,,3.0,,,5.0,90.0,29.0,7.9,12.0,0.00026622,0,1.1061,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,,
12499286,away,Napoli,Giovanni Di Lorenzo,giovanni-di-lorenzo,G. Di Lorenzo,D,22,182,6986,M,153257,EUR,744422400,D,22,22,False,38.0,35.0,1.0,,0.0,23.0,24.0,12.0,14.0,7.0,3.0,,,,90.0,62.0,8.0,5.0,0.0146534,2,,,,6.0,9.0,1.0,,,5.0,2.0,,4.0,2.0,dilorenzo22,2.0,1.0,,1.0,1.0,,1.0,0.0606,0.4591,2.0,,,,,,,True,,,1.0,,
12499286,away,Napoli,Amir Rrahmani,amir-rrahmani,A. Rrahmani,D,13,190,3520,M,332155,EUR,762048000,D,13,13,False,38.0,33.0,2.0,,0.0,24.0,25.0,9.0,13.0,7.0,8.0,,,,90.0,54.0,7.4,7.0,0.00659511,2,,,6.0,4.0,9.0,,,,3.0,1.0,2.0,,,,3.0,1.0,,1.0,,1.0,,0.2741,,,,,,,,,,,,,,
12499286,away,Napoli,Alessandro Buongiorno,alessandro-buongiorno,A. Buongiorno,D,4,191,3972,M,870263,EUR,928627200,D,4,4,False,34.0,25.0,5.0,,0.0,12.0,14.0,13.0,20.0,4.0,3.0,,,,90.0,53.0,8.3,12.0,0.00244823,1,,,3.0,5.0,7.0,,,3.0,3.0,2.0,2.0,1.0,,,4.0,,1.0,,1.0,,,0.2532,0.3289,1.0,,,,,,,,,,1.0,1.0,
12499286,away,Napoli,Pasquale Mazzocchi,pasquale-mazzocchi,P. Mazzocchi,M,30,183,1368,M,377512,EUR,806803200,M,30,30,False,22.0,20.0,1.0,1.0,0.0,12.0,13.0,8.0,11.0,4.0,4.0,,,,90.0,52.0,6.7,13.0,0.0139084,0,,2.0,,7.0,3.0,4.0,1.0,,2.0,1.0,,,1.0,,2.0,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,
12499286,away,Napoli,Frank Anguissa,frank-anguissa,F. Anguissa,M,99,184,12968,M,787941,EUR,816480000,M,99,99,False,69.0,58.0,2.0,2.0,0.0,32.0,37.0,26.0,32.0,2.0,12.0,,,,90.0,82.0,7.6,14.0,0.63443,0,,,2.0,4.0,6.0,,,,4.0,3.0,2.0,,1.0,anguiss_29,2.0,,1.0,,,,,,,2.0,1.0,,,,,,,,,,,1.0
12499286,away,Napoli,Stanislav Lobotka,stanislav-lobotka,S. Lobotka,M,68,170,4661,M,150383,EUR,785721600,M,68,68,False,52.0,44.0,4.0,4.0,0.0,22.0,24.0,22.0,28.0,3.0,5.0,,,,74.0,68.0,7.2,12.0,0.0402772,1,,,1.0,2.0,6.0,2.0,1.0,,1.0,1.0,2.0,3.0,1.0,StanLobotka,,,,1.0,,,,0.0203,,1.0,,,,,,,,,,,,
12499286,away,Napoli,Leonardo Spinazzola,leonardo-spinazzola,L. Spinazzola,D,37,185,3729,M,148899,EUR,733017600,M,37,37,False,13.0,9.0,1.0,,0.0,2.0,3.0,7.0,11.0,1.0,1.0,,,,64.0,32.0,6.8,12.0,0.00407171,0,,1.0,,2.0,2.0,2.0,2.0,1.0,,,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,
12499286,away,Napoli,Matteo Politano,matteo-politano,M. Politano,F,21,171,4493,M,235672,EUR,744336000,F,21,21,False,29.0,24.0,3.0,1.0,0.0,7.0,8.0,18.0,27.0,3.0,2.0,,,,81.0,47.0,7.1,12.0,0.192779,2,,6.0,,2.0,4.0,3.0,1.0,,,,,3.0,,,,,,,1.0,1.0,1.0,0.1081,0.499,,2.0,,,1.0,,,,,,,,
12499286,away,Napoli,Khvicha Kvaratskhelia,khvicha-kvaratskhelia,K. Kvaratskhelia,F,7,183,97764,M,889259,EUR,981936000,F,77,77,False,26.0,20.0,2.0,,1.0,3.0,4.0,18.0,24.0,,6.0,,,,74.0,51.0,8.7,13.0,0.590978,3,,2.0,,7.0,6.0,2.0,,,3.0,3.0,,3.0,1.0,Kvaradona,1.0,1.0,2.0,,1.0,2.0,,0.3477,0.3037,,4.0,,,1.0,,,,,,1.0,,1.0
12499286,away,Napoli,Romelu Lukaku,romelu-lukaku,R. Lukaku,F,9,191,56823,M,78893,EUR,737251200,F,11,11,False,23.0,16.0,,,2.0,4.0,5.0,12.0,18.0,1.0,2.0,,,,74.0,38.0,8.2,15.0,0.230203,2,,,1.0,8.0,4.0,2.0,1.0,,,,7.0,2.0,4.0,RLukaku,3.0,1.0,,,1.0,1.0,1.0,0.8666,0.9666,,3.0,,,,,,,1.0,,1.0,,
12499286,away,Napoli,Mathías Olivera,mathias-olivera,M. Olivera,D,17,184,3517,M,805078,EUR,878256000,D,17,17,True,12.0,10.0,,,0.0,5.0,7.0,5.0,5.0,2.0,,,,,26.0,17.0,6.6,2.0,0.00068672,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499286,away,Napoli,Billy Gilmour,gilmour-billy,B. Gilmour,M,6,169,4342,M,907668,EUR,992217600,M,6,6,True,15.0,14.0,,,0.0,6.0,6.0,8.0,9.0,,,,,,16.0,20.0,6.7,1.0,0.00820633,0,,,,1.0,3.0,,,,2.0,1.0,,1.0,,billygilmour,,1.0,,,,,,,,,,,,,,,,,,,,
12499286,away,Napoli,Scott McTominay,scott-mctominay,S. McTominay,M,8,193,25748,M,879346,EUR,850003200,M,8,8,True,11.0,9.0,1.0,1.0,0.0,2.0,2.0,7.0,10.0,,2.0,,,,16.0,16.0,6.8,4.0,0.00535022,0,,1.0,1.0,1.0,3.0,1.0,,,1.0,1.0,,1.0,,ScottMcTominay,,,,,,,,,,1.0,,,,,,,,,,,,
12499286,away,Napoli,Giovanni Simeone,giovanni-simeone,G. Simeone,F,18,179,9782,M,341143,EUR,804902400,F,18,18,True,8.0,6.0,,,0.0,1.0,2.0,5.0,6.0,,2.0,,,,16.0,14.0,6.6,4.0,0.00578239,0,,,1.0,5.0,3.0,,,,,,1.0,2.0,1.0,simeonegiovanni,3.0,,1.0,,,,,,,1.0,,,,,,,,,,,,
12499286,away,Napoli,David Neres,david-neres,D. Neres,F,7,175,15134,M,850993,EUR,857347200,F,7,7,True,4.0,4.0,,,1.0,2.0,2.0,3.0,3.0,,1.0,,,,9.0,7.0,6.9,1.0,0.134733,0,,1.0,,1.0,,,,,,,,,,davidneres,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,
12499286,away,Napoli,Nikita Contini,nikita-contini,N. Contini,G,14,190,976,M,352728,EUR,832636800,G,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499286,away,Napoli,Elia Caprile,elia-caprile,E. Caprile,G,1,191,1685,M,947954,EUR,998697600,G,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499286,away,Napoli,Juan Jesus,juan-jesus,Juan Jesus,D,5,185,2485,M,108484,EUR,676512000,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499286,away,Napoli,Rafa Marín,rafa-marin,R. Marín,D,4,190,2354,M,984623,EUR,1021766400,D,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499286,away,Napoli,Alessio Zerbin,alessio-zerbin,A. Zerbin,M,7,182,1060,M,869888,EUR,920419200,F,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499286,away,Napoli,Michael Folorunsho,michael-folorunsho,M. Folorunsho,M,90,190,1521,M,869795,EUR,886809600,M,90,90,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499286,away,Napoli,Cyril Ngonge,cyril-ngonge,C. Ngonge,F,16,179,1937,M,877037,EUR,959299200,F,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499286,away,Napoli,Giacomo Raspadori,giacomo-raspadori,G. Raspadori,F,18,172,8190,M,865651,EUR,950832000,F,81,81,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,giacomo.raspadori,,,,,,,,,,,,,,,,,,,,,,
